milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
1800,989.9056579055531,10.223468460832887,3999.407159773818,0.6347018526943623,7.860322770899503e-05,218.60954363093268,1.6784266276661959e-06,-1.1334662364241371e-13,99.9999903688752,499.999951844377,499.99997592218807,-2.890816519515891e-16,1.1928456132264719e-53,4.649264996197607e-56,-2.901015867498078e-60,-3.571527554320895e-60,777.9459118448653,4.7664655978956175e-06
1900,989.6018547950536,10.23306562684492,3999.218515224388,0.6600164399341755,0.00013954205536327702,220.26383446762398,2.1412427679087877e-06,1.227171464342287e-13,99.9999903688752,499.999951844377,499.999975922188,2.9917856524191645e-13,-8.686547778497344e-54,-4.367453841085308e-56,-1.245618540762855e-60,-8.143657860392508e-61,794.5030439748527,1.203876119419049e-06
2000,989.4133363221779,11.464039276036127,3999.203098232708,0.791535947386773,0.0001237519021428835,227.03532198450796,-1.5803748933432195e-07,-4.5547235292235344e-14,99.9999903688752,499.999951844377,499.99997592218807,-8.031996310090366e-14,-4.499678604408921e-54,-4.33046638026097e-56,4.804285825413911e-61,4.269161840100683e-60,788.0131374755331,-1.3637007534064253e-06
2100,989.1130346614374,11.750691893750764,3999.2005961626746,0.8309620558126573,8.753859112897757e-05,211.01975474638263,2.007477013010914e-06,7.685123404969117e-14,99.9999903688752,499.999951844377,499.99997592218796,1.4379900416835186e-13,-1.626790007935398e-53,2.2657655516701815e-56,-2.4165144873494312e-60,1.7698960533826935e-60,789.0544081225903,1.888869608732921e-06
2200,987.7745583459672,11.769605128199307,3999.023027283434,0.9298936571629829,0.00017373934928905033,211.56417903750042,1.7784094689536183e-06,-1.5162897811909485e-13,99.9999903688752,499.999951844377,499.99997592218807,-1.3792268929141236e-13,-8.909297255500469e-54,4.497882470127111e-56,5.038313987223284e-60,-2.2424943575646262e-60,782.1535067284758,7.6620097273634e-06
2300,987.5785460298042,12.512318302821267,3999.053613653725,0.9421626718072671,0.00018668722241234006,221.41159991867366,1.1692851221414992e-06,5.706788916438229e-14,99.9999903688752,499.999951844377,499.999975922188,-2.1077189386252045e-13,4.1658600539726604e-55,-9.169030798345048e-57,-2.665217968884e-60,4.308727669810372e-60,785.8843220726442,2.0783956306230697e-06
2400,987.214615238872,12.175438987286057,3998.839753596708,1.0275505489549153,0.00023839513833428242,222.15590026104982,3.446306424994278e-06,-1.1362395632631361e-13,99.9999903688752,499.999951844377,499.999975922188,-1.4632719935723042e-13,-9.876582564075999e-54,-3.6776798259776927e-56,-1.673556696590747e-60,4.7384602590741594e-60,791.8200013516187,7.54223375790158e-06
2500,987.2525951857106,12.67529223507599,3998.7963917540887,1.1785746343544237,0.0002271981690722935,222.1042878619622,2.6020460936188186e-06,1.474722047260336e-13,99.9999903688752,499.999951844377,499.999975922188,4.1373993677897596e-13,8.499928261651127e-54,-5.760886736718524e-56,5.51965512559942e-60,3.3796356019524116e-60,783.5321652763398,3.2498916752759155e-06
2600,986.627232001102,13.810374958648946,3998.6469362114162,1.226348872996861,0.00022089269493831911,225.5054500784295,4.529630285759988e-06,-4.3734222001896974e-14,99.9999903688752,499.999951844377,499.999975922188,-9.620799216830145e-14,-2.206506384734487e-54,-5.04569672599324e-56,1.1909926491173117e-60,-2.2810807664216956e-60,777.8019863795972,8.20473203927727e-06
2700,985.6850167004047,13.547497595324861,3998.5729237093537,1.3183045222835421,0.00028658417791422306,211.28478397182002,2.979995022092774e-06,2.0089733656600177e-13,99.9999903688752,499.999951844377,499.99997592218807,-3.652971948275188e-14,1.475943414876222e-53,-4.812916117616338e-56,-3.813531391918776e-60,3.3324147435218057e-60,790.0668650515507,6.208102927734958e-06
2800,986.0082352402192,14.711795130461786,3998.6653049957395,1.4202183853098231,0.0003615102219469091,209.99613560951212,5.591439013729027e-06,1.655691056315164e-14,99.9999903688752,499.999951844377,499.999975922188,3.633678734729281e-13,7.455910415809784e-54,3.5665582481348806e-56,4.4449484794293854e-60,5.544282089771578e-60,781.7942035348954,9.442749751143885e-06
2900,985.0520344485642,15.108040503673601,3998.479311664169,1.5904721482152129,0.000318707913257021,208.60418865416582,6.950187490709786e-06,4.6453977648691925e-14,99.9999903688752,499.999951844377,499.999975922188,1.4468239483330738e-13,7.184908768913145e-54,3.429724306266038e-56,-1.1052782620270906e-60,2.6760322231512537e-60,773.2839007090163,1.111843896616109e-05
3000,983.8267728140613,16.23233720746633,3998.4289533032857,1.6203282109740451,0.00043924320080718254,212.74192183842547,5.5206814216332365e-06,9.69432124017947e-14,99.9999903688752,499.999951844377,499.999975922188,5.88658762464998e-13,8.248438138471361e-54,-5.503798177309168e-56,-4.8489828131752153e-60,2.4764804343424243e-60,785.175146021583,1.2970211271433429e-05
3100,984.5712835405675,16.12714810851941,3998.4439896423605,1.697058804431637,0.0004112734706102119,222.59958755720666,8.556963330768433e-06,3.2956651130372824e-13,99.9999903688752,499.999951844377,499.99997592218807,5.598652642263644e-13,-1.2523206847511814e-53,5.849034540317012e-56,3.625846641146005e-60,4.193146158940976e-60,789.8688894738206,2.063069728681778e-05
3200,983.8472896213152,16.788901203803434,3998.1754877183425,1.6674700720102513,0.0005051311785692219,206.9459647051081,8.267181361483581e-06,1.7258533324301308e-13,99.9999903688752,499.999951844377,499.99997592218807,6.099578900863926e-13,4.656384767721443e-54,1.5789375345112008e-56,3.87187528753516e-60,2.971161180244731e-60,791.3717886361405,1.7685948183181003e-05
3300,982.9184954551317,17.51326728819688,3998.1792299229173,1.8558619271318342,0.0005420657429849789,213.96370059654038,1.040433299606605e-05,3.989362841518873e-13,99.9999903688752,499.999951844377,499.999975922188,4.56327047003357e-13,1.8435962915756588e-54,-1.1386960804248171e-56,-4.3731681590177165e-60,-1.9493633149897005e-60,793.7912897763092,2.6338164379582805e-05
3400,983.2639743558593,18.005139372709312,3998.074443371098,1.9901186904167334,0.0006069885769992842,215.88893831507193,1.0438160694716093e-05,2.676541917460885e-13,99.9999903688752,499.999951844377,499.99997592218796,3.163573868447317e-13,1.2415452432469747e-53,-1.284730011580108e-56,2.2173151677130794e-60,5.630275200230026e-60,787.5558778007791,2.9239425939359703e-05
3500,982.0528002266515,17.180836913076167,3998.0709863742413,1.9459470082032688,0.0006783769466428015,226.92508175631724,1.2011623853968095e-05,4.3062101998034747e-13,99.9999903688752,499.999951844377,499.99997592218796,9.436760930075047e-13,6.132131005370756e-54,-3.5777529221335406e-56,-3.8987069094712335e-60,2.0388951748184627e-60,786.5810929122421,3.3386628515653465e-05
3600,982.3880289087241,18.634950433913353,3997.972032178376,1.9802219235819236,0.0006796560165804739,217.56787311484572,1.4544353567179783e-05,6.180229154212964e-13,99.9999903688752,499.999951844377,499.99997592218807,1.1061890437937715e-12,-1.6134149218937682e-53,1.3813190680685129e-56,-5.55252863119471e-60,-5.35106284043705e-60,785.5989841850845,3.668860007572246e-05
3700,981.9588270097116,18.467310180389397,3997.836920861139,2.0840207596833427,0.0007964038105770609,220.20900959634594,1.435293959518179e-05,6.245737846538989e-13,99.9999903688752,499.999951844377,499.999975922188,1.2395229686934074e-12,1.3636040609776524e-53,3.9037109278445957e-56,-1.9020356788310276e-60,-4.66560495722021e-60,778.6533115958284,4.085740042770823e-05
3800,981.4310859401932,19.10517477723309,3997.8007351515234,2.3051705318621103,0.0008467129337786975,216.60401216913877,1.577101760183498e-05,1.0216009575268752e-12,99.9999903688752,499.999951844377,499.999975922188,2.1093305094397073e-12,-1.2504257313510584e-54,7.608026940333949e-57,1.9716681399838058e-60,-1.4514238691061565e-60,782.7962755640482,4.341546365776377e-05
3900,980.0195148860879,19.184400038206338,3997.750770818365,2.4195769735195447,0.0008850327954626133,211.28760161590415,2.0117911577787773e-05,9.828138542650855e-13,99.9999903688752,499.999951844377,499.999975922188,2.4022618414974434e-12,1.3258018257943233e-53,6.086214221597493e-56,-4.5545875004683737e-60,1.2129627720149765e-60,792.4801032242694,4.809509661212803e-05
4000,980.04012006935,20.10140389552759,3997.650437815846,2.514390014653675,0.0009853616412647441,211.42108457542665,2.11187495377236e-05,1.3471000722381922e-12,99.9999903688752,499.999951844377,499.999975922188,2.6237356638880836e-12,-1.0160388390470918e-53,-1.7151775773567783e-56,3.724560964372254e-60,2.054789002043524e-60,781.2961419094503,5.43288674625674e-05
4100,979.3893644684143,19.97115052919259,3997.4825556034443,2.525389140101979,0.0010182267641594591,223.5153938437314,2.3051675445875243e-05,1.5493820083248723e-12,99.9999903688752,499.999951844377,499.999975922188,3.028573219530325e-12,1.5673136435177995e-53,6.329737620402407e-57,5.512721653817359e-60,4.2986283201271647e-60,777.4352741929017,6.011316338207187e-05
4200,979.8662150805721,20.45126161730682,3997.2891071933213,2.6602932831419843,0.0010981029531287596,218.56830125625123,2.4468756400161036e-05,1.830637329557584e-12,99.9999903688752,499.999951844377,499.99997592218807,3.898985184037481e-12,1.9067099426239466e-53,6.546257894745527e-56,6.46125086940037e-60,2.5507235514959823e-60,779.4300659704968,6.716071640359453e-05
4300,979.2910196113276,21.59840908921444,3997.392674248026,2.655154669661621,0.0012123271894556367,219.89897737441535,2.7969267069169357e-05,2.2837260047567705e-12,99.9999903688752,499.999951844377,499.999975922188,5.100444714062601e-12,1.7424246706070907e-53,6.897922083123232e-57,4.44218918690787e-61,-1.0603713828503737e-60,792.169951916579,7.440473716055482e-05
4400,978.4455040834775,21.407904680135605,3997.215588570662,2.779126720638203,0.0013387465460040352,208.84371038149175,3.112948644847918e-05,2.751277597470712e-12,99.9999903688752,499.999951844377,499.999975922188,6.2422213229971344e-12,2.2785134465076825e-53,9.596757916906832e-56,5.665860233555351e-60,1.1733245742551209e-60,791.5388041898669,8.574862796345603e-05
4500,977.8487674832123,21.733558594668818,3997.022813588329,2.8395135887369385,0.001429344569953882,207.12483565381237,3.29554212227755e-05,3.040983995903982e-12,99.9999903688752,499.999951844377,499.999975922188,6.992028851771244e-12,1.7784867039896346e-53,1.546052565225436e-55,8.407129826844531e-60,1.3211228578711665e-59,776.1038775639604,8.810146166723584e-05
4600,977.2606590825699,22.49266127070413,3997.0108969602907,3.0010050062901508,0.001548193173914142,217.63591852465748,3.5051957290694984e-05,3.6143628769053584e-12,99.9999903688752,499.999951844377,499.999975922188,8.09990989939942e-12,6.934538805197924e-53,2.633598155274587e-55,2.008874368197286e-59,2.2552851504304374e-59,791.2175754720424,9.87787735918884e-05
4700,976.6210134689352,23.07995586166655,3997.0279544198843,3.101782109250451,0.0016087234140263048,220.11760979281485,3.8840846222299286e-05,4.513939637282038e-12,99.9999903688752,499.999951844377,499.999975922188,9.998535981246429e-12,1.601720462717564e-52,4.689142594756942e-55,4.662792465586788e-59,4.207235681198588e-59,791.0975254801193,0.00010720564855880456
4800,976.6072826332706,23.062758600248525,3996.870161173836,3.2282145396754736,0.001691359952959161,226.21698752647058,4.218265010615374e-05,5.267181540730097e-12,99.9999903688752,499.999951844377,499.99997592218796,1.1917741909856353e-11,2.8266338486202925e-52,9.687358227344982e-55,8.732708018385195e-59,8.503300912897268e-59,790.9695196250815,0.00011825688684910128
4900,976.4297078453232,24.263789562246178,3996.658286186023,3.32033731483425,0.0017896423374190544,219.22464906573285,4.507569931295139e-05,6.123619730764394e-12,99.9999903688752,499.999951844377,499.999975922188,1.435540598956601e-11,5.69944347403974e-52,2.0109220863248842e-54,1.8294270854520675e-58,1.9026233226920887e-58,780.6191752786883,0.0001272277579103822
5000,976.1893521361282,23.803907064512792,3996.701591089047,3.4182952559925504,0.0019810150223062944,220.8251496748491,4.972293016931116e-05,7.019577610636097e-12,99.9999903688752,499.999951844377,499.99997592218796,1.6865433226778207e-11,1.0802799725711918e-51,3.7696906177425766e-54,3.5218723202158754e-58,3.668912900221902e-58,788.461650074009,0.0001428774221146897
