milliseconds,D_1,E_1,R_1,RS_1,theta_1,X_1
0,-0.0024016137606711033,0.009421092312906287,2.499899340788265,0.002389626526262468,4.815371811777548e-05,0.0002771218046200687
100,0.009582014243119802,0.005213469550011743,2.4962445069744397,-0.00036303483297558215,0.004659005710689726,0.0006604919373155572
200,0.015504536738051388,0.04203640434808472,2.500802458627276,0.002123796327483388,0.007945500747811337,-4.9615285274023186e-05
300,0.025922568144071914,0.05618241177299757,2.498557098493022,0.001283740668105887,0.010530286038082646,0.00011203079377339992
400,0.03397401526335588,0.07255136253645025,2.4922907966224876,0.005849709927205514,0.013642314660792616,0.000970995015302825
500,0.051766524543074934,0.06869143616813063,2.496866595154585,0.008940894942238247,0.015609913786259507,0.002542115669158569
600,0.05666083782477031,0.09913465876321398,2.4872356427663065,0.011817796535943028,0.0185796724088167,0.00364764461576323
700,0.06573589615263396,0.10127251236765228,2.490782512465228,0.010733655897293358,0.01994391125301487,0.005554195119433953
800,0.0726512400907216,0.12171505435284445,2.48571825152895,0.012806140417663772,0.021790005368914005,0.005074673168113418
900,0.08816281152963361,0.13580491103266956,2.4793380028160543,0.01759450655239229,0.022141098578044506,0.006244538223106028
1000,0.09722955575564707,0.15468417655912062,2.4760496071415043,0.02194905580008655,0.02330634793436973,0.008917984910875788
1100,0.10219087961083666,0.16926113476802224,2.474738790877358,0.02642764589097022,0.024315412223458746,0.009723842898220644
1200,0.11410968716756358,0.2012620924585994,2.473696363348759,0.028945329389500098,0.025981627840660482,0.011271069042668069
1300,0.11594515936523356,0.21781352104234653,2.4704636671871163,0.03009304954995872,0.026227857271681518,0.011466504907151105
1400,0.12627083403631462,0.23480565387878052,2.465606886379379,0.03730756708833489,0.028186016131740658,0.013421428289995485
1500,0.1377944178808428,0.25193076795335534,2.4556861091601365,0.03704267671616598,0.028263010271060818,0.015087094787489864
1600,0.14070558758049434,0.27093762072164645,2.452902919045649,0.04463632474274189,0.029459815787466648,0.016095222383448796
1700,0.15600477147157704,0.2734869299183836,2.450297917617973,0.048591540951981795,0.029599294796261184,0.017176578481300817
1800,0.1620798356124397,0.28339185124022415,2.4461307477954692,0.049057774020105895,0.030874272233611288,0.018170629288124004
1900,0.1721186365476495,0.32045055886487567,2.4421944095321444,0.05674696709216336,0.03122837709023802,0.019642101745911605
2000,0.17141267797410512,0.3326582554865915,2.4346165479258683,0.060591141284950974,0.03160090122471068,0.022786052958028262
2100,0.1852631815078233,0.35034299071813807,2.4331615422552337,0.06408955687844661,0.03289821349571403,0.024377865287516523
2200,0.18649885514625938,0.3472720061558657,2.428638097548164,0.06641682826459672,0.033642170184942644,0.024286889283636953
2300,0.1952838164105025,0.3660228452506192,2.4228091962746543,0.07107625354180794,0.03389882680222487,0.027313871119950716
2400,0.20141809653500103,0.39379713723430826,2.415604893448745,0.07155251159985795,0.03443030892467686,0.028574872624993208
2500,0.21285434885173551,0.40027706723348083,2.4158537851076214,0.07948493506374088,0.03485173218378773,0.029761287046835
2600,0.2150189803749246,0.4305104837954463,2.408095527803188,0.08410190738807785,0.03517884216804265,0.03150119171023162
2700,0.2232315827062488,0.43844307200911165,2.4014383319224617,0.08833444354082706,0.03570200898370378,0.03220509543033967
2800,0.2240409595242308,0.4567529858472725,2.3949649783677276,0.0916801213185378,0.036817356534727834,0.03293151102623666
2900,0.23657005775802228,0.480691936184675,2.391243756836799,0.09074751535757344,0.037085758372396645,0.035874074401547544
3000,0.2349896618797895,0.49832454059470044,2.3829004948125543,0.0967219854536766,0.038279544984601156,0.03608787483081135
3100,0.2462852401405919,0.5143752689873725,2.382815006168693,0.09858607405887544,0.0388694761373463,0.03875420363909174
3200,0.25111274604408673,0.515188038008655,2.3755387606986598,0.10627472955826003,0.039357280240947846,0.039166767530747416
3300,0.24869033342495786,0.5313154193181837,2.3669319088328837,0.11079138623474781,0.03990237106402999,0.04003174355236094
3400,0.25390086032540904,0.5424770966773254,2.3663350126068257,0.11375197397583879,0.04038596740017452,0.04300113534886697
3500,0.2595184471711623,0.570009421992121,2.355966510946823,0.11672347239408368,0.04114957972386806,0.04402649696474618
3600,0.26524585246270116,0.5771076691150583,2.3542910265015724,0.12035754037607313,0.04205407166308926,0.046337392642911084
3700,0.27027677450938686,0.6005743966763869,2.3476218952848438,0.1221055160890546,0.04278432218557289,0.046269353029967444
3800,0.26516163336438003,0.6271307562228509,2.3420862320284366,0.12940487923023994,0.04308099218606543,0.04729941823871959
3900,0.27363045792569096,0.6253088364046425,2.3369046177468196,0.13203272392896775,0.04318599025521655,0.049457390683236166
4000,0.27868451256393983,0.6460751094207452,2.325882258115422,0.135227295999127,0.04365291011697906,0.051871328479858585
4100,0.2791839023373149,0.6756000678773755,2.325027057673431,0.13875847931857455,0.045351389598460704,0.053835830292612144
4200,0.27755814368944254,0.6847854704346051,2.318546887962348,0.14170623844072958,0.045520590631684045,0.055223564920186104
4300,0.28007244510561624,0.7076595275292615,2.308494856668719,0.148136398159744,0.0465693807407355,0.05665305397702061
4400,0.2784916218851032,0.7160115098941501,2.3022123059751163,0.15035557528221577,0.04631576647658144,0.05826452781529225
4500,0.28776458313672076,0.7247695582116094,2.2989041561134598,0.15305661688011307,0.04794627515942785,0.0589475865769357
4600,0.282831399346599,0.7527906405311614,2.293911912024035,0.15589827460462666,0.04826354092864491,0.06099871416895068
4700,0.2833115637267361,0.7479989993555975,2.2815897263468394,0.16037904377296286,0.04899272655492104,0.06150835134760519
4800,0.2880886998021286,0.7832445909975212,2.27737259090002,0.1681283261059035,0.04929304557925209,0.06329529122734065
4900,0.2848689385529549,0.8030888116599928,2.274881037686788,0.16891465081967386,0.04976303650359155,0.0653542224173602
5000,0.2855515180985177,0.808851220490887,2.267032845477333,0.17314981785798486,0.05030189742851874,0.06561596580226668
