milliseconds,D_1,E_1,R_1,RS_1,theta_1,X_1
0,0.0015804600873880422,-0.003865335233060858,2.5023035539478538,0.002468115957814459,0.0006042972931702692,0.0006039099877249422
100,0.010283543500399192,0.01943809486304727,2.4994067044376007,0.0030261818338845055,0.0038693347296065448,-0.0004073317774676279
200,0.016313051609312474,0.027916021337015078,2.4981836812280314,0.0011979542352856627,0.008056808073975597,0.0006286796401190735
300,0.02976791878164538,0.054108869129627306,2.496536635813746,0.004650892749693591,0.010385040069147835,0.00040044353932872003
400,0.04039066287427321,0.06851573302305586,2.49557472371588,0.00223938993700171,0.013525816995052144,0.0008741337790540625
500,0.0466934111183419,0.076623390062658,2.496382175570491,0.004538118382410326,0.016220941942958228,0.003630643116065088
600,0.05360683638578572,0.08904363040451833,2.4874157292096566,0.010821215313830028,0.018554274003445705,0.004286647097559415
700,0.06272388750952784,0.10810836380732523,2.487501567454968,0.013637531606423057,0.019595951220344927,0.0038913170946367637
800,0.0783181785100539,0.13725535044640993,2.484093086767683,0.016701464863825052,0.021723900725606347,0.00569472238375863
900,0.08318411404724502,0.15585900882380774,2.4829537655341256,0.019468068976693117,0.022055079692468293,0.006685648048155254
1000,0.092079731294265,0.1575115809549665,2.4766434096065337,0.021326177284534214,0.023870940373329083,0.009311937195914454
1100,0.10279653476151991,0.18271032883519545,2.473170919867735,0.022606472104957066,0.025329626699912827,0.009829153605172794
1200,0.11212955296144944,0.20494222429585582,2.4685532404352073,0.028485621528259956,0.025561593606678656,0.010504049328498521
1300,0.11701686162722123,0.22281128333890615,2.469877382750647,0.033445260507904924,0.02635704137777252,0.01322095863592466
1400,0.1331067043425659,0.23399046485185634,2.4606359101674657,0.03493801772584353,0.027694581944802774,0.012944070685370571
1500,0.13970737267671018,0.24094193022868204,2.4558647331614223,0.04163143125838939,0.028073606530391013,0.014145836418143643
1600,0.14883431702147817,0.2663266617431716,2.454944562621244,0.04412678685694625,0.02857358276014677,0.016855627344693827
1700,0.14862309464274207,0.2791455899455201,2.4503638942571877,0.04655242026098087,0.03044917407190472,0.01686623508951632
1800,0.15746599396886735,0.2914681713821321,2.4492648565506885,0.052258217615993266,0.03100928124671634,0.019330834468896226
1900,0.1720256230408381,0.3132141896890394,2.4380347927199946,0.05340956786790814,0.03174170469495617,0.020585213299991193
2000,0.1768054926656001,0.3201230362346626,2.439902706594168,0.05591500917644192,0.031511260381436736,0.02270799056925355
2100,0.18255169163996482,0.3354864640258357,2.434161517418707,0.06334063152055443,0.03196017167683373,0.024341062389460287
2200,0.18967019887461245,0.34724193017641586,2.4254959548105752,0.06681421608105413,0.03241029533648275,0.02493689557125477
2300,0.20093873846188706,0.38013295354248844,2.4188879844348286,0.06980518426681266,0.03406008360024359,0.026903686857522674
2400,0.20732485181082974,0.3845953951953587,2.4209865594233975,0.07228042687396334,0.03403568240983868,0.027511776116196845
2500,0.20537126367374856,0.4044237476619966,2.411056640900509,0.07586031980758462,0.03489326501392634,0.030105804409958636
2600,0.21619606462172264,0.4186365531574255,2.405227657680948,0.08276385927664878,0.03498777118280782,0.031526875869567185
2700,0.21774424379144697,0.4502572361290919,2.3997741284458964,0.08671455645654147,0.03586326481533124,0.03173090729732533
2800,0.22375450133209984,0.4563636218232086,2.4006052108222944,0.09030549364964492,0.03642998717122225,0.03305652175027628
2900,0.235596699418842,0.4802438050860211,2.389725041041422,0.09466372878022995,0.03747595032431053,0.03587969018762814
3000,0.24046395442791293,0.4898585103494602,2.384058090125557,0.09777541191482195,0.03731515537282753,0.037141227193158426
3100,0.23938734295489097,0.5097873668578049,2.3787474813231846,0.0984851957186709,0.0380218912764091,0.03724809425055069
3200,0.24813470795770903,0.510479693366078,2.3742639492182014,0.10718323812620725,0.03909198859345787,0.04044783851250002
3300,0.24923475726647357,0.5298471224463357,2.371430940806678,0.10714391189269976,0.039635651570890655,0.04145718146646451
3400,0.25204776511810195,0.5456594912145801,2.367766267322516,0.11086364189223931,0.04090194449533314,0.042592518613175694
3500,0.2608059296464077,0.5568245202742766,2.3548307055391,0.11872113368520229,0.04131736544278291,0.04467932802514255
3600,0.2620993475198274,0.5911194554310668,2.3520027754681614,0.1197480615931729,0.04217159483746627,0.0447558186380269
3700,0.2638439294985961,0.6120510393619099,2.3456070281975934,0.12543745837971734,0.042361658144089716,0.0463919743259217
3800,0.269542155174277,0.6109884544709772,2.3391702324961274,0.12895914215547985,0.04329073818581442,0.048736092233034135
3900,0.27459879686267874,0.640701977434889,2.3368218515497943,0.13215874167949426,0.04356970692564584,0.04951482018219763
4000,0.2699543227860836,0.6600970112342898,2.3278430505947307,0.13759943931903176,0.04383555950679548,0.05165023445446396
4100,0.2783688136121883,0.6656014514729958,2.3218968884681406,0.13839476957467928,0.04424686613514946,0.051876393189281444
4200,0.27799564556560796,0.6901820788948734,2.3180919295813935,0.14321660595946997,0.044980698028150044,0.05514153772371265
4300,0.27896899010048304,0.7010201686253745,2.3093904956467957,0.14504322790576402,0.046064224268560015,0.05517251022522334
4400,0.2834586807200935,0.7120999836222817,2.306698200427444,0.15330622614336836,0.04727887116235748,0.056374665062761904
4500,0.2811020402396963,0.7397877311826112,2.296414561137403,0.15341256482309873,0.04709223368239846,0.058297897169442336
4600,0.2835398977925901,0.749614231026708,2.2926360494918865,0.15603655587045429,0.048236576584593585,0.060050837895578996
4700,0.2838650166942243,0.7671541342596925,2.2841562733353244,0.16457321162575697,0.04919446506531188,0.0610245045395588
4800,0.2882876106773001,0.764920278720045,2.276478770584768,0.16477795542396892,0.0489180034474293,0.06275586865193537
4900,0.2854882229733729,0.7901157116591682,2.27489730815266,0.16687444882032085,0.050394275906800054,0.06511952753730797
5000,0.2912059447186541,0.8114436740956019,2.267312725155746,0.17527979353031256,0.05085590841052659,0.06672078510979519
