miliseconds,D_1,E_1,R_1,RS_1,theta_1,X_1
0,0.004399620034934068,0.005358605358342691,2.4971994175627104,0.0017335613584091953,-9.45493022974394e-05,-0.0002266123186004051
100,0.007554729563001445,0.021860673849717856,2.501746285954135,0.0027092172509364425,0.004569697638304668,-0.0006205249621981013
200,0.01856686519581604,0.023354644000666426,2.4956971616726427,-0.0006151361921629503,0.007580372898525127,0.0004425745558779881
300,0.02545049863050715,0.044402356467333155,2.499057032651891,0.0016197623501504818,0.010984688013736062,0.0018062421543539678
400,0.03842695038700334,0.053220522661714245,2.4947458683370667,0.001939831895335765,0.013524894817022749,0.0025546663511199622
500,0.04928048420594694,0.09135337785671141,2.4897372201116568,0.00639914547970187,0.015684682804788897,0.002277485212057498
600,0.05801514690718771,0.09356708365882513,2.491792037808819,0.010275695214139772,0.01834318274747373,0.0026728143262768718
700,0.06984573816361893,0.1192338718559017,2.4860848914827227,0.011455468003055,0.01927931045637994,0.005537129834406122
800,0.07983026893199038,0.12487717048476699,2.482952018074001,0.01481543800594437,0.021254640375757364,0.006557259443908016
900,0.08223158361363549,0.15075683200894965,2.481087561033817,0.020668670334220568,0.022260106970817234,0.006174035696646508
1000,0.0920361394228739,0.15602687388608166,2.477150237937147,0.020520906035056987,0.02431469819070653,0.007451675763583263
1100,0.1040720657760572,0.17068170252990555,2.4750389187174253,0.02716686963269978,0.02445844374139535,0.008564542161356384
1200,0.10871293390218331,0.20122877992057944,2.4705231000867194,0.029635743998772317,0.02613798918331899,0.010469054657722753
1300,0.12237042326515454,0.21542525469108678,2.468714087212569,0.02952331192102827,0.026779894028922925,0.013045799017793135
1400,0.12906977930962774,0.23314706949138828,2.466154278552391,0.03804523823966539,0.02709876318573674,0.01386871687121466
1500,0.13742309664517563,0.23558820455742505,2.4620711512591096,0.04155741384539154,0.028453800549141175,0.01427210019115729
1600,0.1427534938176447,0.2681795326675609,2.45408703988812,0.04107492850355324,0.02974811308325913,0.016133508239039772
1700,0.15757056050463636,0.28140532597544476,2.4523325132726344,0.04485640135331134,0.029868035180177464,0.01758194070141916
1800,0.1635484839748517,0.283796669270955,2.4424595013835875,0.05196829886930801,0.030353036184374713,0.01834893848392361
1900,0.17045347003462707,0.3135852671258697,2.4419279362550874,0.055134303044072734,0.03144869059510794,0.019769105791139323
2000,0.17136501015265151,0.33438620354773807,2.440193630016007,0.058303864222349865,0.03172835956953506,0.023066584447758172
2100,0.18108756644547283,0.35021762458424616,2.4287775285265574,0.060409198206611274,0.03205983905312127,0.02411483652859205
2200,0.19306154604621542,0.363486494362712,2.4262653775900964,0.06706265282151239,0.033153374638573145,0.025812481957925425
2300,0.19597910575285607,0.3800624937643847,2.422517466769782,0.06830649844044458,0.0331516967249357,0.02574533396905282
2400,0.20592708749112476,0.38421114896988934,2.414577039218967,0.07420315418579558,0.0343202442803918,0.02706502430364439
2500,0.2064194415045516,0.41176034361357206,2.4119697401926,0.0765293834369914,0.034907616993951535,0.029881664405518912
2600,0.21598385952961846,0.42757872952601217,2.4064832298699725,0.08358081724778606,0.035296602113514215,0.030728530649195687
2700,0.2183441460053422,0.4451080429526196,2.402919200650209,0.08690134120366723,0.036329950902440226,0.0313642312590677
2800,0.2266722942104399,0.4535540220171829,2.3954230754444117,0.09206638792399224,0.037142647694347115,0.034332147617912784
2900,0.2332383111062112,0.46028468589677657,2.388098601111614,0.0935823744273183,0.03715238291418679,0.03567381143006233
3000,0.2367844579285484,0.4856029688324337,2.389583393509382,0.09587868469979093,0.03775919566361659,0.037521699388376434
3100,0.24287142920082533,0.5135516133538277,2.379217975741878,0.09948046720834837,0.03800789647285129,0.037520467042593326
3200,0.24431175908640634,0.5098168688499309,2.37603663659824,0.10705681093755838,0.03903567206636617,0.040282515392750864
3300,0.25052919846726557,0.5298468560329052,2.3678450128256663,0.109782629626428,0.03927149006675017,0.04139517829982755
3400,0.2535054486698824,0.5559612403196352,2.365405212889344,0.11045536729786064,0.040181363882959634,0.042017331824983566
3500,0.2550862959465698,0.5695490471002772,2.361464500666326,0.11875000453717982,0.040410282211315686,0.04300853995438419
3600,0.2630615117045237,0.5767545380801272,2.3521345164919802,0.1215381784240679,0.041429705453392765,0.045167850319884295
3700,0.2633746410176381,0.6037865827395703,2.3494177765375532,0.12435910081806155,0.04189839400617665,0.046333198066663604
3800,0.27186925543896356,0.6087503709664712,2.3398705366951162,0.12833698112826644,0.04308377982257675,0.04736638523764197
3900,0.2691590618385685,0.6264032594600603,2.3381896193953313,0.1297897249850812,0.043848582093986475,0.05065612039941075
4000,0.276342896491494,0.63834855784927,2.3265391859902786,0.13691331196803067,0.044293300778514406,0.050383334478594784
4100,0.2776770005030322,0.6740755253993079,2.3258494244360852,0.13672737672011576,0.04529012860279819,0.05270440063024821
4200,0.2822586087251055,0.6739198558772906,2.3196924984593243,0.14459461218644867,0.04545629662673102,0.05491909737732417
4300,0.28040841642560627,0.6975001373750661,2.3087961888376283,0.14454311006142376,0.046639078691616175,0.05484110724835776
4400,0.285743992903427,0.7004179272406912,2.3043062082069223,0.15145758001878126,0.047042260827552494,0.05673930388234358
4500,0.2796128805183906,0.7228567547699574,2.29647307278011,0.15643780908979144,0.04797295591962601,0.058126329150445154
4600,0.28236035015749256,0.7531590629439453,2.2889546245627233,0.15642323108298253,0.04763885083997055,0.060046303884353266
4700,0.28843879629465,0.7581850092713548,2.2814830976891103,0.1645085023771985,0.04837720263002099,0.06246892480990763
4800,0.2856671460553783,0.7707577187967612,2.2788242096993105,0.16476350757479682,0.048882939392561185,0.06347290238936616
4900,0.2835335357047596,0.7839917450246804,2.2749124520704704,0.1709310442699775,0.04962168698115618,0.06581862797417125
5000,0.28739966580531123,0.8027287356149089,2.2672702577809134,0.1741797289576659,0.0510968003304253,0.06588093978311418
