miliseconds,y1,y2,y3,y4,y5,y6,y7
0,0.17918653160209674,-0.0033036730270106797,1.1009564296538161,0.8015223086060815,0.9920570909904556,1.0005785773491915,1.0500482911892461
100,0.18661879710224488,0.019553421741483924,1.0853769590209146,0.7881820840258312,0.9672745044624467,1.0151151584751736,1.0494180061119656
200,0.19804873018029914,0.001999650298010823,1.0712295753013592,0.762880045546653,0.9570240271498547,1.0362236222979326,1.04895907451344
300,0.21965415071047187,-0.0014891573473359027,1.0537593240293361,0.7480668636433755,0.9210048669131257,1.0450770760174886,1.0483785350251533
400,0.1925879354955803,0.012132627029410054,1.0430227498030769,0.7343294255946625,0.9125285473484512,1.0603884781747044,1.0480537013991804
500,0.21437946554662246,0.0051421403040762415,1.0219216690054571,0.7078567650305865,0.889516212827141,1.0739152744266767,1.047950247547993
600,0.1953395598910285,0.008388369039844128,1.0104052381761444,0.6925029485000567,0.8679151319647367,1.081156984489407,1.047842025209636
700,0.2571169029532918,0.0324393749039875,0.997306039448106,0.6813858250284061,0.8410046341348463,1.0908209764478143,1.0480996710919304
800,0.22632550673428853,0.04109618733089465,0.9852117038365796,0.6519105997065899,0.8120875692117471,1.0986992176927957,1.0480833547371582
900,0.219888137766195,0.025284072896068054,0.9684028160808769,0.6281719731351803,0.795333335840309,1.1041724051699902,1.0483157100462612
1000,0.24250364133128102,0.04340926169177588,0.9644810365290357,0.6175553471736145,0.7738684903668898,1.1133752954174203,1.0485914058918366
1100,0.29062825900808387,0.03266983744300473,0.9417296398531013,0.599475463203698,0.768019500897382,1.1190827301339255,1.0488313830938432
1200,0.2704332050455516,0.028556245308044265,0.93350556367455,0.5914365198592655,0.7523069716542058,1.1255888519368002,1.0490179230770107
1300,0.2692062807742392,0.021899519846668724,0.9218636446978311,0.5641741879891966,0.728122244097313,1.1285580869842613,1.0496571863646782
1400,0.2708739208387324,0.03741596234481627,0.9078332695575898,0.5571228291421291,0.7216783968263102,1.129052126612239,1.049773077137016
1500,0.32922859236204843,0.03430935589486489,0.9026574349842873,0.5329266373876829,0.6965586289540437,1.1283807476531946,1.0502034234208506
1600,0.3194597460271173,0.04789132398677401,0.8913847399095262,0.5116218937499935,0.6845483945086906,1.1295257010421678,1.050528971926539
1700,0.3760807195480536,0.057894902613254126,0.872996248037296,0.5023332044812502,0.6600854972301368,1.1306618474155492,1.0510963635415198
1800,0.3667680633683714,0.05931037332221641,0.870232911470454,0.4895638294374595,0.6468590915027088,1.1277671859199982,1.0513741600813578
1900,0.42156243693778506,0.055641548627338354,0.8521712556497498,0.46988699131872996,0.6309858625368222,1.1295891183614248,1.0520568973066926
2000,0.4178184362206863,0.06045799020327997,0.8409033952298259,0.4663012636704465,0.6181532208837022,1.12931401403704,1.0521399325899627
2100,0.43483106767736496,0.054763810719159575,0.8346760808549188,0.4528307777802079,0.5992810103300423,1.121861524594085,1.0525657509006339
2200,0.5163982927264786,0.09245807559839232,0.827574909328188,0.44036200257989616,0.6038658137966759,1.1197255959908359,1.0530765755945886
2300,0.5384133187639807,0.0906965634648179,0.8202764258030281,0.4230487176001593,0.5787822833999542,1.121068831451986,1.0533498555146226
2400,0.5389419868794246,0.09765354076049146,0.8047724808462383,0.4123856653767699,0.5623326773632616,1.1147308462964924,1.0534983478242979
2500,0.5771337370232034,0.10271578206289714,0.7938698088499312,0.3878151324568383,0.5577785593032092,1.1119706209709228,1.0535504496440231
2600,0.616613945260953,0.1185765475227791,0.7862932882234923,0.37604866242409446,0.5525824322089811,1.1069978428587381,1.0536883571366709
2700,0.6685029929982051,0.1370870970219845,0.7848032214077333,0.36484636041732016,0.5396825802786489,1.102038157157416,1.0540668741208237
2800,0.732221331130837,0.12140028463911558,0.7714368079915216,0.3663153264164682,0.525636279505808,1.0937608225929702,1.0540064912463147
2900,0.7807284350492693,0.1588043676084005,0.7603530410682362,0.353178546126195,0.5157696855748385,1.0882947598428832,1.0541385148135247
