miliseconds,PGA,NADPH
0,2.4345916918017294,0.2086608361353593
100,2.513748740623887,0.1677493587744996
200,2.6097298602255896,0.13462713859633108
300,2.6431866706470624,0.11021816150284791
400,2.819490795807112,0.09465795631554783
500,2.9421846295471847,0.0811499620096505
600,3.067998166733621,0.06949400961441418
700,3.090507581268751,0.0629103763287139
800,3.3305269997341775,0.05866941639948006
900,3.3550996309486596,0.05408377260074482
1000,3.4353743025131047,0.05203772969759483
1100,3.530134001247767,0.04962733004252309
1200,3.728080817266554,0.04871245137925639
1300,3.762415096717479,0.047112554092613286
1400,3.960383513643821,0.04673814869416151
1500,4.127029440664349,0.0449274841053117
1600,4.259709656349515,0.04379571923664204
1700,4.32024034079616,0.0434625755156052
1800,4.481264954236831,0.04385268548086094
1900,4.494653027209433,0.04354408177167012
2000,4.636625249406204,0.04266355147440056
2100,4.831310158904796,0.04339447837678077
2200,4.798872061567175,0.04362423847312607
2300,4.971114159123767,0.04386010274745585
2400,5.045125871140457,0.043095982990074694
2500,5.253209189003508,0.04287787167697017
2600,5.271947842721365,0.04321798689178278
2700,5.352445341801118,0.04148073108102969
2800,5.511831751361917,0.04176872323708329
2900,5.64327038589195,0.04399576219261995
3000,5.721976348480584,0.04366856079856488
3100,5.9501932538327855,0.04347543521330133
3200,5.956343799830723,0.04377616597381057
3300,6.020773280343604,0.04375860073405073
3400,6.2201828544022595,0.04127186544253363
3500,6.248922818419297,0.04305511608624171
3600,6.365638306912262,0.0436639282854901
3700,6.511442935330268,0.042908403988808415
3800,6.685832621346896,0.042461814666423583
3900,6.751089621352876,0.04317051134680805
4000,6.803674704680063,0.04299524270854205
4100,6.933006839372619,0.04441371911760378
4200,7.087234293434429,0.04213815611466856
4300,7.1827173375180715,0.043721310088057866
4400,7.236353796550025,0.04320185075836886
4500,7.434409586959964,0.042700177638564395
4600,7.534911224744889,0.041302119820020085
4700,7.526147169119333,0.042592843102785743
4800,7.632155798952626,0.043225793790177235
4900,7.857867580908688,0.04320068434912513
5000,7.948034750715121,0.04284188241692502
