miliseconds,PGA,NADPH
0,2.3382762361839875,0.2111219440581549
100,2.5380365106729363,0.16623082705024195
200,2.6282122679606137,0.13375828521698344
300,2.6591907728360913,0.11214483981046834
400,2.8587686425047405,0.09380929905105814
500,2.889250569480973,0.07990106209624881
600,3.017738887430391,0.07168596333989782
700,3.1540755345710076,0.06311076523528299
800,3.1986409587570845,0.05972776005908475
900,3.3073631219580037,0.05373100699784463
1000,3.485131864671433,0.051940817694465194
1100,3.634141847597356,0.048600344591951034
1200,3.6731116942965976,0.04606035390476601
1300,3.7927190942466105,0.04634507713019356
1400,4.005800364029938,0.044391291235955546
1500,4.08471913037443,0.04542451607116161
1600,4.1375847973809705,0.04268604124055881
1700,4.369956829545663,0.04411996303300143
1800,4.368906145555707,0.044529135897983546
1900,4.539465363135845,0.043186279470914066
2000,4.5800293929560265,0.04483646490008767
2100,4.6767809775767235,0.04437071053059246
2200,4.918470492368457,0.04181205020615975
2300,4.943499101837337,0.04350626585440879
2400,5.089186610977138,0.04272039333679312
2500,5.270023990636397,0.04190932935945154
2600,5.261134665023229,0.04329165733020928
2700,5.5059264160762735,0.042792558874819864
2800,5.497370570555649,0.04287496884962476
2900,5.71973285588857,0.0431920085844123
3000,5.8108531216351995,0.042112545548743587
3100,5.945783281496433,0.0433038808072194
3200,5.997553985790685,0.041765419559461066
3300,6.018175834885907,0.04286795298542042
3400,6.147805311137588,0.041256855761009875
3500,6.357963499367368,0.04420825544031084
3600,6.4004775370623905,0.04232989483237906
3700,6.527830025816033,0.04155240107073413
3800,6.577342581921514,0.043716164040885956
3900,6.736146614148622,0.04200451100737462
4000,6.77270736651974,0.04277034399398089
4100,6.995175442377035,0.04234427602199421
4200,6.984807892635523,0.04311723974413154
4300,7.215116909937451,0.041437249387807885
4400,7.333147517762939,0.04278370125850849
4500,7.395865383873243,0.04317867799932364
4600,7.406137341805001,0.04183583376072798
4700,7.564724950639083,0.04189602876251345
4800,7.718655580817999,0.04178806441756353
4900,7.860083808811181,0.04340485485543926
5000,7.855059994245439,0.04182646678147774
