milliseconds,CS,CD,CDCS,UVR8M,UCS,UVR8D,RUP,UR,UVR8_M,COP1,HY5,FHY3,DWD,CDW
0,0.12042649456085612,10.059011394246562,2.000570404851943,-0.07610253199662903,-0.004249655650511907,20.0429355558388,0.3784790593849389,-0.08024376563197178,0.0,4.2,0.20847576702900308,5.0,20.015371221153735,-0.05136050482234683
100,1.734179399448025,0.24299322949275265,0.022732580654928607,36.68597660690402,1.4417142367856148,-0.020143505746885684,-0.09368879834074414,0.8935804254243167,0.0,4.2,0.40363506982125996,5.0,8.199336003071169,11.79987730803085
200,1.6083202471341491,0.1788184845895937,0.00877137751729398,35.192729250196294,1.5861168476619796,-0.014073069888285931,-0.340099599609818,1.7644530516791075,0.0,4.2,0.5159589296251686,5.0,8.11309573233191,11.778925202679718
300,1.7634847327467145,0.20293097080487454,0.010342874250194731,33.64837305625823,1.7169632462111921,0.00209982729845945,0.4496242274783591,2.54742314004239,0.0,4.2,0.609422274228027,5.0,8.10904914710485,11.904850440698949
400,1.9908686002873766,0.19832438806043845,-0.002732556578917472,32.174737636756284,1.8487592758124805,0.10367153041121789,0.13259626851205641,3.885971631057233,0.0,4.2,0.6590488729500835,5.0,8.160072265921848,11.859966749144782
500,2.4260280994229544,0.15932854806493388,0.0016144037571859922,30.762652915699952,1.9310212961565822,0.1627540535878478,-0.24220901017852164,4.704085767954122,0.0,4.2,0.8209983427149669,5.0,8.113239735995224,11.810950752503086
600,2.3348975248739823,0.14137733274573328,0.01416025194760092,29.20816034874271,2.0420205117389836,0.016016375067448713,0.8619852209801404,5.988694797774702,0.0,4.2,0.8669275075466872,5.0,8.197125104458616,11.90601547562333
700,2.582054179051579,0.15646853997823196,0.0009416958642144428,28.09725517354515,2.183800509904065,0.26274147416230254,0.8356076736716254,7.355262569224892,0.0,4.2,1.0340956444598406,5.0,8.18254705690539,11.845543629645912
800,2.6635132993143618,0.21932163101601898,-0.010151074641767364,26.726490935419218,2.2407254064923188,0.11550538991578083,1.0117100896892728,8.071448342185969,0.0,4.2,1.136756027584929,5.0,8.229857070750546,11.859780312623393
900,2.926187536805106,0.19557866208234104,0.002001696554156611,25.375524203640644,2.372506039821232,0.3892575305095658,0.632732054956469,9.479550167490627,0.0,4.2,1.1846810696790342,5.0,8.190904328106605,11.79364017947327
1000,3.320767312086493,0.19802579998665615,0.014969121759945676,24.248719920458633,2.4417173626406714,0.29197701603528714,0.7436788334768945,10.340227801162213,0.0,4.2,1.3024480557956852,5.0,8.165532593661734,11.838982877461861
