milliseconds,CS,CD,CDCS,UVR8M,UCS,UVR8D,RUP,UR,UVR8_M,COP1,HY5,FHY3,DWD,CDW
0,0.1431275771471538,9.952976051690303,2.0071664510230325,-0.10736975307817387,0.010794596525554444,19.938651813346485,0.16822343402058734,0.09458644974091278,0.0,4.2,0.23594477979195597,5.0,20.069286936635805,-0.03617577103634597
100,1.5867572572722093,0.17661105700901633,0.025417350819942258,36.324719468062376,1.4287734161926704,0.07548862532909727,0.5027908548246088,0.8709184875228693,0.0,4.2,0.3339267891230627,5.0,8.171190670626101,11.775443741966042
200,1.9065788919372073,0.23211541656425647,0.002477675079491085,34.905344368859254,1.5606956629885695,0.15811267990332434,0.04520749110609603,1.9076264589954386,0.0,4.2,0.4537358109828044,5.0,8.249494673741426,11.864927224603903
300,1.9652928118604782,0.24010372955206366,0.0006867506996093191,33.41925981180683,1.71881650627472,0.13835260744592687,-0.11553932120774044,2.5479808380154636,0.0,4.2,0.5878559818827926,5.0,8.187873514160735,11.750243293944763
400,1.9165712442515372,0.16579966254787948,-0.0030986184010869974,31.95806798892536,1.8156555213257493,0.15186464621969237,0.6131509877472713,4.094136986293506,0.0,4.2,0.7354985328478273,5.0,8.151216027947685,11.753161304479587
500,2.417403413726891,0.22821374356004256,-0.0002380020358435681,31.16597858134768,1.951065787696192,0.004910718000382341,-0.2522335857732871,4.733259940191386,0.0,4.2,0.8371987290767149,5.0,8.139341898650445,11.854366732759761
600,2.4679214492812727,0.20151731750983393,-0.00527067244036381,29.25420367512956,2.065041063976867,0.18003289820664609,0.4134983379897674,6.075048459184601,0.0,4.2,0.9042412291950657,5.0,8.237096724743356,11.870478643359732
700,2.8431373749180726,0.1208019918740813,0.015255611213103952,28.297263806914764,2.1540147214746805,0.20667808528912876,0.6500716471408391,7.501387593093398,0.0,4.2,0.9937979930707029,5.0,8.138003629984878,11.807914081877682
800,3.0128614965950042,0.21944054127210375,-0.010074827405958586,26.62672503948212,2.2634547244293852,0.2427575487228617,1.1098333526484034,8.065221447874691,0.0,4.2,1.0786523489447053,5.0,8.20437182151025,11.845536203321565
900,3.2699615629703547,0.20270483553594476,-0.008458502897299528,25.524862560920027,2.3621781487771556,0.3368329142167306,0.9136970793454164,9.032821791311614,0.0,4.2,1.2135804617203045,5.0,8.213738439276488,11.819090664162893
1000,3.4182848684926532,0.1377978671144084,-6.21528580146977e-05,23.43485238547245,2.4546215671168823,0.3990175643751142,1.1568371670459385,10.66408707598552,0.0,4.2,1.3273439189224676,5.0,8.211229504202622,11.855076402222931
1100,3.42940086907293,0.22557139003794438,0.006683961893942134,22.30535049403193,2.491722072677248,0.5925350672701286,1.8154053755642128,11.71422661153869,0.0,4.2,1.3945671645942717,5.0,8.13543202606604,11.88980012921187
1200,3.715173255381659,0.15546912449040676,0.00791467835376247,20.93790274077046,2.5823860984825666,0.6580788964541981,1.3466714775643043,12.708780553013465,0.0,4.2,1.487777831103712,5.0,8.220616205486353,11.819604318623467
1300,4.197016159175709,0.11928382035225563,0.011353636490790294,19.45270593484813,2.6077863721310486,0.6412854926615934,2.749778796642476,13.278582040904066,0.0,4.2,1.6372518007898176,5.0,8.114428681671601,11.87285956082027
1400,4.281014976340642,0.16220076364479702,0.0064618664400547055,18.630912044385447,2.6563408453717594,0.7585228486329265,2.77410997228005,14.49327208617164,0.0,4.2,1.687264853594689,5.0,8.132783978897267,11.839376270819235
1500,4.876974680911745,0.22689655821621935,0.003069395486237695,17.58394248717752,2.7182157320720743,0.900973313399474,3.7295847376545885,15.80878215204075,0.0,4.2,1.8302848785735708,5.0,8.183888722174377,11.899484107156615
1600,5.158414589508883,0.15777137237387578,0.0066304627692894014,16.807005287245577,2.744640338734096,1.038574901642936,4.229502922202703,16.550733851888698,0.0,4.2,1.8287126091432773,5.0,8.132398825329355,11.806953342587372
1700,5.348691210870773,0.1343675698509397,0.019685023775433592,15.678516470737511,2.758628194719737,1.0386902426498015,3.9794638347877305,17.018119347438304,0.0,4.2,1.970696329750467,5.0,8.152487124004578,11.8360596150775
1800,5.679324479002301,0.21306127706481448,0.008781381234758204,14.632229194151359,2.7489670441567227,1.0734202385019223,5.445601720825747,18.1369194672783,0.0,4.2,2.022308799793748,5.0,8.238344694708442,11.80649752156332
1900,6.081411489702851,0.17840862264224921,0.003785680796009514,13.858465813206749,2.7587274482965602,1.2675878912125804,5.868256518599034,18.52969450348496,0.0,4.2,2.15995252147005,5.0,8.129263137470016,11.886424251797353
2000,6.235700841481856,0.10789845520946159,0.016012741186853113,12.842047326426561,2.734004157695075,1.2241977371307073,6.717971854715632,19.428413533940216,0.0,4.2,2.2045207583774284,5.0,8.259464181355192,11.821832663832799
2100,6.721523976124077,0.17970397272672925,0.017782756092354593,11.783433592629919,2.7227588753394554,1.18896174003075,7.319068880245651,19.729287125561623,0.0,4.2,2.3272835831986716,5.0,8.198760010113299,11.894307136663723
2200,6.957064060222061,0.22030322705485716,0.006278236550732529,11.731468788060571,2.735044473502766,1.3269857311841684,8.102478625254166,20.250977808041043,0.0,4.2,2.343391444011685,5.0,8.251161391481347,11.839512075466665
2300,7.708483579395273,0.18800946441372368,0.0027285615143436796,11.489984903061426,2.6979432944932764,1.3843466860171474,8.923285966787486,20.50431971275773,0.0,4.2,2.399136062597481,5.0,8.186700246369004,11.785475109387116
2400,7.667829594160897,0.21393835698764035,0.01558155407581392,10.144402093621425,2.706826681017514,1.5733936844405767,9.56777751109459,21.36606809549723,0.0,4.2,2.476997817972858,5.0,8.194469544264344,11.85001788291986
2500,8.181896221650733,0.14866148511835012,0.01914987459949006,9.85210320248859,2.668363324552711,1.5477164189623456,10.45186329023664,21.175235230730564,0.0,4.2,2.543189217113578,5.0,8.13025262064597,11.748642732174696
2600,8.501789161118555,0.17389224134528267,0.010617793724813453,9.913798300654124,2.660969416804407,1.4981518207821045,11.37300069577794,22.165770810167455,0.0,4.2,2.693086155742335,5.0,8.20091461556589,11.782502210878585
2700,8.779390991577714,0.23893550052496204,0.003043129127087027,8.887149024082195,2.6263979827949826,1.7210348477424935,12.263099717070698,22.485213891346962,0.0,4.2,2.7468275421529023,5.0,8.174795622931555,11.87426757835754
2800,9.25125527819432,0.16351502620234148,0.007610095571540663,9.004787723051384,2.6248842065553672,1.6130051991917977,13.295457507819886,22.122274208549598,0.0,4.2,2.8016830214492403,5.0,8.19809680160625,11.844986758591212
2900,9.544528346384048,0.2253601980317283,0.01892287644761494,8.751549033742737,2.579175196680224,1.8694117834989528,14.331085214094976,22.566590994592524,0.0,4.2,2.795852318702115,5.0,8.141547462196208,11.739422363114718
3000,9.666680503567326,0.10574072339960171,0.012052685908028455,8.321081916491968,2.545712362042466,1.9213099730076186,15.445853846908173,23.337288954041817,0.0,4.2,2.8683785000834123,5.0,8.131102981533303,11.741219236533682
3100,10.187473217919798,0.19261365405149633,0.008713882930289251,7.954039496578083,2.5403372101520474,1.8798134132296709,15.737860545176826,23.128732606896833,0.0,4.2,2.9768080395187564,5.0,8.120034481970182,11.757637761140735
3200,10.4112576534539,0.13324452600582715,0.02080537782744639,7.379866105899232,2.495584310902694,1.8797054801013933,16.47632545896772,23.516263440649297,0.0,4.2,3.039389924306816,5.0,8.16105114713748,11.790358770392396
3300,10.694485488155179,0.14791989273647277,0.018430760112239,7.376525679870979,2.5058929742968137,1.8492948424977145,17.892723072117466,23.541159841288394,0.0,4.2,3.0221223535486295,5.0,8.150484197711036,11.811604554279267
3400,11.001830826126634,0.14494320041813677,0.03591758605088748,7.628535697655452,2.4906224551420584,1.8972113084920244,18.720623183093974,23.70300707727121,0.0,4.2,3.130705805908599,5.0,8.124924540329742,11.815426061363027
3500,11.250479254531413,0.13398442893200016,0.03078873265964871,6.99265362783689,2.4625534102550444,1.9476931550835601,19.391892794873595,23.899763241885385,0.0,4.2,3.176009797809607,5.0,8.241461232736366,11.842997557531834
3600,11.514252782282462,0.1308900579968477,0.028350723719230655,7.285570350219202,2.440484902532279,2.039900012071248,20.10428654139779,24.0538446929847,0.0,4.2,3.1450495933622094,5.0,8.279709854087969,11.826095695724714
3700,11.832963139606864,0.22342932773267976,0.030121091704701716,6.827034412810805,2.4366317649643023,2.0794854601294643,20.755729508688972,24.511940048826773,0.0,4.2,3.262622612964012,5.0,8.210932778948507,11.832108568247069
3800,12.183267659850282,0.14893349462496477,0.038047624160836915,6.948658161098304,2.3958812515181456,1.9765238589688183,22.023944082663427,24.83455449582492,0.0,4.2,3.2075402603881824,5.0,8.281103398920706,11.77892922272438
3900,12.28029182871929,0.23451022465837176,0.03897404015534855,6.630473992941145,2.3791833360185,2.004500539620367,22.83473658438494,24.809601588385625,0.0,4.2,3.3198451844592762,5.0,8.187345093310206,11.721953325714003
4000,12.64354962161987,0.16110023851138938,0.044574590741226675,5.824046073710576,2.3420284205865696,2.1828575367882417,23.639694921102137,24.664703264157637,0.0,4.2,3.2899346354518753,5.0,8.233593180867254,11.8249396802082
4100,12.675371370936984,0.16850397585661273,0.04240168619714367,5.756350270902935,2.3254763296098404,2.065553701577551,23.61105784898046,25.17682690296872,0.0,4.2,3.348649638077141,5.0,8.28282935102119,11.767170463298445
4200,12.756186767354775,0.2385972192590997,0.027239916733405072,6.369743376859235,2.337929541925076,2.0932654041210226,24.767224365006655,25.27778611627845,0.0,4.2,3.430105547072536,5.0,8.199344149415458,11.768393228673029
4300,13.118269946621668,0.19982230743354026,0.04657317290830089,5.480283451652746,2.321767002506551,2.2008878034760855,25.772475183952334,25.094417041381185,0.0,4.2,3.4411715613120344,5.0,8.193531661109139,11.84741292057445
4400,13.227301292637353,0.10707420750689113,0.04273682330859761,6.112681638175071,2.3074014059170227,2.1442185217361263,25.95293785213207,25.544880449408808,0.0,4.2,3.45146687071336,5.0,8.185899594960317,11.775507755223805
4500,13.575702331551394,0.1690146598149699,0.03589173521452622,5.283657885321008,2.28396398329722,2.288851108692317,26.47679229777365,25.49478318792661,0.0,4.2,3.4180406613486767,5.0,8.262919887486678,11.74646936887147
4600,13.721663242846423,0.2204371950073246,0.04828759580156623,5.512191869300925,2.255573354626249,2.3403551430478604,27.946929077906777,25.388732405615528,0.0,4.2,3.509126543156272,5.0,8.267087338087302,11.8293793765673
4700,14.088101221585724,0.16102378568928538,0.03821717938390891,5.5378740674725195,2.2560684710637737,2.2078978756273395,28.37825769502974,25.80490864473865,0.0,4.2,3.5273329081711595,5.0,8.189054297638762,11.854544568685183
4800,14.223859860645554,0.18087307565693622,0.0476264286143685,5.164710471879837,2.22511473185631,2.192822152963055,28.590468459539842,25.6858478348552,0.0,4.2,3.5330978890716294,5.0,8.24660033736161,11.723191537238813
4900,14.072497659760996,0.20933694420178095,0.051278868465547786,5.264309520191623,2.232242288902207,2.29058605649821,29.084006108940237,26.132171224230284,0.0,4.2,3.52671588337155,5.0,8.28360533816003,11.749111060487834
5000,14.420553096806467,0.15091836423118987,0.04019761293535379,4.897195364951721,2.2202585825514563,2.3485262041926367,29.78585035760142,26.037054284481957,0.0,4.2,3.5711379876321883,5.0,8.153024175778247,11.84101469191753
