milliseconds,STU,STUS,STUST,STUSU,SU,ST,SUST,SUSTU
0,5.038403360675629,0.004252456612197417,-0.03756233001206985,-0.014841034669398078,0.00021303725592006117,-0.12444823256236155,-0.00015429269019897113,0.00018026696287276316
100,0.6998549867426721,1.9010069885028542,2.3428909205079993,0.03312471992030588,-3.812149312427027e-05,0.39085211331886327,-0.0004744187377159119,0.0006595532092001361
200,0.5023983502668496,1.662395646305304,2.709209958428265,0.027696129762291966,0.000281288344223515,0.8335894731375006,-0.00026885831115775887,0.0006348246664882738
300,0.496478534864942,1.6060357707685755,2.708829149140625,0.047516985354072505,0.00022031752598182823,1.134102964841424,0.0011390569901989014,0.000707408375446308
400,0.5182835400572888,1.6050804249070274,2.758235220917673,0.057377694896214734,0.00035135088251070715,1.8069226510456826,3.773392629599642e-06,0.00035886567287979706
500,0.4658909083030933,1.5843320895843263,2.729531603517126,0.08526151359562721,0.0010810250359237449,1.869340308454638,0.0001383904140886565,0.0004533337147019708
600,0.5534723985164958,1.588022119110677,2.6890638384271455,0.09441692599450625,0.0007944697076829243,2.2608449657605467,-0.0004367560323392077,0.0005834584763495397
700,0.4764602474425721,1.5484225530470568,2.686254997271844,0.10295337604034277,0.0011943547190883983,2.5459636439445466,0.00016931410486611866,0.0006182811958876709
800,0.4966228939166932,1.5188214791940808,2.6615561261654097,0.1407430591935986,0.0012399337082252375,3.100474671759924,-0.00025306829107491326,0.0005015513272852439
900,0.5008739182137139,1.5434010193695986,2.6689650125003856,0.13900735797410058,0.0017215650491539999,3.2732785082448497,0.0003581287452419624,0.0006306853935237971
1000,0.46720402383501036,1.5220648899060532,2.6843197121488807,0.15838839024130555,0.0017309529365927016,3.545887016378114,0.0012286519924906204,0.0010196474546194248
1100,0.5153728154679845,1.5062978587522275,2.690438249616691,0.17370766990469438,0.0021923872789226598,4.027233492445797,0.002333901344503159,0.00039968701345711023
1200,0.43471465864222364,1.5023788022460525,2.6188779147687464,0.18063286804585166,0.0022520017049450828,3.9874034156614226,0.0025715536021272438,0.0014552207829992803
1300,0.4699072284363413,1.4656099548437014,2.642814877890275,0.18385475020157324,0.00228606949518159,4.367518536796633,0.004007053858670097,0.0005931593189471601
1400,0.44512365536757126,1.4762609492008612,2.6058080878970737,0.19232369055751042,0.002288942853860294,4.470259075571568,0.003925181596349843,0.0018275577303846556
1500,0.4614524769161273,1.4684172560993694,2.6160975201858956,0.22479633687772213,0.00253628271078433,4.778874684970132,0.004239554282744876,0.0015355525518806333
1600,0.4876876964578613,1.447289740486367,2.5761234679274754,0.2477390539533931,0.0027334772967483904,4.662761359844884,0.004444182040948713,0.0013286907332482518
1700,0.3832091273145555,1.430514425096392,2.6074123158117333,0.2551613936286213,0.002917705316318154,4.813191413281954,0.005186754707507955,0.0019435289203177941
1800,0.38307516554177223,1.4393142646193684,2.6123621975968505,0.24223875755902394,0.0032963436772837163,5.051639760943294,0.005611731059012209,0.0024422729545812
1900,0.4515528350774084,1.4496152758397736,2.537078396239948,0.25401701818377936,0.0033543614956144225,5.460322620619632,0.007261215703322071,0.0021557320118380046
2000,0.4675827885801229,1.410813596812107,2.5749756248548556,0.2871012924872095,0.0033682041458608426,5.261597729745033,0.0072936786134024795,0.0029239683580393958
2100,0.4730891896244482,1.4084398932458035,2.5534510956247414,0.28290056589005186,0.003462322222037859,5.568730506344579,0.007858036139282343,0.0034512322117100616
2200,0.4438435736293895,1.3806935804718063,2.519752969690886,0.31705590049214377,0.0036010853157847594,5.44281521163554,0.009757260493791744,0.0039603719552291985
2300,0.41093120645783277,1.3776967428169347,2.4917202493859345,0.3152756797640596,0.003929983594859434,5.9180893716049425,0.009009383102245506,0.004431449317017504
2400,0.3820228185401981,1.40404481324924,2.5055183102677288,0.31602921922605726,0.003978613285677269,5.853018765898334,0.009799402104125016,0.005422532126371225
2500,0.45114853274080974,1.353785252539046,2.528722860931323,0.33847373921945817,0.004223961589676877,6.0907886821094825,0.011759300630272354,0.005479167053513158
2600,0.4214009290637043,1.3480851822370168,2.4622683586246086,0.34334135476781097,0.004423231674858223,5.966982640135425,0.011177106750299213,0.006633560820676909
2700,0.418707257901081,1.3624407211112264,2.488492438936394,0.36808083250699386,0.004524513246532262,5.927977216243921,0.013474847564815066,0.006561502826278098
2800,0.3456727683657871,1.3652456609780586,2.4452303063274647,0.36471524974178315,0.004552295017684219,6.241064212879987,0.013022723956004787,0.007713726162915775
2900,0.3982216517619741,1.3632974485576743,2.4791433648947856,0.380960955124383,0.005203115572102753,6.186510174414329,0.014658798551347248,0.007904134313614673
3000,0.3690533518480256,1.3307439106748429,2.4245328590581683,0.3954898964689481,0.005089892081984202,6.142763181274407,0.016356415650386865,0.00844227821923956
3100,0.4519618211834009,1.340259699151521,2.4341064981157223,0.40223343657498717,0.005541227426189384,6.29047565397096,0.015564773118282972,0.008743107864630622
3200,0.3561359338136938,1.3122287308562008,2.399811557184541,0.3888804375823267,0.005315741249653715,6.352968123323166,0.017182698990414944,0.009735438153994481
3300,0.4086333550271313,1.3118921593883,2.3789626672231785,0.4171426902222066,0.00547379223779361,6.434237506428594,0.019125354270904425,0.010287479217696443
3400,0.4354421718988842,1.3096919870464194,2.412895552094564,0.41285524027609266,0.005772199524505109,6.461370173085267,0.02012477652751038,0.011443518965138342
3500,0.358379027898517,1.2883819599747743,2.410453716191236,0.4430208763484091,0.006271471499738406,6.429720195309013,0.020831936699451915,0.012089583856546468
3600,0.4273923580727796,1.2927034050825796,2.388600215824831,0.4261603450964508,0.00618742846773822,6.490420702044174,0.021736317788388762,0.013301606409727764
3700,0.3776352582611454,1.2935356956825634,2.3541926680098517,0.43731762909237565,0.0062533509141832425,6.633204465463416,0.02304820040380847,0.01368318505849199
3800,0.31655578952847996,1.296006016116413,2.3288371565784503,0.45604261528611273,0.006353643913687401,6.455791741656576,0.023233315504489316,0.01494168429540009
3900,0.3616035225408496,1.2971478934460852,2.3250743870628687,0.44729988335245385,0.006598870163389148,6.6756341492528755,0.02469011419748785,0.014854987992409412
4000,0.3783806329110578,1.2560903893858202,2.3277441426560017,0.4758440688616749,0.007187582863285116,6.456782213702633,0.02482085850881805,0.015368049515472998
4100,0.386206274970807,1.2695462465032128,2.3142510247829624,0.4632083437965488,0.0069593915970642605,6.670201712804544,0.027006604470374163,0.01640562690934067
4200,0.35473828351847725,1.2698357087255203,2.288326898106254,0.49777403647930835,0.00726871971880794,6.525280257873254,0.028884639388217483,0.017973931423433776
4300,0.3084349198009496,1.2535796944123123,2.2644727579648567,0.4987348636399552,0.007509118350281896,6.716817519735602,0.029538420268102522,0.018293196342380223
4400,0.39937356653239575,1.2574171798357439,2.291514467635173,0.48982747023301776,0.0077269886464483755,6.7437857156048056,0.030931803295219336,0.019880441116540925
4500,0.3452205449888738,1.2505159847629361,2.2444579571065604,0.5073140565625672,0.007965323427223376,6.787364384558995,0.03197705856589034,0.02016930246683998
4600,0.4228848097032499,1.2272023329504231,2.296391813686582,0.5119230722203325,0.008416585327191927,6.806264291130853,0.0336291118276416,0.02176074006489993
4700,0.3570922700944249,1.2351753759177408,2.2833775973917083,0.5125879946052706,0.00827468842452748,6.725954203080681,0.033409085687518145,0.02143658883218235
4800,0.35367719801559355,1.2330466066605168,2.2455564392461924,0.5181899399711225,0.008890698450873114,6.802819948629134,0.03499705580302721,0.022839740226171586
4900,0.2977685974582427,1.2027003826844151,2.2393751417030567,0.5393982192876584,0.008942033519989427,6.857070352990211,0.03683256616947342,0.023766630752344586
5000,0.29615531537190765,1.1968529037365752,2.212724643744102,0.542098706853677,0.009027179481503264,6.58109230213525,0.038229659964121074,0.025736618956797828
