milliseconds,STU,STUS,STUST,STUSU,SU,ST,SUST,SUSTU
0,4.976784064281793,-0.020371892604518403,0.020467051409098415,-0.008781032069400906,0.00015011159924617758,-0.07381537471221507,0.0007161349787976541,-0.00039308843878603636
100,0.6761498650146868,1.8676332032713143,2.3481791672641426,0.007902076308551904,0.0001746324844819497,0.3541903453823169,0.0004035556554020839,-0.0003032495373294533
200,0.522089282368196,1.6455657288172687,2.7188385105808024,0.043170914028954836,0.00028453909531040567,0.83738168784973,0.0005739958249770905,0.00012553432069217367
300,0.5316100970418579,1.6087736220871587,2.759730062317295,0.04240387372403252,0.00040107828779641953,1.1044437027006193,0.001102685694639274,-0.0005560322158481767
400,0.49046647716214553,1.6140130007389537,2.7499131891740216,0.0823152480322072,0.0006607222920910038,1.7149385287381627,9.28368890230127e-05,0.0002247484431847023
500,0.45870352912853507,1.5563638661033883,2.6925423719804544,0.07214397422089797,0.0009434055926003115,1.8557964434069643,0.0004538194625638702,0.0004970745092572415
600,0.45556676270612895,1.5624869315570298,2.689490752499124,0.0841290939321704,0.0008511856874916907,2.575195350683491,0.0002772905790775878,-5.871180006867376e-05
700,0.5216263240660671,1.5346492763898636,2.682983565768668,0.1044111208987338,0.0013542842573942837,2.5918913437878186,0.0008007967854936628,0.0006510575863024413
800,0.5287506351939439,1.5321685043959656,2.673907498895072,0.13977320090110798,0.0013562702712174475,3.1327556789734317,0.0002515823344026642,-0.0002070204177468304
900,0.44158426695298375,1.5496009277883773,2.7131998452346515,0.13134219548243747,0.0015018671803290172,3.1920055818751636,0.0010203231477334403,-2.0738945028466198e-05
1000,0.47579921635915523,1.4979730755125527,2.669345797417328,0.16692525477793002,0.0017121766314948561,3.6695803928753623,0.0010210180776226486,0.00043446753942453164
1100,0.4243653348216801,1.524773614924419,2.685336026265224,0.18198767370973715,0.0022390004894680053,3.967518292362551,0.002435347925639508,0.0010302708946335754
1200,0.4133688919272602,1.4929040730116752,2.69280363291207,0.1919521957729437,0.002242385842272686,4.171386178139938,0.002031430956752367,0.00030807390770221305
1300,0.5106004186430478,1.4980431014039326,2.620108657852965,0.18262015154940558,0.002130331013605382,4.483256029359921,0.002155674831746592,0.0009284516793445259
1400,0.4792349771375538,1.4805772082127406,2.600815589441282,0.2070854733241653,0.0025070042968040646,4.516520705639998,0.003716427001361924,0.0010096483563277073
1500,0.42367855475895483,1.4402313130803683,2.6127472257246285,0.21581497176854636,0.002937076331195762,4.757809038188811,0.0029889269136688648,0.0018361594114399038
1600,0.4474101024846963,1.4583141496810514,2.6442723570135236,0.2267642711823676,0.0029611815667386857,4.891752963860926,0.003906669396002423,0.0011888701857057625
1700,0.4890338937626176,1.4338060079822368,2.6060383791754935,0.2336518190889715,0.00308776241983929,5.091524996046702,0.0058134838434884505,0.0026714539717127787
1800,0.3869501479137958,1.4464991779938157,2.5967248455540135,0.26288629977616496,0.0030529822521238826,5.162734343309133,0.006330795738664756,0.0024596266046425946
1900,0.4320516229767496,1.413237562645946,2.5691934998676706,0.2663999496908265,0.0034551798828110713,5.427124162535563,0.005557444241463875,0.002433751758885057
2000,0.40914997215642174,1.438822868694241,2.5793794956259153,0.2818881826316835,0.003250477259253469,5.490261871941364,0.006953542914238678,0.00287793928390814
2100,0.44265653359151647,1.4106890321036516,2.57074177526545,0.3017804519459561,0.0038930411489993227,5.698270279915055,0.00848771263875181,0.00346015958665838
2200,0.46473194471560875,1.4128676132292566,2.573663465445119,0.3059382673567719,0.0036115061764911724,5.667866151249528,0.008359337620375022,0.0038479582724715014
2300,0.35337586571155855,1.3932682943409531,2.5508816355382953,0.3040236839960736,0.004153806963200302,5.569319391452683,0.00911151140203551,0.004855851064250365
2400,0.3809703379596266,1.4067288645919087,2.53179172731943,0.32091551532521445,0.003971361069130205,5.859148221560102,0.009306781948100154,0.004457214941056381
2500,0.41688067039400023,1.396762964272147,2.517123136349111,0.3305417941341039,0.004511875407248254,6.045612274182416,0.010602232358752179,0.005191889139316402
