milliseconds,STU,STUS,STUST,STUSU,SU,ST,SUST,SUSTU
0,5.030994944315294,0.004835608062619964,-0.037788303285771936,0.012631502890771093,4.5904999956876463e-05,0.11148238914878253,-0.000697023746315694,-0.000725835120344389
100,0.6245845217085154,1.8685073164065935,2.3516880485520497,0.005250133309675687,-0.0001532108633276711,0.07461296800928707,-0.0001531187337192721,0.000649238463340948
200,0.5189208097581369,1.6420834046365234,2.6852837280853663,0.03475177611814772,0.00043050295889232614,0.9006709667845914,-0.0005901081698565393,2.5760233499240048e-05
300,0.5205755688788591,1.6226226396893433,2.7614254291268536,0.03937623966851769,0.0002842779792961789,1.297112281292311,0.00033661948518646064,-0.00032436074667605426
400,0.4918768413665885,1.5712863748941608,2.7259266249495036,0.07178828996915608,0.0005648584522106125,1.6781175904889556,-0.0005954768015258825,-0.00031519024978619636
500,0.5085959423583797,1.5991789035117563,2.7244410296520183,0.09636045543244019,0.00081905397357478,1.8537211989108724,-0.00033404305042691743,-1.7818078885672735e-05
600,0.5196624222763884,1.5487025676966728,2.7391095933075724,0.10712828505146818,0.001141806349146525,2.4926616801642707,0.0014300938544173926,0.0003824119254889465
700,0.5389687155859811,1.5387019344109236,2.7053955045539118,0.11122612809059136,0.0014460436528609057,2.703061383895131,0.0010818474010388006,-0.0006294446457229253
800,0.47698285304812016,1.534057657234095,2.698827811582461,0.12462509378364363,0.001551591914899104,2.9788070194733085,6.347861472679546e-05,-0.0002188956688567576
900,0.5045701727879949,1.5251558524627138,2.6547007641876075,0.15299620007866643,0.0015573853271835672,3.1859866078989683,0.0012666163057134076,-0.00017211146687670702
1000,0.4051127478947135,1.4937002658125638,2.70626894486554,0.16080683922818073,0.0016844275374572593,3.5508239611160577,0.0019467490570434357,0.0002749941209230094
1100,0.4829497712072069,1.4946937987393014,2.6682815466357472,0.1673890428588425,0.001840189473729544,3.8180795360331823,0.0023525274340392257,0.0003819634925802002
1200,0.40692176707333927,1.504069250854338,2.678560377201796,0.1695180813355666,0.002252531485233804,4.131111040744227,0.0033510171079577534,0.0008628209698051629
1300,0.4496942784576104,1.4900628669421752,2.64672727469469,0.2023973963058955,0.002422868553151068,4.147623609784199,0.002095661123577014,0.00011182469391057327
1400,0.44368784619608914,1.454868383285154,2.657193557752681,0.1987887917635108,0.002354344006853327,4.368240268938795,0.0041316692793597915,0.0006702613731100458
1500,0.4363973580218717,1.4539676422708936,2.588697444607289,0.2195935423975863,0.002925176610161592,4.73090918832962,0.003984959937867102,0.0016300638426838747
1600,0.4960520365068642,1.4617681536612255,2.630716627934203,0.23680984179667566,0.003097269664538906,4.915537492259894,0.003665612032749445,0.0018703307165204898
1700,0.4359071706609373,1.4543172418393202,2.5969480208868485,0.2308268370231689,0.0030023211929073195,4.909893206309975,0.005665020600729097,0.0021419753503919637
1800,0.4817605228450684,1.4520089982169593,2.5957341540041847,0.27167491574498986,0.0031945107102625343,5.21600383878547,0.005688186816788859,0.0023109424030846137
1900,0.4423256408754879,1.430884284010858,2.575854600251895,0.2790324455320325,0.003361257226048558,5.323600526216065,0.007493136774264225,0.002943217219946862
2000,0.39681436059542036,1.4161372733696418,2.5752337566509356,0.28956948791432746,0.003570569445524336,5.26287885262289,0.00745143371046164,0.003216353484887494
2100,0.41655481381718895,1.3972524987993449,2.5649238779472316,0.2998579586206901,0.0036425633532482524,5.713603411494624,0.007758035551125702,0.0028779245430315676
2200,0.3837721265712552,1.3847338762516654,2.554997754325261,0.29030345618721715,0.004030730293179415,5.646549532245521,0.009874965711291536,0.00449478072935762
2300,0.46843284940557917,1.405412254201678,2.489466021967732,0.32135685953716714,0.004047131477620867,5.829358594636446,0.00949820739446615,0.00483530256013165
2400,0.4588339731456006,1.3935191602166037,2.515450322371722,0.32219257466044493,0.004111420447510106,5.833928048473544,0.009440513161192668,0.004565010726204704
2500,0.44284855024249625,1.354360830594123,2.5198373620153802,0.33546269436510306,0.004469095041235798,5.781442133363131,0.010133466398434432,0.004856700873713332
2600,0.3756297489418612,1.3624368017651902,2.5052723493309035,0.3484705113963311,0.004218404488056655,6.1070769097428315,0.01087324351371404,0.005229501876007078
2700,0.3438722770873049,1.3652364804301313,2.48370406316548,0.36597394705063674,0.004524680339807929,5.985232117689682,0.013825773243395708,0.006662773025624291
2800,0.3344942979272318,1.3428186955097825,2.4357890457609077,0.3756409516531496,0.0050362305697782645,5.937832218242584,0.013988509993975811,0.006616567899728641
2900,0.44481122666812956,1.3622672807783092,2.4350736419853747,0.37974629789121045,0.005092573361943274,6.161646737041574,0.015602752657462523,0.008300420197375416
3000,0.40423675104948886,1.361562581947691,2.4096539210007277,0.3788494019989333,0.00496737179318425,6.132543341926776,0.015574794232806556,0.007949050542053077
3100,0.36698770708530765,1.3270439788603154,2.419281520337774,0.39556828237781666,0.005503376447586559,6.299194917585174,0.015450830917276247,0.008836602182161599
3200,0.3698257382384019,1.3240206335223061,2.4075060886058286,0.41046139811236393,0.005489630955566317,6.443984930215022,0.017350603895476848,0.01056034463940768
3300,0.33963018804727935,1.3007686547736736,2.390720160659946,0.39952491453301053,0.005784784010686041,6.201417925922541,0.019023866059492956,0.010953761725172215
3400,0.38175068230484094,1.314947922481807,2.3621450906278936,0.4128564545219783,0.005871539477046909,6.4462209854576225,0.018813391725073483,0.011844732674173386
3500,0.333390441243434,1.2804586334996726,2.3647143724148876,0.4335677800101712,0.006064882990427749,6.557781877930821,0.02056217546316799,0.011212183782441761
3600,0.3780914011821346,1.3056431564906403,2.4094694342255036,0.4429147584462331,0.006091386648163564,6.349622598159,0.02135887274339729,0.012404896748333755
3700,0.3507145816686638,1.2866364156115646,2.339998480056731,0.4425174744260693,0.006240513012844249,6.487881257308872,0.023002940188803122,0.012885987405479391
3800,0.3910337423165712,1.2677947825734617,2.3840052008777888,0.4419879003301625,0.006704586207894686,6.560617543467441,0.023675935749375227,0.013528030445302913
3900,0.4214258335708123,1.2880903004782716,2.338569746957822,0.4574691082608459,0.00688202749683972,6.6418451484706456,0.024204120684627007,0.01579726960480574
4000,0.3415358359787053,1.2678194756139551,2.3700084075085828,0.4871511265946047,0.0069036933154161964,6.626067263422048,0.026265119129681772,0.0161106702212121
4100,0.4081005456910832,1.251761777675762,2.327865034299436,0.4819985223090701,0.0073327103293455995,6.516656832449215,0.027327693569044506,0.017320072980394056
4200,0.3849463348989445,1.2481926138939639,2.2797558317576176,0.49755853291473995,0.007511716034233285,6.808446134745549,0.028935047142308722,0.017793683703755666
4300,0.4141989547038932,1.2572150189747608,2.323055315848438,0.48382115579969553,0.007413317165752448,6.530173073390717,0.0283894680845429,0.018777612044686236
4400,0.41110171244142074,1.228466928022416,2.264397139952145,0.5137463495162158,0.00772699670514002,6.538486460952913,0.03090713336817274,0.019836225366539537
4500,0.36518792723784055,1.2478075360951255,2.310957595662921,0.5212243002116136,0.008005196156820986,6.7176516350091395,0.03148873778303885,0.019881600773970453
4600,0.36626504033264434,1.2135742173389252,2.2345593838634596,0.5028484535578994,0.008025520066173367,6.7583528879803225,0.0333907615362838,0.021386255280886432
4700,0.3994395709875526,1.2438938666567656,2.2359045264331945,0.512303849169474,0.00863300878875663,6.708065390295852,0.034751075247139725,0.022823486569836734
4800,0.35912587188111933,1.2173121505521134,2.2804327543170015,0.5210417194241715,0.008824371218432926,6.783419672941481,0.0350745389013538,0.023690821417369827
4900,0.35993952622694253,1.2284379316933134,2.2753466920743213,0.5392490178185573,0.008909436141441709,6.865533932710636,0.03626184208416492,0.024530066960907315
5000,0.4146542796672263,1.2043425285570304,2.1944028856990125,0.5522372929307505,0.008904057920897551,6.5514035156964345,0.03635381198029527,0.02503511082763558
