milliseconds,ATP,ADP,AMP,GLC,F6P,FBP,GAP,NAD,NADH,DPG,PEP,PYR,ACA,EtOH,P
0,4.477573848880965,0.09962672828246047,7.61889270982797e-05,0.009664450232711706,0.6540490380331129,1.4064569731405546e-06,0.0016476733796277378,3.601661158534879,0.6213703695042074,0.30452056569487174,0.0021001304163065985,0.004672434882400888,0.07749648514083192,0.35785814838737856,-0.00036025723278573503
100,4.497076176541983,0.11868639455295342,0.0005780218826742733,0.04710622567122662,0.6591835593920701,-0.0008835181080513966,0.0019017772356624886,3.642582662915337,0.5967956824244772,0.29750698660483743,0.0018446740920169576,0.004852787608130503,0.06805921165601558,0.3342571560851523,0.0038409097836110697
200,4.453920116339805,0.13369210198492923,0.0017516094517281248,0.09757539444081328,0.6907277926602238,0.005430919011286496,0.002821470820050624,3.6379311126858225,0.600974514453706,0.3068087835700944,0.0023012656635380607,0.0036188212258592,0.07006743208168056,0.3472720029190789,0.006573464037658882
300,4.438222858077394,0.1465118615792853,0.0033531848367839654,0.1267168431379415,0.6944784033884837,-0.0012771076272908386,0.0018981484421794052,3.6451414655141825,0.614449827240985,0.29036874204317914,0.0020876195924136643,0.004043857905299492,0.07377186700926606,0.36434136963255176,0.009440381006906518
400,4.422873792709913,0.17795288686073685,0.009302214676469057,0.1369656820548788,0.7097434651886514,0.0035279577396636203,0.0018440701268937648,3.648935020265513,0.621626980537254,0.2840361194404365,0.0023829673029099087,0.0036648221734881335,0.06308582200872488,0.3652394665454988,0.0129937865777372
500,4.383647445291105,0.19329356408096532,0.009026458316067692,0.16693185743032024,0.7355976966647557,0.03104611604504917,0.002241838735598918,3.65389920944538,0.6042713609104678,0.2866728978858696,0.002348992876320756,0.004593114093718242,0.06292596729319569,0.338423878636229,0.016761147107543554
600,4.36196441443215,0.22310095645393338,0.011634320855725242,0.18348001049689203,0.7478794243951482,0.03972543332203015,0.004185046531135464,3.653032371006548,0.609002877440517,0.29410990244545776,0.002457871051170852,0.0072766177900276474,0.07129798122207073,0.3864152021096073,0.020889421611357515
700,4.316962504683565,0.27124756795510174,0.016572611331301456,0.2139024055750006,0.7586174853125008,0.03511910308344593,0.0072229150846232345,3.6268442118236335,0.5951083100419298,0.29500675700030055,0.0028909462881290602,0.008725729046407369,0.07224230139925189,0.3869896740125753,0.024615440346899997
800,4.272267249793327,0.3026571647108586,0.022774559042326104,0.23227371898872612,0.7571099309436247,0.10014896406050419,0.010349454616021218,3.623752146256351,0.6148207863405872,0.29503364675291616,0.0029844991179431026,0.007875210565188908,0.07581724238716762,0.3570858292262792,0.027949523540675564
900,4.193368943228332,0.36221742974152976,0.02997223873709308,0.24789331988353644,0.7099536612029403,0.13560918596414556,0.017737138884788332,3.6281599473400856,0.5927337019309051,0.29702871873880804,0.0037433552514553425,0.010734784423260112,0.07230475293420156,0.35112860752547265,0.03290313289178345
1000,4.112551936381212,0.4540337280267084,0.0461330215135345,0.267872845103379,0.6536011130696258,0.19326936185729227,0.02882859867240599,3.6131222794875706,0.6144303776481699,0.2911313995041223,0.003847957685786379,0.014251781865379193,0.0785166924993002,0.3563488311488175,0.0361332747672243
1100,3.9985908461279704,0.5161000362634999,0.06134698274315878,0.2943029722275598,0.5971835529516012,0.28092374401506104,0.03895164212508661,3.6021339074748324,0.6268045923861386,0.307402144216216,0.004424917193953693,0.016135912265663348,0.08009551116809129,0.39186643235643326,0.03888926544571114
