milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
1500,0.006032430730962533,0.038048920035888056,0.0026374514084927148,0.001974881314032828,1.3193464904196482e-05,1.506824934418843e-08,1.6811033717729762e-05,8.695501378073713e-06,4.454702724005914e-08,0.00028629814406397157,0.0033773853192502054
1600,0.005688644378468584,0.03805898539947781,0.0025719624623538897,0.0019709293697128057,1.3185117667585438e-05,1.4794263555034708e-08,1.6819064396152117e-05,8.695817936262399e-06,4.457607109699495e-08,0.000286134747835899,0.0033941520229816636
1700,0.005354841535710302,0.038069494108407216,0.0025120931724100107,0.0019667104517064734,1.3184915876357833e-05,1.4540231662379069e-08,1.682227670528387e-05,8.692807418358243e-06,4.4579228952841357e-08,0.00028595247692639,0.0034091900261225497
1800,0.005031701707022004,0.038080395452204124,0.002457421192484099,0.001962236610746595,1.3189224704722643e-05,1.4304700465645717e-08,1.6818331339851173e-05,8.692443955426133e-06,4.4557483014670463e-08,0.0002857518420849761,0.0034225758490163296
1900,0.004719818350949981,0.03809164113894827,0.0024075168704534296,0.001957520217664299,1.319735284122692e-05,1.4086322598803523e-08,1.6807748445551395e-05,8.69489871322164e-06,4.45107850669148e-08,0.0002855334014910622,0.003434388831047537
2000,0.004419694502838521,0.03810318534147281,0.0023619581450083113,0.0019525738229678239,1.3208727256007738e-05,1.3883848818661534e-08,1.679099548133825e-05,8.700277262653967e-06,4.444644589234347e-08,0.0002852977488258532,0.003444709434993538
2100,0.0041317396650342696,0.03811498469061765,0.002320347269089033,0.0019474100199469643,1.3224631368743637e-05,1.3696120833054195e-08,1.6770088172261766e-05,8.705280458994552e-06,4.4361789238150995e-08,0.00028504550092272327,0.0034536174308993067
2200,0.0038562683704084725,0.038126998230635784,0.002282316820197619,0.0019420413286034557,1.3245104694644853e-05,1.3522064675021208e-08,1.674572901321537e-05,8.709166292139732e-06,4.4260241802284595e-08,0.0002847772873040463,0.003461190516725619
2300,0.003593500390967199,0.03813918735240652,0.002247532149231613,0.0019364801237528977,1.326789639174989e-05,1.3360684712172666e-08,1.6716373074316242e-05,8.71573053393383e-06,4.414567373396494e-08,0.00028449374458639794,0.0034675040580786462
2400,0.003343562451107564,0.03815151572798763,0.0022156887123784947,0.0019307385989916096,1.3293262237875369e-05,1.3211057761389873e-08,1.668308241077707e-05,8.72365535134752e-06,4.401304648044432e-08,0.00028419551531288774,0.0034726319165033653
2500,0.0031064913620172554,0.03816394926808416,0.002186511680053102,0.001924828744440024,1.3320808593088099e-05,1.3072327873236373e-08,1.664622981461572e-05,8.732961592296151e-06,4.387106525427189e-08,0.0002838832474611738,0.0034766470885112667
2600,0.002882238643110661,0.03817645609436115,0.0021597539411112037,0.0019187623212707041,1.3351005776844965e-05,1.2943701435435209e-08,1.6607058828658513e-05,8.741935394496492e-06,4.3720740128246103e-08,0.0002835575927454973,0.003479621787862162
2700,0.0026706758859135105,0.038189006514897955,0.002135194215843019,0.0019125508281550641,1.3382355170705795e-05,1.2824442633036494e-08,1.656486591767171e-05,8.752778911622459e-06,4.355857431785087e-08,0.0002832192042444697,0.003481627494697033
2800,0.0024716014320756833,0.0382015729993176,0.002112634254844239,0.0019062054848739032,1.3415918780614628e-05,1.271386923916114e-08,1.6521500168503846e-05,8.762581050881485e-06,4.3391374492201834e-08,0.0002828687352469678,0.00348273505167731
2900,0.0022847479967126987,0.038214130154069555,0.002091895988062128,0.0018997372206841089,1.3450638091078919e-05,1.261134871225395e-08,1.647666757147225e-05,8.772694337448789e-06,4.322184896563803e-08,0.0002825068381877534,0.0034830146527966947
3000,0.002109790032873397,0.03822665469529198,0.0020728199095534543,0.0018931566505659876,1.3485988011695751e-05,1.2516294577565976e-08,1.643056583459694e-05,8.783446153707268e-06,4.304604808222401e-08,0.00028213416231057467,0.003482535634631146
3100,0.001946352064489315,0.0382391254147713,0.0020552623995011804,0.0018864740602141162,1.352107190026114e-05,1.2428163072180513e-08,1.6382975467075126e-05,8.795952632663696e-06,4.2869550010062296e-08,0.00028175135166858624,0.0034813661652910947
3200,0.0017940170927043244,0.038251523135594524,0.002039094117875178,0.0018796993910601863,1.3558490038494139e-05,1.234645003112885e-08,1.6337114787620293e-05,8.804395173885526e-06,4.269405651047148e-08,0.00028135904291946227,0.0034795728741140158
3300,0.0016523351431491382,0.038263830655727,0.0020241979260507454,0.0018728422276834708,1.3594911887659884e-05,1.2270687969988337e-08,1.6290209330925205e-05,8.814878781414866e-06,4.2519130046949237e-08,0.0002809578631588468,0.0034772204726072568
3400,0.0015208301977169807,0.038276032683420606,0.0020104682101581297,0.0018659117806717773,1.3631049490535995e-05,1.2200443522735976e-08,1.6243453748774787e-05,8.825496760689173e-06,4.23443916781292e-08,0.00028054842734834105,0.0034743713625768934
3500,0.0013990081091026594,0.038288115756998704,0.0019978092112480903,0.0018589168752964568,1.3665753340581245e-05,1.2135314851987501e-08,1.619611505912348e-05,8.83813160029523e-06,4.2175381419537746e-08,0.000280131336009031,0.0034710852431526617
3600,0.0012863635422845122,0.038300068157038965,0.001986134091671702,0.0018518659445172162,1.3702467296625367e-05,1.2074929385461778e-08,1.6151987747958493e-05,8.845544955416094e-06,4.2007579694616683e-08,0.000279707173318078,0.0034674188007739926
3700,0.001182386196836643,0.03831187980950514,0.0019753637818331667,0.0018447670223344012,1.373637334165255e-05,1.2018941684647875e-08,1.6106536131344382e-05,8.857090527003023e-06,4.184441927262925e-08,0.00027927650522242093,0.0034634254340380343
3800,0.0010865668162752665,0.03832354218184324,0.0019654260746997153,0.0018376277419376113,1.3769597089461568e-05,1.1967031468694156e-08,1.60621071088841e-05,8.868295801654284e-06,4.168463897376744e-08,0.00027883987792912503,0.003459155029151245
3900,0.000998401817505716,0.03833504817358579,0.00195625509839397,0.0018304553327586684,1.3802882407430873e-05,1.191890178221475e-08,1.6019607334172666e-05,8.877510258396406e-06,4.153001980901938e-08,0.0002783978163889706,0.003454653793714586
4000,0.0009173971288588573,0.03834639200376423,0.0019477907814010997,0.0018232566207311788,1.3835353793319658e-05,1.1874277296532227e-08,1.597828033638199e-05,8.8863658702983e-06,4.1380689828278065e-08,0.00027795082317168653,0.003449964192883688
4100,0.0008430720450225851,0.038357569097539214,0.001939978104659392,0.0018160380349458338,1.3866872186165126e-05,1.1832902734638452e-08,1.5938059393029657e-05,8.895068420805158e-06,4.1234809922972264e-08,0.00027749937789732574,0.0034451249455768117
4200,0.0007749620483000252,0.038368575973309234,0.0019327666624727072,0.0018088056134731574,1.3897539213537994e-05,1.1794541410863603e-08,1.5899075803249987e-05,8.903384983211952e-06,4.109423657080809e-08,0.00027704393664544207,0.0034401710340344117
4300,0.000712620997743448,0.038379410131629564,0.001926110175678856,0.0018015650114091627,1.3927198564408004e-05,1.1758973876899131e-08,1.5861175156023016e-05,8.911626279568917e-06,4.095961350068736e-08,0.0002765849316806692,0.0034351337910512535
4400,0.0006556228507817084,0.0383900699460384,0.001919966120690355,0.0017943215123994278,1.395544333954381e-05,1.1725996649344931e-08,1.582392620103017e-05,8.920630459425435e-06,4.082781413327891e-08,0.00027612277154000507,0.0034300410414739115
4500,0.0006035627345426887,0.03840055456399416,0.0019142953907807178,0.0017870800397250374,1.3983381672704238e-05,1.1695421091620378e-08,1.578838560560181e-05,8.928232721659263e-06,4.070154378054931e-08,0.00027565784119074353,0.00342491724913913
4600,0.0005560576438714874,0.03841086380593992,0.001909062017471951,0.0017798451690834844,1.4010403289766477e-05,1.1667072296621779e-08,1.575388028936396e-05,8.935716420805474e-06,4.057925817967529e-08,0.00027519050237397323,0.00341978371029776
4700,0.0005127467588596084,0.03842099807434484,0.001904232885411542,0.0017726211429242285,1.4036524339867737e-05,1.1640788093447495e-08,1.5720348681128277e-05,8.943126978944697e-06,4.0461122829787184e-08,0.0002747210941862452,0.0034146587701352512
4800,0.000473291376590227,0.038430958247226775,0.0018997774089469734,0.0017654118897086225,1.4061904402550339e-05,1.1616417879791746e-08,1.5687864282306802e-05,8.95023131510637e-06,4.034674320559895e-08,0.0002742499339850617,0.0034095581077970023
4900,0.0004373745398142826,0.03844074557953109,0.0018956672544873565,0.001758221043449753,1.408645248431316e-05,1.1593821528855291e-08,1.5656244524366434e-05,8.957302991349998e-06,4.02361021281385e-08,0.00027377731838463116,0.0034044950253830134
5000,0.0004047011711441672,0.03845036180983631,0.0018918766436499719,0.001751051924235083,1.4110536096140611e-05,1.1572870557632629e-08,1.5625756670953573e-05,8.96370723299517e-06,4.012893700112118e-08,0.00027330352233193386,0.003399480156967819
