milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,16.151847064704995,7.005085831045898,18.63964345218535,28.033855651247304,25.001022887498088,-0.0018147329339237683,0.040080882814351564,0.13454888027734702,-0.005882175654723491,-0.07235970839285023,-5.550683036492673e-05,638.0340112614215,461.142686485795,-0.634244518935741,9.966704999415211e-05,0.05642005231138406,12.182553270412795,0.3670821456196556,-0.0010870761608446173,-0.19610397769137525,-0.00428868744006913,237.54344267346949,169.39116506737975
100,9.963679446342653,0.3328712746107567,18.780186876651715,27.654046204551932,24.997164948315653,-0.001019285501990815,0.7881657769052678,3.4142993579711516,0.022099346615847452,2.6481633832083116,0.01733260211089649,639.4370229085812,459.41270837991783,0.27368683208310535,-0.0041854943243309906,0.05642005084940859,9.220407326035433,0.3670826984759821,-0.003293876725653239,0.4012487858259535,0.0004989295721465574,237.17831570281993,169.43396354988914
200,9.527203099687735,0.41296060087846315,18.603590210259007,27.147174177059096,24.996915784543727,0.0016774020991864203,0.7145946502339503,2.534322673965761,0.06432011647177294,4.075010346952219,0.02293513382249838,640.356771003716,460.6450971960942,0.2829965870801924,3.5049881924004253e-05,0.05642005478010408,8.023081093935692,0.36708304688804316,0.0027917782594519603,-0.3027103485331997,0.002955980564286707,237.7986681639812,169.42754298992367
300,9.27754771150484,0.42000456003511577,18.31385819550415,26.855065520950813,24.995813693239032,0.002974172529679341,0.6462733924486442,2.2360430926407076,0.06889283540658843,4.649859616379035,0.031008738741769667,638.1788273989091,459.0113772643733,0.5353315091583346,-0.002178073761567473,0.056420052858190635,7.075758860596013,0.3670825935320194,0.002645197281891418,0.2600524756140684,0.002909912509060518,236.857956086876,169.43631686218154
400,9.190278630571212,0.4270746261979915,18.27567949348468,26.464979768521925,24.994196736573855,0.0007842422989586108,0.639693178703948,2.2483096209827336,0.1115504142563601,5.0956309248615055,0.033180379607404414,638.7944955175803,459.2224980655443,0.4997215506822607,0.003557413267571626,0.056420051694405435,6.745892733418349,0.3670825518906142,0.007472173122978543,0.05660107068042744,0.00021724365609572012,237.29133891841207,169.41104075767691
500,8.907910366986838,0.4208663778231054,18.078893622462516,26.086522430148865,24.994446418947586,0.0027369327961808657,0.6721438232207205,2.1202690291316784,0.1097776160572052,5.590984216995451,0.03782877464713726,638.5770671218354,460.44141723086636,0.6894350350699477,0.004951873005839157,0.05642004624751004,6.588427137079586,0.3670821163324972,0.004123678698922726,-0.2506981486307141,0.002151195357646269,236.84922289760135,169.43851896975002
600,8.872325347286207,0.40588830511353263,17.995638664868654,25.645292636741083,24.992517197646094,0.004937802899143622,0.8110193105255993,2.2452149195929927,0.14661847018287616,5.742240336360217,0.04210921413253587,635.4896714773171,459.9977971639419,1.0679188464676517,0.005399203541267718,0.0564200491344705,6.269800768315094,0.36708237571081404,0.014184107767663937,0.2206293148683139,-0.004443396439364083,237.1915080154708,169.41969059618378
700,8.678798515804855,0.339816254600304,18.05494207082646,25.769058783626555,24.992048809841823,0.003792987165026799,0.7915441233541275,2.2943071571311946,0.12378836243394421,5.90203682715701,0.04582841477243003,636.445721910256,458.6460913929376,1.866642601522453,0.0030784504400286246,0.05642005081393846,6.324764484727746,0.36708301885379724,0.009833939258343317,0.011226308313969438,0.00011336008166664793,236.75089284597507,169.4278006440156
800,8.269577688931514,0.4612399706028997,17.666861577027476,25.073373205070936,24.991710522137538,0.006702905716650627,0.8402586109214115,2.471145669072819,0.14390798315048917,5.995136095193063,0.047639244011356816,633.7107711455078,457.84949974478906,1.1800507609936761,-0.00293983115343968,0.05642005305951381,5.87972134529456,0.3670817114478788,0.02083660348102237,-0.15375406306716505,0.0029646989157396065,237.55202569816683,169.41366375693988
900,8.384349630426984,0.47594300514189214,17.72137016805803,24.945290576289388,24.99143104256369,0.009088620809333602,0.8317567831978123,2.588674020319107,0.1817328834507348,6.289398617220356,0.05351056692036879,633.4447121137787,457.9492766876033,1.2339961487800046,0.002663329158771677,0.056420054352550514,5.873441240591278,0.3670822924186702,0.01598063403334391,-0.005702149882207547,-0.003963585561993322,236.77497835790376,169.36635177428235
1000,8.263151959553893,0.4978626063310457,17.50013568995621,24.290533412026097,24.990576528027656,0.0074001124387305115,0.946050911298393,2.8645520519940777,0.19299525555233887,6.151699460544946,0.05987400013789796,632.9783912221515,457.51888211565887,2.857138363551358,0.0029943564822721806,0.05642005420307664,5.86194214593594,0.3670825021944041,0.026030715056295423,0.17325420994648652,-0.0014228270395123727,236.74512954474093,169.35979990358717
1100,7.904574040050866,0.532003720787977,17.365496524935597,24.148258373994658,24.98865249072592,0.010660343990721487,0.9918523906928491,2.87978389898735,0.18698483240874206,6.526275653446437,0.05964694530370919,632.3124248651344,457.8826373195493,3.044648962776916,0.0034360058122439173,0.05642005052990694,5.517616595720682,0.36708254321881056,0.021316001974867417,0.1119453159203685,0.002768157532712287,236.34549833197283,169.36659429654452
1200,7.71146241843969,0.5688249976852022,17.2232514021304,23.974979874194393,24.989445256580627,0.012683340207916623,0.9802691213627018,2.9646326421143474,0.20333776425873334,6.62996986030039,0.06798440493949115,634.5159106509585,456.85317739898125,2.4777135115116247,0.0006293794165418026,0.056420050317283935,5.611670501556516,0.3670831857661213,0.03036991547473288,0.019146596321733322,-0.003537127301673006,235.81798831864987,169.32553203701977
