milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,16.216495265594215,6.874137973727783,18.632020377299238,28.279343772707843,25.000310004037463,-0.00028022527662519995,0.03757378918787691,0.013764510909425454,-0.007185581658583754,-0.04070465699612898,-0.0034111840536864653,640.7758677886495,461.2435551609499,0.7562635455100483,0.003271430158515388,0.05642005490736292,11.932610375331079,0.3670828028182655,0.005233634987524387,0.26221061687535674,-0.0017124457802062153,237.46611426195233,169.43679369789993
100,10.21426835444372,0.3914578760568935,18.640118999535673,27.731297327665484,24.997186720149223,-0.0008271224274766734,0.822844881639941,3.3447926021952887,0.053526942033952876,2.892022242453503,0.018873215145954365,638.423428908894,460.3355670077148,0.40346986983367117,-0.004187004336188142,0.05642004836037371,9.16354511560795,0.3670818332564483,0.005423945377841804,0.32599905252902495,0.0010528444578531257,237.50610349197098,169.4037345486945
200,9.581089972888506,0.31055050937926093,18.595198986692257,27.08366582961147,24.994670115507397,0.0007542221100243871,0.6295027937812756,2.442963355578347,0.06394441899797237,4.147928572515354,0.026077335219885235,639.2801519010828,460.47367298255307,-0.33828725071133725,-0.0029436992203170746,0.056420054471146064,7.902974858798522,0.3670829779690884,0.0009177745798414579,0.2098960387873774,-0.003450064010765872,237.26779829910737,169.3891131381784
300,9.351471023279233,0.30119175118240965,18.528369634202974,27.197186788452573,24.993978169413925,0.00021458160538018948,0.6906255058107394,2.1463013443588714,0.07114140592728724,4.9672966013265345,0.03642624675755194,639.3020049651975,461.10088147306493,-0.20256727413928122,-0.0017425595569135382,0.05642005222972004,7.259862654372945,0.3670821347006478,0.006965953764361075,0.31234441839047306,-0.0023844949357555334,237.71906927210742,169.41985404642622
400,9.121576565025395,0.433836787558032,18.405827339171154,26.58536392897554,24.995825241370014,0.003810300232089885,0.7290963379074639,2.2976750927697096,0.10399549723005899,5.331352237091918,0.03761541356555984,637.3934522189326,459.6310669640861,-0.3208015638308385,6.207543138016204e-05,0.05642005215865371,6.783586595904112,0.3670826115072524,0.002585809393472278,0.2253179045935005,-0.0022876421913550203,237.77587437276745,169.3906492015858
500,9.02855186068031,0.3812712582556149,18.086853592716494,26.15417814282467,24.99325146998916,0.0034995029148611662,0.6645543832252165,2.1216641111023526,0.10589498061672921,5.5252131034728595,0.03553669094018588,636.6531719130996,460.7870077715571,1.1474519891079304,0.0030936408747750136,0.056420052258658294,6.648888712965208,0.36708198296320377,0.009718771873415728,0.24254205098520787,0.003265934303033926,237.01558994290298,169.41561231835763
600,8.673926056701049,0.35308514375098043,18.184914473960585,25.623176888714646,24.992477318765836,0.0038524719173476823,0.811199701408445,2.264097328223681,0.14532713370276748,5.810672718397523,0.0431795578578143,635.2620501361088,458.7466055800484,1.9503942073562943,0.0005518274222247035,0.05642005153153482,6.398802725571324,0.3670832451158204,0.00911652353275945,-0.3333688410382018,0.003300071238393164,237.50762338589098,169.3960021424033
700,8.4963593562099,0.39929971893220156,17.872567547326568,25.363453228259132,24.993625113448537,0.006027112965248516,0.8103183553420412,2.3629785808612764,0.15599034644505455,5.756374928541837,0.04384697811755173,637.9976047021654,458.76502687596485,0.8432690236002831,-0.00011344358657422264,0.05642005583962735,6.189421768850089,0.3670823194318882,0.007981018871880838,0.46547598901561393,0.0020081389770944223,237.55957523468246,169.39268362616102
800,8.535382707305514,0.3370726026123495,17.75053124611985,25.02265542271473,24.992083091467528,0.007980928976102624,0.8799418275272933,2.4148271537665376,0.15320554663935054,6.127693076870157,0.051829697856483864,633.6665073609892,459.1723272405081,1.3507411692382718,-0.0022810440927556316,0.05642004791757466,5.90377629624822,0.36708184859781506,0.011774275480165715,0.38919318809094033,0.0045527711029394935,237.37499725327007,169.36893993721995
900,8.3236407231137,0.5150948863340091,17.64843282207528,24.856656288069853,24.991518246916918,0.005988813231394665,0.8598132861173224,2.5738217527587244,0.1697730772104284,6.201634880443692,0.05463842575405858,636.1372011665275,459.6830780522419,1.6980231869699944,0.0031785284983330752,0.056420046869517085,5.790640672636708,0.36708173045841525,0.014386243988171815,0.5047172036452476,0.0013814623898150931,236.63333617343253,169.35498076152234
