miliseconds,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p
0,50.16573745613664,0.0008746975283591788,-0.03813760462340938,0.013041653617295307,0.0479164432884899,86.34746868424851,0.0010198542594877557,-0.0014421901263315974,13.691020747919731,99.99866878667599,0.0013027080681783981,78.75291865116976,11.809308796926429,10.277803388411709,-0.2521449128700295,96.34268890713732,3.4154342362462615,99.89528385610396,0.08590282766883532,95.82810491010433,4.646962047245305,4.893411897772792,45.1602379388716,99.82209956794027,0.1741067372391312,98.14487627755396,1.8381664117368208
100,27.511306236900737,0.010574576945704165,22.524994121927286,0.028421816879603493,0.043346125996559154,86.33086840663395,0.002158838687650077,0.0033508097845783152,13.628970052562053,99.99863793962534,0.0013149485097396054,70.18170238724039,19.274558035133573,9.846306204737871,0.17563660574269263,96.71156111695419,4.359087231536538,99.89025571548751,0.09863320761856245,95.88307836249305,5.385117213310581,4.554029323844929,45.37295743962153,99.83580329649965,0.1755959084157025,98.1660568063684,1.8019602667904246
200,16.70468066018412,0.0150114230386799,33.164464305058644,0.05589031369646106,0.0479381997790977,86.05813065862334,0.0042915428387614715,0.09624688483775522,13.680483499760175,99.99863367241531,0.0013343091135880976,55.25792274404203,34.32622849437446,10.056416640119021,0.0613794649375306,92.15464889625753,7.894997079357847,99.87074979859446,0.13096049036007237,93.98060681076528,6.470825011583766,6.092204919502675,44.03928567538802,99.82296505829541,0.16944285643670198,98.25545388245915,1.7967772325041083
300,10.751206817225633,0.01753300059021055,38.85413099629651,0.08946415192608236,0.0915025593331744,85.88153061540802,0.006451190276871802,0.2703328292673632,13.867270831879413,99.9985785245801,0.001443621349652577,43.06145025033869,43.65504027296676,11.69417017718578,1.0654688117994642,86.66010176423843,13.211033087641576,99.83907108034724,0.1750132325584477,90.41344843905475,8.310015992738728,8.424579627961336,41.513926855663684,99.82984784728488,0.16995041518555373,98.25076818356933,1.7706438083224936
400,8.31061311599173,0.018399245032501694,41.008707227520446,0.11823148830700707,0.09107416540955067,85.56703436235037,0.008256249173530093,0.4792078581944961,13.880852345737226,99.99848068907106,0.0015543241948893615,36.032058539439426,47.78947607191458,13.712546480915629,2.221480393997336,81.2307608756981,19.391999365677606,99.75664791391026,0.23974344229434347,86.28365024822,13.781076393938195,12.014141415720777,37.859228763052855,99.82563658741198,0.17999837337557648,98.22812740004059,1.848111577422717
500,7.5167961126353005,0.018883955391788918,42.31989467772711,0.1390500162366388,0.13803375639140913,85.08476402646252,0.009524258315546541,0.7595673056338975,14.008423819082353,99.9984010654777,0.0016661164254080166,31.28570669526623,47.22035950542845,16.699679214277793,3.939426500532118,73.25474888944568,26.784156577946874,99.67257977181244,0.3107874124313962,78.20247566127465,22.17182304707036,16.755846801183644,33.719982771555934,99.82690353592679,0.1758202379123115,98.07837108273128,1.9644560589588183
600,6.70453000373892,0.019340051287037086,42.994481922587966,0.15392978090561302,0.17689530612335588,84.50761618487644,0.010091139739756672,1.1034478463013415,14.27744636857768,99.99828638243622,0.0017779057949760817,27.401765984701232,45.1844932310888,20.57154021287719,6.87039593442347,64.14032523131792,35.59584721243057,99.58629399694784,0.39734325804157006,69.12803126299566,30.88249487701985,20.45145645297329,29.887061889895925,99.81502691736809,0.19525969023281306,98.06846553953623,1.864006297778508
700,6.212923114699239,0.019221675343295004,43.135292718361136,0.16104060631801045,0.21652313158602934,83.97029467059123,0.010601158172077145,1.4378487052948465,14.716913376621083,99.99814414047286,0.0018170596236376784,24.6736205126162,41.38770211363634,23.586990659928762,10.908492999654802,54.636953870064126,46.030024178243345,99.51414343798184,0.491144295595513,60.694356158675824,38.64620782497738,23.366474141377967,26.45845335867044,99.79569656895958,0.1933630389808738,98.04003351352931,2.007496920404255
800,6.415121223784346,0.019405433452992404,43.38777511040427,0.1621035252682162,0.2697449440155298,83.2517303732828,0.010626879178434535,1.727467563705235,15.15137582424173,99.99800204430551,0.0020371284253175685,21.05776123034501,36.13819796402457,28.549836562604717,14.694702945155006,47.193033062574536,52.58887329130675,99.43071052415671,0.5644689960900877,53.859425133309216,46.25625453368185,25.124960987179907,24.461628859119152,99.79935241618121,0.2127350862293082,97.93825548416204,2.057314444511876
900,6.2823665285882,0.019306304802469587,43.36457460919601,0.16071484005589,0.3070111449390532,82.61943711803598,0.010672571591083984,1.8725049474832551,15.598822808771331,99.99787444619609,0.002119069345702005,18.448319552044488,30.694401230632074,32.304904990382965,18.086753566513345,42.41113905512897,57.47881004868087,99.3442603339324,0.6582331056567742,49.93185821538076,51.21584550239759,26.81612825328113,23.48118672070932,99.78640923515856,0.21343248991986133,97.73062760145466,2.3299964555220796
