milliseconds,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p
0,49.950776971804174,0.0010521375788568313,0.24484975581019292,0.010388308721282134,0.06605674265300304,86.27548653753536,0.0010174823190031554,0.030273670459579086,13.636648703033758,99.99866267672736,0.0013172543905828856,78.41810415868126,11.980793651660962,8.908333054504098,0.2703449982687222,96.12520329534155,2.4368327493533966,99.90487883965237,0.0880071309446042,96.01655510073311,4.2441989893070735,4.2863587631481685,45.40175819265135,99.8235704102151,0.17709940286401685,98.17189578042176,1.7322607829952186
100,27.124221512064945,0.010572927939280564,22.65947177872495,0.02737886004068032,0.046143149257218845,86.33441623490936,0.0020060099896986885,0.028770720118494648,13.697913628981699,99.99866543064601,0.0013298814202619311,70.1020627012374,20.093267875227518,9.886131309133315,0.12584349961953756,95.74238887854054,3.828859597225754,99.90530136830112,0.08943495866476217,95.13680801964875,4.080969587599683,4.68294077993162,45.37494427569275,99.82662080937307,0.1775328975580193,98.1448170191647,1.8214496101849176
200,16.576198612803093,0.015016641459808083,33.72818107682392,0.05818665822101422,0.07036989614866211,86.02303484559411,0.004180444551809985,0.07504131017298438,13.626771922460216,99.99861416871747,0.001334286675420092,55.33176833322287,34.95074040477438,10.402519310347403,0.32906080911428165,92.38182245571582,7.250956569404106,99.8693688511904,0.11482775005345067,94.06943320807612,5.246323430966179,5.699237664260111,44.14454464574505,99.82156379355544,0.16667429994138078,98.2433091044498,1.7757730052733536
300,11.297431866938776,0.017290398739472322,38.87014860250106,0.08976312498446416,0.07664765617545423,85.83400315635151,0.006408202586677343,0.2643663174660391,13.8109119247257,99.99856603178975,0.0014569297118300624,43.04118188731258,43.86473298666985,11.270935148708977,1.0302142655747952,87.55860886234976,12.654149630931501,99.83329169468013,0.171913272197945,91.43499675408138,9.485223542677478,8.142255119226773,41.62595699658156,99.82747271061744,0.16831997374306892,98.1829981322868,1.874968395612975
400,8.422921120363931,0.018385623310727715,41.114149064822094,0.11611830463252122,0.10338243840495646,85.49539053540065,0.008357885666036768,0.4573806720308551,14.019298406436844,99.9984885015144,0.0015527785292236574,36.11673249169187,48.12318569711652,14.805307239079166,2.413519403946627,81.44683770203915,19.71457254722897,99.75367796979826,0.24206682048526884,84.95180884720092,14.428603008000492,11.85131611722,38.03896339099027,99.82550852452623,0.17354746012778763,98.21152024819224,1.8567520674683813
500,7.379551619998186,0.018912170657800962,42.64128149755081,0.13699785758609476,0.1330464807587527,85.12138751772392,0.009520501890005818,0.7819245381313583,14.144612225486071,99.99838077654485,0.0016562632446948725,31.524369095227346,47.61932102847341,16.47084113383004,4.232162194777558,73.63363069379021,27.3189640285329,99.67001126000451,0.32970770112332254,77.70965820648408,22.305440472556988,16.50183946377594,33.32498633297606,99.81963882875004,0.17803885427807156,98.10877786288694,1.955302665459725
600,6.574616519292764,0.01913767964310023,43.28959334693788,0.15190737843823326,0.15487532889928668,84.6700767727783,0.010225074235038966,1.110964479985821,14.364559346950195,99.99823967520489,0.0017301032232313488,27.794475767934095,45.16884454702516,21.1299692721013,7.061601789918649,63.955801214543335,36.84538090656914,99.5866232733398,0.40701627950707486,68.88955733432681,31.341618905649923,20.126437105407543,29.796904999184733,99.81277859741974,0.18117953815450888,98.08745373849719,1.9236638145103184
700,6.383547337780541,0.01925541581540718,43.20689115360987,0.1613761204383733,0.1949631320915416,83.8039587624003,0.010611226018112931,1.435311349127599,14.801348639140608,99.99808986226643,0.0018349702341288318,23.890762528793974,40.50105996321031,25.11011007872131,10.657353800877255,53.99299479080641,45.03516404885814,99.51618527145429,0.48442175540748594,61.26628779341688,39.06498619036462,23.303057166849598,26.974898789825176,99.80323782935463,0.1996996189021332,97.97341694099741,1.990740116441231
800,6.122204870233093,0.019475469792460877,43.61226558121659,0.16255636352195094,0.26025647545780795,83.29054463604669,0.010757468146205571,1.7345093538143228,15.177806598724137,99.99805590663404,0.0019973101451166955,21.146510203483135,36.5527242422838,28.994577852872542,14.978601582540078,46.79453771465652,53.1669383215645,99.42483179869197,0.5764944607248325,53.53582366088603,45.85005299501055,25.48278240940821,24.891973068814107,99.8012944243168,0.21376655744375872,97.89056664807146,2.16375786640823
900,6.346872751970906,0.019424011038757495,43.407204255803535,0.1629296915722204,0.31311033015421436,82.63585380006963,0.010622119117416388,1.8675030939034,15.421683051891756,99.99790375739781,0.002095883288285958,17.606088212398383,31.10563948588068,31.37951571218337,18.238666390142356,41.37445549282367,58.817224064115855,99.34311168553214,0.6509864009259552,48.79465158580359,51.535087761046555,26.81074770476411,23.59361486576446,99.7897600257673,0.22497320819301342,97.74699163114572,2.2878722698088074
