miliseconds,IR,IRp,IRins,IRip,IRi,IRS1,IRS1p,IRS1p307,IRS1307,X,Xp,PKB,PKB308p,PKB473p,PKB308p473p,mTORC1,mTORC1a,mTORC2,mTORC2a,AS160,AS160p,GLUT4m,GLUT4,S6K,S6Kp,S6,S6p
0,50.00843990090308,0.0008947184025361008,-0.023105401585313268,0.012062287239864326,0.038338328140824454,86.33030203391898,0.0008779756548191686,0.03225287419336008,13.70378143653962,99.99863694488943,0.0013665665777782136,78.7019036309979,12.270672950405656,9.486132645372214,0.3969118674204413,96.11340849637106,3.413310154318667,99.89813866620881,0.08921463985515868,95.74011847575228,4.995441540089746,4.808106951543474,45.61050317634311,99.82639473647028,0.16233373309342256,98.13229789509245,1.7495083362401738
100,27.327136480648797,0.010587822440469066,22.820049541334633,0.027932780164424194,0.05732789925002173,86.13871024595187,0.0021261667511011583,0.04722546775690624,13.634038411850081,99.9986874441327,0.0013239043140130832,69.91162799760023,19.41667270898499,9.332622134991986,-0.12354071630341501,96.00118851148756,3.655774127431204,99.89242814571875,0.09600984415043079,95.23252498405743,4.467762918651151,4.9667382749275655,45.290671687520565,99.8290764593476,0.1683041617278262,98.17257032628346,1.8076751642822586
200,16.159551404531907,0.015103432715814888,33.57254799562105,0.057273276719487544,0.06932550919552331,86.22222078512505,0.004245538042252286,0.08610652042462946,13.893802595251561,99.99859921304747,0.0014084338349431957,55.41437545732835,34.91134512539536,11.012527181696068,0.7348829840746878,91.64138422018162,8.265947456340616,99.87788678802386,0.12175432018358957,94.27644452180456,6.4388206657197555,5.792559836280629,44.417120450502665,99.83763663090825,0.1630295044425267,98.2127362755241,1.7440691140319367
300,10.934651012326096,0.017379132847238195,38.53466941488355,0.08801819850001318,0.06443492046823564,86.06149729449932,0.006389871617680626,0.22964612960673414,13.772267575132481,99.99856218733622,0.0014247891892089286,43.775351654085625,43.57046560173082,11.682154524806847,0.9531108915936403,87.31459317536957,12.575736756620575,99.83598711445075,0.17652092904033276,90.77989432974867,8.894341472562283,8.499066380813046,41.665972274351745,99.82487109481715,0.1677729768497353,98.26770257830351,1.7519863847545247
400,8.17627601114334,0.018479928921788128,40.975800882948114,0.11817009795164157,0.11117671616075162,85.6621926371727,0.008367948715988444,0.449458527302415,13.976729264202918,99.99850127192083,0.0015386927702678828,36.342885228972975,47.991065420521224,14.578739353423838,2.2566467271801094,81.09530953033847,19.317339520554782,99.77076553675398,0.24913438075398353,85.41563906805685,13.881654046978364,12.068448932752725,37.66190797833701,99.81859670007249,0.1732536597292224,98.12171264120016,1.8052425424837397
500,7.025623626087637,0.018958585468654872,42.46827878490173,0.13718126759117105,0.14047970983019908,85.2511997648911,0.009558319583283521,0.754738193943306,13.994500813798787,99.99839724768638,0.0016634428059527008,30.70039423942714,47.49697342748536,16.21036358181261,4.338824027908121,73.40179594374902,27.68632059812571,99.67792789940748,0.3161034941332292,78.70646127833778,21.562930943965355,16.76448419125058,33.34357587352328,99.81721675027207,0.18348819725957208,98.03522553660473,1.8597854496830206
600,6.865905180348184,0.0191535588875039,42.900784312051314,0.15331534294791244,0.18066425469641476,84.43248908361429,0.010160032026075362,1.117140365548832,14.359543699986922,99.99823207528955,0.0017104192164544114,26.692653120122937,45.10639640844681,21.079281824868108,7.170113005904543,63.073330533057735,37.02319713411649,99.58373148761844,0.41277821715216145,69.14697699503496,30.95319429187487,20.276551701470904,29.375453356408684,99.80647845149086,0.19458799383315947,98.01429480466902,1.8769297365657813
700,6.2184179737554155,0.019447658245291218,43.50989963706556,0.16162797109402122,0.1954873857019023,83.9181955368457,0.010537482115213367,1.4607179303359894,14.556963756441174,99.9981261301157,0.0018417656846264397,24.17843056056356,40.75602372628786,23.76575501149726,10.834005870551687,54.779981469349124,45.068805907389915,99.51451431599445,0.4885140116504452,60.55533800302154,38.56926683765318,23.249274117870044,26.58039429208628,99.79971411326724,0.20196174327936178,97.9040112069575,2.086883334780046
800,6.152433754848587,0.01939453446972515,43.61161681889391,0.16316970986357082,0.26185103336390464,83.08356480164059,0.010700592724421096,1.7174396886706014,15.042381366292464,99.9980019157325,0.0020280775100367464,21.434898453086152,35.6687168479788,28.264007813611073,14.963748996758367,47.12877065214532,53.600898581318944,99.41688776861284,0.5780568848033253,54.343255419960265,45.60529984743847,25.035368942730383,24.810897604140056,99.80117163078582,0.2104199103436087,97.88326641082016,2.1291827886984693
900,6.0481257353518565,0.019371095805435428,43.48828375971655,0.16184660538699558,0.31312660524389857,82.6730518453556,0.010667274611531066,1.8985672174635344,15.648866679238257,99.99790696783786,0.002146564099954207,18.2754784753133,30.74953951547454,31.69300568250524,18.09861273175699,41.184479118328845,58.51672458450022,99.35579846922782,0.6450701021978503,49.80601977369,51.50335037199204,26.301309887281345,23.282802391834384,99.78265465225813,0.2156967230814135,97.67316071788271,2.310696599697137
