milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2
0,5.005252703616312,4.996228248136369,95.00656257198578,1.9129972443661216e-05,0.0,0.0,0.0,-0.002555816477961951,-0.0016121340391269398,0.0002773546851868431,-6.324647725900188e-08,-4.472778178572563e-09,-5.20833833735835e-05,0.0,100.00001122615379,99.99985234134503
100,5.000063229459419,5.004676842287103,94.98925780759357,3.416595902117723e-05,0.0,0.0,0.0,0.015075666744798929,-0.0021093743501467543,0.0001669332591330897,-6.931519568760248e-08,4.856592677199692e-09,1.6910515922101365e-05,0.0,99.99993421043526,99.99994897632506
200,5.0041201864265155,5.014290684013526,94.99465977835261,7.220369156059902e-05,0.0,0.0,0.0,0.007709583193772617,0.02092914322543384,0.0005298333814364124,-1.8107348408655125e-08,1.6674280725395003e-08,4.554108038880114e-05,0.0,99.99995698323546,99.99984692801925
300,5.010566964547845,5.018743842939995,94.98672012233394,0.00011092120940934806,0.0,0.0,0.0,0.027578985846923608,0.025115000617967224,0.0007278204615522651,-2.0723794747317444e-08,8.920550076715739e-09,0.0001682083514250655,0.0,99.9998831584311,99.99950214905634
400,5.024905803172238,5.025885612969596,94.98432975028685,0.000253332124383737,0.0,0.0,0.0,0.03208147845371836,0.03676890038688237,0.0006464096265612614,9.180024399369467e-08,1.1648492626557518e-08,0.00017640976195739538,0.0,99.99983382933667,99.99913843834551
500,5.0183758607177085,5.023346586406433,94.97876906917907,0.0002680781129866966,0.0,0.0,0.0,0.03114851868953426,0.033612766337931886,0.0012727148239134885,6.621617359610945e-08,1.5758194402981824e-08,0.0002844900136521392,0.0,99.99982465210613,99.99916690263483
600,5.023056530685409,5.022952786496984,94.96580458612551,0.000301818353561639,0.0,0.0,0.0,0.054633184138491074,0.05780105631847831,0.0010469977156658187,5.24900749920634e-09,2.3213739045827035e-08,0.00022882581946961472,0.0,99.99981880247933,99.99867439937564
700,5.0308501844559474,5.040964470449992,94.96097208747426,0.00033187259332526347,0.0,0.0,0.0,0.053110899719185874,0.04464377299871579,0.0016888128875951983,1.4892261098920733e-07,8.365808190307675e-09,0.0003496118789051302,0.0,99.99973262943146,99.9982422727859
800,5.044535290102266,5.043248070593911,94.95708871016139,0.00033057826860263253,0.0,0.0,0.0,0.06293704334482746,0.051834885251425815,0.002050318268232318,1.772888288167004e-08,-1.7792845504630916e-09,0.0003393583279253533,0.0,99.99968052292422,99.99823625288036
900,5.049542597915072,5.0421474510056115,94.95930547258106,0.00045937924660411283,0.0,0.0,0.0,0.08195090413782899,0.06590823319315856,0.00218135662448317,1.7610041986390844e-07,3.357048392234453e-08,0.0004879070966896033,0.0,99.99969252602352,99.99826685368959
1000,5.052749555305944,5.05286349713258,94.94884566084633,0.0004480344024185582,0.0,0.0,0.0,0.07581450013844052,0.07795451544213824,0.0023781495183940083,1.7708346464651342e-07,4.25028624157425e-08,0.0005026950320394053,0.0,99.99965325944281,99.99768478714424
1100,5.053573521974488,5.0613718242238575,94.93891641920622,0.0005672420556876092,0.0,0.0,0.0,0.08587593145724251,0.08465013776656953,0.0022421035530312437,2.1208596992434326e-07,3.522744127092458e-08,0.0006109343640009961,0.0,99.9995891696052,99.99749982549308
