milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2
0,4.995617894294146,5.003425960583632,95.0055729056758,-2.198802456684835e-05,0.0,0.0,0.0,-0.00957684515076316,-0.011208004129922313,0.0002700983887315444,-8.248970249547e-08,1.8057105865632134e-08,1.5946324261047978e-05,0.0,99.99999196802206,99.99980478388369
100,5.000449099351191,5.002038252271476,95.00087296951024,-2.5274890475885468e-05,0.0,0.0,0.0,0.002792925856113928,0.019346852430121964,0.0002484716429468532,-7.203579588381901e-08,1.2095844800170907e-08,7.433604232589159e-05,0.0,99.99998889958842,100.00001127060216
200,5.014824161511312,5.015754824168988,94.98465328432968,0.00012133173608525002,0.0,0.0,0.0,0.019266159178774753,0.02250699553732896,0.0003001821079316999,3.9623214698173914e-08,-1.4143331779277153e-08,6.747689209797038e-05,0.0,99.99991707676388,99.9996599453788
300,5.016810702593546,5.014969245727495,94.99044578411909,0.00021069885535628116,0.0,0.0,0.0,0.025384586203172868,0.014665339681194444,0.0006539761952457139,-6.742413323950243e-08,8.7695870942031e-09,0.00012264896207936783,0.0,99.99990928232192,99.99947941291542
400,5.013951838757588,5.020183892610753,94.97417570722116,0.00021745414807263294,0.0,0.0,0.0,0.028925974659275076,0.031684658036110785,0.0008059805568478277,-1.0836056535472957e-08,1.6860589789855837e-08,0.0002283457788877411,0.0,99.99982147285931,99.99931975081519
500,5.0222527695998735,5.0292130671007165,94.97945984181013,0.00020969250211496314,0.0,0.0,0.0,0.03579119968522495,0.03465981489996828,0.0013350696668270687,-1.683191387481775e-08,5.3676074608092946e-09,0.00032249955321166584,0.0,99.99982661576563,99.99908635736872
600,5.025255612705057,5.033996021021237,94.96270990720663,0.0002694021132727376,0.0,0.0,0.0,0.04110295836288159,0.05160233227373444,0.001589100280162581,8.705484330217493e-08,2.2171084845174118e-08,0.0002943530718860534,0.0,99.99980553278354,99.99870855624886
700,5.033458671438246,5.027803016607656,94.96849546578382,0.00030237733384036957,0.0,0.0,0.0,0.062090034807190775,0.058766109452259505,0.0018445114498578683,5.436588989278161e-08,-4.855537374968885e-09,0.00031656763522047823,0.0,99.99974597191897,99.99827916035989
800,5.039598744082295,5.032754314994944,94.96448673691094,0.0003316527018242524,0.0,0.0,0.0,0.07159276130530033,0.06232783884852028,0.0016691153531112066,1.6458503183667008e-07,2.9301071799285308e-08,0.0003828389350000196,0.0,99.999702859799,99.99825886397511
900,5.046662683298079,5.039777477099202,94.9527488675942,0.000474786780294409,0.0,0.0,0.0,0.07948571598125488,0.06816904756771168,0.0022645504893162465,9.995107537125805e-08,9.09631921440584e-10,0.0004810081779306085,0.0,99.99967649463069,99.99832987034682
