milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2
2000,5.100112857965288,5.098407673330974,94.89514832576877,0.0010748315887589906,0.0,0.0,0.0,0.15280850769263332,0.1662698642431534,0.004152611786664133,4.026423350968038e-07,9.511009129167195e-08,0.001064110884358796,0.0,99.99935643782297,99.99562590952503
2100,5.102784157116055,5.110124464447449,94.90196409048272,0.0010344023884647372,0.0,0.0,0.0,0.15823809825493826,0.16436107129460317,0.004785503972649526,5.97935058638362e-07,9.861827508149951e-08,0.0010533961747938012,0.0,99.99932743956501,99.99512840604628
2200,5.109221824201132,5.104721944313551,94.8900549237709,0.0011446785813267182,0.0,0.0,0.0,0.18394568568414968,0.1804205888200361,0.005135148367414685,6.352417094286224e-07,1.1551014283830667e-07,0.0011856326002655595,0.0,99.99925788419623,99.99506133270405
2300,5.113625134170568,5.118899524461805,94.88377212706663,0.0011793050037975465,0.0,0.0,0.0,0.18693342848438493,0.19079344593452574,0.005292888119929308,6.647661901096888e-07,1.2837889796685313e-07,0.0012057772361829784,0.0,99.99927432933715,99.99465061692199
2400,5.120839754724807,5.115371003965726,94.87578827740104,0.001199905700264394,0.0,0.0,0.0,0.17704023133609062,0.19400144718610587,0.005518067733649003,7.776315605756421e-07,1.4247341086444745e-07,0.0012838526194519722,0.0,99.99918966623292,99.99463275372045
2500,5.122973236795646,5.129824037762102,94.86870142813764,0.0013083365351520516,0.0,0.0,0.0,0.20333015498189802,0.19885947957043412,0.005751869700276353,6.990444009185494e-07,1.6671691396940173e-07,0.001283166491992262,0.0,99.9991964763416,99.99445775902832
2600,5.118944485794538,5.123096317818743,94.87602637791503,0.001273733355535246,0.0,0.0,0.0,0.1978855735745371,0.2087028358713365,0.005634090776586097,9.122818536278279e-07,1.6960064546826834e-07,0.0013901634093485386,0.0,99.9991856791542,99.99459069546243
2700,5.131591380146507,5.12687225403576,94.86405854125957,0.001391670419685692,0.0,0.0,0.0,0.212321170207838,0.20742047099483765,0.005802052915108607,9.5974994360296e-07,1.882565272165136e-07,0.001326011888971239,0.0,99.99911164050512,99.99408217527873
2800,5.129925963102438,5.133402034058682,94.8631459007494,0.0014168508406036601,0.0,0.0,0.0,0.2219992045753866,0.20748186635256025,0.005925451144965642,9.85593449484541e-07,1.9934026780360006e-07,0.001470855135195249,0.0,99.99911949509682,99.99413264799007
2900,5.131542567175008,5.14764711448497,94.85695498085484,0.0015467149884797508,0.0,0.0,0.0,0.21615119433818866,0.23588298019117715,0.006324474449498578,9.569016125943393e-07,2.290489495448435e-07,0.001544500260289684,0.0,99.99907580019944,99.99382022247792
3000,5.14587653545607,5.146594292364005,94.84428081652813,0.0014811711076320108,0.0,0.0,0.0,0.24500082082573943,0.2411285667618262,0.006632794438314974,1.0769652807705735e-06,2.2538648871764395e-07,0.001509523564452452,0.0,99.9990945122683,99.99354497951015
3100,5.15329322350231,5.155010947523166,94.84316205113566,0.001589434287114533,0.0,0.0,0.0,0.23965808608019576,0.23706651165553863,0.006952695149479662,1.1645406273341423e-06,2.598266626981142e-07,0.0015501092032161653,0.0,99.99902114108998,99.99341266161885
3200,5.153380797410853,5.154896743772964,94.84587953130193,0.0015569425342801607,0.0,0.0,0.0,0.24670510762988435,0.2450850516547706,0.006873255215129864,1.3005882877453052e-06,2.738882224124958e-07,0.0016009704555524252,0.0,99.99899520639453,99.99327664147988
3300,5.149431876923191,5.166919360824383,94.83225418153297,0.0017387430952684425,0.0,0.0,0.0,0.26398325804363115,0.2688489496223465,0.007583133054180388,1.314970972087212e-06,2.7854936496462345e-07,0.0017487205201704669,0.0,99.99895562411376,99.99250684541113
3400,5.161925073862715,5.1709368740302075,94.8331007909773,0.0017000888789789846,0.0,0.0,0.0,0.25777359875989814,0.2541747233031979,0.007534177895190435,1.4289223959040806e-06,2.8818099874894574e-07,0.0017076759540683233,0.0,99.99898879089993,99.99242564917371
3500,5.171108266865243,5.170616880463288,94.82269590004222,0.001802646096555158,0.0,0.0,0.0,0.2695733173793169,0.26938643450991034,0.007670467639908293,1.5415247713507751e-06,3.0485342779571813e-07,0.001834386377588408,0.0,99.99894760334209,99.99207542383574
3600,5.167371898316665,5.176442637284729,94.82907616877584,0.0017826046459920237,0.0,0.0,0.0,0.2863192830529282,0.2732518861798639,0.008119371237873693,1.6527520118114118e-06,3.103757357051847e-07,0.0018393511370088816,0.0,99.99889621051376,99.99182232372249
3700,5.172443308748681,5.182881088850288,94.81530954605476,0.001921833794773287,0.0,0.0,0.0,0.3008678750590133,0.29123436408396325,0.007844477512820741,1.6709840214850555e-06,3.3133374388278543e-07,0.0019371736019179132,0.0,99.99893314055176,99.99163920016446
3800,5.183991300087967,5.184329270515765,94.81925943063887,0.0018633943733701974,0.0,0.0,0.0,0.2879198579591318,0.2894594653374395,0.008272030076305378,1.7303720665724582e-06,3.66474603531335e-07,0.001967908942271588,0.0,99.99885024860228,99.99177307856634
3900,5.179305759982577,5.198764022660768,94.80732176862644,0.0019826055974283773,0.0,0.0,0.0,0.31227686745314887,0.30806317232597913,0.008534210568513386,1.8488550785691988e-06,3.6964731642189936e-07,0.002050737181901379,0.0,99.99881980444415,99.99164430062206
4000,5.187346258793526,5.200010980285184,94.8056264703116,0.0019843098953501556,0.0,0.0,0.0,0.3219263464886508,0.30102653319209977,0.008732193926289602,2.0211058822513837e-06,3.984911318724626e-07,0.00204311258993609,0.0,99.99879104737008,99.99150247875957
4100,5.189475730732175,5.195100415633581,94.79812979688639,0.0021608688196630872,0.0,0.0,0.0,0.3097239511984044,0.3229146645269857,0.00896529130847674,2.0664460812015824e-06,4.1331217988872566e-07,0.0020815870853812275,0.0,99.99882370386567,99.99096358715335
4200,5.192854009456402,5.212017207256204,94.79328024651159,0.002142750504845503,0.0,0.0,0.0,0.3205048093946102,0.3235483331126654,0.009354794134050957,2.183617309187677e-06,4.3789479111563564e-07,0.002183454415696482,0.0,99.99879776247653,99.99087857193705
4300,5.208804835892661,5.21443797641063,94.78880819574145,0.002247319346547145,0.0,0.0,0.0,0.32782460768664967,0.3442987923271703,0.009344791614219809,2.242234176856656e-06,4.840135043455542e-07,0.0021991612288128257,0.0,99.99876643403161,99.99059214902958
4400,5.209222578816622,5.219243987486784,94.78658903798012,0.0021801092675658713,0.0,0.0,0.0,0.3532112200966593,0.34067680032083747,0.009844494776754925,2.4306283825336717e-06,4.823586676579971e-07,0.002259338256956123,0.0,99.99876118180573,99.99041261560306
4500,5.207177335377858,5.214476581631528,94.7827423132097,0.002235930137732259,0.0,0.0,0.0,0.3592701492872611,0.35043850841894636,0.009835234281798444,2.5998844464693003e-06,5.199159236520368e-07,0.002267668456798448,0.0,99.99874772381295,99.9902928662469
4600,5.2093280037261085,5.222668234501575,94.77209752897592,0.0023263321873826103,0.0,0.0,0.0,0.36121963184074335,0.3500332144412712,0.009973084337198379,2.6155556050930934e-06,5.247501731732339e-07,0.0023471254667644394,0.0,99.9986939868918,99.98985723671146
4700,5.216339475275569,5.2286566773190595,94.77300658680583,0.0023914603402506555,0.0,0.0,0.0,0.3716501626280306,0.37298695529991993,0.010074658467057131,2.7984815069858134e-06,5.626250348785061e-07,0.0024488813112694655,0.0,99.99870526376401,99.98979514990009
4800,5.218402926439736,5.233651377303041,94.76166505466622,0.0024733618709363915,0.0,0.0,0.0,0.370940568417557,0.3728852595857131,0.010387643645985148,2.8940910711718497e-06,5.938152392374074e-07,0.00246855474902304,0.0,99.9986998360302,99.98958703934242
4900,5.232403112129989,5.2410759325273695,94.75826755730755,0.002506205619970672,0.0,0.0,0.0,0.37571642098294883,0.38897317708605494,0.010596946188373141,3.07022248213975e-06,6.114471977370959e-07,0.0025392910385406264,0.0,99.99862678967804,99.98887410018936
5000,5.232080232514835,5.240137179683029,94.7540021000114,0.0025394807755758594,0.0,0.0,0.0,0.3984879823981083,0.3882218836663118,0.011405607771755871,3.1232618452597077e-06,6.383971820101074e-07,0.0026094480676845176,0.0,99.99860716821686,99.989052098476
