milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2
1700,5.083598452263493,5.08764560811159,94.92113928865865,0.0008506615346261775,0.0,0.0,0.0,0.13388212271141522,0.12676695444058836,0.0035396608812360846,4.05191076469894e-07,6.004139258504417e-08,0.0007942865271092018,0.0,99.99938679422829,99.99622927290925
1800,5.0816322447843,5.095054625947819,94.91392824413082,0.0008736304670702903,0.0,0.0,0.0,0.14330483724012924,0.12980017383873696,0.004252825262094517,4.845021494048046e-07,1.0062356391580361e-07,0.0009110138269349318,0.0,99.99936160518209,99.99617162378425
1900,5.085887846723074,5.09533204644554,94.9014036263217,0.0010329557512811986,0.0,0.0,0.0,0.14210466097121874,0.15249222615991298,0.0038511706317909313,4.778651407997171e-07,9.657683656161702e-08,0.0009674383476567038,0.0,99.99938758242061,99.99567914383844
2000,5.092083619379491,5.098375617995109,94.89909731144525,0.001041104028493981,0.0,0.0,0.0,0.15262363020261716,0.1495923468488911,0.004269630834267706,5.519298444220644e-07,9.098078568752902e-08,0.001009235803435188,0.0,99.99936919442901,99.99572730777685
2100,5.106707504558748,5.107618296830216,94.89948819926053,0.001035702020719936,0.0,0.0,0.0,0.17311343354829994,0.15868380304934018,0.004845080332506058,6.104347733008418e-07,1.2615820097158908e-07,0.001038901358057369,0.0,99.99931385372551,99.9955972605012
2200,5.109717950696867,5.108036702288447,94.89493815287716,0.001130757337764162,0.0,0.0,0.0,0.16773553392349524,0.18184687052448173,0.004970801598875513,6.997998993242634e-07,1.3578524770361448e-07,0.0011521944869611284,0.0,99.99926685343286,99.9953825319352
2300,5.1110905538301195,5.1141329560634246,94.89087136107815,0.0011936085063001015,0.0,0.0,0.0,0.18107392118011673,0.17540960803759645,0.005098494352526121,7.074897981842165e-07,1.2892214842520308e-07,0.0011872246528778,0.0,99.99927882656594,99.9949172624992
2400,5.114288429072369,5.1163578405917285,94.87460880205566,0.0012443430294396787,0.0,0.0,0.0,0.19302782471740845,0.1757076005149012,0.005539349412141067,6.28626757024631e-07,1.2714436176707934e-07,0.0012265752383219379,0.0,99.99921195501906,99.99494419742189
2500,5.1122278081867725,5.128752503031389,94.88196534523209,0.0012967263863870788,0.0,0.0,0.0,0.18862757888317888,0.18615978479789683,0.005565336906760647,7.974101313473649e-07,1.626627306778196e-07,0.0013388695901765193,0.0,99.99922373420354,99.99473880299583
2600,5.127199218836336,5.127021498156736,94.86615174880309,0.0012758395775825074,0.0,0.0,0.0,0.21402921814283093,0.2037601813481467,0.005994012654550543,8.570249067306588e-07,1.616168829583345e-07,0.0013891159087922277,0.0,99.99916390830649,99.99403640890192
2700,5.122802284486984,5.129118692422391,94.8610689456568,0.0014212813897239254,0.0,0.0,0.0,0.20968501984412477,0.21478453441309484,0.005809102683636881,8.197293292196581e-07,1.6609703275347217e-07,0.0013755088967292131,0.0,99.99912605673671,99.99408186966924
2800,5.12901556188846,5.1347204789300465,94.8566208559843,0.0013784401778811869,0.0,0.0,0.0,0.22698558336058022,0.21460287801766992,0.006002022410960212,9.868618951378607e-07,2.0370774910582663e-07,0.0014688334879428252,0.0,99.99908071079271,99.99386035492857
2900,5.1431495138540475,5.143016657206977,94.86223681712515,0.0014957871066788942,0.0,0.0,0.0,0.22233251321217032,0.22089244221938037,0.006451560002118047,1.0929459699741247e-06,2.2675125881050312e-07,0.0014669507026253987,0.0,99.99911386651442,99.9933582868056
3000,5.140991290839329,5.150970724103144,94.84682673440072,0.001493017704776567,0.0,0.0,0.0,0.24247673343096596,0.2441842258366574,0.0064875732427577965,1.2127670446955133e-06,2.0961427368211375e-07,0.001504857975139467,0.0,99.99909228210166,99.99359657911133
3100,5.1417863396883865,5.149593286786188,94.84510707037796,0.0016117747333665663,0.0,0.0,0.0,0.2474032561594853,0.24797856645898547,0.006622031475023116,1.2718894644457964e-06,2.38982602840508e-07,0.001552366806746801,0.0,99.9990158026933,99.99309744311624
3200,5.151521712565038,5.152183544645239,94.83479919279968,0.0015743957529492515,0.0,0.0,0.0,0.25450053921096205,0.26086245749663267,0.007134056275803814,1.3399554820028284e-06,2.750936390081253e-07,0.0016550050299104346,0.0,99.99900025404403,99.99276280004548
3300,5.151009799683692,5.158865011088608,94.84291867231124,0.0016222156258310085,0.0,0.0,0.0,0.26149549603828404,0.25015849670159246,0.007115914422563828,1.271665679755911e-06,2.6551183106854664e-07,0.0017321685170040855,0.0,99.99896305022949,99.99284135803728
3400,5.159865478180951,5.163187764032665,94.82671896046531,0.001678668588187026,0.0,0.0,0.0,0.2759837425406654,0.26970807964714566,0.007197458650747979,1.3564681740293268e-06,2.737103861725378e-07,0.0016867027436409956,0.0,99.99897844654086,99.99239394477917
3500,5.161152952653461,5.176263945064685,94.82989289488305,0.0017504382427303,0.0,0.0,0.0,0.2823316923655434,0.26335071602632804,0.007491655897471239,1.4705595340371703e-06,3.194956357556533e-07,0.0017383685011456505,0.0,99.99895454316311,99.99256975839914
3600,5.175859823209435,5.176803061619895,94.82896486932643,0.0017828373471906742,0.0,0.0,0.0,0.2892223889421436,0.2750509254628555,0.007693168429643213,1.5275949345843098e-06,3.111271935172987e-07,0.001774083915831347,0.0,99.99894594230094,99.99184169195554
3700,5.1705037567581416,5.17915265893485,94.81132347264234,0.001852756760612691,0.0,0.0,0.0,0.29095864220234896,0.2969720018085042,0.00786483127623317,1.7572295117971026e-06,3.392199947057679e-07,0.0018876530303678456,0.0,99.99885497880764,99.99175388329125
3800,5.179872877524767,5.193849505239989,94.81839292698518,0.0019280646344525779,0.0,0.0,0.0,0.28722303933115917,0.29628417210908836,0.008438898399075722,1.7673929815583947e-06,3.823110448419302e-07,0.0019305209342622633,0.0,99.99884215515856,99.99143034879418
3900,5.184502200203505,5.186204245667294,94.80098274163916,0.001944559544228325,0.0,0.0,0.0,0.31271543841430766,0.29419515809925645,0.008491712862805883,1.931202188338421e-06,3.810302937712516e-07,0.0019149617889497956,0.0,99.99883736595959,99.99155636603767
4000,5.188768438807915,5.192866927950041,94.80869468404924,0.0020175477314869875,0.0,0.0,0.0,0.3193514578870034,0.3008310731055997,0.008771958495415259,1.943202776787467e-06,4.0955543345005923e-07,0.0020613675271084477,0.0,99.99881237315708,99.99123317310848
4100,5.190488598184006,5.201653570700725,94.80152097846681,0.002089277326127817,0.0,0.0,0.0,0.31759397017100405,0.32029813806459256,0.008780224694552717,2.1711825983138717e-06,4.243902698036541e-07,0.002096417630305687,0.0,99.9988218190143,99.99069357244717
4200,5.191336808158183,5.210967805085129,94.78577928558039,0.0021362704835933277,0.0,0.0,0.0,0.3250571882902354,0.33106782029078907,0.009009642189909827,2.266909412059919e-06,4.38449953638217e-07,0.0020850942483943593,0.0,99.99882492778147,99.99074666030873
4300,5.196653352378661,5.2178295473342455,94.78809937924922,0.0021434371741966573,0.0,0.0,0.0,0.3268246250852486,0.3455201529497911,0.009382089893284432,2.396684394001749e-06,4.867311416640046e-07,0.002253746319743205,0.0,99.99876431492088,99.99061468601515
4400,5.2034451129611465,5.209714536698736,94.78298314322062,0.0022785324081196663,0.0,0.0,0.0,0.34157781684203636,0.3417400979535385,0.009805246733760454,2.4035974716255584e-06,4.799058933189875e-07,0.0023177664056584944,0.0,99.99871058939391,99.99006045703551
4500,5.213534712802104,5.2217150038377005,94.77314094275171,0.002360624478341387,0.0,0.0,0.0,0.34078778693367107,0.3496711943065432,0.009808310997262615,2.5246461860842505e-06,5.181472025452087e-07,0.0022243101134232484,0.0,99.99873181529098,99.99032508034695
4600,5.212152382199014,5.221892625659887,94.7779315343583,0.002393349939410541,0.0,0.0,0.0,0.35812478810866777,0.348732223327728,0.010004331918779382,2.731190708020143e-06,5.189799473734327e-07,0.0022940457428119437,0.0,99.99873298057953,99.9896462320567
4700,5.220618322245544,5.234896440663416,94.77365000066189,0.002428577049994571,0.0,0.0,0.0,0.3698982637983875,0.3699891804302006,0.010346732571173335,2.8623232733154924e-06,5.453065800252807e-07,0.0023954140195453877,0.0,99.99866337433718,99.98959573993068
4800,5.21939326993951,5.232785920525542,94.75761623098342,0.002460295733591342,0.0,0.0,0.0,0.38624856479185077,0.37924128340349833,0.0105657543818285,2.9142367787660144e-06,5.933791869955388e-07,0.0025235892413842873,0.0,99.99870232451772,99.98923048276929
4900,5.232287353551606,5.245707953251224,94.75458105322612,0.002578625030996797,0.0,0.0,0.0,0.3791524104255907,0.37158043232591936,0.010892270854633485,2.990573504253473e-06,5.972944415132419e-07,0.0024752154731885385,0.0,99.99865978961908,99.98914879220625
5000,5.2387527017978215,5.245094863349789,94.754299073947,0.0025238682591054184,0.0,0.0,0.0,0.3834758724183882,0.4015776599220706,0.010895350722539813,3.180238475897167e-06,6.404978368976727e-07,0.002490854974326387,0.0,99.99863033210949,99.98867734669754
