milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
1000,4.977113569000624,5.037167815229795,95.02422486205722,9.997511672686121,10.000000000093147,3.1027280446853248e-18,200.0,5.757246064114361e-22,5.700210766691939e-18,0.0,1.8630514415807294e-10,6.207595481912579e-16,60.64237261371952,97.8509499208204,39.35762738628051,2.14905007917959,499.99999954562014,3958.4896979571195,200.0,200.0,200.0,0.0035802063150840286,1.3523532842885938e-05,3.408954759789087e-08,5.3653374634336545e-11,1.1017728092982035e-11,1.7158500702810482e-05,2.9590654174462435e-08,3.403599963569259e-11,2.943005766497899e-14,1.082053914272026e-23,1.0045946028115434e-26,7.378176785473801e-30,4.4934808927878136e-33,8.344306236382552e-16,2.3812629477723515e-18,2.650404540278502e-37,499.9949864412798,0.005013558720105663,9.692665891991983e-26,1.8646444373934934e-05,2.16870880415226e-21,4.302874179634561e-34,0.009199789958023655,0.00039324594506664394,1.2342791953358593e-05,99.99047416538535,2.951066988130202e-13,3.787031543502723e-18,4.543796815606685e-07,50.0,1.2855146187260373e-29,1.7362609935923327e-16,0.0,100.0,3.225846654135105e-39,5.258748443993865e-80,0.0,0.0,0.0,0.0,0.0,1.0752828155247448e-38,0.0
1100,4.9748168245738285,5.040878677609215,95.02589684449421,9.997264123006032,10.000000000112728,4.543103565331455e-18,200.0,9.20608831426157e-22,9.105704215032438e-18,0.0,2.2546620192358983e-10,8.263321762739681e-16,57.91348205576566,97.4542786893675,42.08651794423437,2.545721310632479,499.99999945353625,3955.363006778635,200.0,200.0,200.0,0.004684824956487641,2.3173502617047073e-05,7.650083534864633e-08,1.548923074001251e-10,3.516124211226834e-11,2.2458857323227202e-05,5.073348877465464e-08,7.64331784398909e-11,8.65324213634211e-14,2.258812683881865e-23,2.741592523479544e-26,2.630798372440798e-29,2.0908238935340276e-32,2.9391808933069566e-15,7.726914223389892e-18,1.354012398242614e-36,499.994483597244,0.005516402755886839,1.7064952213935278e-25,2.0516207824268856e-05,3.1761540412479714e-21,8.390285433320214e-34,0.01003614602224912,0.00046490209845959763,1.5947482455528363e-05,99.98957045589357,3.8787606164492275e-13,5.4877589760209005e-18,5.464634952120378e-07,50.0,2.4496988085671474e-29,2.3118256524602523e-16,0.0,100.0,6.918045111421807e-39,2.4106161738546387e-79,0.0,0.0,0.0,0.0,0.0,2.3060164462396008e-38,0.0
1200,4.972518350913176,5.044588477674081,95.0273753870085,9.997016806422677,10.000000000134177,6.43494857075915e-18,200.0,1.4123259889140667e-21,1.395515551917102e-17,0.0,2.683674320249899e-10,1.07293534345831e-15,55.350503437085784,97.03375105315011,44.64949656291425,2.966248946849862,499.99999935356163,3952.3781709336986,200.0,200.0,200.0,0.005978683616948606,3.777517496524631e-05,1.5931138604647785e-07,4.0493271930148323e-10,1.0082280979925517e-10,2.867288859843437e-05,8.275856415121623e-08,1.593066555509537e-10,2.304220409721833e-13,4.412820744098542e-23,6.831321103001821e-26,8.359585852425545e-29,8.468777845687544e-32,9.229953357966811e-15,2.2529324386978684e-17,5.983646714661858e-36,499.9939804832822,0.006019516717773613,2.8586321512768414e-25,2.238690401019792e-05,4.4997190588240666e-21,1.5437256400418087e-33,0.01085948105768127,0.0005407141227154637,2.0102277002964472e-05,99.98867505346875,4.973656350284393e-13,7.693662436375692e-18,6.464381623311694e-07,50.0,4.406114897965582e-29,3.0024984635323667e-16,0.0,100.0,1.388372188884716e-38,9.687803338215554e-79,0.0,0.0,0.0,0.0,0.0,4.6279103806299944e-38,0.0
1300,4.970218100342473,5.048297218955863,95.02864960137879,9.996769722890262,10.000000000157497,8.864040151049484e-18,200.0,2.092581611826634e-21,2.0655823716296577e-17,0.0,3.15010674246382e-10,1.3643100560958383e-15,52.94279000224748,96.5912554631466,47.05720999775256,3.4087445368533666,499.9999992458271,3949.526419401085,200.0,200.0,200.0,0.007470919617720459,5.9046807652518395e-05,3.11566579004927e-07,9.739511210694092e-10,2.642201246234494e-10,3.584781761248042e-05,1.2947163208230322e-07,3.118790888412615e-10,5.645550603877194e-13,8.154096800417285e-23,1.576952437084318e-25,2.4109551083531927e-28,3.051479290419425e-31,2.6317410701504415e-14,6.003848584389707e-17,2.339036140079313e-35,499.9934770995552,0.006522900444724361,4.592705481159471e-25,2.4258533432233248e-05,6.199596763160278e-21,2.7050880097095317e-33,0.011670242978642864,0.0006203492401136052,2.482019408330217e-05,99.98778783007899,6.246801638034657e-13,1.0491126622982925e-17,7.54172706520372e-07,50.0,7.5499672231163e-29,3.818837369338796e-16,0.0,100.0,2.635289942677737e-38,3.485251134464121e-78,0.0,0.0,0.0,0.0,0.0,8.784306150210459e-38,0.0
1400,4.967916029423531,5.052004904999513,95.02970947080809,9.996522872363164,10.000000000182691,1.1923634769035234e-17,200.0,3.009972233014358e-21,2.968124079527941e-17,0.0,3.6539776935971184e-10,1.704199153321617e-15,50.680387057259914,96.12856811801007,49.31961294274012,3.8714318819898863,499.9999991304593,3946.7995614652964,200.0,200.0,200.0,0.009169436342647917,8.905368204243013e-05,5.775779522814366e-07,2.1819638994579293e-09,6.412763694889877e-10,4.4025839216290894e-05,1.9546696788698008e-07,5.788617885477824e-10,1.2884876266776214e-12,1.4369746295771654e-22,3.4108474370200087e-25,6.401795210612803e-28,9.949232796146661e-31,6.910580228956743e-14,1.4818712885641958e-16,8.23169304073606e-35,499.99297344622386,0.0070265537760833465,7.1208188017259485e-25,2.6131096590586052e-05,8.341262957159126e-21,4.547290593306767e-33,0.012468855108964382,0.000703498626661926,3.011052870629651e-05,99.98690866204835,7.708737622382034e-13,1.3971932037584256e-17,8.695404716526261e-07,50.0,1.241420306370861e-28,4.771416008234178e-16,0.0,100.0,4.770231298796941e-38,1.1408297201574001e-77,0.0,0.0,0.0,0.0,0.0,1.590078335590525e-37,0.0
1500,4.965612098698912,5.055711539362121,95.03054579807545,9.99627625479593,10.000000000209758,1.5714471548611675e-17,200.0,4.220412020842926e-21,4.1575065096732654e-17,0.0,4.195305591241606e-10,2.096347308051917e-15,48.553987055484434,95.64735817000486,51.4460129445156,4.352641829995109,499.9999990075808,3944.189946924759,200.0,200.0,200.0,0.011080929322276273,0.00013022823785632836,1.0224056213509252e-06,4.597983187599136e-09,1.4567180126086976e-09,5.3244314152941624e-05,2.8618341309091663e-07,1.026125176441872e-09,2.7662996476987814e-12,2.4309865150905165e-22,6.97492529099006e-25,1.5829265145485438e-27,2.9757171219730402e-30,1.6900821686727246e-13,3.423484572518825e-16,2.6453072034794444e-34,499.9924695234484,0.00753047655158191,1.0707247267655442e-24,2.8004593985168334e-05,1.0995484190085262e-20,7.375221742264847e-33,0.013255717803267224,0.000789875627060629,3.597925413949989e-05,99.98603742981928,9.36952977310406e-13,1.8233009608812804e-17,9.92418888889864e-07,50.0,1.96999239053599e-28,5.870823733406488e-16,0.0,100.0,8.288655338582864e-38,3.4419765825826663e-77,0.0,0.0,0.0,0.0,0.0,2.7628874136409945e-37,0.0
1600,4.96330627244711,5.059417125611638,95.03115015613898,9.996029870143271,10.000000000238696,2.0344775569836927e-17,200.0,5.787541577419415e-21,5.695473262783507e-17,0.0,4.774108862855388e-10,2.544501027964968e-15,46.55488753998077,95.14919290659984,53.44511246001927,4.850807093400129,499.9999988773102,3941.6904291370993,200.0,200.0,200.0,0.013210913754328068,0.00018538511629980427,1.738467310516224e-06,9.186048401582164e-09,3.123613279607476e-09,6.353595792824222e-05,4.0795206295495216e-07,1.7476058622449881e-09,5.63114102362159e-12,3.968910955164172e-22,1.3583140708046436e-24,3.6783862743575206e-27,8.255236335108621e-30,3.884920678388089e-13,7.4662695887649505e-16,7.852608984297235e-34,499.9919653313886,0.008034668611339543,1.567594977892596e-24,2.9879026115593578e-05,1.4238325620253173e-20,1.1594628129900211e-32,0.014031209951608527,0.0008792141065324414,4.242938774464541e-05,99.98517401773034,1.1238795973267548e-12,2.3376209989076022e-17,1.1226892589687817e-06,50.0,3.0310068837295944e-28,7.127665631852684e-16,0.0,100.0,1.389812855228278e-37,9.67250951493571e-77,0.0,0.0,0.0,0.0,0.0,4.632713632089981e-37,0.0
1700,4.960998518449998,5.063121667325691,95.03151484116523,9.995783718360071,10.000000000269509,2.5930261165631008e-17,200.0,7.783119789701475e-21,7.651491629397281e-17,0.0,5.390405945756834e-10,3.0524086564817144e-15,44.67495176540803,94.63554286727167,55.325048234592,5.364457132728286,499.9999987397625,3939.2943306843786,200.0,200.0,200.0,0.015563753700543888,0.0002577308322403867,2.853310686814608e-06,1.7512202903005754e-08,6.366829020004757e-09,7.492902493537909e-05,5.680351486563151e-07,2.8735295045910252e-09,1.0939127034321045e-11,6.280482277994111e-22,2.5340916103365313e-24,8.093994400557848e-27,2.1436726866276065e-29,8.456414237518576e-13,1.5479230714206499e-15,2.1739063387881758e-33,499.9914608702041,0.008539129795864846,2.2418479418232203e-24,3.1754393481177526e-05,1.8151158887062263e-20,1.7735386748069026e-32,0.014795690376478234,0.0009712669286653333,4.946132395910683e-05,99.98431831380877,1.3325732313276965e-12,2.950808629065551e-17,1.2602365486350386e-06,50.0,4.5386348856339305e-28,8.552562543361363e-16,0.0,100.0,2.2585659124956502e-37,2.5535329981293713e-76,0.0,0.0,0.0,0.0,0.0,7.5285601456405e-37,0.0
1800,4.958688807772344,5.066825168090458,95.03163282794846,9.995537799401385,10.0000000003022,3.259413521904121e-17,200.0,1.028739952688372e-20,1.0103080196285527e-16,0.0,6.044215287118563e-10,3.623820373750029e-15,42.906571842441146,94.10778686372362,57.09342815755889,5.892213136276339,499.9999985950489,3936.9954114694647,200.0,200.0,200.0,0.018142693125560324,0.000350867908315814,4.538553943962868e-06,3.202814066639079e-08,1.2407642249301294e-08,8.744748823685492e-05,7.746558434948408e-07,4.58000582456394e-09,2.038864338171776e-11,9.667247824826129e-22,4.551376512022623e-24,1.6970409114035382e-26,5.250119389378582e-29,1.7539568729152596e-12,3.0684745936886863e-15,5.657331500445312e-33,499.9909561400539,0.009043859946056339,3.140227630358255e-24,3.3630696580938874e-05,2.2820669991674882e-20,2.6478138147709613e-32,0.015549499129972276,0.0010658045497792385,5.70731370842369e-05,99.98347020957615,1.5639136808179813e-12,3.6739689207399334e-17,1.4049492002488247e-06,50.0,6.634940370271022e-28,1.0156151079510673e-15,0.0,100.0,3.5699994583212145e-37,6.378435304796879e-76,0.0,0.0,0.0,0.0,0.0,1.1900010082906016e-36,0.0
1900,4.95637711455311,5.070527631499613,95.0314977276647,9.995292113222435,10.000000000336765,4.046710046332088e-17,200.0,1.3389488009474537e-20,1.3136119064529755e-16,0.0,6.735555343961431e-10,4.262488197625007e-15,41.24263424510827,93.56721687726066,58.757365754891765,6.432783122739279,499.9999984432774,3934.787839057615,200.0,200.0,200.0,0.020949888885039514,0.0004687934121081083,7.019963334120977e-06,5.6448343193739044e-08,2.3230706788402058e-08,0.00010111121536345065,1.0370188821633985e-06,7.100024389231033e-09,3.662391579685539e-11,1.4517901342650812e-21,7.902256554631653e-24,3.408125893727061e-26,1.2203942991817477e-28,3.484493596181219e-12,5.844274231021776e-15,1.3931440448549977e-32,499.9904511410968,0.009548858903203205,4.3179326157049056e-24,3.5507935913599974e-05,2.8338867187885405e-20,3.868450869472909e-32,0.016292958698867547,0.0011626137204685254,6.526085649109522e-05,99.98262959986688,1.8187431242515015e-12,4.518637350215496e-17,1.5567189535939188e-06,50.0,9.494213235756894e-28,1.1949083642663947e-15,0.0,100.0,5.505094502456653e-37,1.5164473332604993e-75,0.0,0.0,0.0,0.0,0.0,1.83503343578311e-36,0.0
2000,4.954063415808221,5.074229061153346,95.03110374790457,9.99504665977862,10.000000000373207,4.9687358783354174e-17,200.0,1.7187692547952016e-20,1.6845143463480897e-16,0.0,7.464444583148564e-10,4.972165984650129e-15,39.67648754353824,93.01504281276571,60.3235124564618,6.984957187234225,499.9999982845525,3932.6661611051527,200.0,200.0,200.0,0.02398644572299604,0.0006158919097657426,1.0588606381584435e-05,9.623871538802344e-08,4.1959353328031656e-08,0.00011593614041149364,1.3653219790048741e-06,1.073585974712551e-08,6.364509246025936e-11,2.1325456337242807e-21,1.3309530120037327e-23,6.585068655797238e-26,2.707023282775537e-28,6.65990080161156e-12,1.073893324487415e-14,3.264829090919255e-32,499.98994587349097,0.0100541265089859,5.839517078733252e-24,3.738611197758763e-05,3.480308888219314e-20,5.543116790662771e-32,0.01702637512419403,0.0012614962863499457,7.401871647058861e-05,99.98179638265819,2.097868131349613e-12,5.496761500665922e-17,1.7154406790651597e-06,50.0,1.3327615512190574e-27,1.3942028444974506e-15,0.0,100.0,8.302801349921784e-37,3.448918283692439e-75,0.0,0.0,0.0,0.0,0.0,2.767603521674518e-36,0.0
2100,4.9517476912444325,5.0779294606574386,95.03044565490546,9.994801439025503,10.000000000411529,6.040061451895354e-17,200.0,2.1789852418057866e-20,2.1333621623981105e-16,0.0,8.230901481379357e-10,5.756609431037567e-15,38.20191221674604,92.45239709432904,61.798087783254,7.547602905670895,499.99999811897527,3930.6252797147367,200.0,200.0,200.0,0.027252453276531807,0.0007969229732231605,1.5612977319617808e-05,1.5923418797613276e-07,7.336910433320257e-08,0.00013193443269233292,1.7707582062322224e-06,1.5872858342531624e-08,1.0734942162237247e-10,3.0706283534514973e-21,2.181077250731225e-23,1.2287728997328661e-25,5.756280837042078e-28,1.2292561634653393e-11,1.9104714815834892e-14,7.316632659134908e-32,499.9894403373944,0.010559662605476678,7.779825487533668e-24,3.9265225271033745e-05,4.2316011543418355e-20,7.804794360171748e-32,0.01775003904199307,0.001362268079958129,8.33393829590012e-05,99.98097045891078,2.4020615237511124e-12,6.620683728589909e-17,1.8810122213909515e-06,50.0,1.8388133611696347e-27,1.6145669527395478e-15,0.0,100.0,1.2274063981592032e-36,7.536322331477887e-75,0.0,0.0,0.0,0.0,0.0,4.091359428163279e-36,0.0
