miliseconds,x1,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x3,x4,x5,x6,x7,x8,x9
0,0.00822371052045387,0.005391897720248178,0.016028096591122594,-0.07702258352790009,0.38704631119827415,-0.32121536196468675,1.5,1.495744748577469,0.5048885568209018,0.2,0.5,-0.032552555201094735,0.49483261764476577,4.92745103440579,0.7537138089977938,0.07,0.8,0.0,-0.048803727116184865,0.0008632120483367562,-0.0008771144763431008,0.0011107549831753001,0.0015086615552007457,-0.0009685102099357369,-0.0008416095808952806
100,0.010456938315534325,-0.0010384581499226445,-0.026519454132238465,2.0211832736882465,0.19409725349088552,0.552844314521766,1.5,1.5146596869460793,0.49264498824214853,0.2,0.5,-0.031659725390010295,0.49451895694159914,4.980748603052485,0.7520885257081449,0.07,0.8,0.0,0.15104265930801183,0.004306802089259438,-0.0015110439188886883,-0.00028702484164010644,0.0003949415557276425,-0.009577921087274257,0.0012419822981139359
200,0.012765469177175966,0.005899002499397116,-0.03074549289583404,3.170429357920652,1.1005000723770828,0.6120767544116351,1.5,1.5355648727159419,0.4854303800121616,0.2,0.5,-0.021806421589360254,0.4992063903576737,4.7228863649304405,0.7540721593608598,0.07,0.8,0.0,0.05337832589873695,0.0066042191306226,0.007240394773781133,0.0005365550279941856,0.00017818551235769444,0.03270258517505185,-0.0008687738829354025
300,0.0039139949000353835,0.00889765224175098,0.035327751520710854,4.491456241196873,2.544992337201215,0.7704008593058327,1.5,1.5372755888594951,0.4907654804787334,0.2,0.5,0.037964571570291816,0.49758181163673315,4.517035703567773,0.7341239581701702,0.07,0.8,0.0,-0.16025055519486314,0.007862981210466627,0.011918461308717983,-0.00045972484946380497,0.0009643568177346239,0.010414300127789967,0.000408844674598904
400,0.0017607057782449177,0.004482762575351069,-0.024153880931658225,4.871270435814775,4.095569937782659,1.4710531458140508,1.5,1.5506791483964926,0.484645166094963,0.2,0.5,-0.027411130390378496,0.4995963921420585,4.170366488079774,0.7278392883499986,0.07,0.8,0.0,0.20972971329727322,0.00853160250712856,0.01746233381781999,5.066989398893525e-05,0.0017734657005401935,0.01692864085916953,0.0007354101790580062
500,0.007159487805180707,0.007344512081682685,0.022823221256469683,5.573924954086619,5.02591034943738,1.880590784253581,1.5,1.5663761168564694,0.47280266103456403,0.2,0.5,0.06123702125986115,0.49846876400062134,3.922491639987711,0.6992608079046769,0.07,0.8,0.0,0.20440295289169444,0.009229910193863787,0.01910228056114029,-3.820836159708024e-05,0.0008604910622958762,-0.011707783793184665,-0.0006934736850618343
600,0.011144253642224124,0.011159503573409592,-0.017360003169246872,6.206070233747193,6.44765409166847,1.7363224451381263,1.5,1.589063100790005,0.45518323528985993,0.2,0.5,0.023826516153470197,0.49337363278918134,3.623525428473088,0.6967891624952967,0.07,0.8,0.0,-0.1302759483149767,0.01014378082022371,0.023418401398491707,-4.4112909256286055e-05,0.001447843347291191,0.023673792730471384,0.003403452869271511
700,0.0030807974753643552,0.0019891439351324425,-0.00044746797556270354,6.538000128919861,8.132630677176541,2.6548002044587715,1.5,1.5938784513739066,0.44045926364364685,0.2,0.5,0.03308421969145472,0.4959318742985818,3.325066260668415,0.6761000893217924,0.07,0.8,0.0,0.22282088904830533,0.01071308352360655,0.02839690205360817,-2.4952085150931297e-05,0.0024032660024887026,0.006289009370295797,0.0013207614507110158
800,0.014048432155672676,0.01155771417601277,0.047770819276534204,7.094509343197054,9.56835411423103,3.0689770180827023,1.5,1.6047608368291089,0.4293995082406611,0.2,0.5,0.03955877693019243,0.4943599742489262,3.0835193771629945,0.6531778331988664,0.07,0.8,0.0,0.20061915685957776,0.011313510790968876,0.040869523289022935,4.638345042447828e-05,0.0029502277121074864,0.015210489622087167,-0.0003444480449634811
900,0.006411140064339741,0.013757176305969914,-0.00453517168459866,7.465654275750382,10.094077257387152,3.8629985065756984,1.5,1.612226950580828,0.4112115953130236,0.2,0.5,0.07014963473741609,0.493436424711978,2.9390083023979354,0.6520952097488015,0.07,0.8,0.0,0.08648668998708985,0.012027981945822552,0.04678151201070664,0.0005177021981967484,0.0011640246970050614,0.007326571610328693,0.002265428958807073
