miliseconds,x1,x2,x3,x5,x4,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0,100000000.0,893.5453471707269,-0.00613365141319409,3.59509362871981,-1.703017399700481,99.94809346322268,-0.008603852648183826,-0.020560671683140477,999.6641159379313,-1.357196220483819,100.00548584401884,0.030568379219967946,0.2801843390524158,99.38240716588153,0.3232356983040126,100.13059629811727,0.07556643679743386,99.90593527042067,-0.08091016278044626,96.39752033495604,3.755680608073814
100,100000000.0,501.8116292576795,1.1980970658418153,338.61083649699475,63.70079098534539,99.98283446597429,0.01414422391082661,0.028999202819748087,904.4503297577272,85.62726058982777,99.85136778938393,0.21420625988487288,0.3699115925418194,99.29712685208416,0.32425196501415926,100.08374754311855,-0.021049169131478675,99.9590579449061,0.05136309866628578,95.98050652982914,4.271682199106779
200,100000000.0,276.20911239085535,0.6634623262705679,492.8031121594742,124.67866213774774,99.99159614740772,0.0267634745430494,0.1663722107992171,735.013803693553,269.95428845123377,99.04063347368083,0.8739112951392924,0.7747086896741207,98.76870875031689,0.31022984162076067,99.5058787246613,0.532584475446054,99.53833467212891,0.6351897630322935,95.66376950595566,3.648852609015011
300,100000000.0,166.3875214931822,0.3806451449659991,577.9131508562534,159.77097090425886,100.0323933277717,0.04707280067220223,0.22598118222676905,572.6350338563607,429.35225219068883,98.10603346668246,1.866487500402262,1.4644203086651135,98.10111153026241,0.5446638022901396,98.38957553269483,1.67763936358972,98.37706694898372,1.6960206985267605,95.39639841470232,4.1852463169425445
400,100000000.0,91.2789140170322,0.22709833599501678,619.7602293740455,181.00071171381967,99.99485769699388,0.0818339524788452,0.34975292402031327,459.2421568012986,543.0981774062249,97.15930081040833,2.7969243438950335,2.082336187623658,97.14987632172279,0.7795388735730024,96.57032224471997,3.4183090886745147,96.59974346000683,3.589397684034067,95.75002674969889,4.599309994620901
500,100000000.0,67.98842544417758,0.15452247182213152,650.4787027262212,188.6671386521291,99.90324246371675,0.11077769962079083,0.41793312669528865,374.70970545938627,609.6934046308114,96.37078130164817,3.6052719105828355,2.576830230040445,96.25735866638763,1.206001449463945,94.7009605367265,5.180141973145423,94.7620026548949,5.244725692380202,94.89565914665657,4.515328187581715
600,100000000.0,49.92872440178613,0.10762361175506582,661.0804987999611,195.25084450526606,100.00969012680959,0.1616169602688259,0.5707280453256127,337.71220513077725,670.9240694739079,95.88733163093973,4.087120801868106,2.922586311246619,95.47737857103913,1.547787485796361,93.30622363064403,6.91030492787973,93.21516273406412,6.704720699023624,94.88412489121077,5.383089784522116
700,100000000.0,32.15911118466567,0.07420357792525006,670.372829963612,197.46202470398856,99.976691424441,0.18774770926304113,0.7155396317806098,295.65284178716,700.5516991818929,95.57657789746897,4.458856693684481,3.2053905438611885,94.83569441923403,1.9069072170081458,91.90548457799993,8.064803094034223,91.91235822074654,7.923185642678553,93.92206159613984,6.332744926596646
800,100000000.0,31.253955283536015,0.06230753144175751,674.314716988482,200.10835095923758,99.97555865838616,0.21071239430552646,0.7976785579578919,285.67188804784536,713.046087560342,95.34258897912696,4.612251796974467,3.343602466894013,94.39062134422835,2.194115526604512,90.96323638849523,9.028282574009616,90.98796273120485,8.888493162626343,92.37986244745508,6.972043804751086
900,100000000.0,32.60618005673349,0.06384886568456097,675.16074306547,200.05630513126857,100.06689631678297,0.24917241960456185,0.8871704189969069,269.9950716633723,720.0246833453948,95.21720855956114,4.71279026762746,3.4429743215713646,94.15323447688733,2.4656892533454267,90.52634965951674,9.579058170059477,90.45063556672837,9.554724866096645,92.35361496450851,7.633799869683441
1000,100000000.0,19.646122507757614,0.06264865016870427,677.3761492637677,202.43442778642773,99.99641365360645,0.2839589776454435,1.008044847893146,261.6719335535485,732.4459634653979,95.18588452716175,4.854768972764875,3.5319445471002604,93.8428035198683,2.664703143737059,90.18084376064473,9.946335269061606,90.14959823009755,9.851991959221188,90.85781434912862,8.729373277350781
1100,100000000.0,22.534924725530292,0.051157468451814854,674.9188393098725,201.18622739308344,100.0823562187263,0.3058264556538619,1.0639589617670682,262.27027986930136,742.1261613077337,95.13860259487944,4.943591806628417,3.577759230379492,93.62835080957896,2.871073052068035,89.71442898643289,10.098091795244752,89.72603058565505,10.226148639472425,90.21986115401934,10.089808301987974
1200,100000000.0,23.66467211396604,0.06295653859358971,675.6205543254157,202.81987529493955,100.13018379971098,0.32843851992662976,1.2100284829621966,260.56596271710987,731.333134802463,95.02090068015521,4.8908775836991065,3.604781720032336,93.48357117357537,2.9388910947784597,89.69991111920994,10.405779998885832,89.60703346657029,10.369895287318505,88.66277588298854,10.885364891375774
1300,100000000.0,24.649068327570532,0.06079100598476978,675.5881090943745,203.29652297223572,100.16235141277805,0.3738209718207607,1.228520693678942,254.34322965483332,743.1510227380745,95.0069318055477,4.967130951090227,3.619417695878497,93.42455945676814,3.077639029424046,89.44228345261318,10.439021021612811,89.51265801660688,10.533774531095428,87.76247638068273,11.632456255956274
