milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24
0,9.933211813711962,1.3199898332748374,0.3343122751488776,-0.0037909827559436727,0.00022822858396422897,2.238540457066178,0.08211391010875335,2.2299438079529286,2.772313790510551,4.2125365508283336e-05,0.27055793245807236,1.5214885040404222,4.263520630671148,0.4991367887481117,0.4989257786645614,9.976644770515918,8.482939630353586,2.498391533314156,1.9989656984233464,2.01081612088344,0.4994225703658904,10.525069177044692,0.017748312064235834,-3.80937099594525e-08
100,3.7570986018234493,1.1895838752736991,2.4522225207351287,1.132323327030736,0.29166037747168405,0.25907014290078945,4.724154528519547,2.5760756646563765,2.4383457806370568,0.009074193603372707,3.140543289234033,2.1867345541608842,0.6850215948869847,0.8197920882444765,0.20826005949289667,13.807255044633173,4.034536232162045,0.12299046362887113,3.9073947185080447,0.07643425644430157,0.006390153453544926,3.76463574650988,4.75918519570756,2.1484185445717094e-05
200,3.9147958960771008,0.9796425220700368,2.772088552400947,1.2854607802661042,0.35732533398808963,0.15526986143372173,7.537235823235664,3.23358627447429,1.7796090365195492,0.006625263596119179,4.70772685283075,1.1804380443944482,0.1450948897050832,0.8128715756072646,0.20631086307565039,13.619139600981406,3.9323663842456917,0.10991358870454103,3.9210318938212345,0.06659476774849721,0.013268803295437507,2.1315778811070394,7.485784976504718,6.498256999225036e-06
300,4.953661541855139,0.9373626761160984,2.8216067254781807,1.3162779153711917,0.381135450836369,0.15084358357899674,8.825103763569729,3.4448098912897964,1.5494436001723262,0.006244330635775354,5.017309893922192,0.9065836208561603,0.08557100368097585,0.8089795178928552,0.2041154260388997,13.574342404828247,3.898630577917959,0.12059582947475106,3.9173699383409346,0.0840644434126461,0.019773411627668106,1.7023912661970777,9.070608414203575,4.200832835288928e-06
400,5.729371449331359,0.9112681977051602,2.866490235673903,1.3546151622301426,0.39953512949892495,0.11615779540894793,10.019320634737864,3.5136453678081705,1.4951712613298898,0.006342926119790814,4.963469901927204,0.941767185167573,0.053318988238190465,0.8163248992134324,0.20365505228260125,13.679654474772631,3.9332448287368855,0.12619420644050242,3.9256424185514236,0.06404878480170811,0.024775007696775927,1.6578438716371302,10.045057072028337,4.221687099268974e-06
500,6.486777217056493,0.9007897096202534,2.863986628242345,1.37621769264193,0.40974551700200984,0.13173114322580926,10.719317419428101,3.5354391647636145,1.4692163803119127,0.006394048629614732,4.958855102614731,0.9855210291842529,0.08530673113567296,0.8153046014757497,0.20383577311558806,13.681471320815142,3.915490993499069,0.11402320344532656,3.9378286201334327,0.08446165196192604,0.026488947755443578,1.580289183151203,10.783385781100804,4.3793376879165385e-06
600,7.0471797938556415,0.8901797811944926,2.9034310500575735,1.3782355227595844,0.41827104609497284,0.1193708545109205,11.512794502856437,3.539256767908688,1.4694040169787337,0.006470804934763223,4.8955387870187606,1.023669400606365,0.11225390701431107,0.8211381517080599,0.2074894480166299,13.740208590564873,3.9432028302879125,0.11398857307335943,3.933260619412628,0.06276953515415523,0.02686960675155753,1.6210819198161182,11.529306352592604,4.6028539931282246e-06
700,7.639738244197468,0.8854529363523109,2.9005637694296107,1.3913436831844512,0.4228314885638205,0.1242208191232429,11.9983173678355,3.542231163210656,1.4579106612636543,0.006461781433438822,4.870881261350245,1.0565869235449536,0.12627138492714413,0.8200968792114975,0.20812845358941537,13.748729801893779,3.923945527070046,0.12200555342083139,3.918550127099334,0.06088411946611252,0.021896558723461496,1.624220496106566,12.0491124465226,4.831766619257552e-06
800,8.109691284439165,0.8724062886355131,2.894476424789635,1.3892593975938006,0.4286515625686157,0.11395509036170957,12.622784558513528,3.527413805168617,1.4541702011159576,0.0065279505199256896,4.807369988966006,1.0854652642872467,0.10061095493852423,0.8237946381501813,0.20539584677118153,13.76849492243901,3.9258797306660256,0.1148792897076317,3.9376689807514342,0.08055559748666695,0.024574800342131914,1.6270813626915168,12.429741129770004,4.979736628394179e-06
900,8.672852984487111,0.8733311675326638,2.920765330354484,1.3981866987289004,0.4336886807680316,0.11289547799563265,13.124070980175066,3.543708056479841,1.456741665678101,0.00656891555243999,4.808713947673953,1.1003083582836315,0.10263025870781131,0.8227117710400185,0.20696534130332328,13.783788674658375,3.9396175981748542,0.13460728315757753,3.9344240722818427,0.08158927425738448,0.024542783537931295,1.6080840355389494,12.939284803102328,5.15005439601203e-06
1000,9.070888798446802,0.8686434329304265,2.910227903858002,1.415086616149301,0.43493377263608257,0.11915160338996604,13.250664084955853,3.5486935345784696,1.451529655127234,0.006635148511072842,4.76486922348787,1.134713148640032,0.09012904332719021,0.8253731400828374,0.2071478585430774,13.832784305432154,3.911818496218545,0.12647444929716992,3.917481429817883,0.05949525381432677,0.028170445998977802,1.6706191374765362,13.330463684792136,5.071232868557105e-06
1100,9.368044273569867,0.8644168292622474,2.9323088851231875,1.4142495260583459,0.4382469475398878,0.12626150284552845,13.509511984340797,3.542392253927888,1.4527501937267275,0.0066487638172719596,4.759575057315885,1.145767874361391,0.14365693646145897,0.8226699953455701,0.20670117791769035,13.850145702509707,3.9297188556635283,0.14129952722587966,3.938842285038401,0.07846926290080825,0.021952123920757183,1.6773814690788773,13.634838994537837,5.2164926152999385e-06
1200,9.833868846174203,0.8591434159750532,2.92187431041124,1.4280941292559888,0.44169224557689396,0.11941156721656321,13.928555442032035,3.5476912307759325,1.4423523495314103,0.0066699980602103,4.723567851399787,1.1653916878520862,0.15361773618779845,0.8252321057425138,0.20774105088762304,13.823236838567563,3.9135879326130825,0.12255820547635893,3.9187657548176857,0.06764088956549315,0.02433485903531658,1.5519565290464326,14.018655250219158,5.387120164300994e-06
1300,10.052292877638248,0.8618686072061215,2.9283456385431887,1.419660281754352,0.44725707426340244,0.10224872514150429,14.26862478256786,3.5398941368195245,1.4540412397790703,0.006688937812460302,4.722154462044518,1.17522730125999,0.15596599417904078,0.8257115424910527,0.2097007648906074,13.860727919511579,3.918867963287376,0.12269992843868234,3.9296547737156486,0.06969096675437476,0.025743626480882725,1.5602500756801023,14.112116763929398,5.38143390186649e-06
1400,10.216886553040153,0.8587653184618231,2.929862673720693,1.4308135111324267,0.4457527683123218,0.1059017382297051,14.291025321852837,3.5446953673110886,1.4573796127751955,0.0067130862813412325,4.66422237081426,1.1860621065224108,0.1358315947198235,0.8285418953411702,0.20854912301770356,13.829534967560495,3.9512439136313287,0.1178989588200723,3.928504457525313,0.07839583130971288,0.025459141685708744,1.5927373719383324,14.210356578168486,5.481999083274736e-06
1500,10.70485061598533,0.8595282298555195,2.9236971278329857,1.4210836218109484,0.45094948893596437,0.12490440937046038,14.510391693682577,3.5552918732940237,1.4539145848229478,0.006725113014634702,4.689504865489894,1.1871807241779193,0.11767951327808908,0.8289483988947922,0.20973353971973077,13.853182604633538,3.946661270218576,0.1273542139187346,3.918720617855109,0.08022941865066625,0.02252409796567324,1.5492453238998245,14.528507986748204,5.425376536496059e-06
1600,10.751282597762083,0.8509210651757348,2.928560366133937,1.43327168096413,0.4517779026047302,0.12422760547237742,14.830311041850038,3.546951554408496,1.4416039602283874,0.006723057992795723,4.665060569290725,1.201906800076806,0.14700775901517316,0.8277971912241557,0.20693900642600482,13.841721759548715,3.9263078270888117,0.1387355422654439,3.9260207064572783,0.06236773843344605,0.023416287395404484,1.658530946672766,14.77031081293962,5.591540170853026e-06
1700,11.200473646325257,0.8533328566556648,2.922524075882288,1.4218421840177387,0.4529367149138855,0.11882225188216258,14.930555193343919,3.543554579190715,1.4442228051520523,0.006736553286445668,4.667771413896141,1.2026748419677846,0.12334050623430381,0.8253110354705288,0.20721963043364308,13.84387148300156,3.9635093787408806,0.11175626167926968,3.9208276229549237,0.05830060905095446,0.028196448386111427,1.664969244747991,14.835694995002287,5.4210282997671015e-06
1800,11.174804964752607,0.8561990711039357,2.93468725937635,1.434224634462604,0.45069487334554814,0.10047551405545152,14.999490403561861,3.5598701408324405,1.456609963938566,0.006725390127065502,4.67480118685071,1.2069802439711261,0.11685006635293503,0.8293228597339098,0.20986050884228727,13.871663826714189,3.9412846954858023,0.12743208268186465,3.9333556369493907,0.0659775431730234,0.027012968217259334,1.660528893032552,14.987773858368413,5.597764248809922e-06
1900,11.473457284182858,0.8480055250785499,2.9515213490426286,1.4390732676259983,0.4497130128804002,0.12284822857688163,14.972174861189824,3.551910787268711,1.4410713559448025,0.006747040293604627,4.628000250078459,1.2117969375520603,0.16310558084436225,0.8300667480135945,0.20928346857407973,13.885335490270164,3.944698434458831,0.13725208001077277,3.9245308197649886,0.0770192935666048,0.02469583624515044,1.618683560517043,15.02410308470888,5.57801309439798e-06
2000,11.690347113191494,0.8497558809182181,2.9576806505322053,1.441031070205649,0.45531572508626644,0.10661020692223075,15.08081995152577,3.564444751046802,1.4496198938668863,0.006714701230220428,4.640460240293595,1.2150385388180134,0.14374599475078656,0.8269617213201985,0.20991854950284095,13.855259780740058,3.9564752950356907,0.1141844341900361,3.934517034452168,0.05774914861996872,0.02388044037160582,1.5420927066933197,15.256641519163123,5.719177311261997e-06
2100,11.877042163943928,0.8526349067749381,2.943011716046171,1.4282493789135782,0.45665876413959594,0.11270139965177915,15.349870536186819,3.5625389795725355,1.4362147560271916,0.006742553947655156,4.649676510462348,1.2206066835233447,0.16531606816703526,0.8295423487506061,0.20706396130002636,13.891391649768064,3.9379467237355037,0.12728413240511544,3.9369936409611572,0.0833562401673824,0.022626454867623682,1.6616468992176516,15.215418741201606,5.683967045906775e-06
