miliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24
0,10.052552438272972,1.3142721047487642,0.3568702335300034,0.009452851617495983,-0.0020599311530716583,2.253088845437255,0.1433883976221479,2.2269171006664017,2.765924552670762,4.400434094072735e-05,0.23587701135593123,1.5234559962780492,4.241257331376063,0.5002448610520253,0.5002537853619363,10.019283577386513,8.478433395108182,2.5084407382423213,2.007095130505364,2.006201927310999,0.49825600009051224,10.495785993940544,-0.12191843281254947,9.90462704923494e-08
100,3.833309159749881,1.1866922380379348,2.4515080790039403,1.1428504922798903,0.29155825092573984,0.2682963214760502,4.754207263154247,2.567429981633152,2.4278752710864966,0.009097233653106466,3.1169260032707555,2.1850706581680304,0.6723438257769099,0.8215630440070905,0.20809741604840443,13.770924973216976,3.99724913375715,0.12008542840092387,3.9052497301052953,0.0915219801001868,0.006132865838728354,3.792126805613601,4.7217567621123635,2.1505571079291012e-05
200,4.108089441865319,0.9747523503240735,2.781971932974333,1.2828179086082439,0.35574667146044797,0.15748434862708188,7.4739672129655945,3.2205705407375014,1.7735674205565912,0.006616213932305986,4.694504482502537,1.1721004887814912,0.12053182339214907,0.8144095147132897,0.20524959628761633,13.597888747304031,3.9145278517402065,0.13029100308952601,3.9236433149166148,0.0762686986071099,0.011226647126693225,2.111713224895901,7.282157853591177,6.621895208044194e-06
300,4.832331706568469,0.9361948520612159,2.8208975716043545,1.3351953991195606,0.3869230535664003,0.15119642567937125,8.79909430708934,3.450240161234711,1.5419574074029283,0.006298359111845811,5.02477693071974,0.9137423684060044,0.04756158344403072,0.8083582153653217,0.20465336060790795,13.60574967418848,3.940104786081002,0.11356709653144521,3.9192210066153077,0.08207844184718822,0.02591471949923039,1.7570644250328795,8.84158163597254,4.2543350538163535e-06
400,5.652537385344692,0.9144367773460165,2.858850148075118,1.3569013506051752,0.3993134023708391,0.12658433237973588,9.85481629539106,3.5094362317974968,1.4923522512508043,0.00634334649188388,4.984377375683088,0.9363956785254721,0.09187989036686131,0.8150991001202113,0.2045939617830388,13.669335890115592,3.949030900673533,0.11897130792382504,3.941186176781255,0.07893334474196903,0.022877058453105795,1.6599787761826126,10.143538094665661,4.311108605777225e-06
500,6.495437520409269,0.8986492179742367,2.879105598818116,1.359172447852737,0.40822622045645607,0.11087314532451989,10.931204665230224,3.53426605022809,1.4708916583573042,0.006390338611079686,4.923691794132968,0.9946321644725707,0.10909332821157577,0.8176999245223425,0.20591802299576978,13.694099661627385,3.961534799539945,0.11848770053207139,3.9162171324667403,0.06441208203132995,0.02520595799451507,1.6226934208824024,10.93975792881353,4.509030290343623e-06
600,7.188738885161435,0.8872449903399917,2.8770509848820227,1.3891424398642578,0.4161490452728474,0.12871559635276153,11.377310393963931,3.5359937665018344,1.4752016839679987,0.006407953210183538,4.8740708068819885,1.0349947748171602,0.10197477377574272,0.8202961108882569,0.20562420469998782,13.762072571117319,3.923833043581563,0.1199072158164446,3.9186164513436736,0.061523151857285144,0.02592996571948044,1.6206452369147786,11.659260214795577,4.569796517782691e-06
700,7.6305704119039435,0.8811671599901346,2.9022047863002647,1.3813976207503045,0.42366878808956565,0.12182803186490913,12.159225139768347,3.5286901750400292,1.4556458934425034,0.006494628927951676,4.834184052933254,1.063329850214598,0.10161615706773995,0.8225118130186136,0.20528565026519072,13.747129772611887,3.922180528552248,0.11848381252219195,3.918738405002821,0.07320829815538399,0.021445906284778965,1.6406646702888228,12.036766154082786,4.903452635915123e-06
800,8.236840878974167,0.878259046841855,2.906423703741087,1.39754024219718,0.4319294894375096,0.10692624622233231,12.699495632497005,3.53236708237649,1.4603245551556892,0.006518630862003511,4.818498772859073,1.0921690741974948,0.12583316275094478,0.821566393343292,0.20659754569409275,13.774724087587703,3.9055605719819373,0.1210067598494921,3.9206300189095087,0.0791168084875596,0.02822310071674648,1.5779021266420772,12.464327751857251,4.8509606026833445e-06
900,8.70988582461899,0.8736919619254947,2.903044263597563,1.4105434691153949,0.4320094885447151,0.11699662132451977,13.055061904764017,3.5394647523350518,1.4660820529199825,0.0065291482987709214,4.784279600910935,1.1040962860217447,0.09063201996507572,0.8250629391908583,0.20763340397276672,13.80607492460647,3.9416217882849405,0.13173466770502423,3.9383458883351734,0.06522364104220302,0.025064939828132765,1.6046504202285685,12.880585780665168,5.036479839064796e-06
1000,9.097532316479992,0.8709212631955845,2.9061481476985365,1.4098727902094381,0.43594729897357004,0.11701575618703919,13.321045033341004,3.5490393278926224,1.4663657063880307,0.00663178847861699,4.7301579361522155,1.1220021717867947,0.13961751006855228,0.8231383331542722,0.20778395918429207,13.797240123069047,3.9358237190616765,0.11553160485598345,3.9368859705782544,0.06578572621799528,0.027958534999614596,1.6673502528121078,13.463549517833524,5.103600130001713e-06
1100,9.490681164080707,0.8676220575666268,2.93778828001997,1.4126866130362086,0.43668222192905903,0.12131712243028665,13.608618042319385,3.535841955308288,1.4487009386915086,0.006587681271315141,4.732619616572957,1.1487368270845613,0.14526622300139883,0.8230301768478767,0.20907676007437734,13.808401924970932,3.9288327427560596,0.13817234917916113,3.9328072798254055,0.07195953606293558,0.024311723282280862,1.6450606503176648,13.694731799178353,5.165119877335158e-06
1200,9.679592201232504,0.860060753098886,2.9303615826683007,1.4167580917500728,0.44080776874454675,0.10210599160185804,13.862329195536935,3.545078490245184,1.4585294712729842,0.006627478611351007,4.686921378771211,1.1515926947109438,0.14249437825142972,0.8253528946553852,0.20672005249581474,13.858119950030268,3.909312462921898,0.13395604252389545,3.9266091633240645,0.062354266136947716,0.02474692680837147,1.6058672764084039,14.01030722268166,5.421107784611259e-06
