miliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24
0,9.91036263519965,1.3165455706248945,0.3294777996401029,-0.0027876993857131635,0.0030145906817568755,2.2288279961346733,-0.13193463276089556,2.2258292033289244,2.7585568831761345,-1.8817922270314863e-05,0.24493280477737497,1.5124603448800682,4.243901957870791,0.49815021546048893,0.500192692857534,10.00788752035991,8.46505639260942,2.4926813576217093,1.9929816695564169,1.9992753158020755,0.4985299846858367,10.483456768653994,-0.017238584072445755,-7.471816978930347e-08
100,3.767422240054349,1.1844907953807688,2.455834808484414,1.142446637080123,0.28924340538776205,0.24338971567030088,4.640085430330131,2.5786329786381743,2.4275451736293863,0.009070887813367954,3.150465813067459,2.1950985993526753,0.6528924918346778,0.8199699374862581,0.20894801445366562,13.809315737322551,4.039057806008479,0.11374821745466263,3.9002559359810522,0.09820302497659003,0.004582856974488127,3.7355428225595153,4.799755241427433,2.153398011792908e-05
200,4.143472970117521,0.9749276989176148,2.758435880422234,1.2746344921131536,0.3597433941266951,0.1404361061488197,7.337401236270673,3.214458105762717,1.7795959086246245,0.006686483702117541,4.707925468661153,1.1674465916143744,0.11651716661179509,0.8129762508401229,0.20320314638148215,13.599001259329313,3.931685305531574,0.11755503117565805,3.911314314954885,0.08901005972773929,0.016797155415907778,2.2138027144129384,7.504956043258195,6.461709883475423e-06
300,4.974880008649068,0.93408288705343,2.823859192474652,1.3273446127183914,0.38681453518815856,0.13424462232062678,9.071441314484582,3.4422968927451367,1.5413015665784555,0.0063293509318353945,5.001514736646732,0.9098486486101678,0.07680976979136911,0.810126034370076,0.20556861832955825,13.573607520259971,3.9367791847476985,0.12231221805923893,3.932006451810872,0.08095547545402083,0.02170669079347524,1.7178623389986694,8.903234717876645,4.164034613761538e-06
400,5.716399112674473,0.9147920047280401,2.8588453308492316,1.3569847524067102,0.39795854863699587,0.14243632540856754,9.848933989485685,3.5067737668431973,1.4946784478646447,0.006306212337805017,4.966596666092696,0.9452008115216486,0.09008521561177797,0.8129665785809028,0.20699955648826246,13.651874055066246,3.9413138806608132,0.13315826941982378,3.9273686238345613,0.06822095341680648,0.027246586520788693,1.636977573038184,10.068404011925988,4.132643595427134e-06
500,6.357689969570364,0.8992341895750154,2.8621603228349843,1.3753804173901538,0.4127408290406214,0.11235487575616247,10.68553782862202,3.526646464737147,1.4784721745576694,0.00643280775228502,4.924299070002743,0.9916008987146405,0.11366503049138668,0.818675293296827,0.2057143065794116,13.704107896832822,3.951581341958464,0.119993511606722,3.9271286550094966,0.08391582843400083,0.024026317438147943,1.6904630679264858,10.722273636883807,4.50323576428069e-06
600,7.104282576584891,0.8859483933320897,2.9057591973913595,1.3901651045998813,0.4160936043990473,0.12354196772929477,11.588405025363638,3.5377286946334707,1.474246240254312,0.006494140092526691,4.906812411259627,1.0320856261400702,0.07022092396933069,0.8208466937440032,0.20703931479448331,13.722825040246002,3.958428214105375,0.1283801638840092,3.9197027268587354,0.06355997015441625,0.025763395208763307,1.6656727096268389,11.649760660233895,4.715450500418621e-06
700,7.556197002885367,0.8818616342535461,2.912915955863915,1.4013614004204271,0.42751652563031806,0.12139330580473003,12.001224508775,3.5367672226351585,1.4608272250115582,0.0064566893835890675,4.8668956616139285,1.0564624648444843,0.10312160308728216,0.8199118697492018,0.20623903892578066,13.783436234123226,3.9275450400794685,0.13868664665551764,3.916003374300971,0.06291696661208142,0.02229455942901485,1.6132526024237812,12.228560254066881,4.71678870528143e-06
800,8.199575933577975,0.8742555206931983,2.893286971382582,1.3953485838837074,0.4300202175776478,0.11296166311813542,12.552733302516863,3.5453866461432173,1.4692239230307755,0.006572056231241841,4.785760119346031,1.0817857844785357,0.1161563378984616,0.8231144751168863,0.20707348651666765,13.755323545295097,3.9138374476603737,0.11983140267003563,3.92148353051038,0.06586390567962036,0.024993139472753133,1.6716275001304262,12.625468498022709,4.9659246456395375e-06
900,8.612721989371634,0.8685465658041894,2.929234726984525,1.4058507183776754,0.4311214482090977,0.11085611713012855,12.863174131316626,3.5414325279936776,1.4564562779705605,0.006611184390695487,4.76697720742356,1.104950297587652,0.09919450818147624,0.8235031450401675,0.2090183983006885,13.781449515825557,3.932317457035718,0.139890258327578,3.9216750353299905,0.059316462856657634,0.02311707825580942,1.6736260139832912,12.986217443328618,5.012335827089209e-06
