milliseconds,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P
1000,0.643831682933178,0.0010531417302630274,2.897693911917955,0.7674909520279215,29.793461330035935,5639.284758720598,0.8885655989502022,6.435392559163585,0.9879059859144101,0.11679664159675107,880.2493772762584,0.0011227349790339926,1.058487476077635e-05,8.381565995188043e-08,34375.01260715911,28684.68264129501,358902.1496973108,37385.58008025476,37916666.85309716,142.23361221350626,182761.56032430145,200765.87741693857,29094.001013790665
1100,0.641966896890454,0.0003063692945457023,2.8950592574207232,0.7673699094911884,11.508015572649207,5984.742365179728,22.519854594948164,14.165043557109074,0.9645294731027737,0.14314505869615154,880.2486132242781,0.003199506350864313,1.0598412763690219e-05,1.107273577947595e-07,34375.01213420929,28684.32113576701,358987.2485023478,37383.50867920667,37916666.90803331,138.29714944547155,182762.13005660698,200745.6289472071,29189.256119809692
1200,0.6435520191763879,0.0024582160858592638,2.8955040183238694,0.7671428544363765,27.68058803480856,6056.074255970484,25.856255776735313,-11.21399183226318,0.9207329389238496,0.185826018519546,880.248573945771,0.0032079154589760247,1.064481707597185e-05,7.253474678530265e-08,34375.01368171994,28689.13524380055,358894.60134716966,37384.65040410767,37916666.897996336,145.73108762221023,182763.8467445039,200720.60881915194,29082.98873999101
1300,0.6424938342621879,0.0007870303523848021,2.8935879279787344,0.7670946828905197,20.648318548468772,7698.717056175123,9.965063385019844,-5.146486660318317,0.9366154441416141,0.18876453145685632,880.2458388506404,0.0029739315672940967,1.053064616069334e-05,2.1060321582185252e-07,34375.015070579815,28689.863783794972,358540.99512050324,37383.28524533386,37916666.89888293,150.7988847755006,182763.4345873866,200716.46705032533,29376.252255656396
1400,0.6416804862661183,0.00232206270939055,2.8934043952903634,0.7669102146219504,26.406009492838148,8261.167219520545,13.40484011413952,-11.038066889674264,0.9241151365195974,0.2384757083929256,880.2457820557337,0.0021864540768213037,1.0457185235675685e-05,2.3714919403355613e-07,34375.01718590111,28693.767722112396,358346.3428820045,37381.08683412009,37916666.916741915,168.3568288582859,182764.16260818476,200721.07375671988,29336.960633795592
1500,0.6430994846654497,0.00013628825448694587,2.8915652312583764,0.766837569869252,14.440252028686356,7612.729436907229,36.13728243521087,14.296805450631725,0.8582592213660342,0.2186964044726672,880.2469292843219,0.004130266559590954,1.0557450474161992e-05,1.1066923910536223e-07,34375.018807672466,28691.382274972846,358189.1909646714,37380.21297424501,37916666.964571334,162.26245622198078,182763.98408039892,200697.77538375964,29324.81925587295
1600,0.643356215177108,0.0011719046012132024,2.89098302169457,0.7667502859512336,22.739257978878175,9134.27904160562,38.63613018368147,8.973984684721822,0.8717046539747495,0.24695180841931086,880.2434422171526,0.005292384391182487,1.0418986130201215e-05,2.2114358770556656e-07,34375.01914772825,28694.30668994045,357666.2776399935,37380.358025407564,37916666.95432121,173.5548997299163,182765.3385087442,200695.7370996954,29106.638909433907
1700,0.6443216490198341,0.000217261928325414,2.8916224441354452,0.7668234333591853,18.704528891056892,9167.919028005006,32.56842888390955,-4.910282899565954,0.8332574084682364,0.29412057134239455,880.24510255675,0.003993786014135752,1.042981888953367e-05,2.1452811601440588e-07,34375.02119314365,28696.49130530995,357464.6091415786,37377.801415545466,37916667.01246513,181.56211264360016,182765.6806807759,200687.09607980598,29192.031401168
1800,0.6444422036069068,-0.0010094190013175835,2.889799278525399,0.7665249280621695,29.157666867604572,9935.349745554207,44.878665493057994,11.217756267583631,0.7829431790705439,0.3128061039867023,880.2436804309414,0.0050150457316082316,1.0411788099783544e-05,3.13558688536133e-07,34375.02235291673,28699.169335288345,356317.38091040234,37377.84133089997,37916667.044613004,176.8489147934718,182765.51449875132,200644.5100194724,29310.59521874897
1900,0.6453983225968517,0.0017346123058790044,2.8883324034829965,0.7663785989667016,26.500331363271343,9380.80929678377,56.736975577420964,11.44535208079891,0.7712185733788824,0.31079721048306214,880.2429450364259,0.008686292169808842,1.0372916822951295e-05,3.641913611136948e-07,34375.02310169911,28704.826430830988,356589.271166907,37377.60561163498,37916667.020112164,185.57502004810735,182766.58084032984,200636.36896193158,29202.230655188723
2000,0.6416021526396902,0.0003260196165424025,2.887661283716306,0.7662294521421524,20.224878936502616,9995.27939158419,63.536171483234,8.33759273519192,0.7488998985864914,0.36803866536105506,880.2436482009141,0.009829387513101731,1.0378211237279472e-05,3.931600912565417e-07,34375.023259465735,28704.174677262214,356482.5334880599,37376.60332533298,37916667.06779913,199.097516780441,182767.43894648546,200623.59555062448,29387.01092017177
2100,0.6449160163743334,0.0024365279915374224,2.8888392917001156,0.7662246984759007,12.458759763951312,11584.31420800308,69.40819959663595,2.8546708050819376,0.7409484428299402,0.3616561610857617,880.2392140147778,0.009138080580174401,1.0330791754209654e-05,3.6613243818240946e-07,34375.02553822763,28709.26275890095,355749.8145420983,37376.434088997026,37916667.07276023,208.81619956706447,182767.41498019456,200638.73503762443,29174.149794325764
2200,0.6452247865752294,0.003269274112362713,2.8876986379047747,0.7661346623103843,10.900531386509773,11039.194081709411,75.25904198199841,25.249764514980562,0.6948699646840699,0.3843781132763642,880.2396939170446,0.01063612048782074,1.0165378541135666e-05,5.262758592260227e-07,34375.02646533967,28710.661454347573,355119.76356894564,37374.18359303007,37916667.09302286,214.18192847980183,182768.0879087821,200600.0469073903,29381.52290733285
2300,0.6422994186980564,-0.0002975418387148887,2.885549990078031,0.7662060768288701,30.34914164210909,11570.354294852941,62.094359701199,7.313167806916454,0.6967839805134335,0.40790440662169714,880.2376422456606,0.012820498059836134,1.0231765228001513e-05,5.922465961183813e-07,34375.02558563779,28708.599817455543,354914.64799951477,37373.087410756256,37916667.10005104,220.54202413418085,182768.24463144402,200599.1587950374,29341.02683912411
2400,0.644681109424428,-0.0005169001404532281,2.884932964045234,0.7660559005041291,23.036246774918226,12565.023019639913,99.28239533617841,37.16428703488491,0.6519277058309174,0.4244401597039383,880.2374228449103,0.01080211327528061,1.0049794928261144e-05,5.413570740334178e-07,34375.02937108008,28713.393059905255,354653.0414741567,37372.50945717469,37916667.12695808,220.23211726361012,182768.7703545349,200584.58746964386,29215.28076570317
2500,0.6440267196162365,0.0032529551653004965,2.885187330412568,0.7657485252441137,8.652127463933418,13317.846435479485,96.50702626236856,25.85957447599083,0.6493674180086126,0.46510332675088634,880.2358072684235,0.015352949665802982,1.0052428734060994e-05,6.057884592115793e-07,34375.02960251453,28715.830268408863,354120.60338234593,37370.94492393257,37916667.149463,219.50543053144114,182769.15993261876,200573.48535906785,29359.002534848187
2600,0.6415494572757778,0.0031657009307618565,2.882360149242674,0.7657512243861625,20.37866925050491,13386.50722498182,112.21380626060837,32.54710443951646,0.6188268556887141,0.4927419476649907,880.2336511919683,0.013767206414680091,1.0030288734966963e-05,6.84634189121129e-07,34375.031478360994,28718.825708833232,354589.52985706594,37371.93547797834,37916667.19983816,225.43135184891898,182769.12971919775,200566.65250507696,29419.905718229566
2700,0.6445366509321004,0.0032145148508319933,2.8834306625666244,0.7657477463741654,14.527991122653281,13856.472783192417,143.1285796736606,50.66791211833821,0.597058441463434,0.5290953515570312,880.23521662871,0.01684207382102284,9.917416850239434e-06,7.152054690793253e-07,34375.03002257003,28721.83474796802,353513.6442403899,37369.49399005257,37916667.17591352,231.01932862523313,182770.57810408826,200548.51874178599,29118.82898348824
2800,0.6455236543492309,-0.0007360208124717689,2.8812675315320595,0.765335809927148,31.086256923016908,14361.38598043586,138.35612713337676,59.58924223607579,0.6174955960354632,0.5358381548566351,880.2311939161339,0.019458298684728478,9.865653625447682e-06,8.593400575219681e-07,34375.03316871083,28724.715259048706,353842.55401346413,37368.615207477145,37916667.23586107,239.21607581947444,182770.63411216452,200556.2969573315,29424.81310990744
2900,0.6430802680737938,0.0036128924299053287,2.8810662369471096,0.7653209743623055,11.299104086409189,14723.507966095049,157.40452884402737,56.49062196032984,0.5810567561530117,0.522083748588289,880.2312046869441,0.01905609953249655,9.886571687217036e-06,9.009475447415017e-07,34375.032683803634,28723.508467904616,353179.23187509633,37368.30524999539,37916667.245838255,241.14515027715345,182771.56329370514,200539.48202112512,29410.816548431736
3000,0.6428155543171923,-0.0007296992288375395,2.880430350280627,0.765378839585121,29.07066810587952,14680.441435121258,178.56446351334844,67.47305893490717,0.5397168863441442,0.5562671445059962,880.2273805208777,0.022386653259137412,9.823558337174887e-06,9.87120851453192e-07,34375.03488321629,28727.354144749333,352754.1226927352,37368.728326056495,37916667.23841262,257.12670304872387,182772.05122693497,200517.90408603524,29200.517970540073
3100,0.6458532803664017,0.00032031204709572587,2.8790522797114306,0.7652331264034186,24.55174688137211,15036.43148971125,201.0831551745168,82.96310523332963,0.5387820025151412,0.5795778749604654,880.2286936803853,0.02170599712740609,9.632265992692184e-06,9.63989129877399e-07,34375.03704597885,28726.879502845462,352354.65278443735,37366.02780608782,37916667.266007684,253.31142266721372,182772.2317870764,200506.06427341688,29263.25204963978
3200,0.6430916154806408,0.0033730171121621067,2.8776520617048518,0.7651636796229245,23.476640649483976,16659.175306798355,212.6640561779175,69.48273774565139,0.5090813409871237,0.5748276672114336,880.2257773152801,0.024465228134185585,9.595153499562996e-06,1.0663368343533655e-06,34375.038546072225,28730.277571369028,352262.2866210884,37364.77011076108,37916667.2820854,270.80690113754133,182772.2555133849,200509.93530687242,29342.479423948018
3300,0.642370100167717,0.003090586771032644,2.8779795982497016,0.7650887724915598,10.45521410138626,16175.946460134559,227.19645578011435,101.76924740211564,0.49045473611335894,0.607351919459032,880.2252624448815,0.024749939358576147,9.584526374402489e-06,1.1848947098302194e-06,34375.03808866962,28731.621767624623,351711.3936628837,37365.171530221814,37916667.29038502,265.3085011929568,182773.07019573177,200497.09584100908,29317.27377899096
3400,0.6428676107261917,0.0024349496197670056,2.8775608662975083,0.7648662284328268,16.90171562814722,17600.303745212368,249.45168156774062,106.23397846170923,0.4911862909289444,0.614750797723931,880.2227850190216,0.028614702291961086,9.476798164754244e-06,1.17926936132685e-06,34375.038467315106,28735.735788446054,352092.9159261406,37364.75382914134,37916667.307172105,275.7335330433212,182773.56106473,200478.5746905319,29271.040897284638
3500,0.6455651192825674,-0.0007622395754132063,2.876778059710804,0.7646609680114728,11.905771939036246,17629.26234176144,246.51941732268145,124.39505439944269,0.47088008382269014,0.6194732944671002,880.2202316700694,0.028764572994388702,9.361509666833196e-06,1.3260142499618123e-06,34375.04007961596,28739.005418263583,351284.03951352387,37362.488768351046,37916667.33103575,275.7492709700542,182773.2870951636,200470.17373662585,29313.47900289714
3600,0.641466889542612,0.0025548212508216964,2.8750217396742803,0.7645393828847583,23.32435338529617,18237.09223546652,269.08250345303185,121.10599129083081,0.4646911158318953,0.6382681937168916,880.2180420966838,0.03183469020029922,9.30819604083744e-06,1.4276902403661716e-06,34375.04277365953,28738.804214863594,350925.5699458154,37362.79051092236,37916667.3752425,279.0176557131942,182773.98518536298,200460.4923525045,29389.1067007878
3700,0.6432987698999523,0.00018020836895567185,2.873659889284949,0.7645786630919745,32.36161286288236,17706.85879151474,321.62675725213074,153.23972616484323,0.4421492859798302,0.655090799258294,880.2157739874666,0.03238190994102303,9.312525972925522e-06,1.4554841982878245e-06,34375.04471140021,28739.508342705227,351017.80369904515,37361.37039572688,37916667.3707661,295.9946951715669,182774.65578829873,200434.09836106494,29358.39789325055
3800,0.6429125024334231,0.0027918521193711944,2.874345921798265,0.764485545660859,15.608866565982837,19343.7373511684,334.4490435616385,155.94820663761976,0.4367556504224615,0.7058678582409844,880.217001624854,0.0326814019430947,9.109423864146649e-06,1.5200151902457114e-06,34375.044238096154,28742.404421917043,350514.93616816524,37361.06752202941,37916667.39595873,290.8336520373879,182774.90546033112,200425.2672994188,29261.926560400727
3900,0.6439490881765821,0.0010342088236631698,2.8712741459219404,0.7641267937649824,30.25976167202509,19057.4498479519,343.6731431778579,189.68921205932097,0.4122681222229817,0.7094400075136287,880.2142276919634,0.03576234869958697,9.095284851753181e-06,1.661307899563007e-06,34375.0471821188,28748.07588881759,349858.5239766846,37359.83312517706,37916667.41372138,306.54895747537154,182775.5480575524,200408.9787053258,29325.330289839374
4000,0.645693722865585,-5.349174661096979e-05,2.870492276973095,0.7642453285842036,32.29961858650088,19051.144910928793,355.38845883280084,190.6676419783003,0.41761187994196153,0.7032660120168286,880.212222167384,0.03801079843194237,9.065647662383978e-06,1.6831747268667058e-06,34375.04631621166,28750.275981880084,349323.37153410394,37357.67588346707,37916667.4362235,309.92219470339876,182776.6544493179,200415.48105274784,29396.27407063192
4100,0.6440667816922417,0.0015603620028289955,2.8703562273568424,0.7639587462584376,8.875288023429558,20622.7748204039,390.64660591345614,233.39542874372435,0.38356253308952004,0.7261306153855507,880.2105182700683,0.04078824930058788,8.967476987650452e-06,1.8002921444375787e-06,34375.04962853638,28748.94378891069,348950.2550062149,37357.0497382884,37916667.44915422,314.8718685622779,182776.09961334994,200406.9993320104,29181.182705840525
4200,0.6423996698128718,-0.00034470778967773453,2.8709433760056244,0.7639040153352484,14.374869992822605,20594.271787280304,414.679393575474,234.9442439720608,0.3889873586740359,0.7299288488359041,880.2093432545208,0.04170464819760634,8.91317033352233e-06,1.7826275921710454e-06,34375.050343169634,28750.267247380136,349101.5030855361,37355.82714582676,37916667.459284335,324.7831713005177,182777.503138364,200382.60692927754,29284.04615367173
4300,0.6449283645852596,0.0004976395018176735,2.86822722155143,0.7637267781146444,26.782332569536653,21549.469378704667,451.0101294422784,269.8578619232437,0.4083443847877271,0.7466203613820797,880.207706918758,0.045020058984572224,8.73280454002628e-06,1.8401990406717595e-06,34375.04935609226,28754.726119055296,349098.0238297707,37355.74292144287,37916667.4813579,317.68383510067696,182777.4758317943,200387.84465357964,29368.37921825856
4400,0.6447378200098737,0.0033072026952417903,2.867224308137323,0.7637099533000155,17.296216893723358,21631.412599586456,468.9348686503492,304.7046379566478,0.3777974907697224,0.7653498111039612,880.2055509381835,0.045384460156364936,8.631917553428828e-06,2.044988748811193e-06,34375.05291387934,28755.362321411718,348833.9824225845,37355.6808526009,37916667.55421213,327.5555046171445,182778.1654957771,200352.38718231377,29391.47831530865
4500,0.6442928783515143,-0.0007190071910384943,2.868199368752709,0.7636072518473261,32.55483687301433,21534.482701852197,488.914220905973,325.08218294417253,0.3894633095394548,0.7585515405734307,880.2003541145922,0.04697328961921872,8.594337258001694e-06,2.134988656716719e-06,34375.0534152495,28757.1784321412,347789.9765479586,37353.918885184605,37916667.56966014,332.77319462750836,182779.0716608764,200349.4647547873,29237.105374194012
4600,0.6418587410570658,0.0023106988816170935,2.865670904899698,0.7634194508961862,30.44520203922737,22165.320701305376,520.9555901642568,360.5139692718355,0.33346895649460606,0.7763353313395408,880.1994428054937,0.05174342230216338,8.596287694333902e-06,2.18386115464118e-06,34375.05342977859,28759.74418259449,347833.6466837786,37353.15103646735,37916667.540218376,344.8604982793586,182778.5579355386,200348.72956367186,29348.383350189968
4700,0.6414929696875006,0.002833605813572568,2.864231602818109,0.7635245641924702,29.62175084985169,22236.098885001367,554.852412563257,368.76244329028754,0.3743258821226011,0.752073806975424,880.1995279859703,0.05158451876480222,8.433860614135968e-06,2.2065130931307005e-06,34375.054097716216,28760.448409459143,347048.32738111285,37351.53587862349,37916667.567919955,343.99286089706794,182779.6611861431,200344.935498686,29409.212398703254
4800,0.6441144028750585,0.0019565824819603463,2.864139514412105,0.7634072918978695,12.006199719599321,22569.44195255281,595.8882022606585,413.6858853931013,0.3633637362511499,0.7964118600986997,880.1965897093734,0.05242449794410049,8.356554308293706e-06,2.288523424272847e-06,34375.057716900126,28763.595672044405,346898.8463560253,37352.01383656117,37916667.60438453,344.39184233759767,182780.003800778,200313.84292717473,29295.252900759595
4900,0.6458717749069183,0.0036428688216254357,2.862735938870762,0.7631134976144345,24.49520076021011,23321.377598943334,604.1632076709166,440.0585534038076,0.34651523481053526,0.7861423174939509,880.191849382052,0.0578537235647102,8.330309895947799e-06,2.4397396111814403e-06,34375.05791712361,28764.68864416026,347299.4143649682,37351.60121249154,37916667.61399873,352.86133471626476,182780.6633114189,200313.15954704423,29354.220330654585
5000,0.6416668794203102,-0.000948676039754821,2.8618954115144293,0.7632096986947565,21.704815482300862,23497.867141254435,662.6271788195833,491.55039652788406,0.3240415334353523,0.8085435142007322,880.1900033030743,0.05783926774316915,8.294508696930764e-06,2.4681469298274356e-06,34375.05899435442,28767.87540041764,346630.1874306049,37350.71035193028,37916667.638262436,359.79718483717585,182781.09574346233,200304.24121522848,29327.77388216212
