milliseconds,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P
0,0.4706236854284038,0.17029891682643714,2.9054537298327587,0.7685969833589485,887.6538531050841,469.26123851874354,11.275239812029726,-1.281965488902282,1.1089077184192935,0.02639118219487294,880.2493569603655,0.0006752061041727857,1.062622444421465e-05,-4.465963339007736e-08,34374.999481994455,28723.543841367184,362439.52406831953,37393.8776895724,37916666.692307994,81.85865817365757,182756.91517064013,200875.1244209478,19535.665894830105
100,0.644764826166741,-0.00037520257995168394,2.9033121232017134,0.768510401913162,30.114151651655533,1763.6746826149229,-19.413242431380002,5.776455566419623,1.094828026309751,-0.00648175424164252,880.2484244228468,0.0012048927873887527,1.0650435036469442e-05,6.32504176440767e-08,34375.0009876301,28694.703138197347,362531.70106019126,37394.13399238114,37916666.702162474,82.5096076166875,182758.37121035202,200852.7115661367,24254.60942086947
200,0.645500588838447,0.0028347100826587564,2.9041660700636416,0.7684775867091354,20.63174067123194,2009.8035123912384,8.6163894299474,12.011283114979136,1.122780096852347,-0.010749236750117285,880.2494117965092,0.001634352281795871,1.0716708496061622e-05,-2.2976957724431437e-08,34375.00089740112,28683.63580064743,361519.7971921692,37391.38629029946,37916666.71420077,102.47371837287407,182758.03172790576,200837.85164223527,26575.346969248432
300,0.6425737141604593,0.0025343697345534453,2.903749471052141,0.7681145686877415,12.719240780032933,2550.7530323729293,-0.7417106848998785,10.075094211316477,1.1110881852170376,0.04802505184840021,880.2482306004836,0.001920779033257686,1.0709965425210145e-05,3.242500320869581e-08,34375.0040574301,28677.13426146732,361195.4867048772,37390.643319645045,37916666.69743964,103.22758855940731,182759.6564885645,200837.03171812653,27868.941936896925
400,0.6432026293119391,-0.0006227822119975115,2.901690936417074,0.7682933770900727,28.02012612154027,2963.606393728452,-18.906742188268364,8.200355416370137,1.1033042697783617,0.024865330569667714,880.2482685415914,-0.001337963590784454,1.0725679202863826e-05,8.023919073893248e-08,34375.005017221054,28678.01400501687,361433.4378892684,37390.60621591043,37916666.75752385,113.60769475492735,182759.04546631788,200819.91157897742,28374.29547988304
500,0.6434737593821177,0.001348897510199895,2.9017054748700497,0.7681988164503447,17.67594719834498,3264.6654814727253,6.074190912362486,2.573014240547792,1.0754774558205173,0.05277112277538008,880.2481974600156,-0.0006806315421014754,1.0663733489688955e-05,4.307654206316255e-08,34375.00730286595,28673.530207161424,361091.0773639082,37388.98723146416,37916666.75308383,108.63744752135456,182760.13145590213,200809.07851063184,28808.809445953935
600,0.6440645016880467,0.0027484945759025286,2.900458525682584,0.7679033417002891,12.125110243562599,3893.3098954244797,-8.19051946315069,-1.5070725167547383,1.0651297181005193,0.07259562637594265,880.2493986945522,-0.00028555019022804927,1.0744648573548194e-05,-5.8397185740383836e-08,34375.00851556778,28675.498456376543,361028.1342511789,37387.7450512729,37916666.7592908,110.43308976311108,182760.56946592778,200812.36732540856,29011.77488894959
700,0.6436090050606824,0.0009644154414993169,2.8980845964567186,0.7677698033698985,20.816365717791058,4768.591602849073,-2.4867242450760676,9.569952792626623,1.042662048834824,0.08395508360934915,880.250707655603,-0.0006967570386895418,1.0677907300141762e-05,4.1199930531825064e-08,34375.008332495796,28678.939254908004,359906.95541528234,37387.116027133336,37916666.79951689,127.35087567021303,182761.501463644,200769.6942244821,28948.540702220438
800,0.6437303151954775,-0.0004435037709827937,2.8984550470773476,0.7676131270433628,22.07134108042824,5270.53418309701,-17.317045435960342,6.687839941401611,1.0167725930532678,0.10411114822453625,880.2491414229032,0.0022212281745458964,1.0615216366653878e-05,7.429568720139885e-08,34375.01054139557,28677.405799492757,359868.576448459,37387.589143545796,37916666.844011895,132.84925318780606,182760.85378771555,200770.6554680979,29183.64014979294
900,0.6433525786736853,0.0028556024914725953,2.8987995471582972,0.7674849665349803,17.358792114952543,5420.819134287669,9.799260479547666,5.578097254774866,1.0073363152320451,0.09188858541977504,880.2485478646911,-0.000492497288807152,1.0647685319654099e-05,3.420829585089046e-08,34375.01138047036,28679.1448726942,359303.94044355076,37386.754305754264,37916666.86154722,126.54769708425847,182761.44001077587,200770.95337638256,29314.16633518571
