milliseconds,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P
1900,0.6413591605456244,0.002546833377332429,2.8883289057754866,0.7664969100432337,31.515704388267856,10507.893955722744,53.75603942461807,8.132728876875182,0.7705671627008296,0.33966645479531754,880.2417190680694,0.008746709011162907,1.0296395388177766e-05,3.6243129010592255e-07,34375.0220079795,28703.208962067823,356683.359369168,37376.02844855326,37916667.0452705,192.35438317705464,182767.08419399508,200635.08648282193,29213.148274184772
2000,0.6455858530161824,0.001415583992365148,2.8882436407089966,0.7663366018374657,24.68670171319002,10317.085338117788,32.359816026765145,6.949264489244564,0.7513604086682278,0.3457551706026588,880.2420973987716,0.007966476224274818,1.0382825790776648e-05,4.024819589318755e-07,34375.02265142603,28704.438449752663,356487.263097776,37376.69148395453,37916667.03006951,199.0716989389672,182766.81413382853,200633.91757360334,29393.88117032865
2100,0.6439600784557743,-0.000762094152242259,2.8883646447274107,0.7663233535257877,15.195939652601526,10258.922244323863,74.03594238163888,8.850107917915285,0.7595186373985944,0.4018723322815619,880.2419635303556,0.010748978525863767,1.0209202740063981e-05,4.604588786491965e-07,34375.02325736417,28709.518099132332,356036.69596331747,37375.59917111168,37916667.0839829,198.35931443754922,182767.04061503653,200638.9705337092,29334.21669267405
2200,0.6437068999685513,-0.0008573562658591345,2.8859535551898774,0.7661133466972131,29.49454913556227,10826.918108141967,71.89991424559047,21.10955643766186,0.6987705185483659,0.38442218077553075,880.2383801328649,0.010728986917089641,1.0207512975076812e-05,5.5215147405478e-07,34375.02671294499,28706.215970827747,355089.23877416283,37375.10783258149,37916667.12489223,200.37083923605022,182767.6651853213,200610.64401726646,29107.417825092616
2300,0.6438382562739704,0.0009301989192416393,2.887335418919715,0.7661168089904175,17.94839092520434,12029.597291967575,69.69129794164269,10.636091645031465,0.6938131960149998,0.4451036923403668,880.237651053806,0.011394552201747739,1.0209800960944679e-05,5.073836778856788e-07,34375.02636774977,28710.863109278776,355262.5031170508,37374.47178579282,37916667.112847514,208.31704234544574,182768.81879611593,200602.158494588,29161.642313222306
2400,0.6445619325787822,0.0026845941781445783,2.885505647870354,0.7658787950802649,16.211123622758763,12985.004671244438,72.36297176471204,20.884573414542167,0.647066901248101,0.4384329348462166,880.2382851667516,0.012318536232842328,1.014495756346598e-05,5.143922316901853e-07,34375.02917370788,28713.521524095115,355179.5684745734,37373.851930746365,37916667.1268237,219.46285176129587,182768.36256607404,200588.01994614306,29211.70136949563
2500,0.6422403884036537,0.0018572508250435842,2.884308993197115,0.7657374289056482,30.41982008542476,12200.610410514315,99.8344391965454,35.62897131608109,0.6757243458608994,0.467022346729559,880.2365170772424,0.014437539297340363,1.0049843582889439e-05,5.717034465440233e-07,34375.02940064482,28712.913375255404,354206.58005626826,37372.25058020489,37916667.13882069,226.43027993970523,182769.89229843044,200590.52689532738,29325.619232900706
2600,0.6430004046739758,0.0027608385477665854,2.884472070327742,0.7658681612166164,25.06901876413097,13426.620442136871,97.0661678401029,31.569408502863674,0.6143991313659312,0.5017975385307439,880.2354763032645,0.014036987953964975,9.947972611538473e-06,6.926273230350291e-07,34375.02918592039,28719.89991161096,354489.21971813473,37370.62804400121,37916667.2003173,223.63505952699217,182770.09522552838,200557.38618543715,29357.50115085786
2700,0.6431790312383666,0.00033475325566585407,2.8829452926257586,0.7654919691233024,19.972111982329338,13508.506842642675,122.83313423150824,46.70027258769807,0.6174361119701203,0.5271111694789693,880.2337887257864,0.015576906570517773,9.982010659627495e-06,6.740841373658152e-07,34375.03249057066,28719.588635985925,353907.1883969338,37371.441212954414,37916667.18450633,229.94726575406597,182769.52268794595,200543.47005786415,29370.420474613198
2800,0.6449990975045486,0.0031334819097642522,2.8829498942078806,0.7653573854484352,16.952334308790444,14073.540464192414,129.94284674743065,36.450816545083974,0.59789681455868,0.5311609421498213,880.2337950308201,0.019132311596245656,9.89002643247795e-06,8.076884130922825e-07,34375.03365320996,28722.79649735627,353265.46526503447,37368.04717902572,37916667.21861493,247.8201206554153,182770.50162498836,200546.13053201456,29128.76721367973
2900,0.6442742604040501,0.003048903110982485,2.8802444672648404,0.7653172658085401,31.605169634816647,14965.705080551186,139.86437797641887,64.58722754160878,0.5603172156115251,0.5213708023815501,880.231180699704,0.020538015507828775,9.862633069762033e-06,9.341360441691155e-07,34375.03273198387,28724.123448800336,352862.7505019004,37369.013668767,37916667.22559197,242.02454873853418,182770.42416282004,200534.10146417585,29201.53185434236
3000,0.641488985137331,0.0018395552438293427,2.881265638234393,0.7652385813041831,31.254723150695334,14877.650150987756,186.27226786985372,64.29727488078831,0.565059139530114,0.5417594394518723,880.2301042603028,0.019456571741010297,9.674866531802958e-06,9.476359770282939e-07,34375.03428657408,28723.9684309158,352455.17335708527,37367.23834590175,37916667.25127741,250.28094894547525,182771.4477894311,200542.67940515987,29366.065735419572
3100,0.6447682983450872,-0.0003841915262912455,2.878934869995133,0.7650165477948416,31.170783051761163,16117.923498362672,206.44153583366148,62.28626949896733,0.560704680748852,0.572384636751878,880.2272300407216,0.023053699138002724,9.647714149030467e-06,1.0464901526285526e-06,34375.03701724673,28729.401731777107,352583.42914977693,37367.862249982565,37916667.28912514,255.1744101609568,182771.30644241715,200505.73919902256,29272.254923637127
3200,0.6438047791332075,-0.0006612794774369245,2.8783849939035333,0.7651800098482471,26.823227766589554,16155.986172293004,187.55796976167207,72.941120149727,0.5097734486723072,0.5809920713817401,880.2251253216791,0.025402528971083266,9.63483214957189e-06,1.041758718935535e-06,34375.03741486935,28728.443861223554,352530.44363063556,37365.68851419338,37916667.2640672,259.29865328644763,182773.10957877984,200487.96135405963,29171.95389999191
3300,0.642367979178788,0.0030064056666166904,2.87874534574307,0.7650650629893178,25.111499570762355,15869.624408873055,214.4895448066755,82.14630320274644,0.4994766636667483,0.6239221716334112,880.2238408740419,0.02680964835172591,9.499382496753182e-06,1.1795064974976633e-06,34375.039411920705,28730.520928845373,352333.4308885738,37365.59680130077,37916667.28684831,268.346726617253,182772.66241709213,200482.04816146492,29326.906001903455
3400,0.6414972875590836,-0.0009117831639946861,2.8769777585796072,0.7649780225716784,10.185696084907018,17079.26937242976,226.14946039482473,94.67316775996092,0.4873285946055793,0.6267107056586801,880.2218708955969,0.027572345532128534,9.408982440257265e-06,1.2000406187687719e-06,34375.0415437681,28734.18905360246,351922.28676223,37362.861598001895,37916667.31858388,274.61653452701876,182774.00018607485,200484.40817679625,29381.653419158705
3500,0.6459879116836511,0.0010738847087123308,2.8752571448865045,0.7645999789872469,31.93224598830893,17315.472637945735,275.52492838976997,111.52726128920511,0.47385013551348737,0.6180910272111358,880.2218908633208,0.030519298213688588,9.343362247598e-06,1.284719050939574e-06,34375.04236812543,28734.546763845923,351072.64839633985,37362.94884290428,37916667.33331752,278.17437335050016,182773.73228916366,200468.0833148034,29347.940563216915
3600,0.6455300658969405,0.0019489196002175427,2.875726135317187,0.7644995266218478,26.04796855351443,18480.17201317339,271.3533156454316,117.9200981176133,0.4878652414949661,0.6592344418966933,880.2176888819362,0.03056039338732512,9.375571493285318e-06,1.323396064535849e-06,34375.04334999784,28738.20791953175,351145.72447463125,37363.32006926973,37916667.37432139,285.12637988270774,182773.6512202075,200466.14942003076,29209.081339884524
3700,0.6455563633307314,0.0003080280795602642,2.8733470098254292,0.7643957548972412,28.962568751942705,18737.775713370327,286.1366138891995,154.2454293067777,0.459817029272597,0.6871133751783336,880.2177248318688,0.03399073921170734,9.234589018977815e-06,1.4812135635350318e-06,34375.04454281261,28742.746325602635,351152.0015983718,37360.68473784785,37916667.39665561,285.53590906127687,182774.8890649736,200432.15134808654,29380.376816707627
3800,0.6451000012055732,-0.0004807471716988584,2.8727605017143025,0.7643451044848136,24.135388615315897,18275.539598365343,327.95034764022523,155.28430655582952,0.4301145925629659,0.6624558033087472,880.2165035280337,0.035902205696998576,9.122330996359782e-06,1.4905584576128694e-06,34375.04566526218,28740.409690478817,349906.4765543508,37361.767267010866,37916667.39427407,303.3046756323896,182775.4046676293,200422.4661039009,29271.51468587293
3900,0.6414284755824159,0.001492724847080195,2.873162965241854,0.7642611449541568,18.274459553457742,19213.056693039187,354.5040921914964,185.86854218699617,0.43190912667599846,0.695278498523084,880.2128538687666,0.035611332290484014,9.045468424950855e-06,1.6387726935483912e-06,34375.04497253677,28746.38444338213,349919.85802103305,37359.94375960193,37916667.44891245,297.94687042457815,182775.8363043972,200434.22352494704,29234.32153454102
4000,0.6421520213932567,0.0033086433142091986,2.870631117500836,0.7641391555470435,13.745325185716379,20006.020274432445,378.857672953732,211.29475189926598,0.4238918088029354,0.7017747931493922,880.2105796903089,0.037481162344126524,9.059739447733612e-06,1.6408975495653025e-06,34375.0452831111,28748.39136680546,349474.4958192318,37358.72747046629,37916667.43605285,299.49587924147806,182776.59844745562,200399.4533916586,29318.91142172715
4100,0.6432774232390528,0.0023791818896007734,2.870372713029447,0.7642066648977197,11.31743152752731,19367.532850078842,381.1740340287636,218.76175772494753,0.4203678869660611,0.7115338961979342,880.2101394589347,0.041715167823748366,8.980129145473884e-06,1.7486056691422359e-06,34375.0475477604,28749.44316867926,348981.59470814693,37357.48478887777,37916667.4586962,308.6089272559901,182776.74283158133,200414.9068748435,29410.42383910684
4200,0.6435271772000805,0.0021394900974069384,2.8685259354121135,0.763854515551305,22.70518144430196,21090.29139759581,402.6187459787762,237.91801562101978,0.39435649921783383,0.7292141825160015,880.209214974681,0.043239268676054946,8.821265022041524e-06,1.772743467557879e-06,34375.04747009245,28753.281722792428,348905.2931234876,37357.77172788068,37916667.48460518,313.92478306258886,182776.98174104854,200402.4378816294,29348.646141051522
4300,0.6418095892833083,0.0021065278915186787,2.8677926321363874,0.7638219583185434,20.616784498911016,20285.323200309984,428.9664534964301,276.053943264618,0.3998286577452055,0.7226597738095105,880.2056973028247,0.044703210319970606,8.724871133732791e-06,1.862082358831019e-06,34375.05086858746,28753.54970368834,348711.79721089144,37355.85763892604,37916667.505625285,320.58443196731105,182777.58009497417,200369.4040446297,29268.601612107443
4400,0.6423073686402949,0.003022986827618866,2.8668183527628,0.7636873621860579,22.587329357184487,20966.926624832373,479.9707414328751,299.8726335385778,0.38119516079663507,0.7691679710310186,880.2058473772736,0.04707687569718062,8.735094892461651e-06,2.014837909259189e-06,34375.05117139583,28755.055257926844,348919.04626520205,37355.56743296381,37916667.50854238,324.6219301380051,182777.8158519513,200362.39242155847,29357.190623526672
4500,0.6435578078556846,0.0027622464231472467,2.8675190720495967,0.7635976989715526,32.254800332375694,22339.81447835515,499.64579490877065,332.53882227245145,0.3831926625710423,0.7771785551041508,880.2014602913346,0.04893613129884471,8.566711319423892e-06,2.0551111111509474e-06,34375.054258700184,28760.069070539936,347739.8749088336,37355.435053630696,37916667.51700644,332.705755492503,182778.74042864444,200363.30150831706,29249.581833255765
4600,0.6446216842370518,-0.0003859088364415201,2.8657019926056493,0.7634017072812415,12.160129662078146,22396.12739194471,534.9487117756781,349.1540962789523,0.373340089360138,0.7568561532773666,880.1986675888984,0.04955076441348456,8.604028419454536e-06,2.1964852987236773e-06,34375.05354495911,28757.92940941907,347899.3410852201,37353.10885670043,37916667.56570337,345.9329062054444,182778.68222116277,200333.72140153695,29251.480539865206
4700,0.6415721223617838,0.001779105966488545,2.865134159358126,0.763248090437484,13.793845076135435,22152.80610952367,540.3367533852627,380.6598729071792,0.3742747825190704,0.7730778812593831,880.1978066961121,0.05061311122901102,8.413755296461309e-06,2.213641579311554e-06,34375.055516401095,28764.363502201195,347108.4599335518,37352.601888044344,37916667.57281421,341.3003300388415,182778.8941050048,200331.00302710032,29166.9467569588
4800,0.643980066402168,0.0019379227220647148,2.8639927941397314,0.7632015007422176,27.847419872101693,22498.563132128602,593.5056499184885,411.54978672821363,0.3455260278926175,0.7875956086064156,880.1956058276069,0.05455334315439461,8.450606526461415e-06,2.2198290801848543e-06,34375.05524949707,28763.707803617064,346804.9987631988,37352.51812402159,37916667.583603255,350.0167232253074,182779.64449882676,200317.5698094017,29347.699572540518
4900,0.644973595860657,0.0022815855817912758,2.8631000759275995,0.7632129338314112,17.246550368731715,23401.908783096664,621.016723033492,450.82175697834265,0.3595765904569928,0.7842716156844484,880.193420156386,0.057001273689318406,8.338401873384902e-06,2.392767615250661e-06,34375.056935092136,28767.88851393014,346634.6366274097,37349.89811242465,37916667.59747843,356.21528065252704,182780.66340579218,200328.68895124094,29342.036156099944
5000,0.6413653564346257,0.0025282941557426587,2.8626186369113857,0.763118976333845,20.52051965318178,23354.003254532578,658.0283811823372,474.38852222989334,0.33945129860033324,0.8081350213008548,880.192331072443,0.05678760201942763,8.293289543270731e-06,2.4323359186849715e-06,34375.058751819764,28771.07427290611,346495.7636549361,37350.70560210059,37916667.64381137,360.59580967377445,182781.21620557687,200297.31533162444,29202.877039776176
