milliseconds,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P
0,0.47042593555958473,0.1735022310276807,2.905293819731767,0.7686154566467048,886.4359819734548,676.0413619427533,-9.161104531996717,7.504893485348981,1.1061209466859887,0.015591832176553352,880.2501769566077,-0.0016983795946847104,1.0619898832402046e-05,-4.2240491284048754e-08,34374.99860765273,28724.767479940016,363003.8251819454,37393.54199670292,37916666.65547367,89.97598532060496,182758.18561329332,200875.5686774825,19631.1074213552
100,0.6423362057747224,0.001770761289068804,2.904678305853925,0.7683390198251981,16.952259532854853,1008.6078479245414,-13.445927298592618,3.8881885013099438,1.0932773677406198,-0.011625045926302716,880.2489934505674,-0.0016399469252896856,1.063126599682172e-05,2.7785604023788316e-08,34375.00078635611,28698.322793127976,362257.82485037384,37391.87805280474,37916666.70029352,87.15782694003074,182757.6855201438,200856.82285241122,24423.223554532182
200,0.6420413460076531,-0.0007047983244056002,2.903820723021869,0.7683422793847253,25.139312036284153,1963.5046997659115,-19.201566708431358,9.65458443805311,1.0864790912493973,0.0146365256803849,880.2512065388682,-0.0017474106267867779,1.065749748137789e-05,5.7039916840579806e-08,34375.00328370276,28683.278967266797,362098.8946629606,37391.58081724947,37916666.68168459,87.19358118406558,182759.01191366924,200847.29620023718,26659.35678575593
300,0.6417972407874065,0.003497819156988867,2.902783300695859,0.7683254461114024,13.003763811866852,1946.1582866172666,2.3091248311779906,-8.031223267698778,1.088361299083965,0.033231716906294874,880.250543448345,-0.0017166191140092209,1.0744150563231129e-05,7.851060479494482e-08,34375.0021038813,28678.190623843013,361210.5572615332,37392.178549607896,37916666.74436533,94.80297426305505,182758.6030405648,200840.21023409115,27682.22130348152
400,0.6446648241852027,3.745118258623257e-06,2.9013006075195054,0.7681156035366337,10.012304887741877,2565.8140002706195,4.0424677245720195,10.286028376947183,1.1028106317255943,0.044771195720900527,880.2486181394421,0.0013473497260814195,1.065809597687605e-05,-7.1130751098326e-08,34375.00324166604,28674.194109079166,361395.3978979873,37390.7032522934,37916666.73019539,110.31262757333991,182758.8080510183,200811.72322123018,28364.756801148513
500,0.6422811340728314,-0.0003700072870066306,2.900648939801956,0.7681652108264895,26.28948844755427,3850.581638477223,-6.38395008616643,11.574150454873836,1.0638350095313913,0.04906294746240617,880.2500345966407,0.0014062834877948476,1.065272455340388e-05,3.570911994462879e-08,34375.00732563385,28674.09303543157,361146.5576585441,37390.42163444739,37916666.737779684,109.6720161061457,182759.21225882557,200825.13756387084,28791.807812433544
600,0.6412686176832442,0.0025855118011891207,2.9007029736065504,0.7680049989510346,14.899777095499218,3888.9710163944087,-6.523460680490513,11.725774885160474,1.0464382860720076,0.038266013382596956,880.2505408655815,0.0021756510380366717,1.0677020976742671e-05,-5.475927511053012e-08,34375.007594901756,28679.188439480433,360569.45093612367,37389.524353144865,37916666.76268358,122.25852172843246,182760.41527855425,200784.4255303793,28863.9044382853
700,0.6439238823111468,0.0024898401726967277,2.9000327513841846,0.7678564691912678,13.052361429107645,4843.715442131787,2.9588678350661164,-10.103035792264793,1.0338411573262078,0.056113195869702995,880.2508202580634,-0.0012194392716414117,1.0726239363834221e-05,2.3285470979965084e-08,34375.00865069834,28679.550488515477,360537.9066602839,37387.860377621335,37916666.81162022,127.9301751366778,182760.2781456228,200783.1634669494,29017.562249429997
800,0.6438908177255885,0.003102524014797184,2.897195540360857,0.767618237153312,31.935690430913656,5163.186502228152,-5.922475895817513,12.494922340526742,1.0483526406715626,0.07035609499027429,880.2488293438985,0.0016689696717004955,1.0636558916829612e-05,3.328417998949394e-08,34375.01075055949,28676.81636758974,360240.73267797247,37386.52577753735,37916666.84192444,122.76272723362796,182760.75392447106,200759.6722119314,29152.123059729252
900,0.6445096260556448,0.0008111475708831332,2.8964200627178625,0.7676217865635678,19.338992405416956,5467.338047629657,1.5395218806166655,4.400307320714289,1.0310486583551748,0.11500276713742034,880.2493206724461,0.0008458825279166258,1.0695691449887605e-05,2.549847617632695e-08,34375.01037831196,28682.04704846513,359835.73212396225,37385.650562856536,37916666.84180315,133.54984504458224,182762.18318471653,200766.20840031907,29057.04634643752
