milliseconds,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P
0,0.47482673615181425,0.17147608946363269,2.9061460404761874,0.768653230613691,877.4385608698909,50.30174921544932,8.497098849453572,-0.5980976642526925,1.142332087483451,-0.011069733397701377,880.2515298193949,-0.0016576539188024903,1.0632866403033673e-05,3.103742515753778e-08,34374.999747920345,28723.731062861334,362594.01074572426,37394.21967394484,37916666.67977772,76.24678469022982,182757.35729126935,200865.7097877131,19523.481698806816
100,0.6426234698240676,0.000666601210944293,2.9039226942883483,0.768580017774682,11.095107315177078,1586.158420997827,-10.147521129128776,6.559309978616965,1.1293543925889418,-0.010432688438495104,880.2491868091454,0.0009333836383599167,1.0767868909155077e-05,-3.9394475221138205e-08,34375.00151088191,28698.515435330773,362263.25910845166,37394.04025548544,37916666.687252015,86.87129214128056,182757.78737465758,200850.59147415526,24426.533060708392
200,0.6421630201825534,-0.00046197708318003504,2.9028619448413377,0.7683800383172606,30.591197631641883,1597.8876317814754,-2.9599690430818812,-2.206262086569538,1.1251038563647033,0.019383164396244084,880.2503996937985,0.00023726502572600836,1.0648615138362404e-05,4.7163144104596674e-08,34375.002048464856,28681.191910196398,361502.8571925814,37391.946677638116,37916666.70749605,97.57353348455779,182759.07702417872,200850.67080200312,26658.46911027922
300,0.6438735439159115,-0.00041050444596942774,2.9029301543051718,0.7682785563902718,25.21439581689359,2562.150154934744,14.407263634994408,2.7704650020641037,1.1025953911656543,0.01263056432904312,880.2498493609061,0.0004980692520905915,1.0670975858961382e-05,4.636484514002577e-08,34375.00468490248,28679.819741473584,361685.29805618554,37392.280487899174,37916666.69850847,100.9578681560799,182758.5789894857,200818.82140635425,27842.435093428463
400,0.6442870722822616,0.00301589045386726,2.9005921079627175,0.7681918151431958,28.550021128492748,2686.8845972628787,16.12577263183767,-12.30650454876467,1.0693606512637972,0.05356809006042665,880.2496936332369,-0.0005204256333113872,1.0698732149914651e-05,8.458550816379567e-08,34375.00299663405,28678.49052155361,361361.0185747258,37390.06925979549,37916666.71754833,98.94426955251001,182759.82660613066,200826.23772152743,28312.87029875389
500,0.6419728991636254,0.0022288282005019874,2.900886959597396,0.7681490036954478,27.630878370920186,3692.6990126215255,-14.920284942346289,-1.1870081282419218,1.0787753672985976,0.03408404198328037,880.2500004274484,-5.7326795110936794e-05,1.0754074837210946e-05,4.417320406516048e-10,34375.00638010052,28672.77578434157,360890.8896581201,37390.82024944121,37916666.76496013,112.7651731692151,182759.5320054984,200814.42153431306,28686.025988083962
600,0.6427501875673961,0.0016067943269769684,2.898982092892271,0.7679764516172218,26.810085026325698,4223.131567138015,5.010220271043164,3.279962401480041,1.0661397418429368,0.06316706064907719,880.2487068252726,-0.0006433170022303492,1.0668392069514999e-05,7.124489698773411e-08,34375.008011760765,28674.214589595726,361083.0900589174,37388.08030158772,37916666.79552724,121.26268401160382,182759.94931418003,200813.43489315276,28985.500494827505
700,0.642167642960823,0.0029882963707897085,2.8995683593278887,0.7677308265800333,24.96143331926907,4784.192307703928,-11.384404961970585,-2.3119250643817906,1.016910140433559,0.0954025302635255,880.2496143235924,0.0007790982499129953,1.0644797785528247e-05,3.057679389296954e-08,34375.0070944611,28679.320918042584,360211.3435715893,37387.95777191714,37916666.81229121,126.75443005745264,182760.4938256058,200782.41157770975,29028.377672237348
800,0.6442690651705999,0.002172491069898083,2.8986383516308223,0.7676407423136435,28.684006990630134,5083.684288972022,-7.545178129097952,13.82366278813214,1.0173203269091577,0.12078554468798937,880.2494311115204,0.0013039144558233465,1.0719888914909713e-05,3.6849681354036316e-08,34375.00895061858,28679.398848913486,360259.36265816825,37385.79300508545,37916666.83112852,125.75439355794919,182761.65069057714,200770.3216027749,29297.547035889875
900,0.6435954288204642,-0.00044941002539529277,2.897961332337268,0.7677333861571126,28.89818683857586,4648.285781513138,15.679442640291285,2.861345819204486,1.0165926765827662,0.11446648618966591,880.2486648160007,-0.0005411990046714672,1.0709488145134818e-05,5.910224776545588e-09,34375.01124950975,28683.408753728116,359522.12962591776,37386.40292446613,37916666.83142277,140.50170926131028,182761.99779115748,200773.31882233638,29257.222381350817
