milliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
1000,0.5050474309396682,0.47919410741510027,14.946187981420048,0.09999999998211138,0.1000000000004337,0.09999999999845223,0.09999999999999394,2.869357475287179e-14,-5.553376423122879e-16,7.49346390155571e-32,8.245910942723975e-31,3.263811454882905e-45,3.1200749737768926e-43,0.005748593407847954,1.3150138093772902e-05,3.637742945679068e-09,0.00028811797343401596,0.02993679327777081,3.9061061088607224e-07,0.0011816940470703475,8.112339646861106e-09,-2.166308765680023e-07,8.78329880987457e-12,8.78393621154716e-14,7.751430438574358e-15,-8.949870929849161e-14,4.3653760249753496e-14,0.003873024718200405,8.68052670326002e-05,6.246093708648624e-07,0.00017852423923692752,0.020063208633567014,2.2461790331071365e-07,0.0003297287011867948,1.5283888805845167e-08,7.405319809840674e-07,-7.503942864713634e-13,7.578766350362137e-14,-9.57473121991104e-15,7.683562557819782e-14,2.5361708536474805e-19,1.0,1.0,2.1880156129234395e-55,6.421466037263784e-53
1100,0.48349358363542705,0.5100016853583482,14.944307756426717,0.0999999999774841,0.1000000000003231,0.09999999999973269,0.09999999999993518,1.5474461312844158e-14,-6.763687033039433e-14,6.158091990644752e-32,-2.4321733635154387e-31,4.97596711653579e-45,-1.7428107025938355e-43,0.005739173288470019,1.3864967159728416e-05,1.3295756575225703e-08,0.00029139808069481813,0.03363257110229663,4.18113878323539e-07,0.0026405606145155527,-2.64866483419321e-09,2.589629379987255e-09,2.0960990492828536e-12,1.6320672091673084e-13,-6.555043253021899e-15,1.0169436026603643e-12,6.581281126925971e-14,0.003832277723537589,9.514671921597799e-05,9.931203474911422e-07,0.00017930916339475384,0.022213284380163654,2.3757562641296443e-07,0.0009245759657265629,3.031374592477738e-08,-1.511895125044974e-06,7.565266626177404e-12,-1.3220238622258905e-13,-1.5449076192080274e-14,-7.14631716125592e-14,2.32637372049903e-19,1.0,1.0,2.1862924990685885e-55,6.418510788724199e-53
1200,0.4426204128013905,0.5541322537952578,14.939877489260773,0.10000000000132518,0.09999999999952427,0.10000000000014844,0.10000000000001019,2.9436220766510056e-14,-3.2639160580705346e-14,-8.795246066616692e-32,1.2399224026989987e-30,-2.474403550354348e-45,3.6776271825199464e-43,0.005783254166224541,1.5164556655358692e-05,2.1127355997034573e-08,0.00029265786257778414,0.03632193885741884,9.286067403281211e-07,0.002719726242921175,5.5442224001854056e-09,2.527351393805e-07,-4.386847329141647e-12,1.0402639701425651e-14,3.724794220999039e-15,-1.233718017245499e-12,1.2518503248519177e-13,0.003873517369399677,0.00010490924300063793,1.4268293608461303e-06,0.00018072143726435242,0.024859962510902063,3.5433736157453423e-07,0.0006838988551992483,6.64277937826843e-08,5.860050362499176e-06,5.4635273734852024e-12,2.1770934468627605e-13,8.634162728966294e-15,1.0443661079354934e-13,4.82042555667544e-19,1.0,1.0,2.1860060612950347e-55,6.430807477934441e-53
1300,0.41255608104248914,0.5779646658733142,14.927428337261109,0.09999999997382307,0.09999999999979985,0.10000000000073522,0.09999999999988697,-6.549760564480882e-16,-1.1443004782575749e-14,3.762837704672317e-32,1.2378756843454932e-30,7.890449402474936e-46,-1.6619465337743177e-43,0.005742565762938784,1.7828448195722566e-05,1.6122897699116522e-08,0.00030002937617539546,0.037667289072515694,1.3193270875781598e-06,0.003231393472289894,-2.190079973440779e-09,8.762924190368891e-08,-7.023467014873033e-12,1.898245833026592e-13,2.4524747807622504e-15,-7.520014597754867e-14,-2.4156939742943754e-14,0.003847926767547208,0.000112088768351049,1.6260451697920328e-06,0.00018298572067815703,0.027415194134640785,3.522969004713999e-07,0.0016232211722136416,6.934427267742264e-08,5.173985241238389e-06,1.3945210375382202e-11,6.466977356531263e-15,2.4165803569188347e-14,-8.307147461044587e-14,-1.493588369761186e-19,1.0,1.0,2.1860356107713868e-55,6.42005577795177e-53
1400,0.39602302468899514,0.6137892732103603,14.920208905980227,0.09999999999668785,0.09999999999991381,0.10000000000105434,0.10000000000007574,2.4217038333091497e-14,-6.806972564595495e-14,-8.246572768723293e-33,1.1515723882096897e-30,1.5034364995174777e-45,-9.778005601195742e-44,0.005807398637939835,1.8715552369611276e-05,2.607700807679454e-08,0.000298363592954533,0.04178926956559508,1.5139674413608307e-06,0.00425659615992107,4.78100975156073e-09,3.6106946411659896e-07,9.57706600858935e-12,-8.531525119995151e-14,-3.463242509893974e-15,1.2032940861774928e-12,4.69419887268363e-14,0.0038401164302014497,0.00012587078355098282,1.9292015123557094e-06,0.00018081128942497285,0.02873055030788023,3.563847276756291e-07,0.0018352492256972855,4.0778945824245905e-08,2.708569840628565e-06,5.594169229083737e-12,1.0289500356721388e-14,4.501026878697724e-14,-6.587882754208238e-14,-3.3011977495537493e-19,1.0,1.0,2.1858944594716475e-55,6.424143619480672e-53
1500,0.38303710655916573,0.6249704659464995,14.91500313295826,0.09999999997036826,0.10000000000009773,0.09999999999839898,0.09999999999996323,1.5794738125445857e-14,-1.4673135781139405e-14,7.267560217221753e-32,1.5182153901702838e-30,-2.84338492499007e-45,-7.58341710186979e-44,0.0058027747757576666,2.1216341741346916e-05,2.6768089328384017e-08,0.000300479103050761,0.0445061946948479,1.7523575363724434e-06,0.005625061057243119,4.150093033744484e-09,6.247617817549573e-07,-1.6159548362636717e-12,-7.525998896914031e-14,3.011424948360518e-15,1.2012271881456158e-12,7.944548938983705e-14,0.003863168741021995,0.00013407902840054513,2.023853143295962e-06,0.0001840487230720975,0.031275519828383065,4.837137125358151e-07,0.0016300601292419002,5.405572098279378e-08,3.067327514986903e-06,1.8024800040967792e-11,-2.015300934434329e-14,-2.842889755094822e-14,2.6271271184424545e-13,2.529219020044755e-19,1.0,1.0,2.1851650330557378e-55,6.430798240720938e-53
1600,0.35915350505519844,0.64300339153086,14.914833034711684,0.09999999995838278,0.099999999999479,0.10000000000122646,0.10000000000008763,1.080668991395031e-14,5.569799338674006e-14,-2.7123729286118195e-32,-1.4536566649895227e-30,-1.9290425615481123e-45,-3.08208722953261e-43,0.005818256946902306,2.121018850881557e-05,2.5969994480243344e-08,0.0003034853275053116,0.04659646177043839,1.9845391195844086e-06,0.00667862150970845,1.6574929028701935e-08,6.82689394106816e-07,2.2343108604036805e-11,1.570367264042067e-13,7.141243887240787e-15,1.358217682880845e-12,-1.0726275902667716e-13,0.003838738845203456,0.00014532460214437845,2.4347572154006626e-06,0.00018252068649608216,0.03257726794492139,5.046108028685261e-07,0.0024082481566492413,7.12453679868442e-08,6.252609100747805e-06,1.5010549876236137e-11,2.6957137618291782e-14,1.2060105024161553e-14,2.450371699981764e-13,4.404130370746098e-19,1.0,1.0,2.1873150787945196e-55,6.427018864917502e-53
1700,0.32735110404558465,0.6723722152851175,14.901005280508045,0.09999999998348234,0.09999999999983786,0.09999999999962622,0.10000000000010434,5.034646833395122e-15,3.422937726149131e-14,1.1385583592408166e-32,-1.2002984743671118e-30,-4.955302001324353e-45,-7.858666940791737e-44,0.005812749775262772,2.2963306275844754e-05,3.525626257108461e-08,0.0003084452104561714,0.04836361905199538,2.283440321584816e-06,0.007614038300600141,7.876198197497306e-09,4.191560840004879e-07,8.178107905138983e-12,4.8967701475212166e-14,1.6756109739885207e-14,1.725503040829484e-12,7.133199253288913e-14,0.003842361458591212,0.0001530574965287073,2.9503113773139316e-06,0.00018365010252836006,0.036488127224312515,5.586192770322981e-07,0.002856538262324267,9.489506723801686e-08,1.1546386686045618e-05,2.7398256635246565e-11,2.0102187095778027e-13,-1.625763542276634e-14,4.199313951132394e-13,9.96399987273468e-19,1.0,1.0,2.1870656919211074e-55,6.421754548697209e-53
1800,0.30628424550597905,0.6792677395852809,14.90258026896872,0.09999999995338876,0.09999999999918592,0.09999999999927627,0.10000000000006415,-1.773974752344374e-14,1.0174709732327066e-13,-5.150212685966034e-32,-1.6926730798515015e-30,-4.5865105631798704e-45,1.9879148778108655e-43,0.00576828741877711,2.497043066673101e-05,3.881879194282985e-08,0.00031503269459203875,0.053048239934878325,2.128089050807439e-06,0.009538567640038811,2.0294107989136774e-08,8.372304266549279e-07,1.6963066020910452e-11,4.427022539505492e-14,1.9177815379496374e-14,6.293730883307784e-13,1.012494027288279e-13,0.003818977427187467,0.00016237761647784767,3.098664561705203e-06,0.00018319423509970763,0.03843140225925993,6.055003290253451e-07,0.003384118596032097,9.329839071539167e-08,1.3532599131569027e-05,2.8293933210283324e-11,2.200168103130918e-13,5.2329199097750344e-14,2.0725752015065942e-13,1.0147054790807451e-19,1.0,1.0,2.1875637211719218e-55,6.420258130170551e-53
1900,0.301076496077179,0.7149509448115037,14.890375551678837,0.09999999994171592,0.099999999999634,0.09999999999739415,0.10000000000002073,-9.804742628272145e-15,5.318286286797947e-14,6.728456981036756e-32,-4.289314022012047e-31,-4.6415603082584813e-45,-2.0421962857229344e-43,0.005816397338479965,2.830375076846776e-05,5.543366735763308e-08,0.00031666179615952127,0.054367246184476394,2.7190341461697515e-06,0.010072155377668418,1.791326137617406e-08,6.913012888171876e-07,3.117189842241403e-11,8.057317471833513e-14,1.4637876857631447e-14,1.9564437163290807e-12,-9.260177449796185e-14,0.0038361742502893924,0.00016692009637924913,3.4204717695173797e-06,0.0001859700978949687,0.040203897038008356,6.197615160549746e-07,0.0032292197328121397,1.5264588831275677e-07,9.677892936088655e-06,2.5744528554623508e-11,3.7894690053743465e-13,1.2192349673981511e-15,3.3839199505395873e-13,4.830903981852268e-19,1.0,1.0,2.1870822157799483e-55,6.420712424367612e-53
2000,0.27551167451052794,0.7187315608469126,14.885285303844103,0.09999999991911177,0.09999999999940183,0.09999999999919836,0.09999999999997045,2.068953923046687e-14,3.9681939777893226e-14,6.047630147152665e-32,-1.6394103902655227e-30,-3.937457998904901e-45,2.709643027286174e-43,0.005764775472742789,2.924372845336856e-05,7.658732526389479e-08,0.0003204845731607808,0.0550690595901474,2.931558802481823e-06,0.01118105329551253,2.2164988982297402e-08,1.1030669203148338e-06,1.9333234558633802e-11,2.8270338938685965e-13,4.6920083193069666e-15,1.820614996222687e-12,-2.7849142096363202e-14,0.0038174294891849207,0.00017541760692707105,3.544551625159648e-06,0.0001875427687311289,0.04259770941915512,7.50835708290272e-07,0.00387277967811807,1.4955407105408862e-07,1.7221957539561994e-05,3.613866835066389e-11,4.615548562377853e-13,4.0502498279958704e-14,5.944664637177112e-13,1.4158134015768235e-18,1.0,1.0,2.1879842276867804e-55,6.4247215715475e-53
2100,0.25513013540058527,0.7338835485168889,14.881252626716252,0.09999999991656323,0.09999999999913563,0.09999999999701552,0.09999999999998527,1.380989489696244e-15,3.11569866506369e-14,-1.8323927939140102e-32,-1.2887875869525168e-30,3.4432954706755315e-45,2.9937686759022693e-43,0.005815382541472882,2.9800680105143365e-05,6.898623400034721e-08,0.0003178248733781902,0.057216654222547986,3.5600212130325536e-06,0.012331856845316335,4.167475526492649e-08,1.1810626751862429e-06,3.587701547244268e-11,2.2501844372278866e-13,1.7301079888528313e-14,2.195161392605826e-12,1.1429658756935759e-13,0.003796570654738181,0.00018336512805245935,3.9618045654176705e-06,0.00018850615786637613,0.045033203717080965,8.108713860718325e-07,0.00421822938538512,2.2259357645742245e-07,2.0726531128843026e-05,3.776872612973857e-11,6.486867381600072e-13,5.338974473874947e-14,5.861430072658399e-13,5.168945279012305e-19,1.0,1.0,2.185941794773547e-55,6.424848247962284e-53
2200,0.24930145397885783,0.7407511131758334,14.876231056522212,0.09999999992377812,0.09999999999868912,0.09999999999885457,0.10000000000004212,-2.0536878432056058e-15,8.489039067814065e-14,3.848394578557404e-32,5.210835017900677e-31,4.7457659269361705e-45,-3.0728939984975225e-43,0.005791146635018239,3.164847815549324e-05,7.550599156484425e-08,0.0003213333325138873,0.05970255777208969,3.773419747452875e-06,0.01482515128075432,3.972006630724702e-08,1.7160854772700734e-06,2.761047818464552e-11,5.061023644352043e-14,2.281129828154272e-14,2.8851861792084905e-13,1.1326797873282387e-13,0.003829528930587625,0.00018933310568251138,4.4780316033338256e-06,0.000187479119225557,0.04560614202818519,8.809650054846349e-07,0.005493026359804347,2.319457453855567e-07,1.7293753421487062e-05,5.110434537844912e-11,6.988184728842881e-13,1.4979613454589537e-14,5.514217233206773e-13,1.4417790186777631e-18,1.0,1.0,2.1879275766231045e-55,6.423711047319734e-53
2300,0.2367000917704818,0.7695630539389459,14.864466572957367,0.09999999991002195,0.09999999999876363,0.09999999999681879,0.10000000000003388,3.0602495850764066e-14,2.339749628059847e-13,4.0215835459739106e-32,8.127045840532383e-31,3.382797714689015e-45,1.1028554241597165e-44,0.0058096399982316554,3.551764011474698e-05,1.055929310765953e-07,0.00032337778075676514,0.06346383145739481,4.1164377736810854e-06,0.014857142210212787,4.145331958277423e-08,2.1210379607007658e-06,5.044259610306144e-11,1.6258558355066435e-13,8.584417800479884e-15,3.3204695035700404e-12,4.115283459691686e-14,0.0038167020398963596,0.00019948689157210818,4.50139891433732e-06,0.00018850245748113257,0.04765841088473133,8.854366488386169e-07,0.005575027509208023,2.2098660424239194e-07,2.0300310497815476e-05,5.2677559664392747e-11,7.489602063877373e-13,1.0336316736991012e-13,8.305461913900496e-13,1.1773273341806785e-18,1.0,1.0,2.1866890365952222e-55,6.426965408249918e-53
2400,0.21731878635647395,0.7844865830296207,14.863391945467459,0.09999999987777869,0.09999999999856088,0.0999999999962621,0.09999999999978762,2.5708981434227424e-14,3.241205376014491e-13,-1.3388284185832477e-32,2.8080848737257844e-31,4.868892426690199e-45,-1.5332223900665397e-44,0.005782329179121449,3.6426986005898545e-05,1.3324523995997205e-07,0.00033057202336318867,0.06396793108048632,4.606946193992771e-06,0.017041478672971126,6.312932528339198e-08,2.5944588131439163e-06,6.964065330171966e-11,2.143883537969772e-13,5.584428539778061e-15,1.7566643980360436e-12,1.3014657102014523e-13,0.0038485244816812213,0.00020250974016970102,4.899675073841774e-06,0.00018725933519991712,0.05007110070890616,9.932680800680378e-07,0.005890766190698636,2.999213541631809e-07,2.395868429561618e-05,6.569172123035284e-11,8.456947215336374e-13,7.38181619253422e-14,1.021820493297831e-12,2.6182461828344102e-18,1.0,1.0,2.1862392465960373e-55,6.424470347298418e-53
2500,0.22349204131696787,0.7763670113579137,14.855290758394524,0.09999999986924862,0.09999999999841036,0.09999999999361053,0.09999999999976225,1.0782144225697133e-14,3.7633121131327326e-13,-4.120920102831565e-32,1.4954492176167365e-30,-5.029911941399325e-45,1.2677355546205579e-43,0.005796611049501016,3.9582366797481794e-05,1.198992259797224e-07,0.0003287928121053927,0.06767849539979462,4.96735258993892e-06,0.018525652902863364,7.044290623838912e-08,2.480020745292257e-06,5.6143324059885e-11,5.088506547198792e-13,9.053121623641255e-15,1.954970746642602e-12,2.417008195336291e-13,0.003843734028295108,0.00021127249584231665,5.246473084947118e-06,0.00018826422494439254,0.05251828989777565,1.007726219644027e-06,0.006896042842444765,3.5245800891194536e-07,3.0729813112485556e-05,6.819181118783915e-11,9.414643955856178e-13,9.611982914344385e-14,1.1008611952662365e-12,2.55410968342631e-18,1.0,1.0,2.185312345623382e-55,6.431151724938887e-53
2600,0.21085679179786537,0.7965019461408086,14.852502359583855,0.09999999985343744,0.09999999999811951,0.09999999999390025,0.0999999999999162,6.505843081365105e-14,4.150636017229959e-13,8.464432497265333e-32,-6.455972643663694e-31,-2.0299301180936166e-45,3.4822517471232685e-43,0.005834294610627796,4.149310767177882e-05,1.4847534104102006e-07,0.00033061115264267885,0.06956715086106494,5.1559911440184335e-06,0.01936069900121585,6.939316139452285e-08,3.108714390704667e-06,8.472155833647992e-11,5.137730971152425e-13,4.11103826266762e-14,3.906931747214786e-12,1.2641948736526174e-13,0.0037941149025716185,0.00021319186002502678,5.402060360075395e-06,0.00018939745866911018,0.05235062510378981,1.1383199909938738e-06,0.007705757297799107,3.8928610833436523e-07,3.7239789355368904e-05,8.439935543573253e-11,1.2617492302938211e-12,1.361002017070808e-13,1.3576856499878927e-12,3.490000663915939e-18,1.0,1.0,2.1870152522333675e-55,6.420682961039979e-53
