miliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
1000,0.5158541972927064,0.4911878151037554,14.950250533941647,0.10000000000407805,0.1000000000000559,0.10000000000065098,0.09999999999989125,1.0007994355554207e-14,-8.60511879760646e-15,1.0279097550202317e-32,-6.777036649155081e-31,-3.653942052914898e-45,2.7353616288134767e-43,0.005782098086328137,1.2833258370278279e-05,-7.983053120230943e-09,0.00029035116552186146,0.027476234007980428,2.7569543925822783e-07,0.0009896107661348295,8.92417386049244e-09,1.382629127958411e-07,9.120990488154169e-12,-3.56932298242579e-14,-1.019413657028443e-14,-5.67851235601144e-13,1.870998756109362e-14,0.003840477634054812,8.081993796981827e-05,8.94467717717557e-07,0.00018035777825392883,0.02048435962567811,2.2917957140212772e-07,0.0002169508306815325,4.261856234641286e-08,3.671416318122876e-06,2.0679694356695965e-12,-7.666620187081647e-14,6.3006030079330686e-15,1.4727596050568627e-13,7.261570420702312e-20,1.0,1.0,7.276164140368736e-56,2.1472804935664803e-53
1100,0.47404709166413794,0.521271595894626,14.941403413663325,0.09999999999660301,0.09999999999991865,0.09999999999937394,0.10000000000011856,1.1895261605161433e-14,-1.0165750863257231e-13,4.602528944372422e-32,1.442744792804325e-30,1.9718171316703577e-45,-2.1870506569944536e-43,0.005763732516826959,1.3074326783860953e-05,1.931992172772345e-08,0.00029173339313852767,0.03329479000826247,6.979697995044545e-07,0.0026806538267228463,6.848945241472953e-09,3.7257852653795895e-07,-1.2234319020647371e-11,-2.4662719540024403e-14,9.878189759793849e-15,-1.2996898231646898e-12,4.2253697700313225e-14,0.0038678454962922863,9.534624345222652e-05,1.191816481735215e-06,0.0001815220597006695,0.021580577253216365,2.1705063578129308e-07,0.0009012689649180564,1.0872185074432852e-08,4.01768591967323e-06,5.15296158502502e-12,1.3899845167180853e-13,3.1225838148913476e-14,-1.3204307633978485e-13,-3.836384868518897e-19,1.0,1.0,7.2896380595000845e-56,2.1358320982345207e-53
1200,0.4569695053412009,0.5462853751442954,14.932399831788073,0.09999999998064715,0.10000000000007644,0.10000000000127458,0.10000000000001,6.460585612388805e-15,7.253085279779968e-14,4.6502480485242246e-32,1.6773132479007187e-30,3.631930621166736e-45,-6.732000456859403e-44,0.005744902551053423,1.5397943574975304e-05,2.7175839304303438e-08,0.00029538879308412403,0.0348788377138281,8.419982070654214e-07,0.002617840955175937,-3.1804225047944803e-09,2.3208607291938092e-07,1.1621499204388693e-11,1.6141678558785922e-13,6.667848583604857e-15,2.2395494229798268e-13,3.992581105383777e-14,0.003838643320791897,0.00010166448761894375,1.2935783396799916e-06,0.00018215107125790504,0.02377763382563977,2.616645718181434e-07,0.001267375142275352,4.187027576264534e-08,3.5935363188370848e-06,7.172035046330957e-12,-1.0493284465567496e-13,1.6431371998485288e-14,-6.682960216909019e-14,-1.3784909611845083e-19,1.0,1.0,7.281572280262733e-56,2.1355628538351895e-53
1300,0.4117291803924765,0.5737007702440916,14.928081918648557,0.09999999996484234,0.10000000000004727,0.100000000000729,0.10000000000005073,1.0383235959395383e-14,5.829640359586381e-14,-2.790039676057302e-32,2.7688109657506314e-32,1.3375895254955496e-45,-3.1648821104685753e-43,0.005740792717387798,1.690757464148055e-05,2.7459243638992413e-08,0.00029965921930812377,0.03723831685020554,1.3420544297388018e-06,0.002826663786466607,6.8270818664909425e-09,-9.41106282061671e-08,-3.801668056309879e-12,1.3076785148028396e-13,2.2351129825369526e-15,4.92538729084993e-13,1.3236636747147323e-14,0.0038649589453552935,0.00011799729396463596,1.4320712871387772e-06,0.0001815774263850512,0.027270454650097132,3.939010014577183e-07,0.0015039046396101326,5.516219520020144e-08,3.1609423458244242e-06,5.332818523198579e-12,1.8418321830623665e-13,3.112849433194458e-14,-6.720648257238064e-14,-4.944389437625867e-19,1.0,1.0,7.2769273319673745e-56,2.1457243657309845e-53
1400,0.38786708055130964,0.5974237039322426,14.919368712376407,0.09999999998092016,0.0999999999998849,0.10000000000146309,0.0999999999998762,-1.0402111398146281e-14,-2.961290512609626e-14,-9.962558546622399e-32,-1.2488146539439893e-30,1.6967392582125273e-45,-2.624164148589375e-43,0.0057403428737917124,1.8869860848140227e-05,3.0227930449101536e-08,0.0002999679605235852,0.041293971455776846,1.5261474065423936e-06,0.005662296160455397,3.946271835580097e-09,1.1824259686178109e-08,-4.302789583204975e-12,1.0557683310909812e-13,-3.3696361746185116e-15,-4.423431494931394e-13,-3.494157734172695e-14,0.003849130405358192,0.0001298634961973545,1.6837544810580326e-06,0.00018215693883770793,0.02871537135247618,3.936108221298797e-07,0.001671061054985341,6.794366416509605e-08,3.152801608816441e-06,1.3666494409536498e-11,1.828073209638058e-13,3.811729387792186e-14,1.8212164317533386e-13,4.1475446394797654e-19,1.0,1.0,7.276842044179539e-56,2.1478628330569333e-53
1500,0.36837228680080764,0.6351590322338198,14.918850266304753,0.09999999999485024,0.10000000000022354,0.09999999999827035,0.1000000000001018,2.6358970166428825e-14,8.108477039848464e-14,-1.974273460606433e-32,1.4755289052508645e-30,4.326462928337639e-45,2.4324803181147986e-43,0.005813707121205474,1.9432305050121447e-05,2.1139778406205977e-08,0.00030640826670199495,0.04263739787743776,1.6612553340776702e-06,0.006512637058066294,5.631866323671109e-09,5.041715635642716e-07,1.578798165338885e-11,-1.7081384380772847e-13,-2.786919688910084e-15,1.280487852463864e-12,-5.841689725673645e-14,0.00385261524232081,0.0001402884341372967,2.1406430073549065e-06,0.00018362926187505518,0.03161502875515326,4.328779532870792e-07,0.001929063955469213,8.75755309771761e-08,2.5574328710590176e-06,1.5569643495720593e-11,1.7982770427609686e-13,2.494834258493712e-14,8.718914166027909e-14,-7.269637514372473e-20,1.0,1.0,7.279331504759928e-56,2.1465855869976776e-53
1600,0.36106331049110496,0.6505082352627184,14.907250708540051,0.09999999999285122,0.09999999999993463,0.10000000000121802,0.09999999999989671,-2.6510168527248464e-14,-5.06519980025276e-14,-5.576331197875535e-32,-1.6121345333488447e-30,4.679323592934073e-45,3.0283377200768804e-43,0.005751801428518884,2.1639499466199357e-05,3.966423673610607e-08,0.0003077811319029148,0.046299340508149156,1.911533013734959e-06,0.005590631680821845,1.320467629390287e-08,4.2746735041883913e-07,2.0531402338181902e-11,1.4252053296066107e-13,-1.514666623870615e-14,1.354576507125289e-12,-8.868841932285535e-14,0.003807519685031252,0.00014164343670464282,2.5902630410984905e-06,0.0001844438655222424,0.03433575970497112,5.126040452694846e-07,0.0024842786055051446,5.279183094630161e-08,6.2993306005916364e-06,1.470633193923921e-11,2.399370096506959e-13,3.95108203778331e-14,5.180045012615037e-14,8.237697951018425e-19,1.0,1.0,7.274951325034663e-56,2.1417458857879852e-53
1700,0.32531604087972965,0.670390713860709,14.902150636104029,0.09999999995770459,0.09999999999940706,0.10000000000028153,0.10000000000004503,3.159853225296029e-14,1.1246960277360242e-13,-8.107782535410231e-32,-1.0351115530384892e-31,-2.6233155295495013e-45,3.34250358978305e-43,0.005794696554194118,2.3443348865449555e-05,4.904266656579235e-08,0.000309152161621053,0.049102946321283245,1.8742688100921484e-06,0.008544649685243837,2.0579516813681628e-08,9.239064595575901e-07,1.4012824150864057e-11,1.3399990923379534e-13,9.486952592682145e-15,1.2572029828394641e-12,2.8839450388282466e-14,0.0038454871995231617,0.0001580144558457581,2.715238082267438e-06,0.00018407904373987522,0.03691249946733607,5.225232320021079e-07,0.0029471086794561107,1.020922388841067e-07,6.425423822889427e-06,2.4694168313593123e-11,1.9629844931795676e-13,5.1752274717378294e-14,2.478534222546893e-13,6.5787520022908e-20,1.0,1.0,7.274901477997941e-56,2.142827617048307e-53
1800,0.29954167591256425,0.7003416287576529,14.896728092025745,0.0999999999361925,0.09999999999960495,0.09999999999777551,0.10000000000002081,-1.846282118437283e-14,7.487713180910792e-14,9.198632060265586e-32,-2.0837946821462285e-31,2.5605132981726148e-45,3.047181225636515e-43,0.005738272609522211,2.680496415047328e-05,3.682603571588716e-08,0.00031178630395370946,0.05012396577933734,2.608276325564986e-06,0.009044313869640285,1.9638175874325358e-08,8.8174688769342e-07,1.960067009491642e-11,2.656147073086866e-13,1.8495385522746476e-15,1.1169209518153129e-12,-1.1399725457103397e-14,0.0038388065545063117,0.00016267485632917263,3.2377060359201746e-06,0.00018486554822274412,0.036697430224157945,5.772471295476506e-07,0.00357425148673445,9.903366358813528e-08,8.101026802380754e-06,2.8921576125479887e-11,1.3091361287502613e-13,7.377807742544344e-15,3.1502293556191813e-13,1.0493153208333546e-18,1.0,1.0,7.284159355247924e-56,2.139389548085909e-53
1900,0.2875380911053025,0.7087253796067737,14.89267862362037,0.09999999993229722,0.0999999999998568,0.10000000000023714,0.10000000000007835,-7.451190592764009e-15,2.6685032794150018e-14,1.0524847826175992e-32,1.2246272912531203e-30,-4.4892559180937317e-45,4.484664197125297e-44,0.005812251059744927,2.674091006797101e-05,5.300171902755153e-08,0.00031510488771146485,0.05249298712660377,2.616026682401928e-06,0.009397479783102356,3.1241488296510995e-08,9.166117182731466e-07,1.0155146318240536e-11,4.156825271140141e-15,-1.0811532188839605e-14,5.428114836265933e-13,7.310874548705698e-14,0.0038566327782786555,0.00017161099664975984,3.5226719001889196e-06,0.00018629960491580585,0.03927894894360225,6.693454648599748e-07,0.0036808094198581233,1.538249056338495e-07,1.3990105114321772e-05,2.595017636413341e-11,2.087917797247235e-13,5.779596747411577e-14,2.562761473824693e-13,3.487397530781684e-19,1.0,1.0,7.285845591233496e-56,2.142912797746984e-53
2000,0.2799979218122119,0.7240928723012401,14.88327604661611,0.09999999993781589,0.09999999999965963,0.09999999999941445,0.0999999999998744,1.5211151072740334e-14,9.952652876594366e-14,-8.472120619784399e-32,1.1534739718419905e-30,-1.5543494002206635e-45,-1.8011454702803736e-43,0.005752610327911712,2.8363105829609127e-05,5.714818663963048e-08,0.00031919767342488315,0.055588484614857256,2.8461310112831073e-06,0.010450783195681018,2.8399575986872803e-08,9.259071606302345e-07,1.4750678309084732e-11,1.8898237303444686e-13,8.382917040419928e-15,1.7878751904333471e-12,-3.3379552605772244e-14,0.0038540270152051955,0.00018154338073789091,3.5503533972682924e-06,0.00018748574030257853,0.04210754602086628,7.219282395072026e-07,0.003993969158341875,1.5478736193484145e-07,1.513524201735818e-05,4.183697320416572e-11,5.077941822365252e-13,3.3555563898345997e-14,6.312063744140873e-13,1.0660258414735279e-18,1.0,1.0,7.295165308283995e-56,2.1457092540365937e-53
2100,0.2624294303171979,0.7392531699943833,14.881740783055555,0.09999999992181687,0.09999999999905013,0.09999999999957399,0.10000000000000339,3.615721535818096e-14,8.20112831280352e-14,-5.143298924687122e-32,-3.855026956036214e-31,-5.476954925451036e-46,-1.879384936297934e-43,0.005765919056638492,3.07477616885026e-05,7.12348032983542e-08,0.00031886221842019675,0.05958487723163423,3.4680444726354353e-06,0.011606065199168627,3.183920613603153e-08,1.4406495000056084e-06,3.377299035043729e-11,2.1404924959938114e-13,1.655131544262253e-14,1.4934592839106718e-12,-6.625544980691258e-14,0.003840136015873228,0.00018762026367065006,4.1519047546210455e-06,0.00018810019642705557,0.04434592956387991,7.59494147599799e-07,0.004146082536711141,1.931437976468942e-07,1.735366096261593e-05,4.590286653062097e-11,3.5947333790124994e-13,1.4662139396044775e-14,7.193045213197347e-13,1.7651995263656357e-18,1.0,1.0,7.296784409217736e-56,2.1385787140056653e-53
2200,0.2570912745077205,0.7421929570951776,14.877477010442067,0.09999999989073666,0.09999999999908361,0.09999999999781864,0.09999999999991686,3.5490270680927957e-14,1.7202588366692526e-13,1.5764048581139683e-32,-1.0047756444057027e-31,1.0157497114381824e-45,-3.3277312608122677e-43,0.005764397680453902,3.4323943257938225e-05,9.377104801830131e-08,0.0003212817593345674,0.06236991946295486,3.7914165042805796e-06,0.013868495281870903,3.5901453666989914e-08,1.77546619788649e-06,3.351196351464763e-11,2.9672805259096684e-13,2.4908360991683954e-14,2.7841139805649672e-12,1.3180831563049391e-14,0.0037916818200451606,0.0001889146047736073,4.484958586058505e-06,0.00018637642145852908,0.04543279092539947,8.60918998024475e-07,0.005251647210729905,1.962881986685836e-07,2.219947565624195e-05,5.0562290668453165e-11,5.044917825241208e-13,4.9727008159281634e-14,7.039242879954223e-13,7.744656117394112e-19,1.0,1.0,7.282249437351752e-56,2.135464451971879e-53
2300,0.2386626239394322,0.7756318852688293,14.871034396466044,0.09999999991301953,0.09999999999890148,0.0999999999975489,0.09999999999991378,5.0628807874510463e-14,1.8477283034880846e-13,-1.6290564387480847e-32,3.367464033440876e-31,-1.6576444213223324e-45,-3.288464741380005e-43,0.005808426472864121,3.479420034390492e-05,1.0764331858807215e-07,0.0003254629747074954,0.06263350826691116,3.84877666036094e-06,0.015823320964457595,5.071895965387361e-08,1.8139336491777618e-06,3.38926541636536e-11,2.56394146239608e-13,1.711113377410397e-14,2.8592570675546907e-12,-2.1891493380510716e-14,0.0038157195050386988,0.00019356938277707467,4.693466297837495e-06,0.00018915694414125525,0.048313613653351746,8.849947963902289e-07,0.005635288397731518,2.4209604909841797e-07,2.7052069173131644e-05,6.139497671178673e-11,9.028223693580614e-13,7.312175646181878e-14,6.981184783614745e-13,1.1437720420417503e-18,1.0,1.0,7.274429697442895e-56,2.14580108521346e-53
2400,0.21545392621196685,0.7770851722623185,14.86246256868558,0.09999999988828351,0.09999999999858425,0.09999999999724121,0.10000000000000527,3.62450182607413e-15,2.9907388304141595e-13,4.5931941316213444e-32,1.5860412849703719e-31,4.82971836267028e-45,-8.122573610268253e-44,0.005851240355352362,3.609139554721591e-05,1.1912607111295789e-07,0.0003266812993936463,0.06468155876845161,4.443814370073069e-06,0.0169470548958143,5.8424414793461476e-08,2.3311471389003538e-06,4.810057092781241e-11,1.9953816114587532e-13,1.58903506247016e-14,2.4127303007479507e-12,7.419806699251648e-14,0.0038204474075029917,0.0002073044930670481,5.028562060408685e-06,0.00018873845863656095,0.04994636812738524,9.921507657828433e-07,0.006646050183183243,3.0544779373439357e-07,2.4756270779106133e-05,6.64081015779588e-11,7.843618536129803e-13,1.0749702433707533e-13,1.0713104672526578e-12,1.874224669299123e-18,1.0,1.0,7.280324110516138e-56,2.141513470455776e-53
2500,0.21395585858993812,0.7869390366616814,14.857053066952671,0.09999999983365601,0.0999999999984604,0.09999999999621836,0.0999999999999184,6.51181835502126e-14,3.4965323767930137e-13,3.07504612721784e-33,-6.247367667424887e-31,-2.230188939546945e-46,1.3805257689566835e-44,0.005835411303688445,3.87561679365157e-05,1.4105655064213642e-07,0.0003287036194687227,0.0682375598853042,5.074931114757552e-06,0.019437409124230535,6.220958577733871e-08,2.906875412326117e-06,7.743822540526561e-11,6.577335720694319e-13,1.1637727297194268e-14,2.8534154653093206e-12,5.596470666119179e-14,0.0038243423122391916,0.00021215867488961367,5.219964075227386e-06,0.00019102586771621794,0.05032534015343423,1.0271396313557985e-06,0.0072991314566156614,2.966988477032513e-07,3.283023718535069e-05,7.465608529727121e-11,1.070409475786773e-12,8.695571975725761e-14,1.1407344570442629e-12,2.9545158659253344e-18,1.0,1.0,7.273603115859517e-56,2.1477794940772196e-53
2600,0.19239386661557348,0.7914317663522692,14.846665080149657,0.09999999982223745,0.0999999999982277,0.09999999999449184,0.09999999999979547,5.992427829585665e-14,3.8926705244447116e-13,-1.9829627612902467e-32,-1.3287353968462255e-30,-1.3438207929229529e-45,3.930331625870302e-44,0.005821702494045457,4.0066308639789824e-05,1.5304659120641108e-07,0.0003323451033643642,0.0689480765075399,5.591806282975502e-06,0.020148571239294474,7.328484758552968e-08,2.916384272462012e-06,7.251727901781032e-11,7.717478762334654e-13,2.3262592327869115e-14,4.041186727382313e-12,7.710892018694244e-14,0.0038232425355922096,0.0002124002643844646,5.637151348541601e-06,0.0001906565520936287,0.05277563103015311,1.1386759182445912e-06,0.007239206947279702,3.3767502516544983e-07,3.886295578919605e-05,7.575105009306748e-11,1.257361536987138e-12,1.7345611671231612e-13,1.366086676510948e-12,3.433438579925912e-18,1.0,1.0,7.286098215293986e-56,2.1394327748044773e-53
