miliseconds,Z,A,Y,GP
0,0.0018478698097830293,0.4461693738820657,0.3419521501847554,0.9893638875363729
100,0.09636894348268195,0.5538540318185899,0.4872127513957186,0.7804309309553619
200,0.11655194626991733,0.6355284479060311,0.6666484567417147,0.5962952958837513
300,0.11339618036537188,0.7124965617935606,0.8560655018965555,0.4435637203843212
400,0.13461124699519994,0.7918238650498441,1.0044437440404663,0.3202563891234133
500,0.1498625538463803,0.8842453908775968,1.1366522160510657,0.2126051700430389
600,0.1543432204726508,0.9333598035107591,1.3057376446477067,0.16589682352647891
700,0.18471711604630042,0.9718872220055589,1.409143611991635,0.11242857850727947
800,0.2168322290198256,0.9898664518284314,1.4685374528435065,0.10513389799397907
900,0.29032234228737047,0.9078754596941272,1.4447869738545318,0.14363053223498146
1000,0.4588486432585496,0.5827598288443188,1.2124278760657878,0.32189208425070354
1100,0.7180004071699583,0.3025806456152353,0.6492516738000776,0.9717294102586733
1200,0.6144717547793995,0.22506200459291048,0.3591447460334539,0.9918621908348526
1300,0.3610164682261812,0.23855678612273834,0.4217236613898349,0.9438616572691286
1400,0.20983362446361048,0.3043907071981306,0.6172257267382749,0.8005460235878652
1500,0.13672191423408003,0.39307126843591356,0.8330361846203822,0.6147183813803694
1600,0.1276329525693493,0.48364217327172077,1.0065399577248835,0.48165259218559153
1700,0.1525083624934892,0.556150421984738,1.1564026907219354,0.3359824772831655
1800,0.153446355392606,0.6357958217758113,1.2642084540808236,0.24338744566636963
1900,0.18439067765164827,0.7033813453978218,1.397082347280781,0.18174149806091106
2000,0.21008891787872536,0.7444082920251122,1.4852239998870203,0.14186887072899496
2100,0.27715072462622564,0.7187093936951343,1.4895740359530878,0.14100034915611084
2200,0.42435396379521356,0.527629151799996,1.2972815547196472,0.272573597608702
2300,0.678144485551525,0.3105535382405573,0.7672230938522367,0.8592173758261596
2400,0.6241875680713985,0.23397862244335305,0.4468320419108898,0.9929884657794994
2500,0.40372627282908025,0.23260287279536904,0.45398567964234743,0.9439217519156935
2600,0.23838328323054517,0.268799705147349,0.6280276660119699,0.8280753231223186
2700,0.15729210892447534,0.3703093882410369,0.8223391802303774,0.6528611971949392
2800,0.1403667114643767,0.4424304635447297,0.983961157163571,0.5070835465595369
2900,0.1450607491701709,0.5348915569919545,1.1287706508363455,0.38985773445468247
3000,0.1497951019476393,0.6090710483337523,1.2747950222156992,0.25546426766262464
3100,0.17664742465404737,0.6889837622632019,1.3740113718561078,0.20164647101852623
3200,0.2140389176166327,0.7257427813777608,1.4539872531672167,0.15745263747157515
3300,0.2673145864686868,0.7011352135713246,1.4609190117161537,0.15436622321398746
3400,0.41880126360589864,0.5360984473839516,1.305550268177575,0.2557413176174546
3500,0.6662355044565722,0.30132629273326067,0.8102683294920585,0.8563950916574
3600,0.6219155238501726,0.2255910505919882,0.45353402836894335,0.9943979267967198
3700,0.40473407227888564,0.2214839006462679,0.46371293027909294,0.9587785834183868
3800,0.24261077264253653,0.2652446037905749,0.6300140184984474,0.8245203168822017
3900,0.16456088284622614,0.3599527514865515,0.8042181545165232,0.6693666161797424
4000,0.130795154153605,0.4593087944305784,0.9872428220546713,0.5165884935585203
4100,0.13563472095272394,0.535325557951019,1.1253984782471531,0.39641396926963673
4200,0.16188434790096967,0.6194056550202596,1.2768079552541935,0.27687528125217054
4300,0.16830484418786293,0.6919999218186424,1.383078135952605,0.1834330922706562
4400,0.21129736354899198,0.7187296243494514,1.4709174401459801,0.15464825875273666
4500,0.26681308543888904,0.7025696511740224,1.4891565420235868,0.13818210220264812
4600,0.42152334480806375,0.529495243083187,1.3166863268046896,0.2720706356589959
4700,0.6533494418657311,0.30406273622221147,0.827255896847424,0.8433864753643343
4800,0.6307960375487506,0.24488668448840362,0.45203232724531717,0.9983602288529534
4900,0.40663274219679524,0.23299172546884164,0.47670675766865495,0.9390509001086327
5000,0.2478253650106068,0.275898901023126,0.6304993970997979,0.8383307166927504
