milliseconds,Z,A,Y,GP
0,-0.001824352628262772,0.4568620544814803,0.3450665881275143,0.9846554316586646
100,0.09527519753947439,0.5380063133281909,0.5065196340675232,0.7860952600700187
200,0.10967861121827994,0.6318032832202704,0.6587658263327583,0.6074960886699714
300,0.12914693844760497,0.7212587877398619,0.8411788247941628,0.457079006138628
400,0.14050347341885772,0.7998326661377697,1.0141480458135077,0.3127622260244313
500,0.1520783028484188,0.8698873635678386,1.1651877078275297,0.24076666629399948
600,0.1515855649788902,0.9321375237654083,1.2964164713078885,0.14796533438248857
700,0.18895842020102155,0.9889319019768779,1.406490104026409,0.11338259924060336
800,0.21705494603495815,0.9919057370099825,1.4606147577304387,0.12188842326093069
900,0.2826132726099305,0.8971874687180373,1.4671721464918812,0.12915763485371612
1000,0.4660883414466907,0.5931620978399035,1.2179970019732336,0.34111481076986483
1100,0.7082835869591733,0.30269196914212515,0.6377169630075215,0.9724270084998635
1200,0.6066968466871495,0.22307998868633616,0.383743731899681,0.9985823157271192
1300,0.3625200289093989,0.23207372017168112,0.43071747461274396,0.9240516006338819
1400,0.20939356691871955,0.3055212637445373,0.6313415341270802,0.8043607829415388
1500,0.1367749256491672,0.3855832638986108,0.8210685042560123,0.6231305080782836
1600,0.14003325802148622,0.48527515248945274,0.9972659239008419,0.4803625031592298
1700,0.150839255340761,0.564068849299265,1.158960974462959,0.3435124148049485
1800,0.16299535115289138,0.6469270710649064,1.2798740421410806,0.256023331241973
1900,0.18040226161580533,0.6996192006350163,1.3832407640934326,0.16358766911104453
2000,0.21302725828851188,0.7447461915004228,1.4773751583490173,0.12089160716650636
2100,0.2634554734130117,0.7216272182553165,1.4905270080950555,0.1486624871475059
2200,0.4318646787510239,0.5398555357216891,1.287585656818325,0.28493738935381985
2300,0.679008881560371,0.3065246609898191,0.7682664594108617,0.8683447028266971
2400,0.6176685793287867,0.24074379318208913,0.4512886842297186,0.9979161464928488
2500,0.39662235202379453,0.22516345518054523,0.47428804069170627,0.9349865787542775
2600,0.23401273146367452,0.2873038303747886,0.6245655736817552,0.8224442756548713
2700,0.161394643041504,0.3524883728590961,0.8009270642281479,0.6653694709244846
2800,0.13233723977583814,0.448219450594981,0.9960858548938576,0.5006432176540745
2900,0.1348371325691079,0.5334293693654324,1.155764042755878,0.37582632538963123
3000,0.15090537851876354,0.6251547262708408,1.2732357487646184,0.26848421747704093
3100,0.1728218528343706,0.6836736066842811,1.3951792750016505,0.17710108955977977
3200,0.21491260189053962,0.7220794876389157,1.462464320794483,0.14095466633982923
3300,0.2582435616640884,0.7139246127295695,1.460842537402553,0.1559155245556026
3400,0.4096261713258104,0.5367799786141262,1.3050609679774645,0.257809166222842
3500,0.6631151522113912,0.30318181598766397,0.8087791131572485,0.8561146858302847
3600,0.626471036497019,0.23909709771118462,0.4731441924078154,0.9869169680386294
3700,0.41250308109426637,0.21753786811781434,0.46135346406339306,0.9513841796481952
3800,0.25121680479155395,0.26540180067209,0.6119171864014613,0.8185522107919587
3900,0.154874944483336,0.3505048115412776,0.7991045653295659,0.6663339860207049
4000,0.1284218240080764,0.446572426286929,0.9758984625539823,0.5178437798880952
4100,0.1465170426243248,0.5243470082560815,1.1269966088107441,0.36677368671138905
4200,0.16450378200277935,0.6241819468630148,1.2835429556306017,0.26447063074226723
4300,0.1754634817402924,0.6823536195215033,1.3707849299352977,0.17754862577879663
4400,0.21351216003250595,0.7289727146578379,1.470924293485957,0.15345498598124302
4500,0.26157760943806413,0.708125210202745,1.4889444125985256,0.12698936616198175
4600,0.41023981181618296,0.5403450573072346,1.294015899023274,0.2684883630925309
4700,0.6682787526979683,0.32161145902247923,0.8169980356382164,0.8144333138938733
4800,0.6340489396679881,0.24506446696466955,0.4800960318017151,0.9848301599168404
4900,0.4031735278740664,0.22360315558368357,0.47771287240880694,0.960388218773118
5000,0.2453248058656848,0.27091931973355016,0.6003136518293435,0.851909750059069
