miliseconds,Z,A,Y,GP
0,-6.000294594364065e-05,0.4525794565220209,0.3655201048545016,0.9985851092686071
100,0.09711423220540574,0.5495043913212265,0.4953577265789093,0.7937297200555916
200,0.10717756615148345,0.625884421270244,0.678140542108682,0.6164899763434325
300,0.12207328142828618,0.7139414317861654,0.8309995710459954,0.44703936362005525
400,0.13864824750996502,0.7924945858316438,0.9948860961810176,0.34194883471861426
500,0.13978482303648027,0.8757117951799895,1.1399371001766896,0.23893663770184956
600,0.15976447998816554,0.9450377028552044,1.3039743761240603,0.1656986988490016
700,0.1861395863896677,0.9827986375347332,1.404115780647841,0.10228104043162581
800,0.212570561571014,0.9889351176685796,1.4601042756469054,0.09798374896513475
900,0.28154949782938626,0.890598284393143,1.4695462971603497,0.1406669497708874
1000,0.4733151182329395,0.5725892866818325,1.2009540289580394,0.3143023826761438
1100,0.7169973148698892,0.3170790474404,0.6485281701887278,0.9806963860528156
1200,0.5981403417386738,0.22806279790155662,0.35551249379198957,0.9981868785084389
1300,0.3595985031455031,0.2339238730492659,0.45515047398590336,0.9206330974715051
1400,0.2096674950240977,0.29284020538985633,0.6373550934498555,0.7884013821837845
1500,0.13627362048077962,0.3854313241222211,0.822278062928895,0.6208416840707016
1600,0.1292724799041224,0.4841299409726769,0.9748635961550636,0.4660041340950858
1700,0.15003998355607492,0.5672595736439668,1.141597894766938,0.3357661793163672
1800,0.15810657669392217,0.6330738026054687,1.2728416608379245,0.25060002036493784
1900,0.17761216037739608,0.7099483924555493,1.4106185131011466,0.1625663216866451
2000,0.20788183566111143,0.7472475285838657,1.4602260734867454,0.13116112158470336
2100,0.27525304744982904,0.7168380985137871,1.4726410614947352,0.13076757181970372
2200,0.4177961631114974,0.5405119165656594,1.2649205636879042,0.29433623750096505
2300,0.6758402822207638,0.30875221535908576,0.7902037548739137,0.8585379967466145
2400,0.6157096886697342,0.24406766766324542,0.4450466171274936,0.9889723022518007
2500,0.40756942569105775,0.22779859874020195,0.46002201598526155,0.9592954671124789
2600,0.23312172770469128,0.26994742103797753,0.6039664958146774,0.8160739777065799
2700,0.14520677409329624,0.3697916488239527,0.8070110475612211,0.6617412347145677
2800,0.14444075539588216,0.44609999683390406,0.9978503649930147,0.5079582095998415
2900,0.14935701326177184,0.5485742163013387,1.1340681509461337,0.3859735951268368
3000,0.1563189131833485,0.6134956324899578,1.2687814875751093,0.2516659999858029
3100,0.1834690628499105,0.6951428148676209,1.3734475329951377,0.1844108164702747
3200,0.20434020516154075,0.7274272530238564,1.4775254272908585,0.1504642821570626
3300,0.2580405309907592,0.715422822698778,1.4901048470575808,0.14243165541779526
3400,0.4097743945048027,0.5244186533440734,1.295479820956863,0.28737413172004306
3500,0.6709472326985412,0.3019281404500383,0.8064957376978419,0.8443655858356094
3600,0.6257255810124258,0.23452509383591458,0.4663451381849627,0.9771916700382378
3700,0.40838840511212526,0.2158511853502757,0.4689540240208798,0.9386856292998026
3800,0.2358670808013909,0.27386546578857385,0.6183208046693334,0.837003782416541
3900,0.15000556536410922,0.35740068850842577,0.8255744484142398,0.6746637536582535
4000,0.12986273347182647,0.4515907639000108,0.9855627809388272,0.5169377649490543
4100,0.13576550050900976,0.5346626706878356,1.125698299969107,0.3885150292739694
4200,0.16584895697874996,0.6047767694286188,1.2578482249365355,0.27659741399602933
4300,0.1727706900242741,0.684795661516065,1.3804205717656681,0.17968347386577818
4400,0.19973553792366971,0.7317986810883866,1.4677727712439868,0.14185695614235633
4500,0.2648588387879493,0.7119074237780931,1.4616790992593365,0.14817372222253283
4600,0.40516548879531517,0.5426888923449287,1.3164231086843827,0.27929459208435975
4700,0.6576894105191837,0.30696424408655876,0.8299907813893841,0.8315413010936719
4800,0.6236666267998295,0.23626691317621135,0.4690280225118758,0.9897262489459355
4900,0.4107583298666239,0.23446582887219192,0.46952780378471354,0.9615751164867982
5000,0.2496489682309686,0.2827527732977618,0.6228096895013909,0.8411482606075137
