milliseconds,Z,A,Y,GP
0,0.0003989451546787324,0.4469257561818068,0.3757839156657586,0.9853696864058773
100,0.08962271113221504,0.5347791861721048,0.47827888828554926,0.7796345467159572
200,0.11655570056732333,0.6429185708051102,0.6622813841153804,0.5928847142318401
300,0.12496987372168995,0.7190022276047947,0.8540422214723089,0.4389215136938645
400,0.13289545666008254,0.8081851051297423,1.0154702106672022,0.3291402323492938
500,0.1424015690406892,0.8703288299245614,1.1682087543551747,0.22007239427929323
600,0.1648591081906575,0.9447640908540341,1.2863868069018223,0.15391529233425386
700,0.18198890272244034,0.9713178921141289,1.396044932987553,0.11275116695986138
800,0.20942810785611,0.9860088038768124,1.469257771761903,0.09432892978332823
900,0.2815976926617622,0.9034625747363877,1.4458572808181478,0.13009363750890335
1000,0.4571254042096442,0.5738906313994355,1.197141763924122,0.3220859966253638
1100,0.7135215200056082,0.31873810419639786,0.6471224564227759,0.980156279059585
1200,0.6103297012801969,0.23497264692053,0.36063296526080035,0.9824926630862737
1300,0.3592316289941969,0.2304448163275156,0.4219960635243551,0.938487677167213
1400,0.2136908679199396,0.2888953030081234,0.6360689612859068,0.7902379013774412
1500,0.13082019328190242,0.39429471662500165,0.8043782260245591,0.6138529300561224
1600,0.13848839716390016,0.482604533661793,1.0118630289005812,0.46122375594105686
1700,0.15248473335848262,0.5564890679475178,1.1387914676857056,0.3420402449115016
1800,0.16198357051859835,0.6373641038115264,1.2841457341753675,0.2539235012903336
1900,0.1720415916999252,0.6934385176673559,1.3816649517467134,0.17554594300576884
2000,0.2077826822167954,0.7472134221566388,1.4620271336253923,0.14104430080672783
2100,0.27275218524229966,0.7171742543740044,1.4881524837050955,0.15110417168053514
2200,0.43410756066614753,0.5233374175865037,1.2745562312189394,0.2694777736824938
2300,0.6658329473804446,0.30684324645837235,0.796136947836474,0.8712908370898758
2400,0.6235971396615767,0.22211380297390584,0.4692418036485651,1.0041464594440679
2500,0.38968987152159645,0.23390103890861252,0.46927259909530233,0.9614770921545951
2600,0.23783246191026344,0.28874949976718184,0.6157111289823036,0.8258711847235584
2700,0.16074576478444771,0.35356801327330795,0.8188523127705543,0.6500530398021778
2800,0.13299050153982406,0.45352878131554697,0.9842088209479207,0.5205867516676219
2900,0.14152384466631232,0.5429297002601111,1.1236789192138428,0.3871638269384282
3000,0.16372359181052143,0.6273108950942677,1.2772068300519606,0.2783475031468453
3100,0.17171639196092472,0.6937777187023286,1.3889816602461498,0.1861801842638008
3200,0.20017314115339285,0.7316194526812574,1.4712167549567698,0.1282170285003836
3300,0.26389243349375846,0.7114454612295988,1.469080705347569,0.15826212041865073
3400,0.42263660611340165,0.5399072477756931,1.302362667500996,0.27150273193613794
3500,0.6586010580955609,0.3039359735482725,0.7948229832449549,0.8340563009820242
3600,0.6318421039852878,0.23616476967018604,0.45361441349873544,1.0014704518186235
3700,0.4003837031647988,0.2333959732881406,0.4602032559953785,0.9573372746054604
3800,0.2412363298016807,0.28260394818074475,0.6201113067876604,0.8433132807195194
3900,0.15121344354135305,0.36139024916847223,0.8060014513413147,0.6762235579574586
4000,0.12932846595448455,0.4390935249512839,0.9882742526121878,0.5315315158061018
4100,0.14784082475370014,0.5295237050473695,1.158509364505832,0.37706885173422106
4200,0.1591946283499602,0.623142868972805,1.2940535705529694,0.28408034874867233
4300,0.18178089839447853,0.678022220907866,1.406939624870441,0.18365371458126575
4400,0.2153967842101236,0.7265808549673828,1.4802902570946883,0.15713957253652233
4500,0.25610234654424247,0.7116747154020623,1.4714527781747024,0.13920230803712227
4600,0.4197674586380374,0.5491297223685117,1.2869534066891652,0.26609952144679466
4700,0.6531915931286046,0.3123221746028146,0.8050423956645943,0.8228938332586936
4800,0.6351156165113897,0.22553653157928585,0.4821409241613141,0.9786855667292597
4900,0.4065739526828896,0.23757177147591005,0.4716597133618657,0.9459073847517805
5000,0.2377388886518367,0.270329472500409,0.6275770748418162,0.8232361112080724
