milliseconds,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS1,IRS1_p,IRS1_pS636,AMPK,AMPK_pT172,Akt_T308,Akt_pT308,Akt_S473,Akt_pS473,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70S6K,p70S6K_pT389,PRAS40_T246,PRAS40_pT246,PRAS40_S183,PRAS40_pS183,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,PI3K_variant,PI3K_variant_p
0,16.858901362815207,0.10202332305427161,0.26720182770637396,19.02427292658496,0.0006641270269433819,-0.021605895464193624,20.256528258391153,0.13750550424749994,21.673785654453724,-0.19070655909368983,12.375606360003495,0.18273811780922866,25.07538626999739,0.080847620975569,18.787350710527058,-0.015832276799674156,14.30295028601252,-0.006221664161019765,13.424004382686524,0.18794097992564163,17.610831165519027,-0.11160974856843141,15.082283921965589,-0.19900925426082583,18.93410535396169,-0.004168045170389712
100,14.640280150630588,1.821736064954736,0.24818472770749822,18.97325922813368,0.011014233788494334,0.08481595804311126,20.32227560317272,-0.08118909598682016,21.425166672155534,0.046023788352854984,12.266943455373589,-0.14723815519068834,25.135697963799878,0.1450940043097054,18.8444068397519,0.06786161021991477,14.299806000111586,0.0022873627672092864,13.574361498142173,0.10599202667143427,17.436107629249474,0.07572224063111097,14.629979090067495,-0.1567512771674284,18.920121775483477,0.013641791216558908
200,13.008778395099496,3.367074472127034,0.4746346816107223,18.947245119766627,0.030641057037286357,0.07194289569495087,20.087015280015237,0.26853130792052227,21.125228378313164,0.1186684405757171,12.402224862838212,-0.0164524954132461,24.88096475895614,0.3329543654768267,18.749200589720925,-0.06099436860646708,14.302199692804107,-0.008425285569734388,13.616996115848098,0.12573093873861677,17.531815641135207,0.0551063262676075,15.229512985108022,0.0769914094074518,18.895609721656534,0.04316247126982721
300,11.756080585624854,4.76136104255025,0.46662590228620693,18.833779894295294,0.06331970964112317,-0.05034345803492039,19.311654695536706,1.5402659541983115,20.62358458320822,0.8874970963495977,12.194532129493469,-0.18022267513719106,24.774034615102188,0.25266002038356317,18.805053714734672,-0.024785680568566018,14.297452529025069,-0.004640141676706873,13.226606597808164,0.27638461724979624,17.44346544256464,-0.002089230888005139,15.11433648580275,0.22043507975720555,18.870535000196153,0.06184838694915087
400,10.313604935119336,6.00539836508986,0.4942558448842729,18.75863572561859,0.0912643663383494,0.019570525456341213,18.029723282773,2.554706392565298,19.237742894028262,1.9798744348057986,12.051770327565537,0.10806499484039053,24.719511486643793,0.44967646089923996,18.691916220726718,0.13350100963011174,14.296450803360315,-0.0014468843111662623,13.121582305181503,0.34647134178094297,17.424377036048114,0.23808272151353785,14.917709457763163,0.4360745548413987,18.848271448997448,0.08913861493145761
500,9.158544141030527,6.945816188161209,0.608359098150175,18.660232127875226,0.10117353171068035,0.05546983753072916,15.859789836385671,4.446281651319266,17.919465242100802,3.391225725396122,11.697652421481472,0.45231353325803403,24.545031582754056,0.6603650225940612,18.70537345700607,0.10670493235063555,14.292454474856763,-0.0015741835119095523,12.906936941276573,0.7662119466104519,17.231754511453687,0.22405432133922365,14.286234147903588,0.6695971503574961,18.82792611063774,0.10701265432679578
600,7.890413963425718,7.433365514800733,1.0470970306843062,18.769402701883845,0.09428185791020577,0.13000667143321376,14.60693834628761,5.739275102709871,17.108793662588642,4.496030011507213,11.326516103074335,0.6262235173542888,24.391859195884177,0.5345823886093599,18.528876881180384,0.1434421997686961,14.299487025374258,5.1888885038881526e-05,12.405396348345047,1.4295899126302527,17.25439666315341,0.3464215015313242,14.34297948229578,0.5219821290566041,18.80918975474211,0.12945716371792954
700,6.74787857725458,8.422890640778158,1.602924088722892,18.613252163544143,0.07787472762625205,0.17254869768198627,13.305067675112033,7.126698670840304,15.76510251749742,5.51686560751596,11.157091031756574,1.0397276196223084,24.32184024336523,0.7066698720774844,18.518113018894084,0.2663962988608811,14.297387831774346,0.00812870182326825,11.701010481942228,1.8506212337535741,16.893046756818084,0.48191047743362697,13.750827178056564,0.7668319059799361,18.79538669456662,0.14237418134087537
800,6.424159782191397,8.723863587623928,1.909723551479873,18.61787803058924,0.06393221081033365,0.27512758663024195,12.245389980968984,7.682632709223639,14.951858135663034,6.240770469484833,10.569756613756573,1.6877266880434076,24.346571035216105,0.8257551717590436,18.27994801463769,0.4234404940585529,14.28764694608798,0.01474680104486825,10.983478121375633,2.3868053600373726,17.01682418690509,0.6391261828278015,13.704041973036903,1.5690779100115113,18.777503502765274,0.15272453203382688
900,5.341412005716733,9.019469996302647,2.3186349753828734,18.437344518337202,0.048474554912649334,0.45676433609352435,11.864444826122117,8.332877689376174,14.530960841196926,6.94289067966298,10.246562854769419,2.061457272787856,24.058651597018564,0.9872775206435727,18.288479624507566,0.4426474038578918,14.28895924704179,0.016602630864389897,10.535305067576251,2.8347452639408397,16.829556117093176,0.7557915940808736,13.175508032340684,2.0171130484852298,18.768146904249672,0.16000985862983325
