milliseconds,IX,IX_TF_VIIa,TF_VIIa,IXa,X,X_TF_VIIa,Xa,VIIIa_IXa,X_VIIIa_IXa,V,Va,VIII,VIIIa,IIa,II,II_Va_Xa,Va_Xa,mIIa,I
2200,8.828993019321449e-08,1.0488630194286577e-09,2.8905629697283727e-09,7.568781369752798e-10,1.6616244357792618e-07,1.062890964240092e-09,2.492761149824761e-09,1.1857539902728863e-14,1.2832573875732113e-13,1.9114715091675777e-08,1.3072613217332957e-09,6.881706614896483e-10,3.813548279314176e-11,-1.146935837097069e-11,1.3968658587139632e-06,7.418355544220199e-11,9.877592369793212e-11,1.4222490787875327e-09,-1.4490039009250942e-15
2300,8.817058199708148e-08,1.0507338731092427e-09,2.899463133143767e-09,7.536786211438311e-10,1.662076772835987e-07,1.0725033298553972e-09,2.727906294718957e-09,3.935647229827755e-14,4.5469746097793025e-14,1.883187656497981e-08,1.278853165130108e-09,6.781538400983945e-10,1.868757052612819e-11,1.1824583206816253e-12,1.3991911948844577e-06,8.409418824985297e-11,4.5093678562865413e-11,2.6249391308063674e-10,4.428513099480285e-16
2400,8.820779883761144e-08,1.0439164293450029e-09,2.889180687808185e-09,7.7069015526339e-10,1.6613280147452518e-07,1.0734020703740601e-09,2.809140803338832e-09,1.819161078912247e-14,1.3131920370277724e-13,1.8339927888127142e-08,1.3165255337156636e-09,6.519547054655876e-10,3.9592799727165626e-11,1.369242646872855e-11,1.3976784880952273e-06,1.0563645664336224e-10,7.160786940905315e-11,2.5212516475446193e-09,-7.62783888711376e-16
2500,8.810552536562364e-08,1.0556114332453747e-09,2.90035119220609e-09,8.257436620975972e-10,1.6572419883338398e-07,1.0703755018993097e-09,2.7628277377195283e-09,2.3752106943813577e-14,2.2425081715759268e-13,1.8424849156628548e-08,1.2085705948377812e-09,6.58789997428161e-10,4.091692883146353e-11,-6.888796018646142e-12,1.3968065214590029e-06,9.640777477644738e-11,1.324360020247141e-10,3.2906592475039122e-09,-8.759927834533147e-16
2600,8.811511742292247e-08,1.0362417113022889e-09,2.8941900951570816e-09,8.624804588250345e-10,1.6561183126791772e-07,1.0554886723912957e-09,2.870734178081006e-09,8.979880961276658e-14,1.5021901828847232e-13,1.789078384309785e-08,1.7438472044550977e-09,6.570647783456948e-10,4.4008274283712356e-11,1.2618260833859743e-12,1.3952074607999175e-06,1.1836695672479644e-10,1.251822781658479e-10,4.439640748129655e-09,6.441866081801596e-16
2700,8.80417516886443e-08,1.0462748555952805e-09,2.879540305380139e-09,8.659682553675196e-10,1.6551668378773019e-07,1.0747840378134085e-09,3.0319618391956515e-09,6.39151091236789e-14,1.6199873150607964e-13,1.775277943524064e-08,1.6734909310446697e-09,6.373683289175167e-10,4.122122544926284e-11,-9.10916424888097e-12,1.3983613210048855e-06,2.2392278606724426e-10,1.8513234827237524e-10,3.651869378589845e-09,-3.4589422441536956e-15
2800,8.801046138849481e-08,1.047424744899312e-09,2.8709878566529255e-09,9.585855034212135e-10,1.6537682408181635e-07,1.0743980094774274e-09,2.9644827445911505e-09,9.243140973701634e-14,2.730221654743977e-13,1.721872639556766e-08,2.084746762581842e-09,6.431813368945171e-10,6.410223606621961e-11,1.4653403942102853e-12,1.3953965960990882e-06,2.298412031926996e-10,1.3467940334238189e-10,4.68665800715379e-09,-1.814453472118625e-15
2900,8.79570553252706e-08,1.0467391993185324e-09,2.9001561545520105e-09,9.963877990316244e-10,1.6550962818337483e-07,1.0660172575166756e-09,3.126066844371473e-09,1.6376451195302922e-13,1.1334943229911003e-13,1.730868533481676e-08,2.5468900817107208e-09,6.211147226529849e-10,7.655433760960193e-11,6.901719791210768e-12,1.396782915806436e-06,2.8951782204635783e-10,1.6716415586220667e-10,3.422227145123606e-09,-2.1848839398156103e-15
3000,8.794653388817225e-08,1.0472732089322021e-09,2.886241218222833e-09,9.480663233465113e-10,1.652199309833562e-07,1.0682818301381134e-09,3.1733471643164007e-09,1.6559606652565776e-13,1.6428413473054895e-13,1.740331597160732e-08,2.3228800804541665e-09,6.298721000586943e-10,7.393137240395553e-11,7.2176805449349396e-12,1.3919724893936446e-06,3.319896326808872e-10,2.460149818613019e-10,4.221718413915689e-09,-2.0220294072931977e-15
3100,8.79615725051362e-08,1.0391371459423444e-09,2.8791775437120704e-09,9.755621851806873e-10,1.649629994543343e-07,1.0647891133785766e-09,3.2308863212002465e-09,1.6366881703841033e-13,3.648949343513049e-13,1.676941748712693e-08,2.9767547453256916e-09,6.269192907999021e-10,7.320676952876241e-11,8.991023263577031e-12,1.3944557297706064e-06,3.785668794132775e-10,2.3106599325472892e-10,8.219963799206569e-09,-2.2100641667106365e-15
3200,8.787454320503153e-08,1.0344458986111627e-09,2.867967752626105e-09,1.0054393045170356e-09,1.6512792384249032e-07,1.0558765983594852e-09,3.300044122718803e-09,1.5206960581429466e-13,4.087121119832712e-13,1.654480585266104e-08,2.9397140172092317e-09,6.117343332004529e-10,9.766034641553113e-11,1.5801722409212348e-11,1.391022009236099e-06,4.3980879123465334e-10,2.598579569054384e-10,7.995573462434293e-09,-6.04195506965569e-15
3300,8.784392295469251e-08,1.0496540673046162e-09,2.9045916957163144e-09,1.1243421556427492e-09,1.650207101884094e-07,1.0524936077168344e-09,3.3758607115950834e-09,2.4195834147998513e-13,4.4634429050542065e-13,1.617187879850831e-08,3.5963614653898717e-09,5.935288867938277e-10,1.1448881999166176e-10,4.148989852026886e-12,1.3898325575511866e-06,4.563570714897576e-10,3.229065404808178e-10,9.05134966177878e-09,-6.7168120642290526e-15
3400,8.777953597064085e-08,1.0611965235253648e-09,2.895921212914306e-09,1.1602103885477314e-09,1.6468771664354623e-07,1.0629145477864368e-09,3.274486733925499e-09,2.8918916807683016e-13,5.186949210264512e-13,1.576514444162706e-08,3.735792659174707e-09,5.793327447134332e-10,1.3083856717493065e-10,8.69726531621699e-12,1.3897160722516692e-06,4.868499075093841e-10,3.3007972788124195e-10,1.0459009461064062e-08,-5.201807969768117e-15
3500,8.775541439855846e-08,1.0432183024852186e-09,2.904852857146864e-09,1.124879238732728e-09,1.645002613226431e-07,1.0649470064697067e-09,3.2333195463170578e-09,3.6966319339529975e-13,6.533355829847411e-13,1.5292959819807376e-08,3.866791747398001e-09,5.523769404615979e-10,1.4030194224561662e-10,9.354380181787582e-12,1.3885489360059356e-06,5.423735074563741e-10,3.8944637129596604e-10,1.1089234622685463e-08,-8.466837693134312e-15
3600,8.780536709213048e-08,1.0374306534579245e-09,2.892938815237078e-09,1.2276079532155764e-09,1.6440450911604792e-07,1.069032497789931e-09,3.3072447356186537e-09,3.9153975916211457e-13,5.832044051612137e-13,1.4810754036364278e-08,4.6519963889219685e-09,5.431437524393752e-10,1.4477556860063762e-10,2.4014072573348103e-11,1.3867719351511185e-06,6.449265990700739e-10,4.741950706867442e-10,1.4419793718077339e-08,-8.26744171856742e-15
3700,8.769748360900277e-08,1.0578459832607231e-09,2.911094620600517e-09,1.205572939029283e-09,1.6456239090053086e-07,1.0507958562971406e-09,3.284406561441713e-09,4.537565108754065e-13,7.998160210798162e-13,1.4431143038839342e-08,4.685179320463263e-09,5.417208382453357e-10,1.6256397007654578e-10,2.671936150289291e-11,1.3833601227583835e-06,6.401904176790414e-10,5.608832967177963e-10,1.7959820326910624e-08,-1.2308316462540743e-14
3800,8.768438521510641e-08,1.0353538198472334e-09,2.8997097402854453e-09,1.2140608475530886e-09,1.6419774906286333e-07,1.049319570855875e-09,3.238799648208114e-09,6.342964039840562e-13,9.641805666460687e-13,1.3828564905620258e-08,4.899977552785074e-09,5.235448253768538e-10,1.8727792112943873e-10,4.877982988381949e-11,1.3801239267095175e-06,8.390094932962065e-10,5.637794261363843e-10,1.8775586427033853e-08,-1.4415386890947585e-14
3900,8.766317515530215e-08,1.0474521009288432e-09,2.9153889130894117e-09,1.3226597330305353e-09,1.6410703125585213e-07,1.0638473260459477e-09,3.3475649284168506e-09,7.367003995916855e-13,1.1382326449559215e-12,1.3108659627349954e-08,5.711677112703783e-09,4.885460865225833e-10,2.075632425082376e-10,5.107706173889271e-11,1.3788911841188733e-06,8.034321565429861e-10,6.690660211392858e-10,1.9975452881362227e-08,-1.4599501437856293e-14
4000,8.767922982416534e-08,1.054701191579092e-09,2.8722309362527363e-09,1.2777937387711092e-09,1.6417403413685486e-07,1.04814873526721e-09,3.232707272199903e-09,7.027840445747414e-13,1.3804225506668311e-12,1.2370239019764329e-08,6.330460339805579e-09,4.794641238199643e-10,2.299179215089389e-10,6.219804586231682e-11,1.3728243061750195e-06,9.678141004880314e-10,7.185266960071332e-10,2.30472965277077e-08,-2.092542248542809e-14
4100,8.754935506696665e-08,1.043900193710482e-09,2.9125811072428317e-09,1.3685734056629364e-09,1.6407872717235626e-07,1.0472578248905749e-09,3.1220084243808454e-09,9.322986130935804e-13,1.4139498960053717e-12,1.1714412446575606e-08,6.6896165581780444e-09,4.5263654730192367e-10,2.4483255563699853e-10,8.984300987635218e-11,1.373406709584814e-06,9.96817908968309e-10,7.698957634767852e-10,2.8749919912842686e-08,-2.1751785917463022e-14
4200,8.755735727594946e-08,1.0413245157919731e-09,2.8957374380799103e-09,1.4438779726863927e-09,1.6387561848403324e-07,1.0595463954190827e-09,3.2092768910376136e-09,1.067573594208115e-12,1.8175481024164258e-12,1.0981743122871074e-08,6.9019291750212045e-09,4.212298134338529e-10,2.6796915282176137e-10,1.2497751862772247e-10,1.3677960197710032e-06,1.1451104405759566e-09,8.363764732374802e-10,2.9134890551880883e-08,-2.5714917166958602e-14
4300,8.752404451124962e-08,1.0392245268824818e-09,2.9035621797614672e-09,1.4190972259003323e-09,1.635936999488403e-07,1.046799190363239e-09,2.965080094870431e-09,1.1713013966584907e-12,2.086392554608364e-12,1.041093128730835e-08,7.542527241692588e-09,3.8731137021823696e-10,3.1573516188746267e-10,1.3781974567762333e-10,1.3641344893506346e-06,1.3236344365980095e-09,9.353049643763316e-10,3.609130472034551e-08,-3.286156634225549e-14
4400,8.744579884348407e-08,1.039952783285584e-09,2.8797668968672744e-09,1.4709372930045022e-09,1.6370314906369823e-07,1.0580683149135347e-09,2.950209073361389e-09,1.2920050964397303e-12,2.3512271563136223e-12,9.628233044343522e-09,8.196295987436671e-09,3.5631331150836126e-10,3.423814356096856e-10,1.8766695314094103e-10,1.3578699163488957e-06,1.3363761265861561e-09,1.0033305229280967e-09,3.764745961763798e-08,-3.660279647065115e-14
4500,8.744052800640625e-08,1.049060123601075e-09,2.9013149254289255e-09,1.497118605854268e-09,1.6331236918026461e-07,1.0633503036233581e-09,2.9073144286864195e-09,1.5722361955688013e-12,2.651921234661557e-12,8.448674028613885e-09,8.595739182660262e-09,3.392609961580544e-10,3.532442244652937e-10,2.262699224472524e-10,1.3554920977053218e-06,1.4756428532475263e-09,1.1532042496721369e-09,4.225365102863786e-08,-4.054177481056398e-14
4600,8.743337449116811e-08,1.0391688413212147e-09,2.9285293036072563e-09,1.5836454975260298e-09,1.6336292977183936e-07,1.0617085768042976e-09,2.8229114705077593e-09,1.7980941393720479e-12,2.9974284861164706e-12,7.335606445265843e-09,9.698864139367857e-09,2.9950497805337783e-10,3.9556046702580904e-10,2.718839555102936e-10,1.3495015076463872e-06,1.616866517771054e-09,1.2410578426712743e-09,4.994839334836421e-08,-4.81279558621804e-14
4700,8.736599465375612e-08,1.0509904354511758e-09,2.90266159133584e-09,1.5258814652019383e-09,1.6319352860753428e-07,1.0613608013731804e-09,2.6374636944213827e-09,1.9161669860149246e-12,3.5474561000103827e-12,7.17071129816688e-09,9.773256788698688e-09,2.8269159045232437e-10,4.1354058076002115e-10,3.58245264500836e-10,1.343020122153581e-06,1.6739022379545596e-09,1.353647375745058e-09,5.2519777806129225e-08,-5.786787810600492e-14
4800,8.736127466142873e-08,1.0572712079922015e-09,2.9331310987133108e-09,1.5818490755822828e-09,1.6295528779922294e-07,1.0602495521927592e-09,2.5159820115844052e-09,2.1959683586097484e-12,3.7843766297240036e-12,5.729866034687301e-09,1.0471179345705591e-08,2.2956623024358246e-10,4.4006272071876044e-10,4.370052063541228e-10,1.3369264123283243e-06,1.891999876937278e-09,1.3753888152185677e-09,6.064520529586155e-08,-6.415383845167694e-14
4900,8.73055286963685e-08,1.0411473362789855e-09,2.8839313063187777e-09,1.6105236939999061e-09,1.629423415684505e-07,1.06067370167955e-09,2.4097178387367055e-09,2.446997450007309e-12,4.339146373428259e-12,4.934822799277563e-09,1.0927467916731656e-08,2.1606411602467816e-10,4.744858681137227e-10,5.201224255471665e-10,1.3324726634393253e-06,1.995024167855416e-09,1.5117938461891165e-09,6.399558532998063e-08,-7.607039577823833e-14
5000,8.727309681411197e-08,1.0533403431949498e-09,2.9218686227836514e-09,1.679432729378142e-09,1.62828327052031e-07,1.0633819524240645e-09,2.5104712400121253e-09,2.771441555255733e-12,4.771462897210931e-12,4.344841480574378e-09,1.1621443570683241e-08,1.8281033877211875e-10,5.035848706804239e-10,6.24567405478844e-10,1.3273170865186363e-06,2.0455236968799195e-09,1.5779883403879466e-09,7.152185805704309e-08,-8.497387237036147e-14
