miliseconds,x,y,y0
0,0.012038884549857317,0.1994839737000553,0.49133430197320727
100,0.031567410844654094,0.22677117305966193,0.4504838085538159
200,0.031477220282535946,0.2500366939494451,0.4028543825698774
300,0.017634390428498556,0.27931524142575687,0.3779617269519077
400,0.019335488749584198,0.2851130086845671,0.3240927421138271
500,0.046683157366172075,0.30136412377649147,0.29685676230697966
600,0.03186434578338104,0.29823526060416067,0.2778896740591038
700,0.04772952845898637,0.30158284648778555,0.24890456772533678
800,0.052158772979521595,0.29659361070429074,0.23197144434933223
900,0.052274071359653194,0.3072670322568551,0.2242339047475493
1000,0.050963011897623436,0.2982896730654813,0.21069932810266848
1100,0.06302775930378435,0.2999060339366706,0.17987722367145145
1200,0.04787910118922286,0.2898592156339679,0.1773478143584104
1300,0.07553984506007957,0.27623116281027954,0.17270036417865728
1400,0.08070964412083972,0.27753304178598265,0.15974727703024713
1500,0.07950817221984886,0.2668000036194246,0.14673450695345927
1600,0.09004191442097179,0.2596164595956451,0.15657314082715482
1700,0.0903467559455946,0.2553267095577165,0.1379227204688922
1800,0.12170194308085831,0.24503826334140308,0.15324291073158244
1900,0.13096554997012838,0.24340085103356576,0.15058477496852155
2000,0.14597246618065104,0.23644138186181116,0.15000374996307203
2100,0.1732577990856526,0.23280805885071493,0.16950778873100425
2200,0.19266512935604058,0.2249770975398398,0.18016220853588483
2300,0.19309785206811309,0.22399336048231297,0.1823547776180242
2400,0.24051728538931025,0.22814772287386867,0.1941358033407752
2500,0.25536334703238545,0.22536588620127126,0.20506295344540937
2600,0.29910823816815396,0.23404550889549472,0.20753109828277982
2700,0.33581529067476146,0.2447488164483318,0.23251031937385494
2800,0.3640732702552329,0.23870264496088636,0.25322163127819036
2900,0.41274882215536807,0.25359708761140215,0.27786920607822047
3000,0.454902958073817,0.25711144207935466,0.32063661528880416
3100,0.49604961828523103,0.2799812418836741,0.35408752647731434
3200,0.5399946089427783,0.29497835125868743,0.3953568790103912
3300,0.5807869621654793,0.3116318564480093,0.42471919941538105
3400,0.6511212011226115,0.32251050427735933,0.4808839289508158
3500,0.6882664332770584,0.3595849931101894,0.5213219082703462
3600,0.7248328424242066,0.374347351219616,0.5588318680246414
3700,0.775142669193185,0.4024068790389099,0.6145373346304205
3800,0.8106871139720221,0.44713016374305,0.6525615922722701
3900,0.8348818548744673,0.4748872193919221,0.708828728589774
4000,0.8472997249001004,0.515123385506583,0.7598281261811909
4100,0.8649744014702953,0.5538667872478633,0.814205533662547
4200,0.8408941946534902,0.5798017752595718,0.8287709520687507
4300,0.8312345431512695,0.6326853875019318,0.8747018395092409
4400,0.7925275790532043,0.6711390654042377,0.8833484569869333
4500,0.7389030297880717,0.703900785671463,0.9247037572290777
4600,0.6967769181219724,0.7445799921124704,0.9104905388921327
4700,0.6506699581016409,0.7771894482367016,0.9182196137912336
4800,0.5962775627642958,0.795722728085277,0.9091392056447511
4900,0.5454232312012086,0.8225290044745367,0.8869961649857473
5000,0.47435109794454533,0.8521066736233491,0.8630969486589966
