milliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
1000,1.509387711724272e-26,1.6738081751103512e-16,1.0000000000000004e-06,488.42078838562634,11.579210685614662,444.11235716493377,22.154124369009704,0.0033627356569133184,90.06698689500412,9.929650369311098,2.7975557422089985e-11,29.728675304906464,25.171965001581103,4.187198112983405e-11,74.89838459163292,3.74049279389602e-08,8.252966679827059e-07,99.99999917470336,4.9878807121071487e-23,0.0019981239059049262,3.3228565484935957e-13,99.99980003345028,1.6597600718586579e-12,39.999956488339926,360.0000435116599,1.8157408196666272e-22,2.8371366895498324e-26,0.00019996522519700506,1.3245749534729662e-09,99.98010496739306,0.019895032606916233,1.071228161851559e-17,1.6738223323316742e-18,4.99866597059071e-10,1.999335490173869,4.279615288722104e-19,100.0,600.0,5.654697814098491e-15,2.892164848752838e-17,600.0,3.269314986142342e-14,3.359416912531785e-16,600.0,4.984279691802709e-22,1.998000999667415,99.99999976241175,2.493287606990788e-20,9.999010049498345,3.932606547048672e-08,2.3232147392567172e-12,5.288742767071204e-35,6.721142372636825e-12,6.132111772615668e-39,2.837118542898073e-23,1.7954506960353477e-33,1000.0,4.43060570685907e-54,2.837118608539225e-23,3.999000166645795e-07,199.99999996066487,4.0000000000000025e-07
1100,3.1783492480203713e-26,2.691095973848811e-16,1.1000000000000005e-06,487.3555808509271,12.64441813484872,439.1598834400613,24.09774892429157,0.0033658257399827056,90.07395147585335,9.922682698372956,3.382580884365264e-11,29.70137263947763,25.189053156564583,5.062660947788474e-11,74.88826410384284,4.113505728191013e-08,9.942115914740013e-07,99.99999900578842,9.586320717838353e-23,0.002197730096079934,4.861081097341801e-13,99.99978004046882,2.4278593538670974e-12,39.99995211761138,360.00004788238846,3.2054380105719163e-22,5.0085775304366074e-26,0.00021995776938217782,1.7618511368403063e-09,99.97812696679458,0.021873033205419456,1.7222854139697506e-17,2.6911209664749943e-18,6.048268280085774e-10,1.9992692026318992,8.245375170089461e-19,100.0,600.0,9.036696369123497e-15,5.078085523601859e-17,600.0,5.207622277745982e-14,5.881920357753073e-16,600.0,9.5787382420489e-22,1.9978012095574282,99.99999971251962,4.7917858506020575e-20,9.998911059892798,4.750303963488757e-08,3.3759404874309394e-12,1.6091063598843553e-34,9.735832663837627e-12,1.8603222231437378e-38,5.00854240144067e-23,4.1338095942111205e-33,1000.0,1.4951415800564611e-53,5.008542539665685e-23,4.3987902218027825e-07,199.99999995248382,4.4000000000000034e-07
1200,6.3224211152573e-26,4.1539950444342293e-16,1.2000000000000006e-06,486.30569797476454,13.6943009268148,434.3091378446625,25.998171841503797,0.003368918218881832,90.08090391512516,9.915727166615824,4.022624540103351e-11,29.6740994698035,25.206121712581176,6.020410098172201e-11,74.87815107583914,4.486332095935451e-08,1.1786493864978299e-06,99.99999882135063,1.7467586293141911e-22,0.002397298828937319,6.880289056467318e-13,99.99976004815409,3.436007212632861e-12,39.99994774333659,360.0000522566632,5.395956497371387e-22,8.431330060529923e-26,0.00023994956011446484,2.2858572807137804e-09,99.97615104893838,0.0238489510616215,2.6585298843223465e-17,4.154037116448671e-18,7.197808731264477e-10,1.9992029447117874,1.5062743106909264e-18,100.0,600.0,1.3864354005192848e-14,8.500979503388812e-17,600.0,7.963541129051708e-14,9.818476174127194e-16,600.0,1.745250369257033e-21,1.9976014394255492,99.99999965787627,8.731058951424136e-20,9.998812071277143,5.6435589160802404e-08,4.746278599593593e-12,4.6775069880794935e-34,1.3644765999320031e-11,5.388649836290899e-38,8.431265566845839e-23,8.983126199338658e-33,1000.0,4.895600882179459e-53,8.431265841811767e-23,4.798560287956734e-07,199.999999943546,4.800000000000004e-07
1300,1.198836061598625e-25,6.199190214204825e-16,1.3000000000000007e-06,485.2707993729052,14.729199445728302,429.55710870953146,27.85672876115197,0.003372013028771744,90.08784423578027,9.908783751143883,4.717566358725284e-11,29.646855759316118,25.223170694978027,7.06025767580754e-11,74.86804550517049,4.858972358279095e-08,1.3785675499208518e-06,99.99999862143247,3.0458740467252404e-22,0.0025968301128826464,9.472957139168489e-13,99.99974005650577,4.730306395154503e-12,39.99994336551824,360.00005663448155,8.734593745369024e-22,1.3648062850370675e-25,0.00025994058993505996,2.9043486289456194e-09,99.9741772116695,0.025822788330489562,3.967438131889808e-17,6.199258317471592e-18,8.447286578270747e-10,1.9991367163899583,2.63348209197114e-18,100.0,600.0,2.056286481949177e-14,1.3682604243011675e-16,599.9999999999999,1.1772091365438075e-13,1.5757009652291647e-15,600.0,3.043014249500215e-21,1.9974016892697997,99.99999959848178,1.5224185741398118e-19,9.99871308365137,6.611970026266319e-08,6.490940047115184e-12,1.2504753208006371e-33,1.8602035249669008e-11,1.4360388343803552e-37,1.364794951178859e-22,1.8541172922423295e-32,1000.0,1.4428196811110605e-52,1.3647950033182758e-22,5.198310366107065e-07,199.99999993385518,5.200000000000004e-07
1400,2.1516056448841524e-25,8.974273425080682e-16,1.4000000000000006e-06,484.2505487802211,15.749449956699143,424.9008284288792,29.67473535160886,0.003375110170972648,90.09477246069471,9.90185242907975,5.467286095653259e-11,29.61964147153485,25.240200129087093,8.182015975537533e-11,74.85794738938229,5.231426975929567e-08,1.5939236201655367e-06,99.9999984060764,5.074572756428312e-22,0.0027963239563201714,1.273470525429813e-12,99.99972006552359,6.358420477763367e-12,39.99993898415896,360.00006101584086,1.3616399961526573e-21,2.127606150839089e-25,0.0002799308513934732,3.6250720373657252e-09,99.9722054528339,0.027794547166085114,5.743467031914763e-17,8.974379591676155e-18,9.79670138956761e-10,1.999070517642847,4.398565374449752e-18,100.0,600.0,2.958801363076055e-14,2.1212427098769808e-16,599.9999999999999,1.6884248678405018e-13,2.4359484290871775e-15,600.0,5.069440342353491e-21,1.9972019590882009,99.99999953433618,2.5363558931559455e-19,9.998614097015468,7.655136252589909e-08,8.668073665501454e-12,2.9652680005514432e-33,2.4765073255586894e-11,3.3959840980757625e-37,2.1275871272222297e-22,3.58365250332525e-32,1000.0,3.713103191370009e-52,2.1275872208014373e-22,5.598040457253165e-07,199.99999992341515,5.600000000000004e-07
1500,3.699743585612443e-25,1.2662325943898867e-15,1.5000000000000007e-06,483.2446259512523,16.75537270516995,420.33750416346305,31.4534279078951,0.003378209652062032,90.10168861267215,9.89493317761317,6.271663892740084e-11,29.59245657006138,25.257210040185022,9.385497960146824e-11,74.84785672600816,5.603696407983017e-08,1.8246752871454967e-06,99.99999817532473,8.150520383051128e-22,0.0029957803676493827,1.6772609464338663e-12,99.99970007520724,8.373706044865927e-12,39.999934599261394,360.00006540073844,2.0577581255860685e-21,3.215317695134568e-25,0.00029992033706942973,4.455743834021451e-09,99.97023577028081,0.02976422971917626,8.103785926139134e-17,1.2662486386712527e-17,1.1246053879375598e-09,1.999004348446922,7.082136715985186e-18,100.0,600.0,4.149736132616203e-14,3.188273421482215e-16,599.9999999999998,2.3604735796272994e-13,3.651116379436597e-15,600.0,8.14169538404471e-21,1.9970022488787769,99.99999946543959,4.073660196551962e-19,9.998515111369425,8.772657628139082e-08,1.1341394408976126e-11,6.459986060126438e-33,3.2304663038670116e-11,7.380344733643788e-37,3.2152869174316266e-22,6.590142548938219e-32,1000.0,8.676424995509638e-52,3.215287078347301e-22,5.997750562394357e-07,199.99999991222973,6.000000000000004e-07
1600,6.11471305976567e-25,1.7460914953750837e-15,1.6000000000000008e-06,482.2527144856229,17.747284091499356,415.86438373757125,33.19402431582891,0.003381311477635434,90.10859271449763,9.888025973953527,7.130580004855425e-11,29.565301018518987,25.27420045353226,1.0670516786955623e-10,74.83777351257828,5.975781113065518e-08,2.070780284953332e-06,99.99999792921973,1.265673698856372e-21,0.003195199355268367,2.169708619602986e-12,99.99968008555645,1.0831175653702759e-11,39.99993021082819,360.0000697891716,3.0230602687416755e-21,4.72364210411849e-25,0.00031990903955143174,5.404071401018026e-09,99.96826816186041,0.03173183813956317,1.117483476503695e-16,1.746115066108454e-17,1.2795345095855362e-09,1.9989382087786625,1.1023849313993909e-17,100.0,600.0,5.688712118997329e-14,4.659080833178795e-16,599.9999999999997,3.225788205697961e-13,5.321040767433728e-15,600.0,1.264215208437128e-20,1.9968025586395524,99.99999939179203,6.32572411744492e-19,9.998416126713236,9.964134641116236e-08,1.4575943696884774e-11,1.347761864085032e-32,4.1394388278310874e-11,1.5355841354530828e-36,4.723593972193259e-22,1.1579995363184287e-31,1000.0,1.9524323898316417e-51,4.723594238150959e-22,6.397440682529934e-07,199.9999999003026,6.400000000000004e-07
1700,9.782487209988897e-25,2.360880531808755e-15,1.7000000000000009e-06,481.2745142925782,18.725484206425374,411.4788918654061,34.89766217117081,0.003384415650055546,90.11548478888808,9.881130795381528,8.04391509741768e-11,29.538174780609626,25.291171394330465,1.2036886322223633e-10,74.82769774661027,6.347681548092131e-08,2.332196508520977e-06,99.99999766780351,1.9112655299086583e-21,0.0033945809275701413,2.7630714404627363e-12,99.99966009657088,1.379188250790282e-11,39.99992581886199,360.0000741811378,4.336776857119925e-21,6.776381738513992e-25,0.00033989695146002775,6.4777296723061106e-09,99.96630262542644,0.0336973745735431,1.5109419121944359e-16,2.3609143455875966e-17,1.444457730345422e-09,1.9988720986145845,1.6685549041323353e-17,100.0,600.0,7.646917714302031e-14,6.648839004881641e-16,599.9999999999995,4.32284124230744e-13,7.573357366942414e-15,600.0,1.908932277786835e-20,1.9966028883685552,99.9999993133936,9.55209709951058e-19,9.998317143046888,1.1229169040963319e-07,1.8442420481062767e-11,2.685871751327309e-32,5.222107822194049e-11,3.0524305516469286e-36,6.776308553043705e-22,1.959710602053096e-31,1000.0,4.1576796078340097e-51,6.776308978539502e-22,6.797110818659116e-07,199.99999988763759,6.800000000000005e-07
1800,1.523394691904132e-24,3.1371145952897417e-15,1.800000000000001e-06,480.30973135694626,19.690267065103566,407.17851605398545,36.56545071109864,0.0033875221706918986,90.12236485852841,9.874247619210882,9.011550025752925e-11,29.511077820072252,25.30812288775404,1.3484420759069146e-10,74.81762942561603,6.719398169188201e-08,2.6088819269829563e-06,99.9999973911181,2.817628550914352e-21,0.00359392509294536,3.4701681951734235e-12,99.99964010825026,1.7319658339671037e-11,39.99992142336544,360.00007857663434,6.0932552865968695e-21,9.520960586298369e-25,0.00035988406543067356,7.684378534185007e-09,99.96433915883418,0.035660841165784225,2.0077229616452121e-16,3.137162104339728e-17,1.6193753327281266e-09,1.9988060179312204,2.4655112084183098e-17,100.0,600.0,1.0102408172484127e-13,9.29317153390829e-16,599.9999999999994,5.69354209351114e-13,1.0557536423432813e-14,600.0,2.8139951816653426e-20,1.9964032380638144,99.99999923024437,1.4081554652968443e-18,9.998218160370373,1.256736336176742e-07,2.3013690209748492e-11,5.22134103200405e-32,6.497612295933984e-11,5.917228674738779e-36,9.520851949993752e-22,3.2204222247210922e-31,1000.0,8.684269575702008e-51,9.52085261261907e-22,7.196760971781086e-07,199.9999998742383,7.200000000000005e-07
1900,2.313465393572267e-24,4.104971040823956e-15,1.9000000000000009e-06,479.3580840585972,20.64191428764784,402.96087684254786,38.19843885426848,0.003390631034455042,90.12923294605272,9.867376422812589,1.0033365975002497e-10,29.48401010070518,25.32505495893012,1.5012934859588257e-10,74.8075685470974,7.090931431105406e-08,2.9007946385875813e-06,99.99999709920539,4.065075173351166e-21,0.0037932318597805963,4.304793916148055e-12,99.99962012059429,2.1483180054318776e-11,39.999917024341194,360.0000829756586,8.404521259677568e-21,1.3132426389302259e-24,0.00037987037412459104,9.031651787880372e-09,99.96237775994183,0.03762224005813649,2.627139575787696e-16,4.105036570842441e-17,1.804287696860118e-09,1.9987399667051322,3.56512575568921e-17,100.0,600.0,1.3143266521248787e-13,1.2752283240506788e-15,599.9999999999992,7.384965534213627e-13,1.4449669436160046e-14,600.0,4.0595576368539093e-20,1.9962036077233605,99.99999914234441,2.0315371003342016e-18,9.998119178683677,1.3978321252064813e-07,2.836693889547743e-11,9.705542330737223e-32,7.986076420765466e-11,1.0971541905700338e-35,1.31322685956854e-21,5.1401510487513e-31,1000.0,1.7155893569547728e-50,1.3132269601986513e-21,7.59639114289496e-07,199.9999998601085,7.600000000000005e-07
2000,3.443303587540848e-24,5.2982630851661196e-15,2.0000000000000008e-06,478.41929688065125,21.580701390922414,398.8236559566827,39.79764797782011,0.0033937422452327577,90.13608907404776,9.86051718359602,1.1109244351038284e-10,29.45697158635996,25.341967632954113,1.6622243765110821e-10,74.79751510854962,7.462281787678666e-08,3.2078928276899386e-06,99.9999967921072,5.757967853938966e-21,0.003992501236459667,5.281394251537337e-12,99.99960013360267,2.635434199697556e-11,39.99991262179187,360.00008737820787,1.1406505697517507e-20,1.7823181236863812e-24,0.00039985587022036074,1.0527165712824026e-08,99.96041842660942,0.03958157339054953,3.3908315392131786e-16,5.298352021714987e-17,1.9991952678842185e-09,1.9986739449129023,5.0613459063052305e-17,100.0,599.9999999999999,1.6866614441042024e-13,1.7217848996790374e-15,599.999999999999,9.448594939736934e-13,1.9458990186073556e-14,600.0,5.7497559807255e-20,1.9960039973452268,99.99999904969378,2.8774948272244476e-18,9.998020197986795,1.5461647399615229e-07,3.458157012829406e-11,1.7693680426374358e-31,9.70805496219955e-11,1.9946276285416862e-35,1.78229562018541e-21,8.031776639591772e-31,1000.0,3.3413535287173696e-50,1.782295769964045e-21,7.996001332999812e-07,199.99999984525178,8.000000000000005e-07
2100,5.0214539309824916e-24,6.754164762850982e-15,2.1000000000000002e-06,477.493104963946,22.506893234074262,394.7646489194242,41.364047889087985,0.0033968558028355804,90.14293326505384,9.853669879021037,1.2239066850329427e-10,29.42996224094208,25.358860934879765,1.8312163118100348e-10,74.78746910745907,7.833449691532886e-08,3.5301347923707085e-06,99.99999646986522,8.014908502814311e-21,0.004191733231362788,6.4152747003792816e-12,99.99958014727513,3.200930469259035e-11,39.99990821572013,360.0000917842797,1.5251995333346173e-20,2.38319658082664e-24,0.00041984054641928297,1.217851359802227e-08,99.95846115669947,0.04153884330048826,4.322589476411856e-16,6.754283682783193e-17,2.204098576915898e-09,1.9986079525311382,7.060990195618702e-17,100.0,599.9999999999999,2.1378681674206036e-13,2.290482166224722e-15,599.9999999999986,1.1940579281730908e-12,2.5819855910818418e-14,600.0,8.002933337346553e-20,1.9958044069274472,99.99999895229256,4.00528265923831e-18,9.997921218279712,1.7016947509363213e-07,4.174071455799742e-11,3.0961091369606117e-31,1.1684943276056124e-10,3.4817967426858633e-35,2.3831650465903793e-21,1.2254234032541014e-30,1000.0,6.181229944759381e-50,2.3831652650209333e-21,8.395591543094663e-07,199.99999982967185,8.400000000000005e-07
