miliseconds,EGF,EGFR,EGF_EGFR,_EGF_EGFR_2,_EGF_EGFR__2,EGFRi,_EGF_EGFR__2_GAP_Grb2_Prot,_EGF_EGFRi__2,Proti,EGF_EGFRi,_EGF_EGFRi_2,Prot,EGFideg,GAP,_EGF_EGFR__2_GAP,EGFi,_EGF_EGFRi__2_GAP,_EGF_EGFRi__2_GAP_Grb2,_EGF_EGFRi__2_GAP_Grb2_Sos,_EGF_EGFRi__2_GAP_Grb2_Sos_Ras_GDP,_EGF_EGFRi__2_GAP_Grb2_Sos_Ras_GTP,Grb2,_EGF_EGFR__2_GAP_Grb2,Sos,_EGF_EGFR__2_GAP_Grb2_Sos,Ras_GDP,_EGF_EGFR__2_GAP_Grb2_Sos_Ras_GDP,Ras_GTP,_EGF_EGFR__2_GAP_Grb2_Sos_Ras_GTP,Grb2_Sos,Shc,_EGF_EGFR__2_GAP_SHC,_EGF_EGFR__2_GAP_SHC_0,_EGF_EGFR__2_GAP_SHC__Grb2,_EGF_EGFR__2_GAP_SHC__Grb2_Sos,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Ras_GDP,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Ras_GTP,Shc__Grb2_Sos,Shc__Grb2,Shc_0,Raf,Raf_Ras_GTP,Ras_GTP_,Phosphatase1,Raf_0,Raf__phosphatase1,MEK,MEK_Raf,MEK_P,MEK_P_Raf,MEK_PP,MEK_PP_phosphatase2,phosphatse2,MEK_P_phosphatase2,ERK,ERK_MEK_PP,ERK_P,ERK_P_MEKPP,ERK_PP,phosphatase3,ERK_PP_phosphatase3,ERK_P_phosphatase3,_EGF_EGFRi__2_GAP_SHC,_EGF_EGFRi__2_GAP_SHC_0,_EGF_EGFRi__2_GAP_SHC__Grb2,_EGF_EGFRi__2_GAP_SHC__Grb2_Sos,_EGF_EGFRi__2_GAP_SHC__Grb2_Sos_Ras_GDP,_EGF_EGFRi__2_GAP_SHC__Grb2_Sos_Ras_GTP,Ras_GTPi,Raf_Ras_GTPi,Ras_GTPi_0,Rafi,Rafi__phosphatase1,MEK_Rafi,MEKi_P,MEK_P_Rafi,MEKi_PP,MEKi_PP_phosphatase2,MEKi_P_phosphatase2,ERKi_P,ERKi_P_MEKi_PP,ERKi_PP,ERKi_PP_phosphatase3,ERKi_P_phosphatase3,EGFRidag,_EGF_EGFRi___2deg,_EGF_EGFR__2_GAP_Grb2_Sos_Prot,_EGF_EGFR__2_GAP_Grb2_Sos_Ras_GDP_Prot,_EGF_EGFR__2_GAP_Grb2_Sos_Ras_GTP_Prot,_EGF_EGFR__2_GAP_Grb2_Sos_ERK_PP,_EGF_EGFRi__2_GAP_Grb2_Sos_ERKi_PP,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_ERK_PP,_EGF_EGFRi__2_GAP_SHC__Grb2_Sos_ERKi_PP,_EGF_EGFR__2_GAP_Grb2_Sos_deg,_EGF_EGFRi__2_GAP_Grb2_Sos_deg,Sos_ERK_PP,Sos_ERKi_PP,Sosi,ERKi_MEKi_PP_0,_EGF_EGFR__2_GAP_SHC__Grb2_Prot_0,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Prot_0,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Ras_GDP_Prot_0,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Ras_GTP_Prot_0
0,4.999999999999389e-08,50188.41979735236,110.69419792004389,35.976976375966345,150.0617880227437,0.04965425248726178,0.0005093648501890473,0.13466791755770244,2.1504691701110523e-07,-8.82286520173147e-06,-0.00031027687421767114,81000.09101063541,-5.919103656504601e-10,12005.8472921085,-0.15184431446858612,-2.681647413149324e-06,-0.0011372562809272063,-0.00023517312852056136,0.0003852645938664376,-1.3703744973790241e-05,-3.087528469418444e-05,11061.036736827546,-0.0735120128354527,26310.12893314599,-0.13289545170740072,71993.99452014363,-0.1762705693382263,0.8347469345550227,-0.012486910068732305,39948.66693512458,101005.31133444798,-0.44361935998312213,1.7254943458148468,0.08125897098221525,0.6360731847770473,0.44584089967337337,0.03434260953972737,-0.4906670732176657,-0.011072367463696315,0.09916179971606909,40000.044669183815,-0.04072671827503506,0.009834842422078107,39999.999485656976,-0.00014214857724999065,-0.00035714684435957117,20999999.98044407,0.004294187952643136,-0.01794393090038382,-9.198473074175526e-09,8.040133816199643e-11,-2.1773634275417475e-11,39999.99992794201,0.00035343809703460537,22099999.649588913,4.064858888599663e-09,1.1262383387703665e-09,8.002288598667864e-24,3.5120498766011326e-24,9999999.877870696,4.233550118395623e-24,4.2401822004769544e-08,0.0011842392049442691,-0.00013301596192445987,-0.00036328125267244294,0.001948987131198211,0.003704204656343585,0.0002618237363771315,0.0028061663636539114,-2.252182187351257e-05,0.0007581936615073255,1.2491136793087503e-06,2.2963226491761386e-06,5.739714409175186e-05,0.0004406870826435915,-1.637486883581292e-13,-3.778829935537422e-05,8.852034671792732e-05,4.223482876411025e-06,0.0014501739537021857,-1.7693335273777433e-10,-4.3796546026165063e-11,-6.193806507689554e-09,0.5346246656071089,-0.00578280124874632,-0.0003584952567955533,0.010673900072771155,0.008738277504657724,-0.00023062633892364628,1.826608422041819e-30,-3.0315369726694576e-20,8.31787379340367e-31,-3.7816137522961464e-19,2.8995904099613524e-34,-1.657236932512424e-22,1.3240651725884912e-27,3.08010122738726e-14,-1.760212442148787e-17,1.0001097399004433,0.9973583710393711,1.0021361150114791,0.9626102548915012,0.9995878051981351
100,4.9999999999993877e-08,42611.05965331922,6937.766687076092,17.031423445857154,-311.41445179333533,2.2289374972774416,0.003431422867541784,0.35214213817626533,5.997787387385823e-06,4.9250841721759836e-05,-0.0007861404825861908,81000.0389376878,-1.2708197429556328e-09,11991.87624659214,-1.7403844689790398,2.502461687136253e-06,-0.001780664727465229,-0.00010658678019644726,0.000899154016949547,0.00023115009649484297,3.008725138085922e-07,10728.845278697943,-0.19803646057509217,26109.362215940888,0.14947880428068955,72003.71666267423,-0.528643070166196,-1.3311684172986813,0.0030941544636647277,40205.660289779094,101002.56800802451,0.8462519267926346,-1.734022272984045,0.07886938125573466,1.6538833629607819,1.11935509988756,0.047139298073651074,-0.22756177954809592,0.051956115152965485,-0.1895184503348391,39999.94794500152,0.027136416065977227,0.0173083527589594,40000.00083476267,-0.0002316808767797272,-0.00019728391355101647,20999999.96585296,0.009728733441212362,0.0643429675687785,-1.018318667311423e-08,-5.77307689177741e-13,1.5073970269020888e-11,39999.99963698936,0.00028631877800582896,22099997.934163254,6.69997880830029e-09,8.860580406352462e-10,7.854639794953194e-23,1.2539964141405214e-24,9999999.207077159,2.9128771677223914e-23,1.828841344407809e-09,-0.0009898939909098194,-0.0017361042448819726,0.0017719263615402624,0.0069157646277509,0.007173247239280377,0.0018752256972305581,-0.003069998550081243,-0.00011601286654852409,-0.0007064583242772512,1.5195178340607055e-07,-2.6162496693642527e-06,-0.00012302835968645815,0.00033287158182935395,-1.3969097167233801e-13,0.008106849426668056,0.0007538496377204172,3.933897411030692e-06,0.20001249439713914,9.574455298702162e-09,2.2062988994399464e-10,-7.014042055653249e-09,1.643049757760142,-0.001971113702222484,0.002259819355048985,0.0037042417297448653,-0.0010395169087495798,0.00014305725643936246,1.27232375716834e-31,-2.0707510919572285e-19,-7.91893001274077e-30,6.144421559164434e-19,-2.9871448114472006e-34,-3.181131744874456e-23,-1.4153180641988713e-27,5.082658533924198e-14,-1.9359156348413553e-17,0.9911100897252119,0.996840067466241,1.0199885225762382,0.9786029227527336,0.9989945694310937
200,4.9999999999993916e-08,36576.95158165046,12702.086113348088,262.84776808935254,-177.4399593274306,4.502464235385604,-0.003995999781818172,0.13547507987401305,5.969126502189595e-06,0.0004847007945255565,0.0015841461031668887,80999.90026852148,-1.752614208275414e-09,12007.993622114283,1.257065965733617,4.705286576935462e-07,-0.00029311506694722477,-1.2743285675236884e-05,8.844907464876058e-05,4.7804329799530396e-05,8.666711460668456e-06,10595.8085176176,-0.0542237650432742,25840.154530297295,-0.42709552386091904,72002.15385671894,0.34838237943880496,0.7984002931267956,0.01352014120645831,40449.126408036755,101006.27742900173,0.5231333193804282,-1.601344487257344,0.14548893655592288,3.4158626567822723,-0.3528466472379151,-0.04088220936582872,0.1943135574471077,0.01973831886292854,0.0238442328183653,40000.08866545394,-0.03755414655483484,0.03669524006349342,40000.00028433672,-0.0003156230189357674,0.0008642174353064352,20999999.931768097,-0.025575576678274665,-0.015696499863777594,4.346606130749572e-09,7.11260521492608e-11,-7.251094957331743e-12,39999.998475861474,-0.0007384335549482745,22099997.273773115,7.441885593014752e-09,1.6759245502047193e-09,1.2486599459191368e-22,-3.399341450929301e-24,9999996.629893431,-4.902900807711789e-23,-5.767879223674913e-09,0.0009070052168866597,0.0013569469278598085,0.0025195549467737005,0.00904438078592091,0.0026989006484061996,0.0032778503736524797,-0.0022467677723788807,-3.392653742026131e-05,0.000928009846175646,1.1494484742851037e-06,1.15994087218127e-07,8.280286954248868e-05,-0.0002791799480993128,2.3690311450666493e-14,0.008045875702067256,0.0015037570349639934,-1.653683881410428e-06,0.20466683811762068,1.6235965937160564e-08,3.8973076664970953e-10,1.2800836714359999e-08,2.932147426114141,0.005247679158333206,0.001550815557619834,-0.002684919996145929,0.007642544258695449,-8.741602651984695e-05,2.745051479780675e-30,-2.0195939936607473e-20,1.4022252375601036e-29,-9.20184986359284e-19,1.1527110143150304e-34,-1.0160596131460742e-22,-6.605299259489208e-28,1.149942634840425e-13,5.260274241575234e-19,0.9905570505375271,0.9944429772735608,1.054211202201233,0.951493285264187,0.9973760456315337
300,4.99999999999939e-08,31560.69863168661,17168.214905741217,548.019374149885,-14.216608208137728,6.100288754078866,0.0005490069854721961,-0.003236413656470917,5.981211351630293e-06,-0.00036723848587097007,0.0004686700011413025,80999.87255615332,-1.4686593896255566e-09,11998.629710513442,1.5830749494450014,6.457098998900684e-07,0.0023247048490588136,0.00036661989866371467,5.4678775865317353e-05,-6.585201542863534e-05,-1.8027558078139255e-05,10360.471022026106,0.2113834172329421,25736.893483960266,0.5767681713809055,71998.05047573631,0.19770019225271884,0.6512014001650441,-0.0073042690909333645,40663.127838477194,100992.66679395079,-0.10869839037270504,0.5748422346129936,-0.035500340087878286,2.1759121641624026,-1.686597470470698,-0.02154643940969137,1.0483969936755113,-0.0007005770880645044,-0.16429617250148595,39999.93201397817,-0.02222904618444838,-0.06664550943231029,39999.999513008355,0.00011427348974578385,-0.0002670501683003165,21000000.08938615,0.02134148534386225,-0.08191257165652563,3.4087311242072194e-09,-6.54596739794024e-11,3.925282241658436e-12,39999.99746099724,-0.00017730501862900418,22099995.696291845,-5.896045599815258e-09,-9.092403373246137e-10,1.4835223129319722e-22,2.79835570584631e-24,9999995.557070302,-3.085879298477432e-23,2.9081131982230264e-08,0.0006465333849774255,-0.001616510837265111,0.003645972607385633,0.007423348214354838,0.000973038393564787,0.0041355596014954555,0.004380450257918517,9.478784051671623e-05,4.865227222828101e-05,-1.3211274802429723e-06,1.393763131030555e-07,0.00010237942354739474,-2.6390303153296943e-05,7.914958020793495e-14,0.00809133709270303,0.002104038826034444,2.8075607707230004e-06,0.21488468869840593,2.0636999853373787e-08,5.93779281474258e-10,2.3978221147501383e-08,4.329403445323687,0.00754192509324832,-0.0006083625137762786,-0.0009518411663473925,-0.007647287252538672,0.00023741179920705121,-7.232572880529462e-31,-1.5325009918693426e-19,3.681137427054357e-30,1.0760814711263492e-18,1.364468195476842e-34,1.0054100002729279e-22,1.0807464162745591e-27,3.2270638623144596e-13,2.3210610154304003e-17,0.9898928863158357,0.9927110635613754,1.026607956736643,0.9800795158144097,0.9948010177818202
400,4.999999999999392e-08,26951.41558505589,20286.136733724477,1054.7114519485428,232.17532326697602,7.353727789345395,-0.0020911894387907904,0.29423369154594403,5.78348054035136e-06,-9.76424184291896e-05,0.000672227662219316,81000.14937715771,1.1454678967313697e-09,11999.421033797527,-1.4184894721760115,-3.253704736818058e-06,0.0014200152643703743,7.421565342396297e-05,0.0006166501250761077,0.0004394349155717181,1.0694199718713677e-05,10178.639766189608,-0.16652826299677065,25445.834079173506,0.4740772604674342,71997.05117302845,-0.02676718594178805,-1.1771723756214605,-0.0006639198311388365,40734.50426748153,100996.86282729491,0.28324916034179765,0.20039581292587938,-0.08904225941035956,2.7954549358658625,2.0826404708806288,0.009333879359018226,-0.7785696268898576,-0.05376032805198629,-0.21333126659677212,40000.09678305441,-0.012469122090231956,0.008471406508535943,40000.000947176886,0.00012434925921478917,-0.0006208619411746854,21000000.068494957,-0.020496833860883197,-0.007722063942047017,1.0635954163141378e-08,7.170228202256114e-11,-2.35339227270673e-11,39999.99708605849,-0.0006901085603281165,22099994.12913129,1.489039793578208e-09,1.5601650266615532e-09,1.8151400480621285e-23,-5.03330027504891e-26,9999994.511342382,7.368204324310696e-23,3.409642669784689e-08,-0.0009030926433941091,-0.0003279961531600524,0.0046720522429946655,0.0037380152814838973,-0.00019087103208709905,0.0058834168683640645,-0.0035126669387892722,0.0001247553061051568,0.0011647996280637848,9.972556204958759e-07,2.4574165422307327e-06,3.0221990639843314e-05,-0.00022596975435987583,1.1046967177602668e-13,0.007995185606819746,0.0025657261823859314,-1.7544155341734367e-06,0.22745974258756965,2.4111963930869736e-08,6.662792610152197e-10,2.8227836892976753e-08,5.258127262459142,0.014923404352282888,0.0011457300752050008,0.010328235541774434,-0.005392394902370484,0.0001544400688991754,1.492862993484728e-30,8.137648464660343e-21,-1.2853820624997272e-29,-1.2077202112279209e-18,-1.463963233578116e-34,3.3440717639126815e-23,3.89819250506867e-29,5.042255556811431e-13,1.902190340378215e-17,0.989346544003051,0.9954144262459834,1.043859351015394,0.9985867236949587,0.9930526845693648
500,4.99999999999939e-08,23635.57427021823,22452.5640306793,1607.9529190305798,482.00674346576676,8.907738873294178,-0.0038179499991950207,0.031385831812426615,5.697126008656257e-06,-0.00018959486901377488,0.001791702859666058,81000.15550755896,-1.4729508952079742e-09,11993.296341602201,1.2869175439790732,1.3588188753034896e-06,-0.0012107549227570566,-1.2263153938541465e-05,0.0010022847072404526,0.0003206955524040387,1.9594028733523955e-05,9972.029694151523,-0.10907289784950222,25328.627898778228,0.6696248997965941,71995.23451936916,-0.08878919453339972,-0.3639850449509752,0.012061706478571292,40923.813344556715,100990.72851924738,0.9127704050109422,0.6118856237372038,-0.053806020276312864,-1.157797207006796,-0.4073275731687442,0.045207249013762864,-0.13559477764990258,-0.059504779647460544,-0.2350811836519249,40000.057062425854,-0.054892536958713975,0.05958029875653076,40000.000484354,-0.00011041615180984775,0.0009473375996756851,21000000.121763475,0.007982547482887951,0.07250583811647807,8.371899608450387e-10,1.7141494945946185e-11,5.66328837851957e-12,39999.99733012185,0.0004649783222760774,22099992.936453175,-2.8424970457453977e-09,1.7447207056805969e-09,3.0034598807894332e-24,-1.831202489051192e-24,9999993.029340113,8.959599907258843e-23,-9.454777076007437e-09,0.0006786106168544513,0.0005570005235735629,0.005458236755976161,0.013295333239115838,0.005839908474936619,0.006028106727660864,-0.0025621505142037187,-0.0001280276472522296,0.0005316019070996634,1.5545071651268006e-06,-5.754508750959307e-07,-4.2195564937208374e-05,2.4951466208885603e-05,1.2873157295452404e-14,0.00809210033553618,0.0031699618167952636,-4.177888515240689e-06,0.22839067589292453,2.6094366593206637e-08,7.190777895597938e-10,4.943848624319591e-08,7.478317732742089,0.009010310068674615,0.0019687344574833743,0.0026811677443094677,-0.0015757558763577425,-4.593396431285519e-05,2.7862240369278422e-30,-2.0508092654302626e-19,1.6611551358146347e-29,8.626108744354943e-20,-2.161248472228715e-34,1.002922365525104e-22,-2.165528272596622e-28,6.54324991402563e-13,2.4166598530590014e-17,0.9887526089095636,0.9915396846687428,1.0456657197638053,0.9761948323960932,0.9916114110125717
600,4.999999999999388e-08,20159.39896282763,24244.9307473746,2412.9901338883433,246.2695680274699,9.67793054855706,0.0011304095503993233,-0.1407775401717718,5.630152599406492e-06,-0.0002770776268401137,0.002116510724974507,80999.99311039435,1.2521920952729952e-09,11998.690045261817,0.5215969327115766,7.81797557675083e-07,0.0015047328833451864,7.309795706452219e-05,0.0006992809095609533,0.0003282983257444836,-2.497316150799607e-06,9803.64186412211,-0.11684944707397857,25200.93133596411,0.07385468413195373,71994.61829205361,0.23021713469872504,0.6799997981703902,0.014035597774049138,41235.32519218274,101004.68176499387,-0.2539129535150068,-1.4508652057610774,-0.17493951052769505,-1.637737017826881,-0.8367247300473495,0.09801132779019883,-0.8069528187619875,-0.030495048773628814,0.17399833487545513,40000.07674073446,-0.044111438820501066,-0.07370893689602068,39999.99940491189,-0.00016613535998786393,0.0007054609592549873,20999999.975045968,-0.01460727337996267,-0.003115540196339905,5.2444521170799775e-09,1.983034849390205e-11,-7.576731638285639e-13,39999.996726128935,-0.0006627496634994411,22099991.734716434,1.0202046763666028e-09,1.8315437902699247e-09,-5.807627073947258e-23,3.434083731086297e-24,9999991.218035813,-4.9134539578923595e-23,3.505085358417336e-08,0.0005343461964269496,-0.000978749751615055,0.005837665846001371,0.014595352815028453,0.0030543944752704872,0.007830948556190685,0.0014255813145486052,-5.03659901126582e-05,0.0009006794552273495,-1.2436685367684622e-06,-2.4748115343150926e-06,3.990829234879046e-05,9.529809597394272e-05,-8.480522941295321e-14,0.008052239157458462,0.0036075799191888705,3.823284570009433e-06,0.2385272095129406,2.7174312258363203e-08,8.267671805144444e-10,4.836922938064173e-08,9.22833969032903,0.013212387735204938,0.0015901941590394913,-0.012468065859686652,0.0024404262181288343,-0.0002314055840673118,1.2306230663090887e-30,1.3288815199394265e-19,-3.571757093898698e-30,-1.2963564974845627e-18,4.342645490682009e-35,-1.5333716367796456e-22,6.854683749616106e-28,8.091839256327841e-13,2.5521371455479117e-18,0.9883137782569978,0.9906292004147547,1.0534844681678155,0.988212373417821,0.9910633793392146
700,4.999999999999389e-08,17887.264877430738,24695.415766915477,2942.1680691598744,492.38240685965013,10.973166633029546,-0.004023097166861723,0.19622150935111674,5.7220610939800205e-06,0.0003916384066784338,-0.00022048528204149994,80999.92038148917,-8.976329684292926e-10,11986.16724107478,1.161542130733989,1.7471941330026103e-06,0.0013970713900998506,-0.00019075291618788574,0.00047037026071175867,0.0008489291354669636,8.51946038848998e-06,9696.640262971257,0.10815034486984841,25043.947778940208,-0.37924120783318244,72003.59936968029,0.04313373893224067,0.2710403068338882,0.010722571440231976,41389.9667583906,100986.70891180511,-0.5141179085404184,1.3823793879589616,-0.013338332283739453,-3.6960045203194736,2.2609081074215287,0.04882107181950945,0.42909492667012084,-0.07161905042139645,0.08789225190925415,39999.93865492591,-0.033364052404117356,0.047536461237740385,40000.00060159789,-0.0002849517962845541,-0.0007456062898754769,21000000.05671043,0.014840715214419384,0.07983599548463821,7.306661423948708e-09,2.3436457508432747e-12,-2.32389022784076e-11,39999.99677929543,0.0003343158046914536,22099989.367200498,-8.957739881329033e-09,-4.844817113042613e-10,-5.50892492935049e-23,3.661868946589796e-24,9999989.597558921,-8.200863160667798e-23,1.4261200601463238e-08,0.0003015271182226838,0.004163059641064998,0.006442252769076698,0.011429037317779953,0.015116056894877931,0.009078062100674345,-0.0003004073590340227,-6.536215472457518e-05,0.0013352867744763402,-6.806192560429302e-08,-3.0802996419062607e-06,8.956529393006859e-05,5.45321535978028e-05,1.200060690252376e-13,0.00798691211650971,0.004020109420002906,-2.4281325944930254e-07,0.250929890335083,2.9199800440943613e-08,8.695017488119968e-10,8.217428051420321e-08,10.578846612956523,0.029309892607211452,0.0017991633323303793,0.0025228964109750623,0.0002929428345582687,0.00011084878442045159,-2.6684912072730395e-30,1.8871032337975407e-19,1.639618757703603e-29,-2.0958330895728002e-19,-2.3240858511822356e-34,1.2784628278708223e-22,-8.256788199594947e-28,1.065750893939419e-12,1.0486155005112094e-17,0.9879182957731688,0.9879922788521439,1.0267781245197547,0.9711880619267479,0.9889297659925486
800,4.9999999999994095e-08,14539.407327540104,25251.037633028336,3717.7194219252847,1106.0417254996835,11.475774709858234,0.004208696682072038,0.12334793997476329,5.658340749912559e-06,9.246307028369431e-05,-0.0005146495294236937,81000.15520677193,-1.5689958788449991e-09,11992.253843085513,0.8319080085524773,-8.806066036460005e-07,0.002079638566209024,-7.200493967902074e-05,-0.0001840020929858093,0.00011989474501092005,-8.845206145539513e-06,9489.524006887626,-0.11812337117096187,24720.00893928184,0.15820552976303293,71994.7636628081,0.5336764151743839,0.4217804103081989,-0.0126914254459734,41474.457624272065,101009.39173452627,1.0606044650994328,-0.46780253593882104,0.163893699961543,-0.24905468105501954,1.168396368058904,-0.05112501715578982,0.48717667766646383,0.07221502007115212,-0.42394324453169224,40000.02250915796,0.04477736089333278,0.027884448353292405,39999.99957065411,0.00020603176528712706,0.00052167987800044,21000000.032622863,0.03859776170253745,-0.08186999018479316,2.0925462726145516e-09,-2.323364870126115e-11,-2.510459423146433e-12,39999.99495950668,-0.0003515870263302109,22099988.005587913,7.47943015385792e-09,-1.344220414461291e-09,-3.1814837979626626e-23,-3.389416754107673e-24,9999988.279066395,8.211445875860892e-24,-2.577745498611332e-08,-0.0006645545469282471,0.0009707942484868359,0.007556517038737275,0.014577935364920656,0.013052494151289942,0.010331142711394445,-0.0002811722117306561,1.5722841555767926e-05,0.001744367091413814,5.825461771278302e-07,2.213468409744843e-06,-7.334552446860731e-05,0.00039280022523899353,-2.788645694876877e-14,0.00804644933028913,0.004444747216114382,1.1125275473646117e-06,0.2571453530610384,3.07026414326085e-08,9.92625297606707e-10,7.734743500477159e-08,11.028762845014484,0.034405482834768374,-0.0005409453120598124,-0.0024937581287333577,-0.005271612596994099,-6.579758228055905e-05,1.7022735045978282e-30,-1.5951966992170928e-19,-1.4464303092499765e-30,1.973847871212651e-18,-8.421349822459006e-35,1.1856462227417857e-22,1.2472965354764794e-28,1.2333946204735793e-12,2.152402534759339e-17,0.9873806817456535,0.9873448518585215,0.9242035453611355,0.9932238558390271,0.9863551535492512
900,4.999999999999396e-08,12732.821276636074,25233.333400400494,4415.718905559557,1726.3997066155184,12.278993255962142,0.00338683871415252,-0.0588290758215991,5.959074806906577e-06,-0.00020064469575301056,0.002303898984648399,81000.00573044852,9.202026921568301e-10,12006.478125456531,3.2452409315631714,2.8291748622136963e-06,-9.082942460450103e-05,0.0003703872902854684,-0.0008458101900778382,0.0006339104590935946,1.5465875348624486e-05,9235.207531218677,0.16116730927098713,24560.844489241586,0.37649064725142334,72004.76796027708,0.31614682558385154,0.7313621868267451,0.017660001826307493,41665.46602836346,100998.68498046757,1.0592500115945715,0.0187246947497397,0.039702424770303515,-0.05370604511173499,-0.1283251330627895,-0.028250958171815575,-0.8984813103864913,0.07218565743522157,-0.082677448057225,39999.93333446348,-0.04803557721941077,0.018015781691559304,39999.99925533321,6.0106079221635996e-05,0.00048329926395195965,21000000.127040196,-0.04522644957217316,-0.04127119878215624,3.9582059433622495e-09,-4.048844450871246e-11,4.534844806298205e-12,39999.99523450851,1.094389536482141e-05,22099987.276255477,1.5333847809321632e-09,-3.4552035404370894e-10,-2.888142713257881e-23,-7.42984041157809e-25,9999987.727102136,-8.867399141680377e-23,2.9673664715659282e-08,0.0007951484085395615,0.0015728470621945033,0.00784934781284596,0.012876235060705473,0.015438406428847048,0.011054525306399351,0.002560080203413364,-9.056756930250586e-05,0.0014431179518113425,-7.499384614271171e-07,2.0047980012319787e-06,-5.8844114659335616e-05,9.915260154963901e-05,4.05343070883847e-14,0.008001738152150233,0.004874538387185908,1.6875393636767934e-06,0.262760903599628,3.1313053875235966e-08,1.0020158196413095e-09,9.988650783917233e-08,12.648036604668468,0.03439082214276382,0.0019314003816456537,0.00576779794730694,0.0011741959757134688,6.86339218255954e-06,-4.037666238645178e-31,1.0581119087130727e-19,1.1146108373476213e-29,5.743244631024051e-19,9.195848474119408e-35,1.5889052558628826e-22,1.0073070282026607e-27,1.3305271504290674e-12,7.392500094152694e-17,0.9869721188858364,0.9865566203388784,1.0119631616778813,1.0002679067444387,0.9851901445777361
