milliseconds,n,c,a,m
0,0.0012780525244137147,-0.000624853283696739,-0.00019297778864304908,-0.002900956755121895
100,-0.002398496556639818,0.00045060311121301107,0.0002082184025140917,0.0020307481150870776
200,0.00021018035394015862,0.0005928712370206717,-1.434352652823441e-05,-3.290578627438491e-05
300,0.002291077164239854,0.0011961004398648263,-9.338385512326323e-05,0.0009172822151497783
400,0.0008953757192278763,0.0017468556026628166,0.00017273332630239228,-0.002099323438086569
500,-0.0007380291786861468,0.0015512917218040378,-0.00013450267688236135,0.00042326676382317414
600,-0.0010094527666598442,0.0017919536883579694,-0.0001185423270001912,-0.0004286587322409231
700,-0.0005858871886684213,0.00410180343627894,0.00011827633614398404,0.0021259096054753305
800,0.0023372679754051044,0.007101486170597639,-7.800647272835284e-05,0.0014082053107540703
900,6.967332951488274e-05,0.008913494707536693,2.7989494410828832e-05,0.0037642557583821377
1000,0.0017677992273817567,0.010972783075143867,0.00018128237513253138,0.0035295954992167304
1100,0.004669176823342294,0.012282802492913946,-3.4640411018555325e-05,0.006227337419249537
1200,0.00522333079609482,0.015386449539791425,8.451823245610839e-05,0.004182710669880751
1300,0.007227164042539637,0.018570490611411323,3.175252539018659e-05,0.008928302562306778
1400,0.009343911570320326,0.022091108810889187,0.0004089105955494612,0.012029710365469572
1500,0.011121739243097884,0.024784844611645884,0.0004547378005846088,0.011016787591119495
1600,0.01611794649832424,0.026974195399103916,0.00048076479419820157,0.013090671494767753
1700,0.017210456144618146,0.029405814128182044,0.0003418724658596625,0.017718785575641622
1800,0.017817432409452452,0.030852043211104217,0.000544481392002848,0.01903893599670926
1900,0.021392714594563118,0.032940402310801344,0.0007460264462192222,0.021428280436759675
2000,0.02375788257801699,0.03398336406419037,0.0007793982499424659,0.027726889488267778
2100,0.02681335524999555,0.03464878886296982,0.0009815297923968754,0.027914973782412297
2200,0.031141930004211355,0.03324649408555176,0.0013231520494433712,0.03519134437210143
2300,0.035433649700583804,0.032768709736733036,0.001436875366940315,0.03574985338420139
2400,0.035336166421337425,0.033471600828614154,0.0018290802944346974,0.03738512465487074
2500,0.04209903159260581,0.030980786784059355,0.0019255716423989587,0.04501133772457782
2600,0.04172191404177584,0.03013108218441688,0.0022827025072417817,0.044411212513081895
2700,0.04715969983016883,0.027442706328537552,0.0021870278078862074,0.05134539759022809
2800,0.04796877329339059,0.026259859257764532,0.0026292114875495105,0.050906668926424904
2900,0.04734335948383561,0.025192411502721602,0.0029455402142340797,0.05202765147584738
3000,0.0509010655671548,0.022330991926529962,0.0027562327272868383,0.05817300814727007
3100,0.054126188302172314,0.019703777556400535,0.0032489901428373403,0.0579326569678953
3200,0.05299582315542191,0.01952167830134839,0.003203242092978115,0.059950113212250765
3300,0.05780039748026872,0.015887535223319864,0.003450188134611484,0.06244420471253249
3400,0.05516558193730004,0.016195173961820485,0.0036200206531118574,0.0652914467609378
3500,0.056284857665346105,0.014295785725858465,0.0039037695942638127,0.06577779243503233
3600,0.058351463945562815,0.011909123247648153,0.004284006203866923,0.0688321337118164
3700,0.05960190474781796,0.012365953849522705,0.0041309124584203265,0.0670087674453435
3800,0.05935742551171095,0.01121845728875273,0.004447030514616253,0.06598861988672669
3900,0.058449479627765664,0.010484994831438336,0.004810070641433838,0.06837957971524602
4000,0.05869896349884784,0.008980820977152061,0.004787580021136453,0.06729985943329836
4100,0.06156416378353822,0.00876234001301571,0.004826634265334892,0.07335515693847813
4200,0.06255441030935253,0.008902319321227007,0.005142642345228252,0.07109353497755208
4300,0.06082612727697694,0.0068116736875313486,0.0050441921394320565,0.07183652615534997
4400,0.060591046817656743,0.0064680993134914565,0.005336449091239792,0.07325795582151971
4500,0.06339992548437869,0.0064233608347735805,0.005087814582731549,0.07609297461520866
4600,0.06113165889389319,0.007290662545022484,0.0051689319400566106,0.07324820473968716
4700,0.06198011446157763,0.005840644543682929,0.005384451500382883,0.07702316096450643
4800,0.062280108941881865,0.006549586964347285,0.0052984250447780275,0.07309468968130302
4900,0.060830455670346194,0.004797886210764862,0.005686521176206043,0.07551036072212661
5000,0.06335274812218365,0.004868078670426536,0.005598576619271047,0.07592799892500098
