milliseconds,n,c,a,m
0,-0.001719517664930796,0.0010756186642693914,0.00020011628905875327,0.002109710923705905
100,0.0011952705285821446,-0.00034633106581616433,-5.280050103249954e-05,-0.0012119568229094222
200,0.0006585050804089548,-7.659772051185976e-05,-0.00019314895516721008,0.001529361709527064
300,0.0010491551779795575,0.0007038489811541953,2.297747139697036e-05,-0.0003565553707421104
400,-0.002174373387831172,0.00147641110696458,0.0001194093407618687,-0.0011106491178378415
500,0.001476113300251252,0.000832462281052293,-2.691388602659669e-06,0.001401433598421631
600,0.0016396705572575697,0.002210500913801303,0.00020771366273039917,0.0026297653186079318
700,0.00284989142643654,0.0036175975785044225,9.939474413573569e-05,0.000877241724146059
800,0.0016218631329652487,0.0072112969855936074,-0.00013443895671102718,-0.0006101317810017935
900,0.0018839817003221745,0.008882720622020598,1.847801891318739e-06,0.004293726153583432
1000,0.0045079418862212116,0.011631638550708635,-9.442428550172711e-05,0.0017849002367624383
1100,0.003022289395177724,0.01243152121703201,0.0001903260651054752,0.0028438881857231974
1200,0.0031859587522259053,0.016426448019564773,-5.4587222200568205e-05,0.0072863227527705365
1300,0.008784415955111504,0.019214321376209636,-2.3191855635545396e-05,0.010076223019476374
1400,0.007342383031725982,0.021570965208396308,8.038686219898303e-05,0.010311577737706289
1500,0.009225144149843486,0.024604354063348155,0.00014734738407757984,0.011081620173915457
1600,0.012557620901338978,0.025459692495626265,0.0005737371907759858,0.014489527545589125
1700,0.014639100610904749,0.029237307740459077,0.0004056219464059776,0.01966974914889846
1800,0.02152975096037291,0.030799090422166876,0.000522530463600311,0.018274013364870036
1900,0.0203461177479801,0.03192032797914442,0.0008116320921080157,0.025321515589907986
2000,0.026316556953972576,0.033602119383182104,0.0007733422346483344,0.028330487239915013
2100,0.03045703266590012,0.03359699496655032,0.0011378922894970786,0.03100238549173602
2200,0.03163030701174375,0.0332124366082796,0.001071044117607792,0.03517671852211238
2300,0.03380495901025684,0.03352446685189328,0.0014940387984847903,0.03557995591262806
2400,0.036396805906698075,0.0327974826993652,0.0015809269597029114,0.04147759219238467
2500,0.04221822081921909,0.0319804740180364,0.0017261994510214505,0.04500237751602024
2600,0.044934936913208,0.031231790695415058,0.001906087843955588,0.04642460524436504
2700,0.0455592664959712,0.02840010372000907,0.002219995096523524,0.04744187555596074
2800,0.0482170668410551,0.027093501591942556,0.002339779984884347,0.05277669258056461
2900,0.05048900162901483,0.025227514728541758,0.002602903733474719,0.05391373286362318
3000,0.05085110625732553,0.021188835845793844,0.0030726823564410474,0.054898306284618295
3100,0.0554601358135441,0.020135349383220758,0.0031011522380349392,0.06008782100292044
3200,0.054704743325595426,0.01918902351758065,0.003437319351092798,0.05896983917980517
3300,0.05726143706025548,0.01611377928761779,0.0034155222231321007,0.06066327865117209
3400,0.05637665713990236,0.014521915476679711,0.003924617035464253,0.06309104142602438
3500,0.0555320510378759,0.013965647659951005,0.003962528951422075,0.06316493434678193
3600,0.0595329555374965,0.012601122214435467,0.004294553089453146,0.06317904127773537
3700,0.05899958196627677,0.012874806169000975,0.004359581503710423,0.06684539174061968
3800,0.05948129174059117,0.010517811691405785,0.004609601887417873,0.07087671701574258
3900,0.06040723782013491,0.01101885567430215,0.004466914154143628,0.07175848219751343
4000,0.06149959703336138,0.008363247405951237,0.004580837596465037,0.07193327911054806
4100,0.06290423337964933,0.00856865496353093,0.004914736248282606,0.07246149422613864
4200,0.06291145223873736,0.007203523124491321,0.004854623626839756,0.07001196590445874
4300,0.06137878780193794,0.007156503436197992,0.005257435895111296,0.07199681060057637
4400,0.060481603025610856,0.007376129181009161,0.005102620869478738,0.07114094531586633
4500,0.06165471113828206,0.005980452472053247,0.0052415658623132175,0.07124186926138543
4600,0.05984919031378956,0.005708753382685711,0.005427620842213258,0.07253488234147323
4700,0.06235928045256058,0.0055287805447374735,0.0052174048623689386,0.07200556118411058
4800,0.06068081155871217,0.004993578223296247,0.00543979063326677,0.07792836805278712
4900,0.061324423615771624,0.005691602028618771,0.005485785971015387,0.07529171182237221
5000,0.06003656434825339,0.005298807797201543,0.005614874568457969,0.07325038897731044
