milliseconds,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82
0,5.0,4.9783725651689945,5.052251090283517,5.001769650013348,-0.001747686983156076,0.5,0.005602087987136491,0.5,0.6361903506650047,0.5000222081290975,5.000739702028733,4.999466418516058,-0.0002520021658767005,0.5000957943858868,0.0016333831872737794,-0.0005732004518051548,-0.00022361875011423047,0.6,0.500483332252418,0.00019655139194321727,5.032545222384627,-0.0014846730324624743,-8.123534399079325e-05,5.0,4.987165081003569,-0.0315724166953978,0.0029312016429517084,0.00017654895145424607,-0.00308614516359644,0.33,-0.04035258876275045,1.3224043171625779e-05,5.000090557984367,5.0009787129107535,0.0,0.0002044654909065202
100,5.0,4.565371393485828,4.848816577613661,5.000801486066989,-0.00036188271567766026,0.5,0.03484567273657499,0.5,0.6376737715144544,0.5000080029636915,4.999052091919476,5.000230259583128,6.228874144811289e-05,0.4999520687403349,-0.0003460879508303364,0.00017187229932252664,-9.993011860770147e-05,0.6,0.49995901893869055,-0.00014403586955146212,4.737719525212661,0.000863842884930881,0.26585635684056275,5.0,5.031337572059487,0.06957069520490802,-0.0033451587898891584,-9.822720649409748e-05,0.0005417493752702751,0.33,0.032511876763392136,-1.0298439115097615e-05,4.990282178565317,4.991361757033973,0.0,0.009129151905601977
200,5.0,4.329835793079109,4.7509931475797025,5.005673138204577,0.0009843955435306726,0.5,0.12059554486632237,0.5,0.633760735254224,0.49998213683228776,5.000617156345457,4.9991161018456545,-0.0002078419111943077,0.49995073125523537,-0.0013117320484314532,-0.00048446556025310726,4.046194683768097e-05,0.6,0.4997638304041703,0.00020077266909278605,4.261563181919029,0.003160269471838335,0.4128643438323219,5.0,4.874467325395281,0.12364977915085776,0.002482687443657846,0.000888451016550904,0.012199821827139292,0.33,0.1344816682558741,0.00017901951072239037,4.9826178789017925,4.984455251993649,0.0,0.01621692091721473
300,5.0,4.119218120238777,4.521618348794841,5.007612774110004,-0.0001385793998157777,0.5,0.1545485024792812,0.5,0.6238833584238411,0.4999822213143757,4.999601339694292,5.000995071503658,0.00010339211674039514,0.4998977954923969,0.0018088971091045358,-0.00020482605015637842,-0.00017318438348316702,0.6,0.500378052406388,0.00015554439879509623,4.011089463714547,0.002683223995253436,0.5041014145942961,5.0,4.865564914333825,0.10882573620453077,0.0056619718282265915,0.0008721542119124631,0.012543746212122571,0.33,0.3109273882154449,1.4283859848636262e-05,4.977490828441854,4.977253195570736,0.0,0.02302096293309794
400,5.0,3.8678462569039085,4.446381302295002,5.007275083571809,0.0038203237959705014,0.5,0.18774553020423412,0.5,0.6260545740335814,0.4999056002130834,4.999220733715039,4.999709374661509,0.00024047492242493948,0.49983515436950526,0.0021706415126738184,0.0004927786129892234,0.00012066196484995217,0.6,0.49952108841537274,-7.628188986206064e-05,3.7047804508463273,0.0057483989632548475,0.5596063170935179,5.0,4.710815428642934,0.2583911166131258,-0.0023814871910437046,0.0024135686237616413,0.02052781401702062,0.33,0.3663700132314244,4.384107640246033e-08,4.97272610809643,4.972582049826781,0.0,0.026281195458513925
500,5.0,3.504245643167808,4.205343600666515,5.008659835273399,0.005860857221190367,0.5,0.22862441961234792,0.5,0.6154025596680582,0.5001070356115785,5.0008348407622325,4.999094424196339,8.773726288209652e-05,0.4998451690527502,-0.00014139219601016367,-0.0005832075529388078,0.000251304680615033,0.6,0.5004357207458816,3.20275576187234e-05,3.501999309099256,0.010340518180660358,0.6044685552240726,5.0,4.721239843489822,0.29843600402684267,-9.164696481967459e-05,0.002899472794643569,0.021905178439876785,0.33,0.5465757701297325,-0.0001694910770077763,4.969111395317071,4.96877908611823,0.0,0.030899007306218338
600,5.0,3.3074479163945707,4.065459534708787,5.01846650627912,0.005191920180942649,0.5,0.26642113924728217,0.5,0.6114239012492512,0.5000597165013018,4.99893693063131,5.000796314301464,-0.00017873025707793592,0.49982300876377134,0.0009041099801625137,0.0004274290067051342,-0.00020775833971774701,0.6,0.5002348447623768,8.361893873403134e-05,3.1880180674515377,0.014767965754537352,0.6504046700536024,5.0,4.584132643881482,0.4015708265359912,0.0069598142456004305,0.003776804923617263,0.022791854381968887,0.33,0.6816355967711818,0.00020014866223251924,4.964694013663378,4.9653687302162695,0.0,0.03438423772059048
700,5.0,2.998764943022507,3.9797197961723962,5.022752158255768,0.006166434801094663,0.5,0.2746128984568098,0.5,0.6105121966781996,0.49995136886231895,4.9990822678260995,4.998972754966899,4.407907185204846e-05,0.49989880471103515,0.0006110574896476208,-0.00032370758488818607,3.25088572193932e-05,0.6,0.5002108530324365,-0.00019679615783561914,2.9710632598437443,0.018676452550390243,0.6580316877056157,5.0,4.495248257174715,0.45025501884676467,0.015184032062727353,0.005026601449899234,0.026356740861405024,0.33,0.7915618293056349,-0.00016981937015141297,4.962329934049142,4.963491846506113,0.0,0.03790710708502019
800,5.0,2.787451521949216,3.808005448039837,5.023258489264237,0.00976729827337782,0.5,0.29601027376787536,0.5,0.6071246467001533,0.49977170882467326,5.000799268592827,5.000094005321767,-9.945812895163669e-05,0.49993835816475124,0.0021411373711679917,-0.00030484905537036226,9.174634651619537e-05,0.6,0.499950023940857,-4.9124434481196436e-05,2.763203909506448,0.02043813588561541,0.6717876511067585,5.0,4.363320121607765,0.6097511145233054,0.0072408483576430266,0.00608170498510899,0.03497126850816628,0.33,0.8972662219418727,0.00025182107699108544,4.961486233574456,4.961281989423432,0.0,0.039381981015651164
900,5.0,2.74337809816448,3.647704902575849,5.029949381016771,0.01018673940120685,0.5,0.32744072886699954,0.5,0.5991569562652294,0.4997871857680511,4.999733057951029,4.998916214970252,0.00015135439209179623,0.49962871113334856,0.004559550508716319,-3.976135773274444e-05,0.0003036320078316498,0.6,0.49999495350582124,7.017172198035305e-06,2.617548634103192,0.025688827375080416,0.684016164087403,5.0,4.320427746180559,0.6816475627859877,0.014742280713072493,0.0069455626758914485,0.03795450983620063,0.33,0.9462474138118622,0.00011934372795483901,4.957984955564513,4.958789998066939,0.0,0.04089700602077166
1000,5.0,2.468884573339069,3.557570188098483,5.03815829722414,0.014390985907663491,0.5,0.3579977396096949,0.5,0.6026653738191807,0.4994513127190729,4.998361952358442,4.998726119537274,0.00012868497850173,0.49962105715681954,0.0016211210132719993,0.0004754942326559769,0.00023265153253080716,0.6,0.4997161352023897,0.00022738794115907516,2.5445338737946304,0.026125498231256906,0.6915874158767435,5.0,4.2128446974442015,0.7717965909881399,0.02034504644684924,0.008011565627874234,0.039093191936070644,0.33,1.025011299603963,0.0001245907099161619,4.957557576680156,4.9570351027150705,0.0,0.042282647105796184
1100,5.0,2.3188108416101496,3.4138275493813484,5.0401458258879845,0.010933665738874224,0.5,0.3707698278596403,0.5,0.5964891266283479,0.4993894367227293,4.999489122826948,4.998895119511073,0.00046703785419815774,0.4993642149802028,0.004473626481280549,0.0004940057477619245,0.0004546053334202405,0.6,0.4996870291855354,-0.00014556765222381446,2.233683516771402,0.03262895252035678,0.6938539775382815,5.0,4.227095946691211,0.7983436608200544,0.02315655015494622,0.008125489966189284,0.040398541004755435,0.33,1.1498352116792283,0.00027376512521459605,4.9561727133834195,4.9568563435450805,0.0,0.043844996240029195
1200,5.0,2.1892841539428693,3.389799156337628,5.047930587751355,0.01569563216825362,0.5,0.4044300322884032,0.5,0.5956323934543805,0.49915953358446696,4.998196249845772,5.000071908164581,0.0001631503587859852,0.4991333864686761,0.003768449487856432,0.0010012014558809772,3.184523264821026e-05,0.6,0.4998064296119606,8.448010526572431e-05,2.0758904570639434,0.0340165045964579,0.7074046183492241,5.0,4.095099336563861,0.910665195873487,0.024753627717416876,0.008801913564849306,0.04822275968346503,0.33,1.2334506584783094,-1.022372334041926e-05,4.954818896558441,4.955821282756563,0.0,0.044420863714399676
1300,5.0,2.068388041047585,3.3200246844146353,5.050185400532493,0.015016286088379315,0.5,0.42277376454908727,0.5,0.5850349483005192,0.4991004981271251,4.998564633532425,4.998525131564007,0.0007088474909388484,0.4990518549438698,0.0055841507490112545,0.0014796487790658822,0.0006176423267904806,0.6,0.4991499031706419,-1.3685674606602122e-06,1.9852424713135488,0.03690819053736404,0.7015057229912461,5.0,4.031230917919055,0.8817287277155027,0.02855019517082345,0.009740208183568511,0.05060996765632249,0.33,1.2948759049464555,0.0003802426093865968,4.954884523989487,4.955165427918736,0.0,0.04462055895765976
1400,5.0,1.946670898216183,3.221991062561705,5.0584483956524355,0.020818570755720075,0.5,0.4431347222679525,0.5,0.5840547305445197,0.4989733482127363,4.9989326251318795,4.998360836619227,0.0006433853000329182,0.4988248795607088,0.007901368965394426,0.0009184894108992283,0.0002966407527059638,0.6,0.4999033756809311,9.825457763421417e-05,1.9460051969803054,0.03943146359043767,0.677975672945527,5.0,3.9881053372345376,0.9334199855707693,0.035515084612930965,0.010384921501524095,0.05676816477886366,0.33,1.3255865189555098,9.90499149725359e-05,4.9529898329383055,4.9530274142950494,0.0,0.04651408149106781
1500,5.0,1.7265226057071728,3.0963856965252097,5.0623394053773785,0.020224860941844343,0.5,0.4536853511331092,0.5,0.585385982959559,0.49862902532961534,4.99840900267105,4.99809238229105,0.0005918409780724832,0.4987105670928575,0.00883098482554755,0.0009404103120074638,0.0003812616755612128,0.6,0.49901033111638926,2.697709014332802e-05,1.8589163203863235,0.04234260804729725,0.6795335346902371,5.0,3.9515757055796557,1.0051377657966807,0.04003888988957516,0.010944806650694297,0.06098141334028307,0.33,1.3654704017988089,0.0004793835870483042,4.953555039239614,4.953748566169975,0.0,0.04687916931884526
1600,5.0,1.6927501498212232,3.07372118589483,5.0640860229156095,0.02171081692088106,0.5,0.4721050760323467,0.5,0.5754588547837475,0.4984509816731891,4.997644956903029,4.998045798831676,0.001057692614702887,0.4985234923097454,0.009706354225710142,0.0017329874838569505,0.0005998490646453986,0.6,0.49881418912494563,0.0002881631235876341,1.789432265665774,0.04373956769975764,0.669104072228166,5.0,3.8094878637997316,1.0735484027916447,0.044373546561568944,0.011485839455962248,0.05780052744026711,0.33,1.3707653136125202,0.000424304321041498,4.953259886444438,4.953064616762202,0.0,0.04733812865579231
1700,5.0,1.7443466067320432,3.073884272071383,5.0742877500921795,0.024431829735085342,0.5,0.4831235592882829,0.5,0.5750913324537518,0.49816016523882334,4.997564700340019,4.997434435733379,0.0009527475515857289,0.49823455932199634,0.009509656362759912,0.0017316926349328445,0.0008706178885400778,0.6,0.4990261376898125,0.0004339573067266842,1.6549674407902777,0.04570640942774699,0.6688620757775419,5.0,3.810822708679933,1.083784774318472,0.05403946697915595,0.012132808812325742,0.06011990913336877,0.33,1.4636984462743734,0.0004371972611824641,4.951996084098503,4.952818943247497,0.0,0.04816998140335743
1800,5.0,1.5249268430845349,2.991893227884109,5.076971080158638,0.027132382458222165,0.5,0.48339496987718095,0.5,0.574895131939471,0.49820271481687056,4.994907578902863,4.998674252776104,0.00115606575742763,0.49818470691048483,0.011046155027961944,0.00175947002439995,0.0010420321193806135,0.6,0.49884430959188253,0.0002628859847464758,1.6898971449217526,0.048382007416477614,0.6607300911564188,5.0,3.8106078946903854,1.1618272907807237,0.053015311529418345,0.012746141041871401,0.06734590478087084,0.33,1.4652660759946778,0.0008296925465966687,4.952246812922878,4.952929986964928,0.0,0.04881568231823165
1900,5.0,1.4684112534613232,2.975630007883984,5.085488142407926,0.027974322502086788,0.5,0.48551203379197,0.5,0.5684471181387241,0.4979060361796817,4.99612181028309,4.998516164295792,0.0013426768812529295,0.4977093102918024,0.013437800401825083,0.0029902507920338173,0.0007697260894147763,0.6,0.4982010167632316,0.0005105499457671915,1.5618654071280003,0.050186886660981644,0.659689929895453,5.0,3.751870779951416,1.2052799246456674,0.06210038554815488,0.012569417933119892,0.06725850132943549,0.33,1.489947696978105,0.0005352693126553218,4.952476669835986,4.952721411216827,0.0,0.04707237914629435
2000,5.0,1.4986201924400355,2.9311141357528783,5.083239298616959,0.03143206873796323,0.5,0.5181686676838598,0.5,0.563679010599134,0.4977319568468161,4.993694147898465,4.9965423599023655,0.001679997983025252,0.49747196851303777,0.014765406136051415,0.003717930463529546,0.0011698018871060525,0.6,0.4986735581832042,0.00042695150779178384,1.5595987154802051,0.05086976199201335,0.6420435182394649,5.0,3.7341416052483076,1.2739490202754689,0.07087355788666382,0.013241269985899645,0.07473762932410462,0.33,1.516518913940325,0.0007538087187244646,4.952716109881379,4.952858085525061,0.0,0.04771457913305038
2100,5.0,1.4260144744531071,2.8870726853934157,5.087438977833643,0.03296513867296262,0.5,0.5311030882747345,0.5,0.5670712225968981,0.4974879427214259,4.994574001550687,4.995502002000831,0.0016139964899244935,0.4972362776381908,0.014980782320061413,0.0037541105757433074,0.0013860407571197027,0.6,0.4977140311893857,0.0005589082694796181,1.392220122232815,0.049735614996892406,0.6502244334225251,5.0,3.6446367059256795,1.2397402434062152,0.07789448345059602,0.013607837290988883,0.0772101707190914,0.33,1.5446266713175996,0.0008427579884120394,4.951076529204514,4.950898048159793,0.0,0.04825563261549409
2200,5.0,1.384300013897484,2.8158027100256136,5.096552720572936,0.03472111617875198,0.5,0.5340967139356476,0.5,0.5639558126892996,0.49713457438542746,4.993134247009499,4.997145627729989,0.0017030426423864098,0.4970453370097183,0.016709286374702377,0.004296966773338385,0.0016360107666877008,0.6,0.4982607824482245,0.0005680475488922598,1.3274671937454232,0.05034471273267315,0.6383439238062985,5.0,3.6553915232956644,1.283058626218419,0.07307511594165048,0.013837709797165783,0.07685901582914027,0.33,1.5266914711862551,0.0011103387787106825,4.9509346211172245,4.9507138341116415,0.0,0.048777169686542526
2300,5.0,1.4462367391753412,2.8769594763320177,5.1002906470331935,0.03571025103634423,0.5,0.5543287402013327,0.5,0.5579752558183545,0.4969342562015679,4.992916604103991,4.996561961430095,0.0019541082352701753,0.49691172033395786,0.017828721192871617,0.004739476789593083,0.0013552394673666858,0.6,0.4976328789199243,0.000968676705026847,1.340271952192282,0.05402511352505311,0.6276920289976863,5.0,3.5796198880499186,1.3666926149667962,0.08497513498625878,0.01418471081862466,0.08174619092209162,0.33,1.573470432701247,0.0014045845559060447,4.950739152317445,4.951298111803272,0.0,0.04895750465673602
