milliseconds,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82
1000,5.0,2.492562851850157,3.62337365676796,5.041280454456713,0.008987065830969122,0.5,0.33556639906438795,0.5,0.6012844916876042,0.4996432693165649,4.999610854387083,4.999490753489271,0.00024211414129258197,0.49959699051808126,0.0051846553437027675,0.0010793821602844713,0.00036490470702710796,0.6,0.4994270364020455,0.00024632089796948546,2.505363404176733,0.02882615602513362,0.7039969601832364,5.0,4.213104757981014,0.6796988297245125,0.018955102162551432,0.007327871572804578,0.038507580288235276,0.33,1.0514391437254103,0.00013464771003289785,4.956742505063961,4.956364231929663,0.0,0.04269251991275865
1100,5.0,2.416796742296667,3.44625851416902,5.03941087158541,0.015309094019972814,0.5,0.38992876853013286,0.5,0.5990187300773476,0.49952677646359944,4.997964825299949,4.999794914495968,8.347638992713124e-05,0.49937596725349503,0.005742121987092473,0.0007466579673773592,0.00026758772041048497,0.6,0.5000364079015913,-0.00010674697457821287,2.3631435040394893,0.030930268348082064,0.7051404256263356,5.0,4.124007109979889,0.8212467837687814,0.030615380128629327,0.008767229717132934,0.04163740408403961,0.33,1.1670781094448452,-6.275619104879588e-05,4.956640634845036,4.9556984166347675,0.0,0.04358857816989318
1200,5.0,2.076638344537027,3.3416886023573884,5.043244178854925,0.015444239695257196,0.5,0.39197034814217596,0.5,0.5898884753110872,0.49935634260054884,4.998579865948428,4.999743609368401,0.0005393867739849289,0.49936492050937065,0.005374928130190597,0.0001680958033394034,2.864534250961173e-05,0.6,0.4996643427236176,1.7657310196261768e-05,2.247283772428583,0.03511402396658326,0.6911515620985875,5.0,4.074151155990279,0.8944167593813611,0.03021255232955016,0.009619360958954708,0.04664380207788141,0.33,1.2085877053921268,0.00025018000139936296,4.955834313494684,4.955065265468217,0.0,0.04413505511086982
1300,5.0,2.002906919891491,3.3025181192641844,5.057562649652779,0.01815964726639737,0.5,0.4164679546257063,0.5,0.5884243806498393,0.49913963546883966,4.9993567807314525,4.999401027117616,0.0006214554052098028,0.49895967440926053,0.00758502610922942,0.00036908957082460326,0.00014566152614096454,0.6,0.49963828278528266,-5.1750957558169134e-05,2.143750741476156,0.03824723406667271,0.6852646078558079,5.0,4.039940349015347,0.9087060574859651,0.03549071334170514,0.010323250987144553,0.05066683235496088,0.33,1.2774541519864886,4.710388329067969e-05,4.954515622512707,4.955407775033101,0.0,0.04552380258227059
1400,5.0,2.012683102575498,3.1615074175763804,5.057151578955559,0.02004875851057974,0.5,0.43971725706945897,0.5,0.5853465509315597,0.4988720116427708,4.997052927361621,4.998533083195707,0.0005338023848637391,0.49888919017598593,0.00582835126097718,0.0005552810108682161,0.00013993715394135763,0.6,0.4996466423032134,0.00017964164475219214,1.8624809399309363,0.038598852828404064,0.6856627086639033,5.0,3.943101126514832,0.9517588331860648,0.04183639029299105,0.010823041518727122,0.056275739046059786,0.33,1.3470232492593652,9.416457033243158e-05,4.953185191822674,4.954842488496422,0.0,0.04602755096507096
1500,5.0,1.8011877643299086,3.0961550614396702,5.062451785317828,0.023475081743920385,0.5,0.44690874703901906,0.5,0.5822453491459658,0.4988081230759095,4.996847974305342,4.997775935908431,0.0008353202328176091,0.4987542268092128,0.008455854073621689,0.0009632536444722529,0.0005757906167798868,0.6,0.49962132684545796,0.00036029923910734803,1.844618716140446,0.0415099191096428,0.6761450507775362,5.0,3.8670960758180604,1.031400053630514,0.044557907082507876,0.011337586827158836,0.05782634916514943,0.33,1.3331762537765843,0.00027044502396618897,4.953559124576196,4.95413956696918,0.0,0.047669097605409085
1600,5.0,1.7538467924051055,3.0569096549907835,5.073638833566057,0.024009381227505164,0.5,0.4673211393744747,0.5,0.579896347671165,0.4985091387735931,4.997657954625157,4.999259921214576,0.0007058941438708609,0.498353452428106,0.007642207804870578,0.0014463702379624882,0.0007591999950612811,0.6,0.49921366278052437,0.00035737638504695224,1.8141555184610165,0.044617742412617664,0.6757475917359537,5.0,3.8684949145915346,1.1021038932874099,0.05441315849210754,0.011774318813860362,0.06476051919610487,0.33,1.377534795646174,0.00040374699676067093,4.952772909598466,4.952102071509888,0.0,0.04717011034897143
1700,5.0,1.5616724682042995,3.0943131967242152,5.077060047640131,0.02581722378912901,0.5,0.48757098968398555,0.5,0.5727219163336184,0.49843456578867956,4.996320426641802,4.997532363449906,0.0010809662109713524,0.49821784135480646,0.009061129497586567,0.0013895782356102176,0.0005449493396929968,0.6,0.4986984107914473,0.0001835208233336045,1.6020515766875636,0.04569336933577978,0.6595397336718553,5.0,3.8049744336767763,1.1460448740438693,0.04724200074090448,0.011796178229076124,0.06560807081137454,0.33,1.4510790475511912,0.0007161079776432367,4.951480989476344,4.953224881905315,0.0,0.048106053719801437
1800,5.0,1.6235369449456227,3.020651220398102,5.08228586339173,0.025230886321941818,0.5,0.47149174524735354,0.5,0.5767010601372651,0.4979354627522435,4.996616199147018,4.998241895033933,0.0013356552257977774,0.49800662861706674,0.012763740663736797,0.0030102345785729036,0.001075129972880634,0.6,0.49901753951922956,0.0005266097079823903,1.6325741734680292,0.0463928808173105,0.6724144962245258,5.0,3.712690546845385,1.209444951435388,0.06280845679359737,0.012836155674827439,0.06996792236691847,0.33,1.4397588623074833,0.0004786570304222043,4.951267744923927,4.952371516761784,0.0,0.04854699403266093
1900,5.0,1.526934815387075,2.9631052712236507,5.079929986145742,0.031120772196661213,0.5,0.49768907228334186,0.5,0.5690418909182288,0.49777612933000487,4.9955275155080585,4.9985261886635435,0.001333827562185595,0.49777292142034907,0.01077073894030986,0.00223730849198701,0.0009635605845361937,0.6,0.4986157122563145,0.0005123786169235761,1.5004077038389663,0.04923576069726135,0.6483460420931623,5.0,3.755577481607095,1.1988120958240494,0.06361596953137956,0.012424091804937245,0.07332285346512668,0.33,1.4711522979768086,0.0008606638233520375,4.952088602173366,4.95258376227261,0.0,0.04755470248940381
2000,5.0,1.5454245663777988,2.927083213629108,5.083571433048572,0.033158579740894166,0.5,0.5137764946737712,0.5,0.5697388589469938,0.4975528890502333,4.9940834892230965,4.995950983763863,0.0014927939570808727,0.49767627716027274,0.013718665221240637,0.00273065644887743,0.0011830661281806635,0.6,0.4988245842625002,0.0005192332094046645,1.5020165042556308,0.048663722353851635,0.6556679515367562,5.0,3.7203438243398312,1.2530785776267213,0.06983475265766474,0.013693864818550278,0.07186948086775057,0.33,1.5330117460507346,0.0009724725020413972,4.9517452867626925,4.952314208686258,0.0,0.049014131782894245
2100,5.0,1.4852203126383454,2.902340275956887,5.091270008552939,0.031024708411866782,0.5,0.5239875062292796,0.5,0.562496864372965,0.4974212873330053,4.993578127796409,4.997372635571923,0.0015380920538031369,0.49736855284682796,0.014230336342538749,0.0028659542331663703,0.0011840682228569546,0.6,0.4984079605922779,0.0004043456562733097,1.4493330563929834,0.04945902160284225,0.6509012214318038,5.0,3.6266099795961337,1.2710680905930898,0.07323713138942238,0.013770901470049857,0.0773781504782768,0.33,1.4891374614152484,0.0007863869750148977,4.950613537945014,4.9515676178135255,0.0,0.04888888314017648
2200,5.0,1.4976131720199923,2.8805377296837293,5.099141792074202,0.03541564455125736,0.5,0.5618539704606166,0.5,0.5631265481805932,0.4970781668917753,4.993311663947654,4.995962263327211,0.0018259896791279887,0.4972803017760615,0.015184938627279494,0.0042694603766484625,0.0014735885302891087,0.6,0.49757851818868837,0.0005796522163921717,1.3063532659469161,0.05279567309928012,0.6437265069150824,5.0,3.6499296645933565,1.3353923979965279,0.07414208290465471,0.013419311725202063,0.07802801044264973,0.33,1.485692570221546,0.0009762480119112713,4.950794511125837,4.951926414031991,0.0,0.048970907333572476
2300,5.0,1.3545278879342946,2.8035878296447434,5.100856685481619,0.035626606807520646,0.5,0.5757856108440506,0.5,0.5570202582243425,0.49701572827745105,4.9935395882329665,4.995461417923858,0.0018905508537506955,0.4970931527266679,0.01858279105001587,0.0037247396616223783,0.001606681084097601,0.6,0.4976909661196485,0.0006766620553008541,1.2787866540916153,0.052265193584730904,0.6348565647321602,5.0,3.5804901209911097,1.319577366167794,0.08409079656314132,0.014301603238513235,0.07879875360574058,0.33,1.561771307798924,0.0012137247908516518,4.952079393550708,4.950920656184077,0.0,0.04771789860478917
2400,5.0,1.2356363355433868,2.802866788708697,5.102473917833445,0.03936715995151629,0.5,0.587109483628431,0.5,0.553035498254361,0.4967253062737115,4.9907667026065905,4.994988256905874,0.002157911531793261,0.49662829170502665,0.018914844427691896,0.004929279430931196,0.0016669479699704737,0.6,0.49743521456459655,0.0007953470130492594,1.2486019149840533,0.0515108424734195,0.6294986979304688,5.0,3.5738987570970426,1.3382551676143635,0.09010151913558419,0.013870751983348568,0.08577610046661785,0.33,1.5778032457374944,0.0016286815858270701,4.951794242380263,4.951124801116385,0.0,0.04949670714985634
2500,5.0,1.3311584089752784,2.835327569358636,5.102679074480939,0.04257050526267022,0.5,0.6075418492808604,0.5,0.5525424347237009,0.4965006106168224,4.990271199495448,4.994389243762388,0.002087765741951888,0.49637543645312954,0.019678477154049398,0.005916972793557115,0.002203339207332269,0.6,0.4968858606452762,0.0011800804271575322,1.40350363144022,0.054283712468714274,0.6249358404482613,5.0,3.534012971709913,1.386123936327729,0.09804729033523703,0.014137763832086996,0.0830392104991314,0.33,1.5136434163336054,0.0013516848607171672,4.9503544084440385,4.951142332112879,0.0,0.04806975549295122
2600,5.0,1.2794925091097917,2.755231185409644,5.105319226511315,0.044658457908558394,0.5,0.5768902188860076,0.5,0.5533397630794743,0.49621765649783384,4.9902757083907465,4.993464206465938,0.0026433742503978565,0.49627725391965305,0.020223699042035633,0.005487405309489341,0.0018218982149003603,0.6,0.49676636908652055,0.0013109636659632924,1.3291710515822155,0.055337005926241974,0.6014836908829384,5.0,3.5415873179464987,1.3755504248814336,0.09795917485357987,0.014246578765395852,0.09251194827453911,0.33,1.5109383078617569,0.0016433437617073986,4.9509348467687015,4.951601067721441,0.0,0.048596536340737934
2700,5.0,1.2450354229283689,2.8490645187635284,5.107120801460411,0.04234414753658295,0.5,0.6116387009871471,0.5,0.5517603718864097,0.49611054765982954,4.988397001006587,4.9925631228503855,0.002832049008210739,0.49601909279873657,0.021145242133639826,0.0064928406948152086,0.0025833328829636217,0.6,0.49660658961094367,0.001181566012154307,1.364043637752089,0.055452721638707785,0.614512908100629,5.0,3.5073745698909704,1.4002767643454177,0.10520755663049429,0.015076768273503259,0.0923915208582069,0.33,1.5779299181385011,0.0020519033814789377,4.952087646932359,4.950109049382696,0.0,0.049810060887540905
2800,5.0,1.2875493805965927,2.8485048675744356,5.1122790069539175,0.044840747985093236,0.5,0.6169630302555047,0.5,0.5475633494522489,0.49594222134466415,4.987452666040099,4.991253223078487,0.002692745250511878,0.4959554486004167,0.022516892161911297,0.006327099101735254,0.0022794056493864972,0.6,0.49576212551578985,0.0012979477879696989,1.2446862861945864,0.05510126053010761,0.5952750087175295,5.0,3.4743681992191835,1.4726796652574197,0.10283878514367574,0.015230821880090537,0.09366912144953578,0.33,1.5100233858628138,0.0021831650279595777,4.950295280039119,4.951127061445517,0.0,0.04993301747805107
2900,5.0,1.3206821143562957,2.715345966958873,5.113456157247739,0.04895262266306049,0.5,0.6114323450824366,0.5,0.5423966457281224,0.4960615740387177,4.986405682745969,4.990658031786661,0.0033313042460386246,0.495850222388742,0.026771210133592717,0.007597711704747372,0.002529603684390541,0.6,0.49536134865542353,0.001797377353648818,1.3030671112075154,0.05475929899465662,0.5946551145431888,5.0,3.4235281975648184,1.4976132632063464,0.11339263561777255,0.015093769169580684,0.09652435663385174,0.33,1.550094609759807,0.0021984165828340114,4.951108259197648,4.950836873813067,0.0,0.04826692269061362
3000,5.0,1.271045685922953,2.822176122876369,5.117979660819208,0.05298531522696223,0.5,0.6510955690539071,0.5,0.5369635754102264,0.4957579227885067,4.985831949989986,4.9915613206764675,0.003494817579461779,0.4958040829272395,0.028034610911286346,0.007606196746379701,0.0030607604781583793,0.6,0.49530043393932166,0.001613521918628436,1.1737608310962964,0.055565866526516135,0.588829066439408,5.0,3.41815671213227,1.515062508196487,0.11264288438821861,0.015372937992516796,0.10198607924363282,0.33,1.5542351031751787,0.0026147051626306084,4.951594992637861,4.950500455491529,0.0,0.04808096126923114
3100,5.0,1.1844897154298424,2.734091941748866,5.123548578301932,0.05517061760412977,0.5,0.6479710047398478,0.5,0.5368976087840802,0.49558528819167574,4.985162778688172,4.990293624344448,0.0035515257264394358,0.49566905182574694,0.027645348373423015,0.008803870697978073,0.0030754559302710763,0.6,0.4947342181548434,0.001948256013956578,1.2080607399813508,0.053176961356152325,0.598005842766343,5.0,3.37323359887549,1.5418715921683572,0.12545256605880453,0.01488076668095657,0.1043371002319172,0.33,1.5404797979514389,0.0025603687206839565,4.950007851860639,4.950884578715263,0.0,0.049181718166984224
3200,5.0,1.2025108787203722,2.7443445949557317,5.126248427478731,0.056606274344176984,0.5,0.6782712678512351,0.5,0.5400753989511754,0.49559990112282665,4.984531978339143,4.988027499151075,0.0038437273283648643,0.49556997863907454,0.028375748482050465,0.00832587780628061,0.0035704102481439385,0.6,0.4944723397346879,0.002359941750877543,1.1567270958846725,0.053160719675101956,0.5798205937965377,5.0,3.372075331414584,1.4583704885007436,0.1293063606620301,0.01565822466924973,0.1028791441898565,0.33,1.5066110670662984,0.0030849656937938135,4.951397821098009,4.951056582875208,0.0,0.04856514197413801
3300,5.0,1.1238624554647798,2.7218523461481414,5.125090317598097,0.057125010954161046,0.5,0.6815034412519898,0.5,0.5302723697605705,0.49568826487678036,4.9841562651726985,4.98766940148852,0.003937785423417892,0.4956052307344989,0.030591145799021696,0.00938330341252953,0.0038156065618862338,0.6,0.49423141987275127,0.0022854929636607997,1.1972776002275414,0.05332436818012933,0.5802712185037763,5.0,3.390699146792055,1.525335127864396,0.12796072330337263,0.015490450635475501,0.10898457395436531,0.33,1.4780576346151066,0.002959006383912168,4.950889378163906,4.951627851751562,0.0,0.048901722328456326
3400,5.0,1.2508889140640855,2.790519977590746,5.125454200837483,0.05817567690084033,0.5,0.6907984834446378,0.5,0.5316250114503096,0.4957461999798673,4.983340202484815,4.987013471823936,0.004005595680130629,0.49573860547812454,0.03197866787486283,0.009741075628257443,0.004000513403254487,0.6,0.4932163643125839,0.0024508514375323367,1.2214095361057664,0.05514665042029101,0.5940994473802622,5.0,3.295134220786961,1.4789089373872084,0.13908132544662954,0.015297301541585163,0.10841031497112895,0.33,1.5339923336959091,0.0032091285114135594,4.95205216220902,4.9512890770524995,0.0,0.04793721083356785
3500,5.0,1.2606542792435478,2.7867407246348836,5.1290897295241615,0.06366661743596284,0.5,0.7073411117903534,0.5,0.5260226275129095,0.4955669731142193,4.980748621094546,4.986181620974497,0.004298955168535963,0.49570516216869354,0.0354097741010239,0.010809512969798348,0.004095421441488181,0.6,0.4930649049470771,0.0027231081158767523,1.0826721322200987,0.053166303807856585,0.5760849149771798,5.0,3.3676782248722605,1.5715875546761415,0.13586707647308696,0.015386929831828945,0.10831661412471863,0.33,1.5204363153326381,0.003664172068494479,4.950210102326957,4.950573743400134,0.0,0.05001954552159653
3600,5.0,1.242028182575374,2.700245414044784,5.130909673585582,0.06204917356507706,0.5,0.7003050335516414,0.5,0.5251145625065087,0.4956608526067839,4.9804732133108605,4.98397403291295,0.004661240236605957,0.49582384529935153,0.03740203613328528,0.01177140728948871,0.004511673533002356,0.6,0.49252514191482083,0.0029804234893397834,1.1970986820568337,0.05464166896111313,0.5737835291102229,5.0,3.3623296424378375,1.589531728721296,0.14576568252386796,0.0159620999976267,0.10966302005794418,0.33,1.46107616821544,0.0035575473899335515,4.950985143763846,4.95066641487235,0.0,0.04951899723703822
3700,5.0,1.2594573946242098,2.74183396229732,5.134401270111157,0.06357360799409326,0.5,0.7018422119998586,0.5,0.5270014986296236,0.49586191327102835,4.978560205344122,4.9834917023697045,0.0049051321688968145,0.49561842912997206,0.03603323256064394,0.012360230917161277,0.004829518182899245,0.6,0.4916824748926566,0.003428097617017296,1.0710452823948042,0.055016465262809136,0.5854992824425682,5.0,3.3491642538686044,1.528610652244999,0.1393736663389449,0.015494927386433611,0.11224728450950615,0.33,1.4878571387427912,0.003842317998468332,4.9520093704973505,4.950221735020041,0.0,0.04975627904019037
3800,5.0,1.2483886747434603,2.7436379312280086,5.131950929253117,0.0652956115593496,0.5,0.7281168581231742,0.5,0.52415669014142,0.49575511388601307,4.9787424604044945,4.981451126487096,0.00522369515265071,0.495821688082515,0.040279022918449404,0.012717364656780987,0.005320019313098017,0.6,0.49151436743458166,0.003464052426997559,1.1988487749656003,0.05418963280555352,0.5674236535853413,5.0,3.2375936518528263,1.557434152132978,0.147903818113657,0.015726729257822043,0.11358210053870803,0.33,1.5299592134449251,0.004036034304793858,4.95053225095555,4.951132321387743,0.0,0.049174429925092064
3900,5.0,1.0763716821788454,2.7846252532779174,5.132094761972515,0.0686212323780411,0.5,0.7308682218261418,0.5,0.5256298845855328,0.4961163097569016,4.976889300060267,4.980506321500572,0.005297113486529336,0.49590627780199836,0.03912590435090747,0.013011826253489877,0.005406874065262875,0.6,0.49045021321922866,0.0037964285836704953,1.2070711979244702,0.05215030782551259,0.5659526148472837,5.0,3.289668765477433,1.6111288871812015,0.15777865788110407,0.015127170854305226,0.1179445110931708,0.33,1.5112707157400418,0.004559990833353417,4.950512758168864,4.950422519629881,0.0,0.04853510556765004
4000,5.0,1.184693837200204,2.7375574648958825,5.136916394611096,0.07331950109320835,0.5,0.7390512073211185,0.5,0.5187971461826649,0.4961476245086872,4.976217913933867,4.980091338511479,0.005686187662917012,0.4962487087519939,0.04369099978877231,0.013637040077409427,0.005976481601967443,0.6,0.49060915000909844,0.004171728836949606,1.255402369567377,0.05453905553636484,0.5704969484935515,5.0,3.2996107910977828,1.617664600516173,0.1597571258681348,0.015302408771121163,0.12272813721273806,0.33,1.456198760651709,0.004491905935598613,4.951366160760401,4.9515199756505295,0.0,0.04944634567225778
4100,5.0,1.1425302338078744,2.7345134207520516,5.137564151346105,0.07322710087477582,0.5,0.767084359852487,0.5,0.5147036096261446,0.496376590481188,4.975029320191803,4.977380919595611,0.00608929974308239,0.4964559302253881,0.043455929389613186,0.014421425053167724,0.006268303637984075,0.6,0.4899414454183949,0.0044235025806804605,1.1315012593085456,0.05367759988614119,0.5634461724994106,5.0,3.283686777261075,1.628574409913715,0.1571745328065623,0.015252610520102355,0.12150474331369704,0.33,1.4678497457639417,0.005038373966581472,4.951741438409454,4.9509413894324,0.0,0.04873036272072023
4200,5.0,1.2040979704880637,2.6871822641721232,5.138715265467597,0.07480476949786567,0.5,0.748841429835294,0.5,0.5148397635586186,0.4966926930544008,4.974303082625333,4.9771828736540344,0.006328751717892188,0.496751570843525,0.044146745720149136,0.015780910602556555,0.006612787607696347,0.6,0.48907483025316056,0.004378548247684131,1.1664839599054828,0.0537896160719314,0.5678882093063721,5.0,3.260418871521482,1.583570248674545,0.1570631624274957,0.015112628455453301,0.12431533098133908,0.33,1.505320802731489,0.005045207884744561,4.951310238111184,4.951773158669435,0.0,0.0496260531615898
4300,5.0,1.0603833640857672,2.728030203679788,5.140545579130596,0.07562911409382164,0.5,0.7512208022779293,0.5,0.5115333289984938,0.49700616408621007,4.970908819804032,4.9758105808395365,0.006626132206309665,0.49688968516165233,0.0465458773155352,0.016006697189808076,0.006597973019061803,0.6,0.48816960380938684,0.004840260430706657,1.1655204217257253,0.05114449751360983,0.5702016230132115,5.0,3.180008667865959,1.5735953604546422,0.16029215911601136,0.015305529476546842,0.1289800673661346,0.33,1.4768150137780591,0.005680339974407506,4.950740075104381,4.9502830235519,0.0,0.04853319134327632
4400,5.0,1.2184112715251016,2.646850237396489,5.137007706009379,0.07737066426753368,0.5,0.7638669976473067,0.5,0.5145575123436629,0.4971888729249693,4.970771623333,4.973213934201325,0.006710991536144256,0.49721475235394863,0.04936077389383419,0.016116735568513268,0.006907085653316535,0.6,0.48730728333069695,0.0051169860763945205,1.0545952021341292,0.05323620757700753,0.5736658296331343,5.0,3.2437496404459156,1.5776439789634384,0.17362426498794545,0.015263968940018368,0.12832677539021958,0.33,1.4825501177214861,0.00569532128703005,4.951978571589576,4.9515785769118,0.0,0.04954854561994085
4500,5.0,1.2332819569332796,2.725095887254482,5.141192268175166,0.08010758321067207,0.5,0.7695025880813628,0.5,0.5125966643473006,0.49744433226647244,4.968784567579369,4.970933227044424,0.006791015429654252,0.4974491166092443,0.04941577552274171,0.016808748268671306,0.00718165264407993,0.6,0.4871577717662454,0.005573672317467001,1.1354949136452277,0.05189819908016616,0.5674320911549108,5.0,3.2325287051659637,1.5981992403719316,0.1664501739924911,0.015167506860625643,0.1301385000448671,0.33,1.4485100596657967,0.005746104361571432,4.950879615811121,4.9501356426371785,0.0,0.0483116568219678
4600,5.0,1.1660873132402259,2.678399770700391,5.138318488053387,0.08430090687149051,0.5,0.789509099123081,0.5,0.5061862070419604,0.4978382947929773,4.968022718644358,4.971366472067151,0.0070933105021784015,0.4978478211706846,0.05101658474235824,0.0175454278547773,0.007916963603983643,0.6,0.4864778822142723,0.0055271140092384916,1.113182268417506,0.05286183217476822,0.5723042193215702,5.0,3.2302187241266545,1.578866197491981,0.1778454628487091,0.016051730577504128,0.1326932388289041,0.33,1.4174175252496444,0.0062721175320224086,4.950098706104079,4.950708740761626,0.0,0.048217358969088846
