milliseconds,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82
0,5.0,4.952496659968239,5.009165042186396,5.003154314411449,-0.0008368490329708166,0.5,-0.002821748486147744,0.5,0.6416412654927625,0.4998410232314279,4.999914885088563,4.99951064177783,-0.0002457380977181854,0.4999561055976256,0.0013624283156221453,-0.00030556771469180245,-0.00028612454782558217,0.6,0.49952204667864025,-0.0001876278442525994,5.057510395858695,-0.0007080219475750436,0.004691251275306794,5.0,4.972547115314435,-0.002321635474502566,0.006203786816614232,0.0001996825515908734,0.0035564574653484285,0.33,0.01828413413802554,0.00021269437410065706,4.999582996264431,4.999112591436129,0.0,-0.0010129554513826247
100,5.0,4.696712713760052,4.912284535497888,4.999027414150916,0.002056445220631029,0.5,0.061277175657941406,0.5,0.638620978519878,0.500063993498278,5.000793245950715,5.000718718269927,-0.0002516742524538453,0.5000009352331235,-0.00010790855886491161,-0.0003170319863036791,-8.332720076845732e-05,0.6,0.5004277494284333,0.00019187632758815227,4.75457875016431,-0.0007526686155006376,0.253673385021932,5.0,4.963014938474373,0.041940366999521896,-0.0018119408867968653,0.000479355149339784,0.0031001679416646317,0.33,0.02958848554823328,-0.00013863004765285862,4.990620046286662,4.990338154504472,0.0,0.009493029525208212
200,5.0,4.450138656252294,4.733287847976171,4.999943745590165,0.0020094107550909677,0.5,0.09854528419429369,0.5,0.6285402888237317,0.5000695205263945,4.999563474192708,4.998905524364446,-5.553200847934985e-05,0.4999278429328554,0.0006538104421243955,0.00010943225611226474,-0.00019525909700529405,0.6,0.5003834786939919,-0.0001866092446701319,4.439688324216793,0.0027284519652772676,0.40394731435055475,5.0,4.9168601566300625,0.05323935306241068,0.0013737949153957356,0.0006908303665258733,0.01051846117525579,0.33,0.13847682422929292,7.669670485426584e-05,4.984637790812203,4.98338806851424,0.0,0.01629692261285393
300,5.0,4.009375686302944,4.634169427409998,5.000643594045398,-0.00029903350769014186,0.5,0.15609939887679997,0.5,0.6255109966465021,0.4998938111423355,5.000686691629046,5.001052478541709,0.00013935367223314948,0.4999863546378764,-0.0002146601337838776,-0.0005541581911301126,2.6181250617307284e-05,0.6,0.5003046231119809,0.00013790428838378227,4.103960822781004,0.004504048963944686,0.508941828492977,5.0,4.8424185484570685,0.15942142403205564,-0.003674164722332063,0.001432222245313152,0.013660828339927331,0.33,0.3071597677678057,-0.0002180177442106397,4.978626202670562,4.977113421253959,0.0,0.022647817284968366
400,5.0,3.747205079414022,4.397589087156928,5.003170860761652,8.662582940010622e-05,0.5,0.16846801822529844,0.5,0.6240935072384992,0.5000649149900105,4.9993969845542745,5.000179589279652,-0.00011202899362504462,0.4998277700842539,0.0015976521758638105,-0.0004219344761666333,0.00010813030174121999,0.6,0.49985016803597254,1.879079722648376e-05,3.882271837816101,0.005791294788950338,0.5725624331018326,5.0,4.775936597384909,0.25554986307684235,0.0036224934334742856,0.0021524070892622567,0.014102818472512858,0.33,0.40265107698654945,-0.000131725760170081,4.973473018055531,4.971592467952313,0.0,0.02759080888715246
500,5.0,3.505230702333428,4.214542237898451,5.015425922439391,0.006351984067831277,0.5,0.21730054271910237,0.5,0.6174401336816097,0.49990060575236245,4.99925734928393,4.998965335540488,-0.00013661336383727972,0.49985373140780237,-0.0009342692600826026,0.0003061002897749599,0.0002661037104373076,0.6,0.5001713701935155,-8.117459218733592e-05,3.4202323993558417,0.009023052295322269,0.618535899149471,5.0,4.645361723952944,0.3026570382793442,0.008479569738328854,0.0034669899209259047,0.020218844447655673,0.33,0.5381790900207668,-0.00017173278509251415,4.969723945225457,4.969102241461877,0.0,0.03065523233946053
600,5.0,3.3757677477907286,4.064042206278289,5.018942186055755,0.006622697829169372,0.5,0.2564085552680024,0.5,0.6138687682933032,0.49984008642782696,5.000605977571543,5.000198734645575,-0.00021711641700508045,0.4999300282945067,-0.0003137102097055943,-0.0004412647212560387,-2.6147399891559305e-05,0.6,0.5000030508299872,0.00018937268570942852,3.290761221863506,0.01380739038226813,0.6321403497046612,5.0,4.542293667023972,0.39745959619540866,0.009712411815252574,0.004084188585298539,0.02600245682785558,0.33,0.6330936808506302,7.818587810936994e-05,4.965864337188045,4.964410987771229,0.0,0.03404158804080618
700,5.0,3.049223456494343,3.9839674452755283,5.018187824791671,0.006167170289210255,0.5,0.27591423047575286,0.5,0.6136751999435744,0.49969950106527394,4.999081801391037,5.00005019609718,0.0002089612042004929,0.4997293272765058,0.0021701721922958274,-9.294911749650528e-05,-7.310514099709022e-05,0.6,0.5004292551848671,0.00013760676288176115,3.06932688305888,0.017710289354651212,0.6628110416776805,5.0,4.452542984338387,0.4849620320595608,0.009400477981165443,0.004486086265517311,0.032269743742810164,0.33,0.7729607265122994,9.303843990568923e-05,4.962297428213319,4.963746043363245,0.0,0.03740298909421678
800,5.0,2.767013729539257,3.826340619130398,5.0262617022514435,0.0066126283362276305,0.5,0.2951230768178754,0.5,0.608560106445403,0.49973881799044173,5.000334812165533,4.9996731887024755,0.00031969336447878127,0.49974492416466537,0.002200185736617792,-4.503652361806794e-05,-1.7454930716164077e-05,0.6,0.5000286320662491,-0.00010578367316200681,2.9355432249168394,0.021949641788264793,0.6886248622821322,5.0,4.386348100295571,0.5496317864583542,0.012403701206566163,0.0060351225077845475,0.034161048893095125,0.33,0.9154507772621157,-0.00012829509754610797,4.960339161769913,4.961506821060179,0.0,0.03854971467515802
900,5.0,2.7114605759547694,3.7082710934826935,5.031018837182647,0.012625505680399059,0.5,0.34509301207825677,0.5,0.6011707369824388,0.49974047413008393,4.998539082086527,5.00023483417068,0.0003066611245463044,0.4997320232705355,0.0046038177170888,0.0009974148615334057,0.00012036240318278346,0.6,0.49943888865354025,0.0001912960721671291,2.754048721370871,0.02575446345834266,0.6973114433697372,5.0,4.387708769643368,0.5992884501377371,0.014099937505414776,0.0065359398763843776,0.03302477797567126,0.33,0.9544914872590105,0.0001721607714417088,4.959356437376827,4.958478078221977,0.0,0.04110341163974386
1000,5.0,2.5427573298056543,3.5456072166811703,5.040757457561156,0.011323879648625622,0.5,0.33998143089428495,0.5,0.601510038592013,0.49953756187606513,4.998555161941274,4.999711296429833,-2.1592481473976322e-05,0.49964016407617917,0.0023526560719095632,0.0006031486089538591,-9.539233732598753e-05,0.6,0.4994804030247183,8.008369705133987e-05,2.5173957940231175,0.028184494338567758,0.6970400721764418,5.0,4.207364404692561,0.7079246152550548,0.023224487758329825,0.007288778077892526,0.03969802643741688,0.33,1.037395468055098,-9.533117639710038e-05,4.956791214581712,4.957977977247769,0.0,0.043223785529741425
1100,5.0,2.260973690623678,3.398587951966916,5.042705659585428,0.016389924488702915,0.5,0.3650793597490941,0.5,0.5976236112365833,0.4994480987156938,4.9998171836499825,5.000554478566476,0.0001176099073706447,0.4993459784498352,0.004882458232138665,0.0011370073292543128,0.00046077256792123237,0.6,0.5001115582025907,0.00014838770963206734,2.374292477904087,0.031404955385545094,0.6884774656508689,5.0,4.168909269893103,0.7941757058135993,0.030343289661523935,0.008072308041486216,0.041963363841657775,0.33,1.114865013939447,-8.371562265197176e-05,4.956211798258171,4.9558970835490594,0.0,0.04313371263576545
