milliseconds,Z1,Z2,Z3,X
0,0.023405128240923407,0.014809934950056175,0.00737437315541479,0.9999991685973031
100,0.09570312375813264,0.08081651567952752,0.08539808938197897,1.000000328719925
200,0.1687379169131957,0.18382951581849147,0.20603982175509486,0.9999993289816206
300,0.28244402900610555,0.26153340998202806,0.2345841766838346,0.9999982086993701
400,0.33530466346572724,0.33669057612332526,0.3048271336123136,1.0000004104224547
500,0.41290352190034274,0.4075822600865608,0.38664582944372505,0.9999982143005475
600,0.4445348109743683,0.45265431329004147,0.46115348662587724,0.9999995121819414
700,0.4957725976869618,0.5180018022669859,0.4847302638582166,0.9999986505778339
800,0.5537078150086613,0.5533223905207602,0.5708932805405055,0.9999979647817353
900,0.6073098288821648,0.5711022544529719,0.5917077526780689,1.0000003742919017
1000,0.6159287835848825,0.6405651887828513,0.6140271941213609,0.9999981246825609
1100,0.6781150928937215,0.6665530479243135,0.6877865672390235,1.0000022615322315
1200,0.6741424588026448,0.7173648949642515,0.6828067873559237,0.9999989184717057
1300,0.743596181086054,0.7184432352059232,0.7352467869758509,0.9999991947223028
1400,0.7285774665006989,0.7655745918736345,0.7320644046180715,1.0000010131822148
1500,0.7869271527862934,0.7681487331997926,0.7699237970250601,1.0000023758691
1600,0.804679447757648,0.7800772586124816,0.7995993726276235,1.0000012294953966
1700,0.8418349171121596,0.8247899890455559,0.8001068934756168,1.0000020298029424
1800,0.8374166584820407,0.8486979606263161,0.8286106148860113,1.00000262632833
1900,0.8456853846642882,0.8591314544781963,0.8352762033733869,0.9999991638715284
2000,0.8573343487830717,0.8844536799593526,0.8788444989736498,0.9999978578409652
2100,0.8579654857408417,0.857795025358729,0.8968381195068396,0.9999982033616001
2200,0.8879864162582277,0.8698564292364553,0.9012866538937017,1.0000021191595223
2300,0.8925702817417145,0.8999908315299511,0.9136306688450935,0.999997658368476
2400,0.9112365345594668,0.9127877130898514,0.9132686079034816,1.000001296532756
2500,0.8954720545857053,0.9177450502824195,0.9193815140971002,0.9999978425407728
2600,0.926721518142533,0.9053404798579235,0.9266728738966016,1.000000818256216
2700,0.9531780518944225,0.9241405068088531,0.9125780817480059,0.9999991077376117
2800,0.9350208769710179,0.927174170314218,0.9548029302036518,0.999998727391792
2900,0.9440905976839586,0.9311734300499223,0.9416338151196589,1.0000003977613487
3000,0.9255721729788686,0.9344440769938959,0.9588432364718175,0.9999969497767521
3100,0.9663887683816657,0.9514281774322713,0.9718072439069727,1.0000000450879403
3200,0.9555018345252896,0.9586305444617139,0.9458466099815054,0.9999996272163799
3300,0.9408182422688621,0.9475132628028993,0.9518435026546976,0.999999841430743
3400,0.9422654680219188,0.986800122809633,0.9847546430871656,0.9999993665022905
3500,0.9497951759230621,0.9609158811795538,0.994006714638305,0.9999999683620844
3600,0.9797006737080985,0.9879046965956803,0.9951554620847722,1.0000006308571958
3700,0.99902620446043,0.9493368722931286,0.9525980575986362,0.9999988526507312
3800,0.984859450782418,0.979999039569606,1.0007524692425018,1.0000010824140992
3900,0.9928567113832071,0.9649704266727666,1.000790122171439,1.000002129849432
4000,0.9883581480632257,0.9921596738643959,0.9659598038873958,0.9999969845650988
4100,0.9629912891331908,0.9919438751900364,0.9627242361315561,0.9999994481147814
4200,0.9988673389100788,1.0065611287978795,0.9941918530521942,0.9999996393254611
4300,0.9609634790987536,1.0014936693544507,0.9607212787266765,0.99999801480121
4400,0.9748159962870747,0.9966492506356408,0.9992133455689799,1.0000023576247925
4500,0.9928166678088367,0.9873703506863714,1.0092945792289942,0.9999993433974667
4600,0.9723029560554688,0.9898884876289346,0.9965067338991804,0.9999968965845157
4700,1.0168314888348395,0.9653375560526155,1.0110787280810245,0.9999976898949866
4800,1.0056546678432177,0.9945893351002686,0.9698929276305732,1.0000006180236525
4900,1.00349617906648,1.0084777391970987,1.0085643831698121,0.9999968147432474
5000,0.9797838926375784,0.9683391623868749,0.9788022227883202,1.0000015360540353
