milliseconds,Z1,Z2,Z3,X
0,-0.0062097379751976005,-0.019314279595751032,-0.0006668243245451571,0.999999999980126
100,0.11636860528533263,0.10339491024280244,0.10311218768540004,1.000000000020593
200,0.19127619442114346,0.1623103435343402,0.20653001437291704,0.9999999999910021
300,0.25667118764749575,0.25023204956533485,0.24933617625000987,0.9999999999006177
400,0.33541185167522436,0.33681536887652885,0.3506632264434779,1.0000000000078593
500,0.39465912355746496,0.3763497589629851,0.41896925970793186,1.0000000001129812
600,0.43033456541979925,0.4419346105365661,0.4444567987098829,1.0000000000944747
700,0.5141931143227823,0.5030828326817075,0.5001499788473207,0.9999999999495631
800,0.5601528005956768,0.5310649558184846,0.525033685614552,0.9999999999266875
900,0.6145943549541056,0.6163252630466978,0.5885920933896909,0.9999999999354997
1000,0.6481871291252548,0.6084774191276692,0.6572045035951879,1.000000000099535
1100,0.6501173645893815,0.6715581628033668,0.6429529573404349,0.999999999987377
1200,0.7069142248050584,0.7191688014279932,0.7175846553999672,0.9999999999711614
1300,0.7333984449859774,0.7332122629504452,0.7120766893018476,1.0000000000524127
1400,0.7756797510038385,0.7408490050479154,0.7677631456245546,1.000000000113662
1500,0.7929908897882315,0.778035322000264,0.7722471755408993,1.0000000000019518
1600,0.7794511000232845,0.8048944503944342,0.7765110241336346,0.9999999998830793
1700,0.8284647005062918,0.8153576667497422,0.8029022850216075,1.0000000000845721
1800,0.8130183656414675,0.8539402892425152,0.8166667622723053,1.0000000000040712
1900,0.8263242650690815,0.8590197843525772,0.8726566356549846,0.9999999999182689
2000,0.8396772882251013,0.8872794282752121,0.8840824267658872,0.9999999998633148
2100,0.8545315448607511,0.9001783172385736,0.8863291238317839,1.0000000000642757
2200,0.899918144100305,0.9140116625838407,0.879339791449554,0.9999999999685127
2300,0.9051681300679143,0.9141967388542772,0.8920343430663334,0.9999999999519809
2400,0.8907092449623535,0.911288340324319,0.9284539301981537,1.0000000000488585
2500,0.9237863239042017,0.9247013770451504,0.9435096724094267,1.0000000000845046
2600,0.9505315759413222,0.9322721965069038,0.9316076182572837,0.9999999998951238
2700,0.9537511226094376,0.9413754767559575,0.9254682165933752,1.0000000000084632
2800,0.9449495558665031,0.9422639183814463,0.9187050023678969,0.9999999999502379
2900,0.964565562163335,0.9191207157957357,0.9515609435308506,1.0000000000237268
3000,0.9609335858061365,0.9490053641747134,0.9266086810582823,0.9999999999410012
3100,0.9417946264557434,0.9381107409338267,0.9750934643738738,1.0000000000691431
3200,0.960187660781345,0.9833256810219894,0.9462003282245289,0.9999999998866199
3300,0.9792282452097097,0.9803759950521618,0.9541081949524867,1.0000000001280211
3400,0.9624067529471864,0.9804639197760587,0.9711086579135015,0.9999999999407081
3500,0.9794263198758344,0.9816736850610291,0.9901252562040831,0.9999999998697795
3600,0.9600788807324951,0.9837225586371098,0.9599495458491946,1.0000000000578517
3700,0.9936190379299962,0.9865462781692721,0.9745717941290859,1.0000000000868952
3800,0.9961181688790771,0.9668091224203261,0.9517674235328875,0.9999999999752751
3900,0.9916206837141881,1.0057239697318927,0.994204432646655,1.0000000000913218
4000,0.9969591424681065,0.98697299172565,0.95722067226614,1.000000000089348
4100,0.9621854656194108,0.9957266256776633,0.9965123523872663,0.9999999999721552
4200,0.9913657899127334,0.9855132855712099,0.9826156743455216,1.00000000010385
4300,0.9629355175657951,0.969165930968363,0.9727209005887416,1.0000000000577915
4400,1.0044449676569018,1.0084367439620459,1.0110457902092616,1.0000000000413392
4500,1.001196847621554,0.992047289099489,0.9994718740943435,0.9999999999413602
4600,1.0120319262376154,1.003492237632979,1.011316903654454,1.0000000000258993
4700,1.0136132743309578,1.0005684291383115,0.9956390319398862,1.0000000000587927
4800,0.9923446947101128,1.0134200709720564,0.9853272222452125,0.9999999998948004
4900,0.9780916473361388,0.9746188578763799,0.977050572514925,0.9999999999972453
5000,0.99467521863616,0.9903041144400002,1.0018584437804399,1.0000000001367753
