milliseconds,Z1,Z2,Z3,X
0,-0.025073760590469115,-0.022551117276294587,0.00014440006982701433,0.9999999999999999
100,0.07378058989588347,0.1179604009249508,0.09782193511352588,0.9999999999999999
200,0.20179536940366724,0.195132916393821,0.18510759550128877,0.9999999999999999
300,0.283999975316954,0.24989367864393033,0.23883121874622526,0.9999999999999999
400,0.34018152096316423,0.31689732013680083,0.3145433089411854,0.9999999999999999
500,0.3850755993048481,0.4096750625611485,0.37541822523279844,0.9999999999999999
600,0.46996728146128186,0.44786360252630825,0.46945238102815573,0.9999999999999999
700,0.5127953660123095,0.48651495003103845,0.4972622574476028,0.9999999999999999
800,0.5309624217087869,0.5430674261474827,0.5278731717726367,0.9999999999999999
900,0.596133208342285,0.597454149150029,0.5899976796199572,0.9999999999999999
1000,0.6176248346782869,0.6309761327258835,0.6244631475456486,0.9999999999999999
1100,0.6500467066342592,0.6573261094639044,0.6652726004938235,0.9999999999999999
1200,0.6898626884557252,0.7024055612512631,0.681671220785832,0.9999999999999999
1300,0.738619574987827,0.736734763830599,0.7086843821915146,0.9999999999999999
1400,0.7275122634208224,0.7593665544321766,0.7714456820065113,0.9999999999999999
1500,0.7942191159843746,0.7871536406274059,0.77993278167999,0.9999999999999999
1600,0.7984875847328482,0.7948583527697224,0.7776972839391414,0.9999999999999999
1700,0.8297895589070193,0.8255759200232013,0.8260153139559517,0.9999999999999999
1800,0.824249110212176,0.8404094281411801,0.8437657289018635,0.9999999999999999
1900,0.8253965595807331,0.8375921040527086,0.8501823216106679,0.9999999999999999
2000,0.8847789521430823,0.8900728143844705,0.8670183184007676,0.9999999999999999
2100,0.875475497680913,0.8618648057460044,0.8799609289482494,0.9999999999999999
2200,0.8789953218657284,0.9121212380096047,0.8865332958697281,0.9999999999999999
2300,0.904334985137766,0.8882562361986959,0.9251999849773034,0.9999999999999999
2400,0.9006904102756876,0.9230892813267275,0.9309060153947663,0.9999999999999999
2500,0.9125317232837982,0.9427933141923583,0.904829841798882,0.9999999999999999
2600,0.9494754656155431,0.9101540162761032,0.9165636897229451,0.9999999999999999
2700,0.954766885662914,0.9161911361977304,0.9177242984992496,0.9999999999999999
2800,0.9482946227159225,0.9210010462161455,0.9438823453480355,0.9999999999999999
2900,0.9362519007633879,0.9431636418070956,0.9547017122082714,0.9999999999999999
3000,0.9664083050759242,0.9323465631469868,0.9583258858712533,0.9999999999999999
3100,0.9579421441048563,0.9486908499681834,0.9678085506370677,0.9999999999999999
3200,0.9802768435454972,0.9397600762997511,0.9724940705709229,0.9999999999999999
3300,0.9433873361770977,0.9781602818394765,0.9606306843136773,0.9999999999999999
3400,0.9543909228154152,0.974147344762431,0.9764308226598577,0.9999999999999999
3500,0.9461658655820568,0.98576917034525,0.9546357246471373,0.9999999999999999
3600,0.9878545935984362,0.9678406296627593,0.9894398330479272,0.9999999999999999
3700,0.9849142387662303,0.9812606920251362,0.9749188488668997,0.9999999999999999
3800,1.0033720581952248,0.989242969186784,0.9936997907788173,0.9999999999999999
3900,0.9621003228011613,1.005755719374597,0.9762959022596394,0.9999999999999999
4000,0.9687557831083321,0.9855880410038531,0.9712902981249288,0.9999999999999999
4100,0.983836053146439,0.9938019630979605,0.9815421617046028,0.9999999999999999
4200,1.0091804646580154,0.9615602361959991,0.9635602232643771,0.9999999999999999
4300,0.9842485227719657,1.0030862840768182,1.0060526921976405,0.9999999999999999
4400,0.9735860233068387,0.9638209464100199,1.0013358283676976,0.9999999999999999
4500,0.9825114647344807,0.975093407312214,1.0100744392757717,0.9999999999999999
4600,0.9829656593116574,0.9924515171409264,0.9921106315624701,0.9999999999999999
4700,0.9980488379402793,0.9967316738099717,0.9910998662766319,0.9999999999999999
4800,1.0037766479337384,0.9962086062332641,0.9727721715122025,0.9999999999999999
4900,1.0043360696323975,0.9813949485495062,1.014742300926728,0.9999999999999999
5000,0.9805558108665589,0.9892647668436659,1.0060528405291178,0.9999999999999999
