milliseconds,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2
1100,13.541562410663975,0.07089750646328925,0.0020292692820958005,0.017090888379348444,0.002029269282095802,0.16051442059573154,0.1605144205957315,0.19872984967199497,0.16911868656961493,0.0625352557649699,0.18234354761976848,0.09268302725019348,3.1463320303263727,0.29510343692245905,1.7093880474605996,0.24286489955678622,0.08281284113950245,1.0416116410360754,0.06134065158383801,0.019983147804855515,0.0002095875464324369,4.363123585553674e-05,10.41509299455043,36.98673444669811,0.11000588791255092,10.396128411354013,0.00632679228438976
1200,14.7003432254642,0.08667824642490302,0.0022710148801911726,0.019991565898365714,0.002271014880191173,0.16046172179602675,0.16046172179602675,0.21308168742804143,0.19550259980910248,0.08005450964813055,0.20458753382482409,0.11191990366125439,3.264826946550277,0.30881834999436886,1.993036974842446,0.2815292257359357,0.10808414276550947,1.1307490842272807,0.07389367329001371,0.026506055926004708,0.000299901395097183,6.835731410345292e-05,11.305787130068815,37.79614728871498,0.1201685517034515,11.28466741727445,0.007719941662903373
1300,15.847593978519258,0.10451665770476819,0.002526881833553355,0.02304858752799676,0.002526881833553355,0.16040592076945753,0.1604059207694575,0.22568650385921535,0.22180558384699647,0.10002369489562499,0.2276423854060276,0.13340297439021098,3.36178364246649,0.3202895864990695,2.2863839962710903,0.3195861330441967,0.13692465925619882,1.2189995950269144,0.08726118456334228,0.03425481244667948,0.00041550399168125064,0.00010305445427875965,12.187406186652376,38.5139335241674,0.13040657708506942,12.163888638362701,0.009314860047875729
1400,16.983429395846407,0.12451167347593242,0.002796657653960597,0.02623252000540471,0.002796657653960597,0.16034706089834694,0.16034706089834697,0.23669915098763572,0.24770003983385402,0.12239342240485801,0.25130983693595027,0.15720120817915242,3.4380756020726118,0.3296110386832473,2.587147287723453,0.35664481659822733,0.16921793587804956,1.3063719985558324,0.10130834686433893,0.043291541803042934,0.000559930410053456,0.00015031636712111568,13.060003083468418,39.16100727947223,0.14073497829773063,13.03383240520389,0.011127791543119004
1500,18.107963061910755,0.14674676155185676,0.003079971219692308,0.02950952834497167,0.0030799712196923103,0.1602852209605573,0.16028522096055736,0.2462885308959651,0.27293076171647906,0.14708587367257964,0.27538802288142183,0.18336341634007072,3.49460764504854,0.3368748370023615,2.893159832131532,0.3924254642481184,0.2048155267533937,1.3928750321221723,0.1159022608710821,0.0536644024813158,0.0007366247638847662,0.00021305870016000023,13.923628629522122,39.75282682333952,0.15116941559204672,13.894535571922576,0.013175213621020601
1600,19.22130742605894,0.17128933181351158,0.003376281687694543,0.03284229732392681,0.0033762816876945624,0.16022051364104792,0.16022051364104792,0.25462244382788024,0.2973061560011832,0.1740017970861699,0.29968108919089376,0.21191833383579164,3.532352290242302,0.34217611055667974,3.2023695235239895,0.42673668302870904,0.24354714714148074,1.4785173457161933,0.13091488408354132,0.06540801580144723,0.0009488794919730323,0.0002945049380485284,14.778331961860822,40.3008053675626,0.16172603068033362,14.746032204576666,0.015473848717054194
1700,20.32357382217685,0.19819032837762748,0.00368489914717126,0.03619125894675213,0.003684899147171285,0.16015308740865847,0.1601530874086585,0.26185919468397595,0.32068818829356494,0.2030267053171471,0.32400591817046165,0.24287575498014985,3.552371751682797,0.3456163709285827,3.5128420017149224,0.45945573474692525,0.28522882543236244,1.5633075035223558,0.14622507514378064,0.07854429468758851,0.0011997854931903532,0.00039816332966323507,15.624160978136805,40.81339627963822,0.17242128493952155,15.588354187828687,0.018040682177896155
1800,21.41487248892602,0.22748443108283795,0.004005028566908531,0.03951606396777306,0.004005028566908555,0.16008311483983023,0.16008311483983031,0.26814355356341485,0.34298305617786196,0.23403587800405168,0.3481962925935631,0.27622817551093215,3.555827323301856,0.3473055182539148,3.82276578496678,0.4905128280508349,0.3296690067123836,1.6472539854759292,0.16171993048649536,0.0930834136809,0.0014921931147064689,0.0005278001849703661,16.461162724848563,41.29687535932457,0.18327181352924662,16.421531740258583,0.020892983825714643
1900,22.495312560911415,0.25919001320942836,0.004335802175549888,0.042777051946751486,0.004335802175549856,0.16001078505481592,0.1600107850548159,0.2736048134948404,0.36413376199510367,0.2668982704605922,0.372105662334515,0.311952313305681,3.5439810198063166,0.3473629513372167,4.1304621199063,0.5198795762170322,0.37667313172385164,1.730365186583521,0.1772958474219317,0.10902457898497252,0.0018286746209628922,0.0006874164346190685,17.2893837357531,41.755878952427366,0.19429429349532415,17.24559374076168,0.024048343438530493
2000,23.565002073804067,0.2933097078860485,0.004676298495368648,0.04593663612251158,0.004676298495368576,0.15993629929598224,0.1599362992959822,0.27835667710785905,0.38411281674285214,0.301479927421366,0.39560819258109303,0.35001110159847765,3.5181864228993636,0.3459175378284859,4.434394065254198,0.5475590066859607,0.42604736459987463,1.8126494173170686,0.19285908145382225,0.12635705257533997,0.0022114965108580883,0.0008812169428278245,18.108870362541847,42.193841360359976,0.20550531554621124,18.06056818130156,0.027524705325923396
2100,24.624047998065382,0.3298315493661338,0.00502556194224527,0.048960533044481044,0.005025561942245203,0.15985986683547426,0.15985986683547426,0.2824983787834518,0.40291520172554157,0.3376467571928124,0.4185981874440845,0.3903561054206957,3.479869430792346,0.3431063803643016,4.733171353338603,0.5735767371407883,0.4776013585879291,1.8941149062080012,0.20832572527518803,0.14506147271284592,0.0026426078337815693,0.0011135721722541267,18.919669075536877,42.61334290497166,0.21692127033751013,18.86648241139153,0.0313403980635054
2200,25.672556239484315,0.3687297400196266,0.005382617515010463,0.05181878822924462,0.005382617515010414,0.1597817014328311,0.15978170143283116,0.2861157468755931,0.4205536545624127,0.3752664153832967,0.4409893117034408,0.432929344403013,3.430506780146615,0.33907316718437897,5.025557437289859,0.5979753297198089,0.5311500869755943,1.9747697998885054,0.2236216930689343,0.1651108077587158,0.003123628297083134,0.0013889867880220914,19.721826701946252,43.016311863159544,0.22855825316839146,19.66336343131973,0.03551416373987155
2300,26.71063164950872,0.409964656640046,0.005746568423124599,0.054487441055318823,0.005746568423123399,0.15970200316132485,0.15970200316132058,0.28928261843369374,0.4370543699961205,0.4142098377829807,0.4627131826688973,0.47766516380420904,3.3716003373627945,0.3339659392882148,5.310473480592096,0.6208094659590968,0.586515233391265,2.0546221638862106,0.23868244903419092,0.18647139339817478,0.003655844503171188,0.0017120654399887145,20.515390639742208,43.40419087812442,0.24043197851587014,20.451238086346123,0.0400651939571752
2400,27.73837803655265,0.45348896455954224,0.006116212849813075,0.0569448788193673,0.00611621284981272,0.1596210272583517,0.15962102725835153,0.2920622899802618,0.4524534368050938,0.45435237596523725,0.48371766083889245,0.5244919730183187,3.304649366369113,0.3279345999055595,5.586999807618209,0.64214212304221,0.6435261428558454,2.133679983493943,0.2534525814143054,0.20910394126178536,0.004240212159650869,0.0020874783671472885,21.3004090386397,43.77805895983105,0.2525577064841021,21.2301331920352,0.045013155121461854
2500,28.75589817618738,0.49923985407383814,0.006490782839023245,0.059179807521521285,0.006490782839023076,0.1595389509902039,0.1595389509902041,0.2945088800069788,0.4667939931867248,0.49557459185937675,0.5039650364457062,0.5733337935792904,3.2311229332373967,0.3211281450840711,5.854374858194383,0.6620416389982618,0.7020204175894411,2.2119511645536214,0.2678852839096455,0.2329644831782405,0.004877363084956513,0.0025199278753227842,22.07693094781541,44.1387175747937,0.2649501811087243,22.000075690509824,0.05037822038550989
2600,29.763293821267332,0.5471485061993638,0.006869298178978964,0.06118415808917768,0.006869298178978909,0.15945598931298086,0.15945598931298088,0.2966685801217704,0.48012397438965304,0.537762775680445,0.5234302497538866,0.6241115874125525,3.152435012019895,0.3136920139248367,6.111991299840115,0.6805795046822628,0.7618442421627964,2.2894435342351342,0.28194178333722464,0.2580052285550087,0.005567616087999319,0.0030141169186518072,22.845006430015353,44.48675151806695,0.27762358113833685,22.761092702240752,0.056181095433548725
2700,30.760665712198666,0.5971371760418684,0.007250904666316888,0.06295671276444144,0.007250904666316869,0.15937232930994308,0.1593723293099431,0.29858078475384975,0.49249427298696324,0.5808092803127837,0.5420991313499255,0.6767444507440462,3.069921274533822,0.3057656760790103,6.359389795298401,0.6978285908998532,0.822852527042495,2.3661648418262033,0.29559071568025025,0.28417537973691936,0.006310991322162141,0.0035747183307196016,23.604686652418852,44.822574999144365,0.29059147907901134,23.513211571147938,0.062443047948840376
2800,31.748113587001612,0.649125743983075,0.007634592446032073,0.06449808972149969,0.007634592446032066,0.1592881990398599,0.15928819903985988,0.30027908041613993,0.5039573129278885,0.6246126801125589,0.5599667703233074,0.7311506199498581,2.9848199292520956,0.2974805700775233,6.596250491291084,0.7138618270262609,0.8849088894389263,2.442122759506377,0.3088074887496005,0.31142186632847396,0.007107227281533864,0.004206346275629062,24.35602395037644,45.14646378446258,0.3038668102851827,24.25645986599954,0.06918593720249293
2900,32.7257361912857,0.7030224391856723,0.008019784024448817,0.06581971007876324,0.008019784024448813,0.15920371014040763,0.15920371014040766,0.3017921217076245,0.5145659235323272,0.6690778035144086,0.5770360162372692,0.7872483220040485,2.89825739840331,0.28895788602341604,6.822382573492564,0.7287512019615163,0.9478855204555288,2.517324883114316,0.3215736423521339,0.33969000984711223,0.007955799836545839,0.004913529734996323,25.099071868615024,45.458578381288454,0.31746185038224833,24.990865346828173,0.07643224637229534
3000,33.693631288125744,0.7587394279533487,0.008405570800862704,0.06693030489538979,0.0084055708008627,0.15911908382292048,0.15911908382292053,0.30314436152903546,0.5243724997467913,0.714115666621006,0.5933161286444707,0.8449564814974571,2.811237591937237,0.2803078045056314,7.037712271461211,0.742567022934165,1.0116629673468616,2.591778732907459,0.33387621848798676,0.3689241184397809,0.00885594273460318,0.0057006882323340224,25.833885182137642,45.75898063171333,0.3313882002722853,25.7164558954067,0.08420511892553667
3100,34.651895667834395,0.8161864238245053,0.008791147022478282,0.06784214443778595,0.00879114702247828,0.15903449106391593,0.15903449106391593,0.30435669175196745,0.5334283553206055,0.7596433352699743,0.608821577070496,0.9041952992037098,2.7246364824207427,0.2716281883239597,7.242270120810317,0.7553773775730727,1.0761298548684133,2.6654917543137113,0.34570715219624415,0.39906801369647005,0.009806669039580648,0.006572109900830981,26.56051989926924,46.04764552646792,0.34565677788142996,26.43325940936475,0.09252840083413763
3200,35.600625157644615,0.8752664325786955,0.009176088779099662,0.06857515278895318,0.009176088779099662,0.15895002301246444,0.15895002301246447,0.3054469941172364,0.5417832408409027,0.8055837319134708,0.6235709854618801,0.9648867178446344,2.6392009704623964,0.2630039826030458,7.436177341852887,0.7672477549719487,1.1411825639154507,2.738471318676214,0.35706268878597963,0.4300654932855458,0.010806793087697369,0.0075319319151777135,27.279033249166105,46.32446951313497,0.36027781583923935,27.14130365792518,0.101426690724308
3300,36.5399146313042,0.9358884624041688,0.009559766446979541,0.06914588325510526,0.009559766446979544,0.158865819285324,0.15886581928532398,0.30643060237855607,0.5494850040865118,0.8518654031945302,0.6375862131085654,1.026954788809953,2.55555126743744,0.25450735130723945,7.619632029512063,0.7782407913451824,1.206724881714914,2.8107247239913358,0.36794283198684385,0.4618607326752938,0.011854952572138753,0.008584123304194523,27.989483655907144,46.58927614945502,0.3752608643590699,27.84061609597914,0.11092540037066775
3400,37.46985801854318,0.9979619701098889,0.00994165519008198,0.06957225978546133,0.009941655190081982,0.1587819970871968,0.15878199708719679,0.30732067841145605,0.556579373301285,0.8984222637793856,0.6508915651753923,1.090325952230891,2.4741863448832953,0.24619807282844408,7.792895940759165,0.7884161140616995,1.2726676365362082,2.8822591956368915,0.3783508291800595,0.4943986285680758,0.012949630328483716,0.009732470171626914,28.69193070141765,46.84181967276559,0.3906147985578051,28.531223632049368,0.12105082822714192
3500,38.39054831447521,1.0613975415710624,0.010321394971465576,0.06987391315014868,0.010321394971465577,0.15869864419389823,0.1586986441938982,0.308128547115759,0.5631098068710247,0.9451933237201527,0.6635131157201717,1.154929244662827,2.3954923390007568,0.2381239870868173,7.956281704617911,0.7978302607799703,1.3389283233694058,2.953081887095279,0.3882926925101897,0.5276250906638069,0.014089175682468657,0.01098056316089841,29.38643507892737,47.081786867944786,0.4063478295825639,29.213152342938827,0.1318302497190065
3600,39.302077588897276,1.126111886330972,0.010698499817634599,0.07006665324890735,0.0106984998176346,0.15861586196162195,0.15861586196162195,0.30886397825358325,0.5691174113428026,0.9921224072285473,0.6754781350380387,1.220696443854019,2.3197527678085224,0.2303218456931785,8.110140795636227,0.8065366573697088,1.4054307286365018,3.023199880668777,0.3977767586938422,0.5614872844236253,0.01527182504487679,0.012331787148823015,30.073058538790345,47.30879740512197,0.42246751892682644,29.886427125582383,0.143292028314062
3700,40.204536995496284,1.1920231562896528,0.011072679192224665,0.07016773134417138,0.011072679192224702,0.15853371672061936,0.15853371672061936,0.309535410432139,0.5746409255884052,1.0391578697888437,0.6868146089894521,1.2875621608207501,2.24715971597724,0.22281843172193022,8.254852740704962,0.8145856406591888,1.4721045587869392,3.092620188187695,0.40681328736304434,0.5959338295291996,0.016495721588874905,0.01378931304693151,30.75186382824082,47.52240272030371,0.4389807953731294,30.551071273088144,0.15546575260644135
3800,41.098016780984054,1.259054872593855,0.011443622748909355,0.07019182720015227,0.011443622748909319,0.1584522785374374,0.1584522785374374,0.3101501540870814,0.5797167294363001,1.0862523168758051,0.6975508387759686,1.3554638878988359,2.177825935255118,0.2156316253144561,8.390815368744265,0.8220245153652089,1.538885075865091,3.161349751713001,0.41541409693537407,0.6309149585277721,0.017758933905718952,0.015356091584096457,31.42291462635147,47.72208338449945,0.45589397410332855,31.207105956165133,0.16838240641842067
3900,41.98260629408751,1.3271325979921471,0.01181117700910606,0.07015403999160266,0.011811177009105887,0.15837158289510717,0.1583715828951072,0.3107145543635362,0.5843788901482116,1.133362330222976,0.7077151134883597,1.4243420103664106,2.1117968266711884,0.2087715751423218,8.518436425629718,0.8288976357182466,1.6057127457919305,3.229395444227805,0.4235922394773599,0.6663826388504002,0.01905947339255365,0.017034848973023334,32.086275476034444,47.907244859443445,0.47321277734533884,31.854549588334027,0.18207457833845414
4000,42.8583939944627,1.396187468609709,0.012175181255088423,0.07006690940314193,0.012175181255088376,0.1582916642675462,0.1582916642675462,0.3112341362157318,0.5886592233776196,1.1804482015649318,0.7173354432355658,1.4941397887723504,2.049062187220189,0.20224185175964543,8.638126335820399,0.8352465056370767,1.672532898613957,3.2967640703229835,0.43136171047977695,0.7022906635427119,0.020395310448880235,0.01882808426578894,32.74201171373065,48.07721139224482,0.4909423562858634,32.4934170384389,0.19657672289435724
4100,43.725467461734674,1.4661556852101136,0.012535470146859726,0.06994065819952731,0.012535470146859752,0.15821256131008982,0.15821256131008984,0.3117137175866082,0.5925873846883202,1.2274736705211746,0.7264393405920142,1.5648033158494787,1.9895672282538261,0.196040754455546,8.750292171841163,0.8411098943935366,1.73929539508682,3.3634623668924832,0.4387371865341021,0.7385947148984673,0.021764389741795623,0.020738068288939978,33.39018939605454,48.23121743875092,0.5090873144510689,33.123718637909924,0.21192549478346107
4200,44.58391340386099,1.5369768613600316,0.012891960842089016,0.06978474105557571,0.012891960842088955,0.15813429215782235,0.15813429215782235,0.31215750517720586,0.5961909581804946,1.2744056909710637,0.7350536604158704,1.6362814579275853,1.9332221457846457,0.19016224423102854,8.855333164684573,0.8465239532478864,1.805954329469984,3.429497003776592,0.44573381123795147,0.7752524002877603,0.0231646432298389,0.02276684402725482,34.03087523084076,48.36839706310086,0.5276517301112731,33.74545893520642,0.2281601430740739
4300,45.43381766597328,1.6085949950334448,0.013244585638785188,0.06960685714534678,0.013244585638785118,0.15805687267403382,0.1580568726740338,0.31256918350291535,0.5994955565461578,1.321214193265786,0.7432044670832318,1.7085257783535557,1.8799112776413804,0.18459693164960422,8.95363686635391,0.8515223455080205,1.8724677274799624,3.494874584441979,0.45236699619913395,0.8122232700178935,0.0245940028094447,0.024916228278288672,34.6641365039126,48.48776916724364,0.5466391804680003,34.358635086073654,0.24532304885242456
4400,46.275265239254345,1.6809572182348071,0.013593345072682962,0.06941401281405932,0.01359334507268272,0.15798030525663737,0.15798030525663734,0.3129519885790621,0.602524929499701,1.367871855997583,0.7509169331810394,1.7814904480441376,1.8295011247413846,0.17933298827823674,9.045576267774104,0.8561363803854822,1.9387972563281377,3.559601646664465,0.4586522472019261,0.8494688164700066,0.026050411831106988,0.027187814531591813,35.29004100572672,48.58821816688871,0.5660527662639786,34.963234828322875,0.26346038976400626
4500,47.10834026928713,1.7540149176562454,0.013938236796315943,0.06921157866649674,0.013938236796315775,0.15790458806836263,0.15790458806836266,0.31330876883707304,0.6053010669863838,1.4143539012450321,0.7582152695335408,1.8551321525788556,1.78184682693328,0.17435688572296795,9.131507856588877,0.860395140444387,2.004907964227815,3.6236846631711614,0.46460502306014834,0.8869524585522055,0.02753183487166931,0.029582976672450686,35.90865696303379,48.668470458599565,0.5858951350385515,35.55923348541404,0.28262298743502823
4600,47.93312606434441,1.8277234254524848,0.014279241750272283,0.06900330609042805,0.014279241750272346,0.15782972564427733,0.15782972564427736,0.3136420342382194,0.6078443049661416,1.4606379025705878,0.7651226811498401,1.9294099921926886,1.736797327563134,0.16965404605421922,9.211770471213311,0.8643256088387781,2.0707680355442735,3.687130042278061,0.47024061933625216,0.9246395117045474,0.029036266267358987,0.03210287368107171,36.52005297215104,48.72706327555076,0.6061685041923179,36.14659056993765,0.30286739788828154
4700,48.74970510368114,1.9020411060359523,0.014616368015544346,0.06879222643275651,0.014616368015544381,0.15775571818972245,0.15775571818972242,0.31395399738542196,0.6101734309413457,1.5067036046928624,0.7716613451826689,2.0042853762548494,1.6941994574332377,0.1652093412355453,9.28668483268344,0.8679527959753999,2.136348560031851,3.7499441285278197,0.47557407453319467,0.9624971454178779,0.030561737486762993,0.03474845525842576,37.12429793381007,48.76230311132941,0.6268746838580835,36.72524447979551,0.3242573645817607
4800,49.55815904582923,1.9769280560641083,0.014949702975801414,0.06858163050371305,0.014949702975801527,0.15768254843657162,0.15768254843657156,0.3142466135571083,0.6123057838911158,1.5525327523602015,0.7778524010162476,2.079721916528872,1.653901331377428,0.16100745286903742,9.356553412685257,0.871299863881386,2.201623313226934,3.812133203327729,0.480620091357948,1.0004943340818777,0.03210632363687579,0.037520468022150595,37.72146098982505,48.77221104256402,0.6480150993934377,37.29510535720834,0.3468657675904241
4900,50.358568736827976,2.0523479143362273,0.015279304724387979,0.06837351323026966,0.015279304724388248,0.15761019958227857,0.1576101995822785,0.31452161729818806,0.6142573497964697,1.598108928910083,0.7837159484327652,2.1556853213802563,1.6157552284811227,0.15703321061384606,9.421660518638934,0.8743882458792738,2.266568548944471,3.873703485582725,0.48539297028896317,1.0386018034757745,0.033668149148504634,0.04041946210047151,38.31161146219483,48.7544492209125,0.6695908132418538,37.856042179178964,0.3707775402419031
5000,51.1510142183217,2.1282660805589613,0.015605275031181956,0.06816985848426389,0.0156052750311825,0.15753865340330173,0.15753865340330167,0.3147805518385428,0.6160428549262983,1.6434174068878689,0.7892710573389393,2.2321432910276147,1.5796193012722273,0.15327186863010375,9.482272676485813,0.8772377612336495,2.3311628069395285,3.934661132318202,0.4899065589458345,1.0767919721305153,0.03524539247903612,0.04344579814827103,38.89481879534317,48.70621897793332,0.6916025459649056,38.4078713061584,0.3960933794129715
