milliseconds,S1__Cell_1_,S1__Cell_2_,S2__Cell_1_,S2__Cell_2_,S3__Cell_1_,S3__Cell_2_,S4__Cell_1_,S4__Cell_2_,N2__Cell_1_,N2__Cell_2_,A3__Cell_1_,A3__Cell_2_,S4_ex
0,5.8,2.9,0.9,0.45,0.2,0.1,0.2,0.1,0.1,0.05,3.2,0.2,0.1
100,5.966417967179715,2.6429485714153187,0.6503995709588977,0.998646166568452,0.26692703767427234,0.07728151627683355,0.17823198934069753,0.21691112753290265,0.13656149916799906,0.14481980384568655,3.186141989110351,0.01846843527211073,0.09690813244478068
200,6.129517420190787,2.3866665231914865,0.5299007851743543,1.313698547525517,0.2384581712216416,0.1000764841557304,0.17660683973731195,0.24815095101714646,0.1215538887892888,0.16055252843645273,3.1698695635823873,0.026375153689193347,0.09643671408135113
300,6.28177289073397,1.9739088135872935,0.4879021558684484,1.6928173855901782,0.20089032631990833,0.12842980517538,0.1744873711684294,0.29695875850100906,0.11319035775642454,0.16793218675872637,3.082553157821313,0.04058742647743313,0.09827374199548107
400,6.412292122202672,1.3757762781215699,0.499879902323219,2.145681965664719,0.17091813521596796,0.16348526354935125,0.17407095411355744,0.3609866492811676,0.11260254781764203,0.17191804922579398,2.9395068708218837,0.07250548800709146,0.10280564911026832
500,6.50818063908251,0.5983203918572175,0.5570878573329667,2.619301524180854,0.15375793504235852,0.20573042245737314,0.17829346060836843,0.436288553713598,0.11753855278101778,0.17324642198098036,2.7581198421730524,0.1894830490349207,0.11033990220382522
600,6.553159681677613,0.2545919779397791,0.6602849213663536,2.116268281991878,0.1492650118467851,0.24295147924658445,0.19001003024339752,0.45208063189640785,0.12544736469615678,0.15651752584224204,2.5543478788151557,1.3010669258935497,0.11987143627657192
700,6.526273965186572,0.5168964646867598,0.8165976899142582,1.1173622166154071,0.15550496980213846,0.2534949774755162,0.20868827908502405,0.3320823604959983,0.13488496461525065,0.1297828820668409,2.3404431149196543,2.55656959945402,0.12404971108827176
800,6.399878224184336,0.7962972717356365,1.0388657535314052,0.6007219555762411,0.1707566057533136,0.23596177664670542,0.23336310611615899,0.24182114832377416,0.14564673919372528,0.10898544124965216,2.122024264986137,3.0612405190054446,0.1221855860180281
900,6.1329822036655,1.0744927647877136,1.3530590785392278,0.34305684108941675,0.19455255096142524,0.1900318099117614,0.2681101735034937,0.1964449557038304,0.1565802522435332,0.08778150281238956,1.8916438208229247,3.1997967165149412,0.11874403554334481
1000,5.621045772796651,1.3471673926514767,1.8738060910084926,0.22052786972289184,0.22914570380615437,0.13240996356729057,0.3243058462590575,0.1744718152824175,0.1678303411717825,0.06910561974048479,1.564914505680679,3.1548803944751356,0.11687179477797988
1100,3.80181465727533,1.6101757984068785,3.9724868112146186,0.17226358906776934,0.29430129310274433,0.08446734179426758,0.5595073879960393,0.16140289028424648,0.18868464109709657,0.05753512982415244,0.048457685755455726,2.9976200513378113,0.12193573411946997
1200,2.042773902240668,1.8571712096238893,4.939186511328786,0.17159636881874224,0.37566692100709,0.057578951115157456,0.7540259139470847,0.15826624423873606,0.18050118571176857,0.054171728593107246,0.11122842511143832,2.766901692435881,0.1389017560123014
1300,0.47751477870847076,2.077903497724208,4.931074750679324,0.2110776749880022,0.5043447288687037,0.04986783148964203,0.8620063468416522,0.1672505265809307,0.17108954743156682,0.058163105665177316,1.289020094464749,2.4995231693407733,0.16148191603055875
1400,0.7443298138018892,2.25658401548153,2.4946446398446116,0.2949390585521291,0.9605118475531788,0.05469776302923915,0.44853489505078936,0.1826203688909217,0.16481053033021859,0.06886338470748658,3.562739298328434,2.2246981981547527,0.16952951359209875
1500,1.0323555236619106,2.369517730219193,1.2503344028709371,0.43615177101822067,1.444120658296152,0.06783346431220602,0.19039663764984055,0.19115547017455004,0.18074608054509902,0.0881932377800614,3.874380764076812,1.954974327157638,0.15489086314890899
1600,1.3177587006294644,2.378861076756499,0.6400726622123799,0.660595275613985,1.6198115651699476,0.08805446170896478,0.15540734821632582,0.20020376530210512,0.15703613167024483,0.11513358511076047,3.8964907602252534,1.681693036635992,0.13743932976717876
1700,1.5997388084606023,2.1964464673797424,0.3505481898144408,1.058594968333249,1.599931258779596,0.11815529394090647,0.16885653983759996,0.22660490941596453,0.11087215898540599,0.14478247933678884,3.8958616589334962,1.3329169867794652,0.12498487653004485
1800,1.8781775978555009,1.1107702634115846,0.21438117779034876,2.567517222671202,1.4828177792504253,0.19211032445287957,0.1963441214079902,0.3678283715005146,0.06942484840558057,0.18834131930807993,3.8876350070173578,0.10294074627225662,0.12069460575432428
1900,2.152970028492763,0.27854934390704345,0.15154225495334483,2.869925602309544,1.3175679192434662,0.24198394912050153,0.23063362398693504,0.49035328665621425,0.042731720239106076,0.17267317759394601,3.8735933451657045,0.4431120378865748,0.12835090937126822
2000,2.4239667863571364,0.3940572476133304,0.12496965404830257,1.651454066568754,1.1302802821937066,0.27700791427960525,0.2624266040156535,0.4198775531792285,0.029298999554308636,0.14185254733560915,3.8531845825326028,2.13969012949595,0.13774138526082044
2100,2.6909325372342243,0.6726427456583961,0.11717864416695263,0.8685377488925978,0.935972385639848,0.28962888957190763,0.28125156837696613,0.2968331397567459,0.024100099939753095,0.11957691988487529,3.8244260759059427,3.00171098879804,0.13955601404924972
2200,2.953478751840885,0.9542247461469173,0.11974485633160661,0.4735565173426321,0.7444094883739637,0.26606353713288516,0.2851913801818044,0.2282695208691168,0.023244707215039875,0.0978781446908962,3.783635218040809,3.2974527667566162,0.1361430714844656
2300,3.210938257430708,1.2326490865959496,0.12876932000021377,0.2788591399314516,0.5634999784974126,0.20942188356279495,0.277861920630088,0.19929742518883764,0.024825087572338683,0.07547497846333516,3.7246235963090837,3.3401053891765096,0.13085114679831922
2400,3.4621208670635997,1.5048638186006407,0.1429901929969737,0.18879412417292069,0.40151288846834454,0.14221007985513087,0.2621357211553977,0.1845307887077463,0.028269797626056845,0.0579445300146869,3.6376525083868416,3.2508877642487715,0.1250585787108332
2500,3.7048405182202715,1.7670613699584643,0.16321395140461883,0.1574259005189616,0.26807525580455016,0.08845481422685761,0.23892506067134486,0.16900645221047014,0.03388694770854784,0.0495537886472477,3.5093931394012086,3.069809870691977,0.11874356615785789
2600,3.935069057335375,2.012933484709313,0.19255665152499166,0.1657882756056827,0.17238802201948633,0.05929574198550105,0.20942935818738867,0.15105921634920652,0.04278817787771453,0.051269547889591136,3.3272772755708213,2.8231033841074376,0.11148500422838074
