milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd
0,843.8775510204082,0.0,520.9183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,690.6142996683296,0.0,367.5845672434459,0.022791575369121415,0.04775717604547694,153.23384207871035,0.09995802478240798,0.0,0.0,0.019944586701602342,0.009464704315684691,0.0
200,598.316559829404,0.0,275.25186463720274,0.034134193420641876,0.071377325313097,245.4668974206878,0.19960528904941713,0.0,0.0,0.06389498758576226,0.030198818694474484,0.0
300,537.528957789802,0.0,214.44675595547426,0.03988923287004362,0.08312892799335417,306.17295801610413,0.2986533753636107,0.0,0.0,0.11937912528176081,0.05625612799548959,0.0
400,495.1014732201867,0.0,172.01115348224982,0.042655359755674936,0.08848070472282195,348.51039335348094,0.3968205112154514,0.0,0.0,0.18068795701912524,0.08499652842248162,0.0
500,464.2757092255111,0.0,141.1825492016222,0.0437506798505046,0.09022567058147929,379.24198287851004,0.49383526681504497,0.0,0.0,0.2447779533614535,0.1150810019001946,0.0
600,441.21985222241335,0.0,118.12683861082358,0.043905987296109325,0.08992395085002085,402.2020886632642,0.5894400728690324,0.0,0.0,0.30984147823027697,0.14576869546643692,0.0
700,423.5984897445572,0.0,100.50725504167163,0.04355129046774747,0.08849973897754503,419.727717900575,0.6833944047124754,0.0,0.0,0.37471769757207635,0.17662571668786853,0.0
800,409.9069351958487,0.0,86.81828157656354,0.04294948169137198,0.08652046415537307,433.3246082504692,0.7754775199276014,0.0,0.0,0.43861864283836993,0.20738897023525013,0.0
900,399.1322150411237,0.0,76.04642635734461,0.04226471467893524,0.08434029566070471,444.00645031435465,0.8654906752603627,0.0,0.0,0.5009893532226435,0.23789635072370527,0.0
1000,390.56680822423976,0.0,67.4838444048868,0.041600156396644654,0.08217998952644638,452.4812641550416,0.9532587870383538,0.0,0.0,0.561430556220837,0.2680481239172346,0.0
1100,383.7034357823805,0.0,60.62305954662887,0.041019526923925666,0.0801730354013916,459.25667629320156,1.0386315071388934,0.0,0.0,0.6196541357296301,0.2977848481088053,0.0
1200,378.16858360628675,0.0,55.090443791825834,0.04056077946098617,0.0783953615780465,464.7064398148924,1.1214837402545093,0.0,0.0,0.6754543011288044,0.3270733371109007,0.0
1300,373.6822025015165,0.0,50.60589026168454,0.040244525305014565,0.07688404110451406,469.11076146079864,1.2017156244892042,0.0,0.0,0.7286890942577593,0.3558980028471495,0.0
1400,370.03063936859917,0.0,46.9557258856445,0.040079704434110144,0.07565010509296487,472.68338943753065,1.279252023793382,0.0,0.0,0.7792672249692782,0.38425502832630787,0.0
1500,367.0480241260461,0.0,43.97408541796211,0.04006749282663211,0.07468754184660026,475.5902403174212,1.354041611598536,0.0,0.0,0.8271382620036435,0.4121483539538268,0.0
1600,364.60479346752703,0.0,41.53142677970509,0.040203789079193385,0.07397922536538828,477.9608849735901,1.426055593713018,0.0,0.0,0.8722854959014985,0.4395871223988074,0.0
1700,362.5995847448582,0.0,39.52641898519922,0.04048096343668501,0.07350112285106414,479.89666225965163,1.4952861021621562,0.0,0.0,0.9147201673883439,0.4665838875176511,0.0
1800,360.9506339568816,0.0,37.87733479972917,0.04088948076616181,0.07322600301452686,481.4792881262474,1.561744421035679,0.0,0.0,0.9544760153617444,0.4931529609251947,0.0
1900,359.5921574673198,0.0,36.51842971380794,0.04141867881049665,0.07312540134193839,482.77447855756174,1.6254590756524354,0.0,0.0,0.9916054159281995,0.5193096186038098,0.0
2000,358.47198069916755,0.0,35.39756877616735,0.042057301481971794,0.07317094816351237,483.834324751335,1.6864738195232505,0.0,0.0,1.0261760469000536,0.5450695620095716,0.0
2100,357.54737298510923,0.0,34.472059458915425,0.04279414569954997,0.07333570713784787,484.7014622813562,1.7448456067515425,0.0,0.0,1.0582675232573853,0.5704482696886265,0.0
2200,356.7831840613373,0.0,33.70678728515014,0.043618337773006145,0.0735947650628641,485.4109374658286,1.8006425960482464,0.0,0.0,1.0879688075316027,0.5954607247126927,0.0
2300,356.15134299718784,0.0,33.07371442093846,0.04451943954747508,0.07392546335439784,485.99071070024837,1.8539422258429068,0.0,0.0,1.1153760469226184,0.6201213150503198,0.0
2400,355.62875918040635,0.0,32.54978008662182,0.04548768495191262,0.074307735484545,486.4637578759973,1.9048293844088282,0.0,0.0,1.14059039852004,0.6444436044842171,0.0
2500,355.19607021167724,0.0,32.11564834189243,0.0465140628621244,0.07472413357714167,486.849324294628,1.9533947105089073,0.0,0.0,1.1637162940238759,0.6684402590776624,0.0
2600,354.83773796211227,0.0,31.75580437878381,0.04759026475547831,0.07515964523007729,487.1628299337263,1.9997330345210345,0.0,0.0,1.1848600543619643,0.6921231092054169,0.0
2700,354.54104215234884,0.0,31.45754810245622,0.04870874148442198,0.07560163506525545,487.41687727700304,2.0439419675707207,0.0,0.0,1.2041285280863425,0.7155031019665986,0.0
2800,354.2951906290832,0.0,31.210104561412344,0.0498627109545685,0.07603968337340478,487.6221421330942,2.0861206525226774,0.0,0.0,1.2216279942380095,0.7385903029885915,0.0
2900,354.0913794211746,0.0,31.0046843604726,0.051046075110347665,0.07646531224909947,487.787314323796,2.126368662761094,0.0,0.0,1.237463325748916,0.7613939886846296,0.0
3000,353.9224514121513,0.0,30.83414256228823,0.05225338793999868,0.07687178858049976,487.9194397277967,2.1647850569449023,0.0,0.0,1.2517372329058816,0.7839226865504217,0.0
3100,353.7824188403753,0.0,30.69250139889286,0.05347983000723107,0.07725393813253745,488.0243983746019,2.20146757353486,0.0,0.0,1.2645496359807487,0.806184208446242,0.0
3200,353.666298721992,0.0,30.574785981391713,0.05472114775076713,0.07760791950678944,488.1070694093785,2.2365119562593687,0.0,0.0,1.275997209253212,0.8281857187804985,0.0
3300,353.56998794940307,0.0,30.47689964954008,0.05597359901853212,0.0779310275019317,488.17145627230394,2.2700114251860333,0.0,0.0,1.2861730421284132,0.849933795569055,0.0
3400,353.49010812133827,0.0,30.39546902613724,0.05723390565318122,0.078221516205651,488.2208421007027,2.3020562201908366,0.0,0.0,1.2951663533639761,0.8714344839999287,0.0
3500,353.42386477937936,0.0,30.3277034614134,0.05849920755978804,0.07847843706427926,488.2579306444834,2.3327332411346164,0.0,0.0,1.3030622875518028,0.8926933479906487,0.0
3600,353.36893381524624,0.0,30.271281619861515,0.059767019835797984,0.07870150220725347,488.28495990412074,2.3621258230495044,0.0,0.0,1.3099418221522958,0.9137155178860604,0.0
3700,353.3233815053856,0.0,30.22427168062764,0.06103519262597888,0.0788909587903298,488.30378209537605,2.3903135710282113,0.0,0.0,1.3158817236496068,0.9345057349941994,0.0
3800,353.28560042641425,0.0,30.185067401488173,0.062301871693398285,0.07904747989095222,488.3159276800255,2.4173722655181433,0.0,0.0,1.3209545580191029,0.9550683949465935,0.0
3900,353.2542548401336,0.0,30.152333636182483,0.06356546290629426,0.07917206770303639,488.3226599027988,2.443373808050453,0.0,0.0,1.3252287296772656,0.9754075867957598,0.0
4000,353.22824692024136,0.0,30.124972675882056,0.0648245993287106,0.07926597168885509,488.3250084530609,2.46838621808884,0.0,0.0,1.3287685570286933,0.9955271290744828,0.0
4100,353.20667043843497,0.0,30.10207802919823,0.06607811437915705,0.07933062151582859,488.32381565781577,2.492473660017846,0.0,0.0,1.3316343636986645,1.0154305994560975,0.0
4200,353.18877307660324,0.0,30.08289681042945,0.06732501828757795,0.07936757454444947,488.319774011531,2.5156965250714483,0.0,0.0,1.3338826105960997,1.0351213606752232,0.0
4300,353.1739356439406,0.0,30.06680901674178,0.06856447713167371,0.07937847672540307,488.3134467744846,2.5381115558055116,0.0,0.0,1.335566057538873,1.0546025834414636,0.0
4400,353.1616297860149,0.0,30.053285331952374,0.06979578566134623,0.07936499505942116,488.30531014511905,2.559771869960499,0.0,0.0,1.336733851853981,1.0738772764176527,0.0
4500,353.15143307862263,0.0,30.04190221834342,0.07101835895953357,0.07932882797792262,488.29573790436825,2.580727224320222,0.0,0.0,1.3374317814244305,1.0929482949902372,0.0
4600,353.14296862475504,0.0,30.032281626797154,0.0722317029268042,0.07927162168931415,488.285061740898,2.601023979336715,0.0,0.0,1.3377023196066284,1.11181837414587,0.0
4700,353.13594665925996,0.0,30.024132543247887,0.07343541890294168,0.0791950237673951,488.2735293372059,2.620705466578113,0.0,0.0,1.3375849399169208,1.1304901230227569,0.0
4800,353.1301110821564,0.0,30.01719762695941,0.0746291751455471,0.07910060670967288,488.26135776166,2.6398119584125106,0.0,0.0,1.3371161592424254,1.1489660563467636,0.0
4900,353.12526315440516,0.0,30.011276871022243,0.07581270777933896,0.07898990226176289,488.24870951141077,2.658380964598919,0.0,0.0,1.3363298003442745,1.1672485932454388,0.0
5000,353.1212355608767,0.0,30.00620170086928,0.07698581029071673,0.07886437637492193,488.2357183332558,2.67644731290689,0.0,0.0,1.3352570960599845,1.185340069213161,0.0
