miliseconds,E1,E2,E3,E4,E_E1,H_E3,H_E4,E11,E12,E23,E34,E24,E44,E11P,E12P,E23P,E34P,E24P,E44P,G,S,I,R,O,A,E11G,E11S,E11R,E12G,E12S,E12R,E23G,E23S,E23I,E23R,E34G,E34S,E34I,E34R,E24G,E24S,E24I,E24R,E44G,E44S,E44I,E44R,SigG,SigS,SigI,SigR,SigA,SigSP,SigAP,SigG_O,SigG_A,SigSP_G,SigAP_S,SigAP_I,SigAP_R,Empty,P3_A,P2,P3,Akt,RsD,RsT,SigRP,Raf,Rafstar,MEK,MEKstar,ERK,ERKstar,OP,AP,A_SigG_O,SigA_G,SigA_G_O,SigO,E13,E14,E13P,E14P,E13G,E13S,E13I,E13R,E14G,E14S,E14I,E14R,T,E11T,E12T,E23T,E34T,E24T,E44T,E13T,E14T,SigT,E1_PT,E2_PT,E4_PT,E_E1_PT,H_E4_PT,Aktstar,SigAP_T,E,H,fint,pERK,ERK_MEKstar,pERK_MEKstar,pERK_ERKpase,ERKpase,ERKstar_ERKpase
0,274.2170452815475,157.50931436617304,294.3526873360725,397.12927869703947,-0.0008314885184944052,0.033850526151326166,0.11720792552573973,-5.4315472978965066e-05,-0.04287759250893156,0.17883993954927122,0.04049311612578818,-0.5621793057088347,0.4205003634327481,-6.60631253049813e-08,-6.157219296296882e-06,-0.0011118955255154427,0.0001368906950470088,0.001519485535454338,0.0007016184202236118,82.39388956401636,11.505195248569734,46.400271315163316,93.51564053231893,82.29849241200246,43.09576767337204,-1.79513015002025e-07,9.233149432854003e-09,-1.1032860134041192e-07,-4.474792785393515e-05,2.87968027875738e-05,-1.0901683024664772e-05,0.00031846558401777406,0.0005007029894996877,-0.0006238901320685129,0.03797286734824984,0.000675231542549026,-2.709429076714595e-05,-1.6840799866748676e-05,0.0007477085214368859,0.0007743580114284197,-5.625922907019518e-05,-4.066336055250368e-05,-0.043942136222406905,-2.6585560381039796e-05,0.001539164634583254,2.892330594202332e-05,0.02087351552328044,0.002351014906487954,-0.0010839831098081716,-0.0005016866469626276,0.06567679316968225,-3.188381291610108e-05,-0.0004632681170998409,-0.00010698780058482005,-0.0008677882100660985,0.0005826956324320481,0.0001157869905343419,-9.270292657539579e-05,0.000573018956171464,-2.7121141906981415e-05,0.05210122250027469,-0.0010624998408946956,196.99809546895375,0.000778535631481008,444.0027705285404,95.7005671535968,-0.000863410949916029,0.023110110615706916,743.0056274258616,0.0055474871210031505,772.0020114986606,0.0005581218689982378,750.0779997527827,-0.022451577816717482,0.00047724626823243037,-0.004795543828419001,1.4696183371870833e-06,-0.00036064395737085247,-2.3877434087793706e-06,0.0003979957977716448,0.0013489226339633942,0.005514746965990881,1.223696316790742e-05,1.280428797534354e-05,8.069067550403732e-05,-1.2617504197186166e-08,7.088993782836212e-08,9.95224678496585e-07,-3.4604138499504596e-06,5.171437894750503e-06,-4.182398584146098e-07,1.4305345909691217e-05,500.11476846917583,5.983668437488787e-07,-3.135907604595229e-05,0.03178585931003021,-0.00013521401093477247,-0.04209534838107654,0.020112256235521726,-5.2200154860613485e-06,-5.182865427362766e-07,0.05418241903024814,0.1838923496078847,-0.11770566146978108,-0.023677138235383494,0.0038988030739020786,0.08796255379093483,0.004962002961870816,-0.00010214629420830544,9.99891083039135,10.057019079396127,-0.0005102868229889555,0.017575059270454017,-0.0019706517968885243,2.9972771249192934e-06,-0.0012430443534222288,-0.0004614158066137268,34.903944859269544
100,272.83881795725466,141.71269929790714,292.8306872899221,381.5343131429832,-0.0005837037171613991,0.5502952334832523,1.3939775339539928,-0.00010352059542492888,0.004417097937978259,1.1671261808439195,-0.010019485510147558,9.195007125509738,0.6948161165711644,3.617696926352853e-08,0.00010154099547501363,0.03665488168417569,0.000278757036033111,1.0992689298509566,0.002732945504652109,82.37889673763654,11.48573457781222,46.398616199202664,93.3770716701972,82.27566238538422,43.045350700525034,-9.392194535717052e-08,6.639860209461189e-09,-1.6639183654561538e-08,-7.793937501933263e-05,8.499508263930102e-05,1.819727501227855e-05,2.384872128629117e-05,-0.0005185868173808134,0.0008891612835088331,0.06817998711995021,0.002985203034966586,-5.5758708314489205e-05,4.402284186413105e-05,0.00018611799511583757,0.02319379865594972,0.0088798070925898,0.001907950575348207,0.3125314188860101,1.8447508485486906e-05,-0.0018507984257387883,-0.0004230285141404226,-0.019690023591498088,0.02583535350200221,0.005306490353352296,0.00276899123283487,0.03329079986217605,-9.614347883086461e-05,0.00849588946463601,3.625455935441326e-05,0.0012683764444180348,0.0004628946543637977,-6.338005910765621e-05,-2.6593265221863207e-05,0.0003048106946066774,4.2144791918802597e-05,0.48860616274136265,0.0009580308443065007,197.00043521879255,0.0010752549315897414,444.0061511577995,95.69969332255863,0.000794127905769713,0.3315950222589028,742.9995223480677,0.002020517356949634,771.9972371018551,0.001090035087898087,750.0459486476385,32.50880358440718,0.02333576774754126,0.049004345006347094,6.209760944464297e-05,0.0001864908076386972,5.089372273457495e-06,-0.0007725046483243516,0.0010514144272902857,0.0026380298783341524,-1.3587823881324582e-05,1.4350742969658777e-05,6.815168058556141e-05,-6.740346835723702e-08,1.4824887615251838e-08,3.0859714948803018e-06,7.25405976871981e-06,-2.8244455255396386e-06,-1.6483386087009103e-06,7.2725347017894e-05,499.5148805471603,7.469279127072123e-07,0.00036301509299357763,-0.020801458516931402,0.0004282357601240727,0.5205717101050177,0.0011651755417697203,6.911117098737423e-05,-7.242487460551434e-07,0.4757407519645166,1.4740499902272843,3.216714353199144,2.062036802832964,0.0006213496204670963,0.15758357235643033,-0.005958699747536245,0.0005057271009043039,9.998001393689918,9.586782637574245,0.0010464931700962885,0.47589471613081635,-0.0018006620940145745,-4.286753330509409e-06,0.025186764619709583,32.79561540429896,2.0134397407681193
200,271.30052688376765,128.3404462572314,290.8874170877731,369.3568893487764,0.0024350547755709042,0.6739513850821729,2.03747317288907,1.880366419225121e-05,0.010757173814655407,2.348712107228431,-0.03146141402275346,18.025898024079666,1.2614755409529952,4.2119769494634166e-08,0.00012489814801246098,0.07729047378893708,0.0004967328634871809,1.026147926124853,0.00599236986988312,82.33524452290933,11.467481210392476,46.390596364841485,92.42197627491377,82.24811569572849,42.99287844797098,-4.6009842022552944e-07,-3.85096822937118e-09,-7.641098178313472e-09,0.0004440841289819222,9.145197565267454e-05,4.353819445624085e-05,0.0012799393799411154,0.0031789473220858386,0.003738119564566268,0.08944901020682217,0.004913519291395574,5.5004463746495805e-05,8.909952489237927e-05,0.0004461176041222335,0.057953110344358794,0.02345850788145687,0.005071207048965066,1.0236643516470654,-5.991257338330154e-07,-5.5937317023939045e-06,-0.0003147663941182864,-0.021729966633461946,0.05475290653109051,0.007951840647901423,0.010018405021529394,0.2911803880032397,0.0004233368875223096,0.01882126382491224,0.0005118435657943257,0.005772851700916129,0.0010650701864468766,0.0003074828794062278,-2.1309600064482823e-05,-0.00022401815201854785,5.325552073846011e-05,0.9388002271257446,0.0011224238068531793,196.99940447273272,0.0012138354047787272,443.9941830281592,95.69833689280401,0.0024170891871702267,0.8397798503969551,743.0008940964817,-0.004445694707989351,772.0035524604867,0.0014671147492808765,750.0597934952151,32.06080339442327,0.0429779260985969,0.10412608728925689,8.375325595784373e-05,3.0007152193232435e-05,-6.412206219547337e-05,0.00468853589862656,5.178148124802538e-05,-0.005977467304469967,1.407561400589684e-06,1.6398227755270326e-05,6.346287628140267e-05,2.5095136496884894e-08,-7.003128893998489e-08,-3.375990418814165e-06,-1.1656464313624836e-05,1.3954158990962951e-06,-1.3565169557432674e-06,-7.191240423446553e-05,498.44573420785247,6.668037871252986e-07,0.00024057266981701255,0.12467295728886439,0.0006572678484878013,1.4346090123322566,0.015542303738910641,0.00010939542005058586,7.771881747287593e-07,1.4670991923672594,2.9932631003651693,6.146195577795565,4.003439543336348,0.006648645402204337,0.3544894836467591,0.006105735633721964,0.0007397934677180712,9.999729159511203,9.226473705018298,0.0024995066593837575,0.6148195369884524,-0.000307619149921657,-3.223960746692624e-06,0.032825847970678196,32.854068557399856,2.1952322246746547
300,269.96614879859857,116.39279861458789,289.12111710396044,360.68239980767225,0.002211724322415012,0.7445334476397014,2.4254823135074792,8.377769696599451e-05,0.11829796127434261,3.450641422935292,0.12507027342498422,24.31372273968916,0.8967667763277316,-1.0789004377130929e-07,0.00011928909349351493,0.10144433373881256,0.0010672532744909155,0.9888071512151296,0.010325348388983534,82.32128104974194,11.45173704173945,46.38291399203514,91.63179860861408,82.2295492220889,42.94666535492873,-3.790626026484246e-07,-9.871023229438534e-09,8.736929038158236e-08,0.00030766298012210695,5.2682621714887764e-05,5.164950907641887e-05,0.0024033600344766735,0.00672547245699677,0.007606196983001906,0.2671084991372461,0.005735268070029154,4.171054086651684e-05,0.00015843494869367637,0.000549287668808201,0.07886415203780522,0.03774486085408899,0.006880843392850443,1.5845046853554199,1.355200197337069e-05,0.0032494069004698565,0.0010273574826944348,0.019704355493960206,0.06892740442752299,0.014801365989663265,0.01655013022698927,0.760222741716835,0.00015125259753030588,0.029278500950266895,0.001003094275823288,0.011336196668475143,0.0019031218136375848,0.0005563482394350158,9.449314537816439e-05,0.0005963886269350035,6.541031262380419e-05,1.243093385996511,0.0009996616728578545,196.9963558580779,0.004117191348757802,444.00127979729433,95.69394046912403,0.005874352278660472,1.145040408707949,742.9975437259582,0.0004410111546834214,772.0026792975848,0.00030408029022596596,750.1661965476749,31.871264088018876,0.059856282338384297,0.15418934136844092,0.00019263963900805853,9.341381163876409e-05,8.789932066420998e-05,0.013638754415608438,0.0011074538980432062,-0.0011568386372893381,3.3671384224159217e-06,1.1722717082429196e-05,3.15123014843617e-05,9.45632595756949e-09,2.9778218228761725e-08,8.792740312014875e-07,-2.4355832505596724e-06,5.065913478719225e-06,3.126359968704299e-07,4.1576654604500715e-05,497.60682063449013,-6.92567220034165e-07,0.0007623205531963198,0.19589042363912,0.0002722456231060799,2.282111266013903,0.004490295686958478,1.7648567627658877e-05,-5.66914732766483e-07,2.5791086624739865,4.171457133773303,8.630874778407604,5.5734586718851915,0.022637608115971434,0.41249576416220024,0.0011543061443290963,0.0016353589010569768,9.996504833271706,8.832687848073945,0.0052658875985924,0.7606506392667771,0.0019413475187996332,4.698960932548481e-06,0.03873475264047344,32.6628604415418,1.9383142292976006
400,268.7572315285644,103.96951791680165,288.0067856536131,345.60837744399123,0.004642389781141688,0.9572709673223815,3.126126921734647,-5.5199028566706744e-05,0.15118006009631327,4.191014556393164,0.23760421535348694,30.479999609933568,1.7249107053714552,1.6457623686684061e-07,0.00015920812508170152,0.1208794528337882,0.0010549060895090007,0.9497935996445894,0.012624827732302725,82.30037274787772,11.43933261353522,46.38120200360512,91.05548519804644,82.20859127843076,42.889527101120265,-1.8710021306732883e-07,2.3611463773759152e-08,1.2697688544840333e-07,0.0007369218033096305,0.00017156188619145502,7.342123244848906e-05,0.003222351861931902,0.011177774495761815,0.011025550983557996,0.42467017089268744,0.0026072828665304306,0.00013203585978209287,0.00016347877169873147,0.0007267009557059926,0.09182962632743041,0.0486745837693562,0.008118598442261425,2.0979804088197085,6.769705280351881e-05,0.00868045747433029,0.00044369480762504574,0.0788447024613519,0.07965721932116268,0.028866531335733123,0.02109250090320767,1.1687223197043426,0.0009528894675903334,0.03358294804679827,0.0015698810731631424,0.01717982814824448,0.0030961043341207533,0.0010471804479212116,0.00012714474376893583,0.0004032584748003167,7.165284622958442e-05,1.6199500905631525,0.0009009576436656274,196.99058584862047,0.00772625943158152,443.9868395689751,95.68952223980047,0.011016043928731737,1.4387587852726038,743.000399260144,0.0002063467009915422,772.0006409194061,0.0015549466789658447,750.1761240418701,31.686735370047618,0.07356909091423508,0.19527045723365377,0.000519365439319047,8.21347635570738e-05,9.379245851920153e-05,0.019130331191268692,0.0014280309637093986,0.007989698890977512,1.1249757994010439e-05,-2.002011308288487e-06,8.891316359916557e-06,-4.021778035857004e-09,6.58517405782021e-08,2.822601651447422e-06,6.473696019065858e-07,-3.80182159623801e-06,-2.460920803988239e-07,3.340342349960028e-05,496.87507432935917,1.2020042100632826e-06,0.0004572054476904907,0.31670789119021536,0.0009721446069030496,2.9080478488974157,0.02652868969002505,-4.64217795891992e-05,-7.259829727825226e-07,3.165544190200517,5.430273294938158,10.915849870016068,7.327944670526659,0.033592762703393515,0.7604533833096476,0.0063356050233665875,0.0022276026223400232,9.996549303215623,8.389462597462485,0.005818180208137684,0.8477762091048532,-0.0010988797838914319,4.601006164581721e-06,0.04482969049045788,33.09396392173834,2.0078487214668805
500,267.53221610007523,95.67992463294777,285.8839539890379,335.13667128224597,0.005655047446247027,1.0464885730749445,3.854952336033632,5.8508520685612264e-05,0.14119588606305133,5.151947624325916,0.4435594682470298,35.03147843125693,3.2637341165068325,-1.322208968143811e-07,0.00017551340457258767,0.12991057294191638,0.0013889723747124599,0.9333607448942812,0.017618914325976655,82.28584500170761,11.41429465275969,46.37347076179608,90.50008281576262,82.18888173944816,42.85261198351859,5.87793668327259e-07,-1.253545501432719e-08,-1.4030183015662452e-08,0.001020957799987527,0.0001840670930057672,7.732071867161224e-05,0.004264434915766854,0.015642161371346032,0.014465195689083757,0.6361935922348506,0.008092277146589336,0.0001403536017273442,0.0003069387989296047,0.001417693975961674,0.1014213211249153,0.060089467990064184,0.008684992274935608,2.5101334138944575,0.00010017093230626876,0.011504388691950015,0.001637325951462776,0.07609946939621764,0.08522306891799498,0.039547748550994584,0.02570878375189965,1.5459537657914402,0.0017644785347405503,0.03866118439484632,0.0018374292436329144,0.02582603316788528,0.005682715942657934,0.0013081750620822002,0.00018019580202940203,0.0012608118550206395,0.00017565886324768544,1.8413235138748694,0.0007241417759200491,196.98913788664788,0.009082966671319043,443.9919676175599,95.68623174353702,0.015662828949842892,1.6778115123905541,743.0002403242025,0.010215846083512715,772.0013509222111,0.00023970920877795896,750.3092049228485,31.490482678926075,0.08500852394883636,0.23705764580772584,0.0008691035662795255,0.00014678033515129515,-6.791182102223785e-06,0.026999878892592873,1.472128001389324e-05,0.007782486655988798,7.815645047174878e-06,2.1118563675364783e-05,-5.0049187110361955e-05,6.534542610556902e-08,4.092361951271499e-08,-1.153047568648187e-06,8.33807157124564e-06,5.872293442080492e-06,1.1942073495825488e-06,7.018069841524435e-05,496.0014661593491,1.130373953509601e-06,0.00070132271701412,0.3966885029877654,0.0012506023376274553,3.45211088632752,0.015248184262343626,0.00011962634097570765,4.943977048460565e-07,4.039755399902386,6.4086640159688955,12.436860421756261,8.687799802344346,0.047661475753777195,0.9636474278597131,0.007866998304411493,0.0022381981322722555,9.994536384137604,8.110570456512306,0.00853734579106648,0.9480538919517006,7.1393962638752e-05,6.039624230968405e-06,0.05099952309051717,32.94123818318627,2.0593377503004167
600,266.27642755088874,89.02180285278334,285.2531508193133,326.55143316345277,0.004378137681001096,1.2924749390733121,4.245666788492331,-0.00010244850506199936,0.19020534186499777,5.905673336860656,0.6246540849574155,39.82311227469497,5.150165915374288,1.2037077914589915e-07,0.00017008385547733677,0.14039462407391556,0.0017020946267285878,0.8975837265439673,0.023375961894177604,82.27008032200017,11.400854054441576,46.371490352944086,89.92691927931402,82.17508367488031,42.811510490248395,1.705122036699424e-07,1.822849527493782e-08,1.5204215342715269e-07,0.0008528345022743812,0.00027046933027248906,9.043122646608051e-05,0.005656197371543295,0.020983558864459087,0.017038581436895392,0.8085574092957338,0.003545504497858968,0.0002547908213831619,0.00029243764898024096,0.003099635809712141,0.1089146102730928,0.06767673358133802,0.009046950504808953,2.8257277753781374,0.00015020771623890376,0.011381923446585793,0.0013911424266645155,0.12590562302077296,0.08848831924123303,0.05656836076080569,0.028247353159623914,1.831342356908112,0.0025016509607132856,0.04393619267433457,0.002048251689378824,0.02868971281183866,0.00696972231343847,0.001727960236712126,0.00029714078946498464,0.0008875154850449997,0.00024373736103794179,2.2803819142278,0.001388898148732513,196.98841211218854,0.011670495325064145,443.98313075253964,95.6824439866881,0.018277054877985303,1.841118109276173,742.9918041044331,0.005193796555685045,772.0006041679321,-0.0012841318890332962,750.3545947416592,31.626369626096988,0.09697736645803345,0.27337134999788837,0.0010444239338576451,-0.0002581694362728297,6.67603082791921e-05,0.029908125559615473,0.0004745575418878342,0.0007491961511853066,1.227953775515772e-05,3.6736060433845945e-05,-2.3965223785676776e-05,7.659921558335227e-08,1.472813814839192e-08,-2.077322220626369e-06,2.572915922239715e-06,6.270098480922786e-07,-9.608080987568927e-07,0.0001111792013170132,495.3925948115932,-1.0641909831510947e-07,0.001227257895076607,0.5054281029306891,0.0018150233749024355,3.8674343579119523,0.026822311215232215,-6.713550461204551e-05,2.3475397297088173e-07,4.612315631843267,7.243304506558208,14.218952370863237,9.65592409386116,0.05387074384788494,1.4752334226062909,0.023771542025418917,0.004008734343567491,9.99416897187684,7.794489946584838,0.00871177858622232,1.0049850800262796,0.0015993414679927242,2.042321964494387e-06,0.05556272463412827,33.01463809877375,2.0009074849026494
700,265.63964227332565,82.48827260762853,283.43927369460954,315.5801220174928,0.005991270528681343,1.4496354989517835,4.7735602047773105,7.788767511489287e-05,0.19493392939742316,6.277044914650447,0.777820429441229,42.49952462946049,5.840497119293406,-4.076373801466879e-08,0.00021036684239701775,0.15213744648303373,0.001936731694405515,0.8752884315224061,0.027610587672680268,82.26566776522925,11.378574311056427,46.36786212857882,89.20095699412965,82.16130943242183,42.791507779266006,-7.129666640908217e-08,-2.19814378969356e-08,-1.0083372080520207e-08,0.0012178667225575517,0.0002086068901800659,0.00010581425131251453,0.0062194982346590565,0.02412012053375763,0.019345379000955724,0.9787409812547349,0.01326957214166347,0.00041908623689570796,0.0004034095401290768,0.003993393923174573,0.11478925104223191,0.07599875430265525,0.009178098450248673,3.237985272622141,0.00014985698083324071,0.020207196946465753,0.0025039399530577848,0.11811469051052488,0.08824720923506088,0.06920748109853758,0.032285741125091534,2.310463546045523,0.0022935908892259354,0.04767158509598483,0.0023371539915784056,0.03217232640275973,0.008125040864004807,0.002145333628209035,0.0003503162337709784,0.0007602290143888191,0.00028340280451333007,2.5443431346710947,0.003542554517403965,196.98517502042597,0.014063704545962293,443.966230589231,95.68054783756709,0.019768911338378593,1.979742040536386,742.9849922639672,0.010949226582641029,771.9967801504588,0.0005567935353438336,750.5399504558482,31.16575734802765,0.10455229794078842,0.29826110980859594,0.0012790734128464985,-3.8425121344122764e-05,5.504048550840186e-05,0.033301658724146206,0.0017064264951643367,0.00918524481038412,-3.1493527864345155e-07,3.6876118127175336e-05,6.128992446516455e-05,-1.7313586373894596e-08,3.74850810997616e-08,-1.3995555377358426e-06,2.2091003673840863e-05,6.543332096741645e-06,1.0725879086757704e-06,-7.9759128982134e-06,494.8742545104912,-3.028910343565022e-07,0.001235032917933398,0.6385846755054018,0.00212492177995321,4.32056554729802,0.08741038591443617,-7.284080391972941e-05,2.4858789695358407e-06,4.970011808866616,8.380914230139627,15.361103689171545,10.936788388874243,0.07071934654625259,1.7580752310825354,0.025270413320090356,0.0049113655604556125,9.99055620703131,7.615207520828564,0.011500441317998962,1.121489490599875,0.0024366003168955113,-9.026353447329806e-06,0.06282547461347432,32.74914102190499,2.113279610602104
800,264.28819273690254,78.734833506944,282.1276886391504,308.5619993386604,0.008814617836724572,1.5857333443619852,5.362272091797845,-7.759441267806794e-06,0.29981072036328704,7.150054341852602,0.7637979408471275,44.9822612889284,8.217928862085406,1.8354882036881242e-07,0.0001987926329893561,0.1598378604865366,0.002185344644167744,0.8555507750071746,0.032781953880772936,82.2525342179258,11.36231383933443,46.362765080415876,88.7601152778652,82.1493262727166,42.74899638588876,-4.5195047107784453e-07,2.598279128390621e-08,-3.433677174367661e-08,0.0017674893844085951,0.00030844516729793074,0.00012539360994884998,0.007478850104078751,0.026606362587129673,0.020805280028215647,1.048792025560754,0.00755710832457995,0.0005070784264752439,0.0005475925372268551,0.004822858454033316,0.11660534765256221,0.08169830084358705,0.00924436068940122,3.5059059670474557,0.00026230593931763783,0.027799015066290032,0.0033745510247171753,0.20077300566533457,0.09743370647742397,0.07718164256317891,0.034274371957433165,2.6605295688260813,0.00337625390484577,0.05339586550304501,0.0030647744803215297,0.03643872156126151,0.009998318878918756,0.002539473987004673,0.0005522487227408656,0.0015165067746673068,0.00037115080891598183,2.6954521007289656,0.0027899987029863125,196.97944178874613,0.01617768483019041,443.9524954378722,95.67708023560036,0.021454192857889774,2.0299517623653074,742.9866193046081,0.016148502646648633,771.9970022893427,0.0012214401581205697,750.7149632859953,30.99503478342386,0.11043004004350557,0.32605420377133076,0.0014818792692060767,0.00026430818601342015,0.00010403040870074029,0.03491702706444503,0.0003760108704455267,0.0067932406319092375,8.766013657240407e-06,4.532253086078744e-05,-4.7324437277760506e-05,-1.1540605176408866e-08,4.070857676989068e-08,-1.3004320682999358e-06,1.039607784036338e-05,8.299794978751993e-06,4.555337929933328e-07,0.00014461964569869093,494.4383012463494,-6.016891630562597e-07,0.0015058979062290748,0.7827258939199404,0.0032613427356765075,4.570626414037233,0.08616206013439026,-3.349693596833498e-05,8.341006127323352e-07,5.566729332147328,8.975602894522641,16.303288554499993,11.631647265596582,0.08405177608578597,2.02969115949658,0.03625269604548934,0.0058837313545082506,9.98783869220343,7.184962687865684,0.012812125684648163,1.1643032256540995,0.0029409516365515205,1.1559297684809338e-05,0.06551629603176722,32.92819661659238,2.030559607212909
900,263.8535729506106,75.35733852421285,281.0243503131937,298.441737704168,0.010694711451584404,1.7570138396628638,5.830309649760326,-8.550435371283527e-05,0.27379056668436647,7.633696071258126,1.0703056868165652,46.24841831020776,9.635326065765907,2.2024494700511207e-07,0.00021922069968770218,0.17001113303410736,0.002626473731373818,0.834950500051907,0.038313484526176056,82.24864503516713,11.34184721344553,46.36086800307136,88.45129355512775,82.14395816400719,42.725811876829276,2.6128164753609336e-08,4.8335547054528614e-09,1.757427244753161e-07,0.001595950055438438,0.000410372937734917,0.00013756493591128734,0.008597953083167704,0.03020957607476522,0.02255482177151859,1.2085440185768253,0.01112347525160325,0.000642612888923991,0.0006385458350333698,0.005197967236869841,0.12005948804547502,0.0879006002615704,0.009209793588736455,3.741924208230146,0.00028002466284727536,0.030841559362052542,0.00476251328104,0.2370288767415019,0.09401303057190025,0.09380910059556972,0.0383886331773175,2.971903262193272,0.003429346309952294,0.05600273640260439,0.0031909177208275267,0.03758817413080184,0.011053351939517758,0.002895421793630184,0.0005143463245696812,0.00231149067475938,0.0004485407407652229,3.082700067581339,0.00476265828767996,196.979167450868,0.0178455733509055,443.94256219733023,95.67678213281842,0.02256298137746409,2.1417625576829953,742.9730802053216,0.026477870099936494,772.0004373021188,0.0026138053511395552,750.8591933878308,31.041876621887848,0.11581024483160875,0.35083025473395013,0.0015110609322183984,0.0002845601646693947,8.417017320494616e-05,0.039690229792567235,0.001375444986640165,0.010395653635620072,3.7034641478831206e-05,3.8839362697400676e-05,2.4542897183561767e-05,1.056259351513983e-07,8.035507458861557e-08,3.777248219798519e-07,2.2130364566081493e-05,7.143642661146319e-06,2.2765406061736573e-06,2.7605590727188707e-05,494.11909814621976,-1.1980337171008985e-07,0.001921468618843068,0.8680656947858181,0.003944312874308959,4.858591658388829,0.10636761696019037,0.00013691166166959436,3.904437050093668e-06,5.862799627705167,9.692133821675332,17.000391679547903,12.711728964866122,0.09880242276089606,2.47216035004945,0.04693798920006836,0.006647608659247959,9.985298992892412,6.920326821458372,0.014267810816331937,1.2893161129021546,-6.284873569192308e-06,-2.4339324693316926e-06,0.06714101729909677,33.12463314025948,1.8500063284280657
