milliseconds,T_Tumor_Cells,L_CD8_T_Cells,D_Dendritic_Cells,H_CD4_T_Cells
0,1008331.2840501444,10.000393651562563,10.102611125375349,5.0061794547831555
100,1152807.858002864,9.998839964942595,10.235757662061989,5.007392425489584
200,1162549.6170161327,9.998943656160513,10.415293101422385,5.018570393109356
300,1155667.027201618,9.997687848345231,10.74747087388852,5.021533848079281
400,1246169.6363298737,9.996330995342277,10.68469752783578,5.03054470363265
500,1251925.3368056922,9.998379801148621,10.966674307362313,5.037261009626967
600,1374277.4604211808,9.996625302273403,11.762527503107648,5.055796578120753
700,1302299.0939722836,9.99709893007869,11.646791160610972,5.0565269637829005
800,1511081.7853228785,9.994583734250325,12.374244491015546,5.072832767831098
900,1390871.7645875907,9.995357700855353,12.529765142572922,5.076118097299012
1000,1626848.7214756429,9.994860087241648,12.695424260208753,5.081990761445361
1100,1597970.7277453912,9.992872760915748,12.928277043194846,5.0871630607065565
1200,1589480.3894813622,9.989780910950373,13.027231620461052,5.105132865716172
1300,1748407.225794981,9.991645265238235,13.292865723355366,5.110806592314122
1400,1853364.1791322536,9.988212671308204,13.618423683155562,5.119224039989283
1500,1944465.009143605,9.988880235096559,14.055379041567427,5.127170412591494
1600,2036052.3472379306,9.985568178454567,14.437844676289817,5.134194445056797
1700,1972084.6087578218,9.98726910208932,14.963844175579315,5.150343688185987
1800,2087394.4779590606,9.985222551390619,15.027696162342309,5.150048111857674
1900,2184031.474572966,9.984320558662438,15.863849746537284,5.1580460177475995
2000,2341503.545468097,9.980955716708564,16.083470096287428,5.1699770395306635
2100,2463507.5169786327,9.979679521045686,16.15862840259838,5.175447805324211
2200,2616556.1963207885,9.978542246138888,16.436381025648835,5.182510225614971
2300,2598651.149069226,9.978583353002575,17.246408550152143,5.201877436403368
2400,2707899.2375164074,9.97499496462458,17.64013617080879,5.209691320044269
2500,3032975.9564218493,9.972642132892188,17.79449309283977,5.216152224776214
2600,2972693.795871786,9.972966031845898,18.530484064170338,5.221794684916757
2700,3171235.8031829284,9.96821483880534,18.907891657676462,5.236237496153078
2800,3327038.1510539562,9.967502196983185,19.520148577548895,5.2443511548572515
2900,3540473.0040644985,9.964325246176193,19.393015297244972,5.243816397286805
3000,3545725.4260847736,9.961471057317276,20.260015330697716,5.259816240383829
3100,3754746.2596973777,9.959554543443339,20.3946727654372,5.264417491620665
3200,3921509.1343823243,9.95874093353658,21.395929244237248,5.271116808072953
3300,4048523.967898497,9.953815289789455,21.53408527042132,5.288747404125184
3400,4403415.060706981,9.951522476461623,22.212729603862588,5.286846246297577
3500,4443838.649990056,9.950259572097428,22.973010312037136,5.302308708199877
3600,4705691.506748521,9.945321058063984,23.40332000270004,5.312937266769956
3700,4821115.550357295,9.944035148959577,23.834294514196067,5.316916912602367
3800,5029623.623099195,9.939761345691982,24.06644841027808,5.325738376428441
3900,5327966.550623575,9.93553644939334,24.943141554481286,5.343968256852164
4000,5551527.1810195865,9.933384472440082,25.565909325471733,5.348271148884001
4100,5915584.669909323,9.92900272759229,26.10769440442826,5.350162612708295
4200,6167790.585873075,9.923691416876393,26.976341525565537,5.36137954728298
4300,6256060.911719218,9.921572817946036,27.46657433649552,5.37232744601586
4400,6653590.289302283,9.91471818196229,27.696921194441803,5.378748989998285
4500,6992624.325632914,9.910162908696453,28.60955858911779,5.396000335494579
4600,7295356.069106174,9.90518907822027,29.048725520134468,5.405751712032422
4700,7470672.809144289,9.901318923491777,29.874234781735517,5.409014145285619
4800,7791002.915293476,9.893894918206888,30.90403209399041,5.414608965004543
4900,8241815.972014597,9.88970886661896,31.652460743767975,5.428450418324059
5000,8514701.696925195,9.882430237702339,32.49811605228797,5.437705678349963
