miliseconds,Susceptible,Infected,Recovered,Confirmed
0,5999754.200143017,61.14963271332692,0.6363324863589152,-3.622065616091659
100,5999744.132311549,60.142734369549636,-0.09586089916095109,3.8594357062947595
200,5999744.527982978,62.7903322193882,1.47976035791082,5.632194312289072
300,5999732.083196179,66.31280977547614,1.261740085470135,11.475525001510022
400,5999719.818644941,67.82812120341956,2.64910950975152,29.908477779028015
500,5999723.6037079245,68.04025568389929,2.8617240539730684,23.039609896880904
600,5999703.257410172,67.84946263222346,3.1691191455635956,39.54872377197355
700,5999691.458475102,71.97970713348728,4.2525291155389695,33.952161412072776
800,5999694.332228706,72.20683461127516,5.024815911917417,44.278742820859264
900,5999670.304596617,76.2439263334988,6.854388039653967,49.29421630505762
1000,5999679.270029702,75.67202859255599,7.379771101159191,68.22065088044668
1100,5999664.599040648,79.62928117735105,7.798177238008539,72.1961880023817
1200,5999648.848310218,80.87509480682851,8.508928063379257,75.3055627176046
1300,5999646.191557033,81.0581227360247,8.32700911884053,77.0234313877808
1400,5999628.359890906,86.1195619832108,10.540314546710404,92.36776624161979
1500,5999615.142799613,87.9031356984559,11.603916506451402,96.43991769398865
1600,5999605.358138277,89.02515814633539,11.229724052184642,108.93038857955197
1700,5999589.332153994,92.0808319784921,12.86863377831379,119.13160678684282
1800,5999587.321831064,94.83521802213741,13.741830784002374,117.92755514713377
1900,5999581.987369345,93.48513029101649,15.25125246007926,136.988202576824
2000,5999561.381037611,100.0009838515879,15.435448474572977,143.26987439424974
2100,5999558.376392956,99.0744271939176,15.663333426448895,153.34561066806168
2200,5999531.696254275,101.43525608445456,16.771034477455565,155.4387557494941
2300,5999526.633827656,105.84932181962824,19.353515495830294,162.5316116912664
2400,5999507.71247953,107.83755865776637,19.132576513892296,183.67573673805842
2500,5999494.671450737,108.63748681302077,19.91656063805175,181.71012865421244
2600,5999483.600147353,113.96416734821295,21.767859995149394,194.0408655851903
2700,5999467.57135104,117.89467799807007,22.764954482024763,208.75040611609694
2800,5999460.07281045,117.20005856401207,24.18590914030457,214.105989191096
2900,5999431.803710346,121.5670870757247,25.297625375652665,234.99413632120223
3000,5999417.896412508,123.35738337793181,26.467963796362362,236.45386749577915
3100,5999408.86173364,126.42196602820023,28.588716200182585,259.64834152408093
3200,5999389.148953118,129.61976962431322,28.387303888268253,271.5134692152747
3300,5999364.755007249,135.84880932602317,30.013498196292655,273.48341251284756
3400,5999365.571087919,139.77433626347468,31.081712317353794,293.5438854259696
3500,5999343.854558888,139.33079736334872,32.7383378682302,296.0392940278551
3600,5999315.787250366,146.30899423046526,35.524936308419555,312.90455829401066
3700,5999305.641270292,147.28434546622464,35.355899996761416,332.5146039457847
3800,5999284.333482785,153.5899976491504,38.128711352541956,336.40297127667253
3900,5999258.523560887,154.11509918913907,38.53876354482,353.0684043985832
4000,5999252.289360608,161.84492054864856,41.222363579546766,376.1207369784751
4100,5999220.4927101005,162.3211351395746,42.06595396861736,380.2959726807503
4200,5999193.563034602,168.4643592401626,43.977441624151275,393.17865195931097
4300,5999175.73096105,170.8911086540599,46.46775382999969,421.8010166210744
4400,5999165.535394597,174.95108924804327,48.03635400636859,423.7162595981368
4500,5999128.794451719,178.53154680531756,48.593526006735665,442.2078869831607
4600,5999109.833924988,184.12361973496948,50.36509275708767,469.4486204073365
4700,5999099.915777412,188.86299760411464,52.34224219295239,478.9907532510279
4800,5999072.788413699,193.9283243360355,55.02958886282283,491.3835689012547
4900,5999047.33014637,201.18237956520886,56.41466287113047,521.2165352689349
5000,5999007.785692248,203.52610733732212,58.54002773020771,530.4441146287465
