milliseconds,Susceptible,Infected,Recovered,Confirmed
0,5999748.180367663,58.7297167748563,-0.23499333841617268,-5.79790282080269
100,5999755.8890637355,61.258749538572495,0.02286280106512628,0.07087278187221191
200,5999738.967233354,62.398217594086006,1.7137744766358465,9.836858455111605
300,5999742.049750221,66.43606047211266,1.7477388971622223,17.3966741623164
400,5999718.244816933,66.71842160614948,3.2481456774491773,23.28975083542555
500,5999705.431535448,67.55746017815734,4.0162992694022135,36.381308383711385
600,5999699.527251873,71.44609852711508,4.651124823667802,28.80403691547257
700,5999697.264898653,69.84883948818744,4.47502318899379,37.78187186356355
800,5999683.057659321,72.75955955152554,5.373599480307575,41.23781621609375
900,5999669.609598222,74.16187639043923,5.806366877644332,47.54124942021634
1000,5999663.876957361,76.52929465224051,6.260607951690419,67.42314270865137
1100,5999652.88404259,77.12838601924723,7.788729481156848,61.719254539016546
1200,5999658.874355793,81.73673093849153,8.997664882946445,77.06985893984528
1300,5999630.692933186,83.01562035501286,8.45099867288935,85.98012732873926
1400,5999619.0467513865,86.56695609490428,10.479802599793839,87.46372634996253
1500,5999618.996935544,86.85291883660994,11.505959079210315,97.72374219922544
1600,5999616.591999292,89.53436804095917,11.081208161076674,102.20578740563364
1700,5999598.499901443,90.90988518430215,11.898389441331046,113.48140735398712
1800,5999583.014406435,92.91058719781219,13.605946796943188,124.25845456300067
1900,5999566.099259979,95.1144971998603,14.035998054289792,128.30098039370338
2000,5999551.506317094,96.10631101504764,16.26662303979804,141.10558387353692
2100,5999544.353715829,101.76775637502436,15.786877174710138,147.23766063110338
2200,5999546.206283254,103.57405025080568,16.93846327698093,161.52042498363255
2300,5999516.836227145,107.1139020734946,17.730848967903942,166.4340611531744
2400,5999505.5610314505,107.63390565715738,19.371631998604666,171.52542730507736
2500,5999497.361842781,110.65168153312246,20.817411452827525,182.61362221884633
2600,5999488.3931398,111.9053309357927,21.93724755550251,193.6288804469851
2700,5999462.490007681,117.2158825256187,23.40185336179634,212.7973464134642
2800,5999457.41270464,119.97356084395338,24.505008266406225,220.10086535488975
2900,5999443.466435963,124.16702589357901,25.40465185576117,223.09362449212807
3000,5999411.291758194,126.04959245534621,26.900454439767525,245.3165164136354
3100,5999398.905831506,128.0092805937501,27.487277396179717,249.67585783536381
3200,5999380.779472059,130.00547316013532,29.667585489739224,269.30509932443175
3300,5999370.475218981,133.89675117697408,30.045079847718004,283.7606042868861
3400,5999355.892186226,137.6713757500647,32.19906906861422,288.11428419698257
3500,5999337.0535107935,139.62634192728564,33.190549623354975,308.58629313237685
3600,5999312.157074254,146.8026846010436,33.900011167720116,315.00055713830216
3700,5999297.590372589,148.29248533708895,35.5193789647152,335.02018314434036
3800,5999285.99048255,150.21421948483672,38.134722980791814,335.1879515579256
3900,5999258.143712033,157.65135994626428,39.87498179124962,349.8961486303279
4000,5999235.647691756,160.2343331062859,40.22580371281093,367.13704535083644
4100,5999217.572954944,164.46338110394382,41.946618069522295,377.86932706409476
4200,5999199.9577841,165.96279105393913,44.43759424712279,394.8026523154673
4300,5999172.546629411,170.37916753875166,45.856069480190186,418.317867869253
4400,5999163.603803472,177.33912194665572,47.824234071346616,438.8903302493353
4500,5999128.918967425,182.31573300880214,49.90983189307577,442.16395351888207
4600,5999111.372622362,184.82024117821143,51.49867334797117,468.2446201762067
4700,5999098.215071954,187.87761390903475,52.61180039835611,482.0617517744665
4800,5999063.821354091,194.45478695812602,55.27664290589079,501.85459335196725
4900,5999038.849043824,199.54736745827975,56.001695948158265,513.5066159252252
5000,5999009.025192161,202.53258094290157,58.684149112967106,529.829225494372
