milliseconds,Susceptible,Infected,Recovered,Confirmed
0,5999763.895935439,58.636220425780984,-0.007621097057277583,-5.332928459673668
100,5999738.829605296,62.59873547350218,0.9651242987907196,3.620690322280435
200,5999730.2814818565,61.6686423029365,1.047131245254929,13.147610320165366
300,5999732.875499734,66.56124769773511,1.291247115232471,17.2776943874575
400,5999717.501916371,65.54339961565233,2.3537212863144212,23.131399912578324
500,5999710.160930261,65.78084069231022,3.7816299921127574,33.86311656499445
600,5999696.993153736,68.29378570484113,4.714172912580469,30.43188528551318
700,5999697.528359959,69.62547986638205,4.95484088446492,48.85679972003048
800,5999680.009301615,74.7497172011674,5.169065109691176,55.71449682349931
900,5999683.680307727,75.86951525888428,6.281472991272481,62.01047274773405
1000,5999668.8142134305,77.28398952975999,7.085212579724842,68.57506885216722
1100,5999670.669343497,77.14631840186372,7.337493274744923,66.53497397598635
1200,5999647.464627605,78.44769111263733,9.033231515296169,77.7475274910449
1300,5999635.626034,83.96819655057334,9.892843311330825,86.17726176742224
1400,5999627.099963288,82.4632002126657,9.250119098104307,86.18831529318224
1500,5999621.120095669,88.1359401809083,10.4332873217875,99.32356088007961
1600,5999617.365025396,90.46320306613976,11.045777797347087,103.67940665637553
1700,5999590.127118522,91.32559132163614,12.47892174564405,117.27516348006644
1800,5999593.96438042,92.6350005176644,12.751856596446963,128.217107742174
1900,5999578.840706413,97.60609067705613,14.778063335606022,125.27397380897564
2000,5999566.952629053,97.69379243611799,14.711721601775565,136.77601955314077
2100,5999537.713348737,99.40028660927749,16.03974446007108,146.98053969560712
2200,5999545.451572599,104.46617688572769,17.338936882122507,165.77393821306327
2300,5999522.870536651,104.26501639846406,18.371793048486975,172.24835731526022
2400,5999507.2837626645,109.27180362012614,19.733598069930164,178.37040761101008
2500,5999499.210637867,109.24008672814193,20.36175035239075,183.275958207841
2600,5999482.102453716,111.86675558041898,22.459288628268894,203.53074321972878
2700,5999458.549791017,115.88125803910836,22.151360016946377,211.77762579105934
2800,5999453.461520603,120.76311507933598,24.446271859922614,218.8166733389289
2900,5999436.512056433,122.05034696901038,25.165157260087643,226.95736259846143
3000,5999430.881728498,126.58199827369427,27.4119338473185,244.02738059836085
3100,5999410.984704378,127.50879840412897,27.99364542313753,251.7180740217833
3200,5999380.166266776,130.64473669607023,28.59011349507002,261.4458993472219
3300,5999380.60328957,133.55770876666557,30.117102054310603,278.0908947265034
3400,5999349.969557961,137.3546631782141,32.53030096596155,288.09089656394264
3500,5999334.347391924,140.2850558849388,32.95138574900611,301.6198617192771
3600,5999309.687944769,144.34940354494083,34.443839057426636,308.9134023346165
3700,5999304.437888165,150.03828548818663,35.99699627623328,327.6864480334784
3800,5999292.0759938955,152.5033699193415,37.18660133707732,340.695548838918
3900,5999255.320322457,155.77931303686032,38.37943352356136,351.4837321832969
4000,5999249.0829833215,160.9662001646017,40.62426543207684,364.02711011429756
4100,5999222.510582967,164.57497754560097,42.78920500887625,388.72910951461563
4200,5999203.051690245,166.61847431739963,43.22745613112585,404.51020605760556
4300,5999187.005510227,172.89769694108446,45.15091994395732,420.46542547664967
4400,5999167.4994242145,175.00003097047426,47.384826959701364,424.47009122488834
4500,5999130.5414373195,181.7316030781238,48.45986612814813,445.89460176757973
4600,5999113.641384504,185.71377601816133,51.742218296949325,457.93310533555507
4700,5999098.216934222,188.03665647152218,53.21733008365983,476.39912904707774
4800,5999057.853725432,192.8257599974425,55.10377670682,504.4206949888147
4900,5999051.257454927,200.36511134690716,56.418829513082,520.0599073259579
5000,5999016.588288974,204.55068841888874,58.8859656226621,538.956056792247
