milliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
1200,0.45360980873442336,0.0,0.5444014240059468,0.04997210563781353,0.9999348410217288,0.9530187191912778,0.0006205735667455723,0.01420784796953977,0.013367633860753446,0.5908768603615356,0.00408129255090437,0.0,0.005688661607033915,0.3628141793383983
1300,0.45634167741876785,0.0,0.531099452416465,0.0379065206038926,0.9999431601583749,0.9866031112285847,0.00036693766312363875,0.00856962383708142,0.013712123711443841,0.5905366767287893,0.0037453589716544096,0.0,0.004938185619235118,0.36341920949194756
1400,0.42079555679603503,0.0,0.5313378468617846,0.03989636943399558,0.9999383406543098,1.1117151109567875,0.00026293571328471884,0.012832957618048719,0.012878936941154561,0.5913187710495315,0.003448315553110387,0.0,0.00463778799825315,0.3645232864866712
1500,0.40754765833630846,0.0,0.4772058623395634,0.048961664844472993,0.99995298925245,1.0852089556070907,0.0001297756854538452,0.011913253523478193,0.013139493106329317,0.5919505588198036,0.0027569460233380833,0.0,0.0046019850220693805,0.3631740260053489
1600,0.372042808098886,0.0,0.49897867528338613,0.05104865718624815,0.9999562186700682,1.1783413876835855,0.0001838734228185476,0.0065630142023978075,0.011288542062673696,0.5921993229086564,0.0023257519608272737,0.0,0.003863549271273033,0.36566018033254205
1700,0.375504529335989,0.0,0.45331645161707224,0.05935847527711999,0.9999581635666203,1.170038761917108,0.0002830970928997648,0.009787580443933356,0.010880266571397302,0.59237272008722,0.002174465047988319,0.0,0.0035322468143073834,0.3650470983713479
1800,0.3471605869190072,0.0,0.464823622067446,0.08317447499997604,0.9999694245644778,1.215281140141252,0.0002738843311268247,0.005307507755991989,0.012353876787694677,0.5921339826433301,0.0016404540422305218,0.0,0.0030961754538943384,0.3652472500047796
1900,0.3567462986018243,0.0,0.46352660801874057,0.08326476206832076,0.9999499553542164,1.2881565496057803,8.643651657063276e-05,0.005090412477988499,0.010539861319892466,0.5925253812153991,0.0016110454513527533,0.0,0.0029844008360654303,0.36580444000962187
2000,0.3257449706029557,0.0,0.4033387985635204,0.09867444420718707,0.9999511508634368,1.3426423244973469,0.0002082611236892864,0.0038613654735488185,0.009187310420926808,0.5930936528697802,0.0013407241557077,0.0,0.0029647009504052174,0.36721928072175614
2100,0.3224205782587343,0.0,0.41290116734688037,0.10785211453279431,0.9999687822614063,1.368135749022438,0.00021312952149821622,0.0024956495298897397,0.010556077432119483,0.5934599368815623,0.0009669651267820818,0.0,0.0028514712938631547,0.36640236891611994
2200,0.3040266525861428,0.0,0.3705690242765437,0.10954177226870782,0.9999559228909701,1.3359294155015369,0.0001297962988912012,0.003062720419023269,0.009600962567830409,0.5935908026645116,0.0008420028689885461,0.0,0.002628860064788901,0.36729192565004365
2300,0.2892102929375077,0.0,0.3944018054152483,0.12130527336963677,0.999955568889569,1.3768348553505259,0.00013615983596491254,0.006272583338313379,0.011273235939561786,0.594025771939571,0.0006050607759591467,0.0,0.002617249808047542,0.3683795357373281
2400,0.2748632729725291,0.0,0.37651638883093047,0.12449062007589289,0.9999714965481927,1.4228597895139736,0.00017968865810111853,0.003640302976036507,0.009646659057469129,0.5943503999808345,0.0009143621568516693,0.0,0.001871973492999565,0.3678458796310664
2500,0.21689896100293635,0.0,0.34700802123163327,0.14220411722790205,0.9999634525706949,1.4738965230128598,0.0001843718131705163,0.0012906006355285437,0.009429054672563766,0.5943482384962446,0.0006015150937936179,0.0,0.0021592240062764095,0.36980827575380026
2600,0.21837088792425213,0.0,0.3374650752232807,0.15001896655000893,0.9999835505816039,1.429370504330069,-4.1240867394345116e-05,0.0050725675061425385,0.008061870400313115,0.5945881566020728,0.0006196005421469734,0.0,0.0017480122215394948,0.3681934990162879
2700,0.2255715839271268,0.0,0.2804574351547293,0.15115394310947472,0.9999629194512016,1.4975257162569753,5.908311185121878e-05,0.005651599432767494,0.009281699291254988,0.59499577570639,0.0008315211591775602,0.0,0.0014792683494642541,0.3704692569733123
2800,0.20684786910049655,0.0,0.30049667061223617,0.17786449441191174,0.9999712221082444,1.4927830077613389,8.317041070959302e-05,0.005152430448853601,0.008424937204080031,0.5951518899111347,0.0007378659869735103,0.0,0.0012091660872569285,0.36869225473525635
2900,0.17971322593031286,0.0,0.24051205357982083,0.18277161339030737,0.9999543486925805,1.5267497437350652,4.7761521978472665e-05,0.005672765529164183,0.0080415081022166,0.5953687727813944,0.0008261368611358203,0.0,0.00110844680262581,0.37014487793574397
3000,0.15845295863298806,0.0,0.24382641932256377,0.19555167130459672,0.9999587699246902,1.5620927308400439,-9.602045793227197e-05,0.0010298324762761679,0.009257928688934667,0.5960019863724745,0.00034986531627064144,0.0,0.0016396614412307452,0.36946308263566935
3100,0.129331974346565,0.0,0.23036661502274788,0.21137964292348624,0.9999591011825196,1.5789467101654449,-6.381749294285522e-05,0.005483084776215225,0.010152466686460719,0.5962040051089894,0.00023745848146825024,0.0,0.0013765462912302803,0.36967942526434394
3200,0.1372904478175808,0.0,0.1965615182478814,0.22162334212197496,0.999977681876252,1.5631534927405153,5.553366587103015e-05,0.0001386741620653209,0.0080777829378741,0.596326618643699,0.00031916729593669293,0.0,0.0010192073357591048,0.37110820098036323
3300,0.12271152522747877,0.0,0.15697255964335383,0.2532918378393182,0.9999576610472072,1.5740126459567867,5.83610953899209e-05,-0.0006574281895976117,0.008766382169613646,0.5970886159677637,0.0001886764292054208,0.0,0.0016028695638310635,0.37020060521427817
3400,0.10202843192930369,0.0,0.1335573442587142,0.25054618021462466,0.9999790939924732,1.5874540517882214,0.00013365203077285852,0.005951675445653001,0.00818772703012137,0.5974596231983572,0.0004933648043337356,0.0,0.0010008200848379886,0.37225725408477583
3500,0.051668044102275185,0.0,0.12395808857106716,0.26593620561405057,0.999951161061002,1.5626790095052296,0.00016300984520576582,0.004119119938713416,0.009168845582985865,0.5979022560659366,0.00048726984172161995,0.0,0.0015226922841418513,0.3717590436049133
3600,0.05749479841114495,0.0,0.11543368796515872,0.27912119711410177,0.9999388712728868,1.611613408802603,0.0001230392245624644,0.002989987180628007,0.009016476847725986,0.5973864591693604,0.0005246867328521663,0.0,0.0015042387541594933,0.3725602289250013
3700,0.05607667829729873,0.0,0.06512508315722733,0.3059149474164452,0.9999132864579003,1.624814712364323,0.00015429042727985575,0.0037001604132490973,0.007992514745502298,0.5978736728713403,0.0003305668290260008,0.0,0.0010412569005950893,0.371700704397749
3800,0.03758181244488201,0.0,0.043988048807560465,0.3365791414880584,0.9998994699405012,1.6023299538453342,0.00021643452029075486,0.0015996404191510733,0.008273562729286246,0.5987626433065304,0.00030647702291861865,0.0,0.001293606919112841,0.3711579369542897
3900,-0.00663437439358552,0.0,0.0645745872509223,0.3376342953466959,0.9999131719633465,1.6227909623132954,0.00010311809087209683,0.0030034438288582548,0.008846755964271846,0.5985684279348367,0.00027975215067062433,0.0,0.0007412657613542536,0.3723620426479966
4000,0.006900836206902093,0.0,0.03994471284188844,0.35907807971136835,0.999854457676741,1.6547808314701147,0.00012639810110145244,0.005917321642305324,0.008233220142708766,0.5992770021260668,0.00032201931399796673,0.0,0.0015585520952711475,0.37178142932493813
4100,-0.0018050214864280306,0.0,-0.0019369237212753625,0.3688355464524726,0.9998246474818113,1.6398565052944296,-1.2189127028269456e-06,0.005723164468497914,0.008641048795313076,0.5995660262298801,0.0001090437915044413,0.0,0.0016109097699502318,0.37364008296230056
4200,0.02091188951157077,0.0,0.010597906150070146,0.36720282950545635,0.9998187399301407,1.6850643704735386,-0.00010276384823769091,0.002533766991732189,0.008160625364379498,0.5996908847817584,0.00020691917563932423,0.0,0.0014440069862503653,0.3731234909733643
4300,-0.015788575457707052,0.0,-0.014842229651427265,0.35031457133110877,0.9997918460492583,1.6879253310882754,7.490368873987114e-05,0.0023907374774222484,0.008168839296294183,0.5998425087795728,0.00038179649783225784,0.0,0.0012321190327256243,0.37272658098487005
4400,-0.009248084666327348,0.0,-0.00920315797843214,0.3503044285418948,0.9998033803553411,1.6490044187954724,-0.00011229818126180113,0.0052205281503387175,0.007895507774050792,0.6005745166644751,0.000525547090345042,0.0,0.0015874738326873662,0.3729458852510139
4500,0.007311142196057829,0.0,-0.0027154703317146577,0.36053780181690925,0.9998050143354,1.6411258728463938,0.00011497932351169826,0.004748707476295965,0.007519700673475988,0.6007617139282478,0.0002458320293852513,0.0,0.0013357616966145846,0.3747872467741486
4600,-0.007493139100787019,0.0,-0.00959062151203783,0.3425088114683244,0.9998004522129114,1.6834166752307629,4.648856089208658e-05,0.0008324619308501746,0.007599638755299133,0.600661721752939,0.00012740899631532955,0.0,0.0008838153618136865,0.37310588826681945
4700,-0.0030269834219653615,0.0,0.021776853053321995,0.3397449268382621,0.9998054869808268,1.721471671419958,0.00023436827817058562,0.0015127119509911564,0.0077274955497797435,0.6010949532969578,0.0005205418415242778,0.0,0.0011590572862615154,0.37392597202231986
4800,-0.010454142957098454,0.0,0.021880210259281618,0.32945979642643575,0.9997951826235585,1.7198546626042777,0.00020802266866812012,0.005467789498104333,0.007730511712941038,0.601149442114761,0.0006315897974989943,0.0,0.001288813081620227,0.37537344491365626
4900,0.0019913493266762983,0.0,-0.004829220773776533,0.33231555339557645,0.9997877497239367,1.6879385240567213,0.00020420469314330093,0.0022181706564766025,0.008033740573268224,0.6018624962213804,3.277411047435092e-05,0.0,0.0009548772555256593,0.373732106400639
5000,-0.01165510255745718,0.0,-0.013516083972691786,0.31861610700929766,0.9997997982266447,1.7236588180274763,-0.0001083338832818248,0.0006255049402956086,0.00888587316399735,0.6022464721163528,4.575902793243103e-05,0.0,0.001433304989800701,0.3754469305065541
