milliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
1300,0.46177672819450677,0.0,0.5077943648408323,0.05347770309923585,0.9999289593186664,1.0465467107026503,0.00029147199416899736,0.009120918706076593,0.01265187895086901,0.590843281467422,0.0034126097076086007,0.0,0.005606604379840895,0.36230709849142595
1400,0.4288347789515773,0.0,0.5168742928291807,0.040361926188809474,0.9999357315670122,1.0913474217535017,0.00030834188727963855,0.012474437021960267,0.012994759253319624,0.5913907635965296,0.0033489698800287376,0.0,0.004631370107197669,0.36384421177595594
1500,0.3906946820862238,0.0,0.5169302603647495,0.051884207650967254,0.9999470286292822,1.1269532702188283,0.00016545542816002356,0.008891714607669073,0.013350718640505892,0.5919255403868621,0.002483287083182249,0.0,0.004728818651216942,0.36414087115633786
1600,0.390468670693477,0.0,0.4961364201752473,0.0571753601022169,0.9999490172956024,1.1801302776643934,0.00025319561746234813,0.009804542927364442,0.011361098751037631,0.5921930667519543,0.0025044047516957282,0.0,0.00395156818558631,0.3641670883781934
1700,0.3644740461157176,0.0,0.46285606086915654,0.06419545301478143,0.999954315368024,1.189988706583364,0.0003177613599583218,0.006464551633037623,0.012605360543228725,0.5923765044980185,0.0018387974492509226,0.0,0.0036072755766664703,0.3652092289924228
1800,0.3451597388340744,0.0,0.45588529607278166,0.07105587522705044,0.9999575580136335,1.2618374264252208,0.0001284861087262526,0.006898024669979357,0.01044539535356814,0.5926118656293407,0.001494818983877339,0.0,0.0036315476553758852,0.3655682970934545
1900,0.3428856583722312,0.0,0.45351593759519704,0.07162921921552695,0.9999788467539596,1.3227478142559164,0.00026769420532008604,0.005375708541537017,0.01209161656709238,0.5930238994357541,0.001866167897875018,0.0,0.003083813746158399,0.365040962217805
2000,0.3303627848394522,0.0,0.4473612115071987,0.08295381558059006,0.9999798761254097,1.3525885887183244,0.00029725541001163956,0.00802560267749473,0.01115508109475787,0.5925771642783815,0.0011695431053352784,0.0,0.0030840335607430188,0.36642159642383026
2100,0.32290930544232865,0.0,0.4184248039916409,0.08968675805750752,0.9999780885409965,1.3758485411408032,0.00023839121637763403,0.0010830361181482797,0.011672276772624394,0.593446375925059,0.0008626157345080778,0.0,0.0027386869042803066,0.3676776232777089
2200,0.28849608532076876,0.0,0.39150757080724846,0.09269812135771054,0.9999629260755295,1.3773300071026147,0.00024232101455601415,0.004696377243896405,0.01013783277257149,0.5937777583978479,0.001132932866555644,0.0,0.002336653091499859,0.36828924629993004
2300,0.2880566887592025,0.0,0.39584638413347756,0.10183511528350803,0.9999803705839675,1.371012270000873,0.00023563935876102783,0.003169827257131138,0.010856040162698654,0.5939392063016469,0.0009739731743335389,0.0,0.002009647701799752,0.3676551134323649
2400,0.24773476545695164,0.0,0.33977090252967135,0.12088298468702632,0.9999643477628668,1.4534007589390265,0.00024604186682688914,0.006648531823635392,0.008394966744231545,0.5945759226366579,0.0008234008070549444,0.0,0.0023159099564579342,0.36912170725472937
2500,0.21709376238966774,0.0,0.35674072383231703,0.12306406561960706,0.9999554048245075,1.4630149878797358,9.739464689634518e-05,0.0028431074144395167,0.009012277186942204,0.5948814237717405,0.000837954929940808,0.0,0.0020315178570897087,0.3678596719467324
2600,0.19893938531614738,0.0,0.3162771003467192,0.14270614557220573,0.9999777012028818,1.4729405513543452,0.0001686194292741663,0.004558845345156755,0.009608714306716597,0.5946089416113497,0.0007659538513467161,0.0,0.002013214938101077,0.36997703830640943
2700,0.18849166089810462,0.0,0.2980107232722107,0.14622675110074834,0.9999711917631393,1.4857842891409945,0.00018123059547346697,0.005076093241970885,0.010711030210284732,0.5953405582769605,0.000830088751910798,0.0,0.002001986444686611,0.3705027979373095
2800,0.18860729370838553,0.0,0.30617759340929884,0.17920249338046593,0.9999808398895771,1.4684676832939587,4.2610942237520145e-05,0.0002262193649278585,0.010567254512303201,0.5955113315594907,0.000870823889413945,0.0,0.0014815454128160285,0.3698482955839014
2900,0.16402475929623322,0.0,0.24630967937025064,0.1719161843362272,0.999971435554658,1.555106090170786,-8.310506398191263e-05,0.004107934822704418,0.00981896946151147,0.5957780962783152,0.0006868151803338506,0.0,0.0011809001539139382,0.36868044272105316
3000,0.1454526472172432,0.0,0.22184426842667626,0.18854621559347157,0.9999705700021444,1.557570416533401,0.00014181601694861426,0.003602623346925878,0.009668494499341167,0.5963234271179322,0.00015657196729264013,0.0,0.0016787906981355276,0.3691250553715841
3100,0.15645917253249617,0.0,0.24400963796180553,0.20257655050632783,0.9999641142350122,1.551111458175464,-0.0001079767984930679,0.0028522148718169455,0.008079871407006887,0.5963875230650666,0.0002861300227511284,0.0,0.0009640161179760977,0.371576243192156
3200,0.13409399674792238,0.0,0.2192138849369755,0.22471223171471413,0.9999677741129842,1.5975763171992574,-3.389225317654072e-05,-0.0001350770290347524,0.009970521357269004,0.5962254510724572,0.0003659428949871218,0.0,0.0011110101977793458,0.3714361299896251
3300,0.08264584083961157,0.0,0.1849403264663966,0.23386405593406542,0.9999754768595981,1.5495614646910716,-6.484667180138638e-05,0.0017609975062050525,0.009345418647714123,0.5965298358136853,0.0004772651344041797,0.0,0.0012948773005621347,0.37190063658114264
3400,0.0847451234353373,0.0,0.16874703571328092,0.2714239351472591,0.9999619743623464,1.6210238356894429,-5.6879492429298735e-05,0.005475766528955069,0.008041547053696316,0.5969673000814342,0.0002960804376235059,0.0,0.0016818978027985775,0.3711265419085755
3500,0.07186245504411838,0.0,0.1553825616115143,0.26728286921898814,0.9999327705929879,1.6057623431164967,-8.891788320897282e-06,0.001126380780831891,0.007328431242901229,0.5974260467107273,0.000674505402606001,0.0,0.0015882705968685415,0.37145813041467024
3600,0.05498742868540862,0.0,0.13206991921240868,0.28989634001795367,0.9999265721437153,1.6547063740326653,0.00015942624823035614,0.004063408779574611,0.009796865498024407,0.5976964469038453,0.00046308725672003677,0.0,0.0012433960393864053,0.3717104578403887
3700,0.03369278030095508,0.0,0.09788233665988569,0.3044014154167445,0.9999403856836642,1.6298743726939786,6.680787205073387e-05,0.0009478317951315813,0.008234484757884466,0.5978145382133083,3.742705329942795e-05,0.0,0.001051149055550634,0.3720724312109802
3800,0.028965189942645516,0.0,0.06941078229344724,0.32367367451653933,0.9998987302392831,1.659354401440274,-5.379049330452021e-05,0.003307723954426452,0.009076287699313467,0.5985186348420286,0.00014841855141497633,0.0,0.0008666489518431793,0.37296825396103067
3900,0.018042681595732954,0.0,0.06172193683686643,0.35167896204165644,0.999901214138641,1.6143318122951247,2.0670812618302113e-05,0.006171736094925714,0.007383818915233932,0.5983911318819375,0.0002670613030723891,0.0,0.0010662342226330371,0.37158988264747433
4000,0.027364419890267826,0.0,0.022145999994339013,0.3558566563810758,0.999878793537987,1.6383737622116405,0.0001572411659928827,0.002684519523883201,0.007528178245657141,0.5987587802353559,0.00021194480355115703,0.0,0.0011340853058613937,0.3713209208777593
4100,-0.0208712543643994,0.0,0.02104421445781221,0.35863799669278784,0.9998218849461096,1.6442184594711635,0.00017232535747104322,0.0034402764681359097,0.008849121072341199,0.5994716162793221,0.0003775746096660868,0.0,0.0010174903611214097,0.3731741161578432
4200,-0.009733515072685621,0.0,0.009115614091228165,0.3721985454009786,0.9997983987444271,1.692093631950614,-2.769751582292958e-05,0.003142332950215414,0.008429163056186467,0.5998494098928164,0.00044720812315003747,0.0,0.000729614328924036,0.37425279342394485
4300,0.010146257965674203,0.0,-0.015398532953462747,0.3658398876606612,0.9998041076515298,1.6617942201776466,4.5587299628654145e-06,0.004866970430226968,0.008720063200046951,0.5996675933587973,0.0006452013968533548,0.0,0.0013705159659860723,0.37217779215135866
4400,-0.011523933047227614,0.0,0.019355688385397876,0.35122994272155333,0.9997912351572839,1.6937409951990847,0.00010171170105548644,0.004874685749508809,0.008339991161397694,0.6002793737356337,-2.3410776853053804e-05,0.0,0.00113285575929233,0.37388705787092646
4500,-0.010560663998405103,0.0,-0.020496995970950675,0.35466998115131754,0.9998022539986301,1.6877391598406257,0.00022113766315435475,0.004885617055702262,0.008289733004603471,0.6005825241013778,0.0003707358556269665,0.0,0.00154013600955265,0.37412258493970707
4600,0.009810511910959939,0.0,-0.01040133599677781,0.34517171344813596,0.9998069172674868,1.721248304034036,0.00016080713466831763,0.0006235093346038333,0.007646936121714109,0.6009457402325068,0.00023481811359499287,0.0,0.0009641249924241253,0.37456459234552497
4700,0.010010605420051753,0.0,-0.005258156101891557,0.35234419154292707,0.999809362786626,1.7011478164198728,0.0001672240645890306,0.0008605152827069261,0.007874915041873426,0.601228587615698,0.0004973464224127465,0.0,0.0014768669874323504,0.37415200810423066
4800,-0.0027700773566852574,0.0,0.021333520606286478,0.346570409980226,0.9997926868410107,1.7026118182095897,9.282866442241158e-05,0.004544481394390385,0.009414872869864125,0.6015008453995304,0.0004484955308937553,0.0,0.001173421740391483,0.3739405808549725
4900,-0.021056391800708132,0.0,-0.01023218815795943,0.3292867442953982,0.9997921416176038,1.6847921534089136,-2.160717117337145e-05,0.005226849517302269,0.00906758865064164,0.6012942554346354,0.0004151221179335377,0.0,0.0008484237441208045,0.3733770555079521
5000,0.009488364141199518,0.0,-0.008876371083835,0.33868342471004637,0.9997978468503612,1.7261679673016046,-1.9860729398998296e-05,0.00217851513450556,0.008777222622157816,0.6015344411010438,0.0001353515981028732,0.0,0.0014792924353751967,0.37408706206611747
