milliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
0,0.6735600578032619,0.0,0.6501135920119534,0.021069350414827177,0.9992232632234199,0.25273129230728725,0.009822955051916835,0.16708956955977458,0.0770640552893964,0.5871399552646983,0.009764552186088538,0.0,0.016739540096433452,0.3125587179030025
100,0.6593091837465525,0.0,0.6482706489195884,0.008551357543282161,0.999398460107622,0.33413716205033445,0.007179533683099541,0.13264242439539356,0.062813164406405,0.5870918813310058,0.01067243358551924,0.0,0.01623659793040625,0.32442826742724457
200,0.6377093360754628,0.0,0.6582372254364802,0.023295085642495696,0.9994934250438023,0.4185741192439556,0.005377692119166509,0.10598444504919771,0.05046962498294817,0.5873848405694341,0.010542253726214954,0.0,0.015629406176800226,0.33214317693409423
300,0.6004625416922742,0.0,0.6218861058822264,0.022059868355128534,0.9995898705499958,0.4342624619627491,0.0038413499682814975,0.08975668476689311,0.04193486726860786,0.5883541736335479,0.010374704688101026,0.0,0.014026205163826338,0.34030132918085215
400,0.6083038805498645,0.0,0.6414143852553671,0.03392971772225972,0.9996726270612015,0.5433983293608707,0.0029942472495345413,0.06932549405379607,0.03437308448234334,0.5886664644802642,0.00951162919386619,0.0,0.013388774698259371,0.34627523839483837
500,0.5969724498604361,0.0,0.6034625204414577,0.01349450311938603,0.9997441007205616,0.5663100748718439,0.002257070841283118,0.060595475056760495,0.029329139822319814,0.5885390452838591,0.009213520433681493,0.0,0.012066142295067611,0.34896887198831256
600,0.5539002542070108,0.0,0.6063559474114212,0.030723041678755343,0.9997784243703732,0.6560060317261083,0.0016803402308344846,0.049712467927484495,0.026455003258542387,0.5885395257628923,0.008222834558641822,0.0,0.011115916984417936,0.3520389574223893
700,0.5308705114941261,0.0,0.5968820615186157,0.03327684738227687,0.9998149263490966,0.7045267957762432,0.001290931416875099,0.03866819059593585,0.023489876168870643,0.5893303968427124,0.007398323073632031,0.0,0.009584898762211339,0.35541288473036825
800,0.5118737716011129,0.0,0.5996963189935555,0.026631312198657872,0.9998397193462703,0.7779102830973974,0.001167980354304516,0.028232138594771406,0.020650620972368104,0.5891100151261627,0.006591150794783122,0.0,0.009131891051843505,0.35668178265390105
900,0.505223972082067,0.0,0.5545283136240111,0.021485250332961787,0.9998593120376538,0.8274315522723054,0.0006930779679059962,0.024090290933300278,0.01949786196942801,0.5897246128198046,0.0059855179973348875,0.0,0.007611847897480978,0.3576942503423895
1000,0.5152981522416384,0.0,0.550374645558229,0.03506525081505134,0.9998943778443597,0.8695397264196769,0.0007051395950880346,0.022698688101520977,0.017986619976241354,0.5903012718300881,0.005178383004638198,0.0,0.007478301561295344,0.3602433276842712
1100,0.48608347318032996,0.0,0.5269279771251733,0.025618081644435974,0.9999076179178558,0.8870653571589668,0.000711872122826209,0.019740350332621007,0.01551424235200907,0.5903951915357775,0.0046246894794628405,0.0,0.0066362679551264115,0.36079045321320474
1200,0.4678760063723488,0.0,0.552934699819173,0.047446255954389296,0.9999212987063675,1.0156524717540028,0.0004699829071494198,0.011067060832299837,0.014695265724681094,0.5909100549750214,0.00433502704278274,0.0,0.0055460500083387146,0.3619119194059226
1300,0.46854391798145634,0.0,0.528028312058142,0.041427870267892616,0.9999478976735063,1.0256125020085223,0.00033676437291066326,0.011421172358625865,0.014238038612675492,0.5905560709833017,0.003776745425557458,0.0,0.005049738168669625,0.3628051137703077
1400,0.43998003287511933,0.0,0.5293372499250331,0.04928979216903979,0.9999334051874562,1.1183274771144647,0.0002215136689942153,0.0073005287158638705,0.012830345254117399,0.5915814203001704,0.0034610043319675664,0.0,0.00431766270826561,0.36317084616099554
1500,0.392650112208703,0.0,0.48912461689459336,0.041530165608993835,0.9999410771176457,1.0820730325061922,0.0003366994127729678,0.007666679483349799,0.012500667311425236,0.5911099116338354,0.0024587897770012392,0.0,0.004137789455032806,0.3640873689121756
1600,0.4035920546799568,0.0,0.46807690348681386,0.05164210700692369,0.9999428934198344,1.145644177189404,0.00034103626444348113,0.00626426024926597,0.012293664732542946,0.5918682930372849,0.002375455951776043,0.0,0.0035193753460726817,0.3640766648827257
1700,0.3601477078980768,0.0,0.4818798905018874,0.06347824707220409,0.9999703270860877,1.2277988367006556,0.00021485296913021273,0.004533429700159363,0.011514157361426828,0.5920642354132816,0.0022943474735494843,0.0,0.0033066667296827367,0.36465152207534157
1800,0.33865738987423283,0.0,0.4698919264202813,0.07180510422298508,0.9999478879429816,1.2263561805833223,0.00034813396183342935,0.002441850099642978,0.010924831389529412,0.5923404127061513,0.0016418914080395517,0.0,0.0028734362179715,0.36501493373909044
1900,0.31941224077596214,0.0,0.44913226833183795,0.08557522999601021,0.9999735271356549,1.2499210698736414,0.0001647897957199585,0.008540107401587631,0.009914827107656171,0.5925929771767207,0.0018028258917328313,0.0,0.002558339272753739,0.36734031186272637
2000,0.312946229072186,0.0,0.4049254801964831,0.08490037035429085,0.9999797965185582,1.3117346545369726,0.0001009976056414185,0.005585640365257688,0.010957986124811138,0.5930061545264542,0.0012642065806799914,0.0,0.002620988573638767,0.3678096219766085
2100,0.3155922129311759,0.0,0.41097654620220275,0.09293900788598376,0.9999542343938513,1.379665337562785,0.0001110117458691564,0.004961438087119751,0.010170910178817019,0.592996355329399,0.0009547260758960097,0.0,0.0029242156303836736,0.3668226525445842
2200,0.3059378789161985,0.0,0.37851633115618516,0.11472499634251992,0.9999689091515052,1.3317249019572537,7.469062734199062e-05,0.0013422252798067783,0.010959973899190354,0.5936183680803401,0.0010669312163873465,0.0,0.00244638886595633,0.3685240793152938
2300,0.25602204164883136,0.0,0.36650858510226975,0.10283048813210094,0.9999613615821631,1.4359932260063926,0.00011936959809735475,0.005005103786645173,0.009372661035425731,0.5939349815363839,0.001128889375363265,0.0,0.00195886924899407,0.366876593147907
2400,0.2719010404274911,0.0,0.353955940186636,0.13094048964558783,0.9999668457941895,1.4533947306783495,2.4651034966595068e-05,0.006431049386582188,0.009297783631335552,0.5938304742461117,0.0005608203974146659,0.0,0.0019795430411641566,0.369378840410894
2500,0.22407567393014222,0.0,0.32115013274978765,0.14001980460287783,0.9999789186996867,1.4775264219057636,0.00027218403874966626,0.00458530507877461,0.010345275344001259,0.5944760768721031,0.0007429612079589883,0.0,0.0016328574664597963,0.3677662600776732
2600,0.20918490205264015,0.0,0.34339542388898914,0.15534097160687352,0.9999582422824244,1.4325505880694267,-7.514925638193706e-05,0.0026584117372590002,0.00877722079480027,0.5947828643613516,0.0008602401165212107,0.0,0.0020167477620384386,0.3688022079251462
2700,0.21635930302654602,0.0,0.3024062148081549,0.16022206926705074,0.9999585964802843,1.508919650582584,0.00020644313092960874,0.0035056943359374395,0.008583488640405975,0.5949984769609017,0.0009070256484278995,0.0,0.0017146907279314845,0.37036934518203074
2800,0.175377425277209,0.0,0.299035574365021,0.15798728827193861,0.9999625145495799,1.550855806628387,0.00017422463540829017,0.0022261087438227283,0.010212795804995997,0.595132353772323,0.0006546751355954764,0.0,0.001950465272620621,0.3692036825356799
2900,0.16260113510862048,0.0,0.2754391278763481,0.1790138865501318,0.9999793838162973,1.5634822933316204,0.00012706442417371634,0.0057323063498561175,0.009320183688825624,0.5959554004157982,0.0006776800664400474,0.0,0.001852948181354797,0.36857163884601907
3000,0.13832268138490939,0.0,0.23083936456741605,0.1935485977371152,0.9999673139958533,1.5776852551074305,-0.00011589014477271534,0.0063133339765513614,0.009009255133945855,0.5956015076980485,0.00028333424084263413,0.0,0.0013103524744166734,0.370805457344134
